,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,4,0,0,0,0,0,7
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,82,2,393,0,83,1,0,0,562
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,5,0,0,0,0,0,6
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,2,1,0,3,0,0,7
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,0,1,2,0,0,0,4
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,1,1,0,0,0,0,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,13,0,3,0,0,0,16
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,2,8,2,0,0,0,15
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,3,0,1,0,0,0,4
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,5,0,3,0,0,0,11
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,2,0,37,1,234,12,43,1,0,0,330
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,3,3,3,1,2,2,2,0,0,17
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,2,2,7,5,1,0,0,0,17
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,5,0,1,0,0,0,9
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,7,9,2,2,0,0,21
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,2,0,5,0,3,0,0,0,10
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,10,1,60,2,9,0,0,0,82
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,10,0,13,1,2,1,0,0,28
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,0,0,1,0,0,0,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,2,0,1,0,0,0,4
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,0,0,0,0,0,0,1
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,4,0,0,0,0,0,4
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,3,0,0,0,0,0,6
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,1,4,1,0,1,0,0,10
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,1,7,1,0,0,0,0,12
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,4,1,6,1,2,2,0,0,16
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,1,9,0,14,0,4,0,0,0,29
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,1,2,0,1,0,0,0,4
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,6,0,63,0,170,0,33,0,0,0,272
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,14,1,34,3,4,0,0,0,56
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,0,0,1,0,0,0,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,6,2,0,1,0,0,10
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,2,12,9,2,2,0,0,0,27
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,7,0,19,0,1,0,0,0,27
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,4,0,6,0,2,0,0,0,12
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,9,1,30,1,9,0,0,0,51
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,2,0,2,0,0,0,7
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,5,0,7,0,2,0,1,0,15
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,14,0,51,0,6,0,0,0,71
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,2,0,0,0,0,0,3
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,9,1,7,3,6,0,0,0,26
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,10,0,42,0,8,0,0,0,60
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,2,0,0,0,2,0,0,0,0,0,4
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,7,0,0,0,0,0,7
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,6,3,1,2,0,0,15
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,2,0,51,1,73,1,22,0,0,0,150
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,3,0,7,0,2,0,0,0,13
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,7,1,42,2,6,0,0,0,59
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,20,1,65,8,8,0,0,0,103
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,3,0,3,1,0,0,0,0,7
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,2,0,41,0,145,1,29,0,0,0,218
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,1,0,1,0,1,0,1,0,0,0,4
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,2,0,17,0,89,9,28,4,0,0,149
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,1,5,1,0,0,0,0,7
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,2,0,0,0,0,0,3
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,7,0,50,5,9,0,0,0,71
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,1,0,3,0,2,0,0,0,6
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,2,0,8,1,2,1,0,0,14
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,0,2,3,0,0,0,0,0,5
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-06-01,0,0,4,1,5,1,2,0,0,0,13
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,2,0,3,0,1,0,0,0,7
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,0,17,3,0,0,0,0,24
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,4,0,20,0,3,0,0,0,28
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,8,1,7,0,0,0,19
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,0,1,0,0,0,0,2
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,2,0,0,0,0,0,3
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,3,0,2,0,0,0,5
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,2,7,0,1,0,0,0,11
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,1,0,0,0,3
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,0,1,0,0,0,0,3
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,5,0,0,0,0,0,7
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,1,1,1,0,2,0,0,6
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,0,0,2,0,0,0,3
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,0,12,0,5,0,0,0,21
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,6,1,2,0,0,0,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,13,0,17,0,5,0,0,0,35
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,13,1,4,0,0,0,18
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,2,0,0,0,0,0,4
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,2,0,0,0,0,0,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,6,1,2,0,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,6,0,16,0,5,0,0,0,27
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,1,1,3,2,4,3,3,0,0,17
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,6,0,12,2,0,0,0,0,20
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,2,0,3,0,5,0,2,0,0,0,12
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,0,1,0,0,0,0,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,1,0,0,0,0,0,3
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,14,0,44,0,9,0,0,0,68
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,7,1,23,0,3,1,0,0,35
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,1,1,0,0,0,0,3
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,2,0,2,0,0,0,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,4,0,18,0,2,0,0,0,25
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,4,0,19,0,73,2,10,0,0,0,108
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,12,1,1,0,0,0,16
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,2,7,1,0,0,0,0,12
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,5,0,15,0,1,0,0,0,22
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,1,0,1,0,0,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,5,0,0,0,0,0,7
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,14,0,2,0,0,0,19
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,1,4,0,1,0,0,0,7
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,2,0,7,0,50,0,5,0,0,0,64
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,14,0,3,0,0,0,19
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,4,1,0,0,0,0,8
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,6,0,19,1,2,0,0,0,28
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,18,0,71,0,18,0,0,0,107
CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,12,0,4,1,0,0,17
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,4,2,3,0,0,0,0,10
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,7,0,3,0,0,0,11
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,7,1,4,2,4,1,0,0,19
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,2,1,1,1,0,0,8
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,9,0,13,0,1,0,0,0,24
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,0,0,1,0,0,0,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,1,3,2,0,1,0,0,7
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,10,2,33,1,8,1,0,0,55
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,3,0,1,0,0,0,5
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,1,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,12,0,23,0,3,0,0,0,38
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,1,1,0,0,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,1,3,3,2,0,0,0,9
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,2,6,0,4,0,0,0,14
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,20,0,12,0,0,0,35
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,3,0,27,0,81,2,15,1,0,0,129
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,1,6,9,1,2,0,0,22
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,3,0,92,1,805,1,159,0,0,0,1061
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,14,0,36,3,13,0,0,0,66
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,6,0,1,0,0,0,9
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,1,0,0,0,3
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,7,0,24,0,4,0,0,0,35
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,3,0,1,0,0,0,4
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,6,2,23,6,8,3,0,0,48
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,3,0,0,0,0,0,4
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,7,8,2,2,0,0,22
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,8,0,21,0,3,0,0,0,32
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,8,3,11,4,1,0,0,0,27
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,6,0,0,0,0,0,6
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,7,0,2,0,0,0,11
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,1,0,0,0,0,0,4
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,6,0,12,1,1,0,0,0,20
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,1,1,0,0,0,0,3
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,1,15,0,4,0,0,0,24
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,23,1,55,1,5,1,0,0,86
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,11,0,45,6,6,0,0,0,69
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,1,0,0,0,0,0,0,2
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,7,0,12,2,1,1,0,0,23
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,13,0,0,0,0,0,13
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,157,32,921,155,171,19,2,0,1458
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,0,4,0,0,0,0,0,8
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,4,1,1,0,0,0,7
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,2,0,26,1,50,5,8,0,0,0,92
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,0,0,1,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,5,0,19,0,4,0,0,0,28
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,11,0,26,0,4,0,0,0,41
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,5,0,0,0,0,0,5
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,1,3,0,1,0,0,0,5
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,2,0,0,0,0,0,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,0,15,0,0,0,0,0,19
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,5,0,0,0,0,0,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,5,1,19,0,1,0,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,4,2,1,0,0,0,7
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,5,0,28,1,6,2,0,0,42
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,3,1,0,0,0,0,5
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,2,0,15,0,38,0,8,0,0,0,63
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,5,0,9,0,3,0,0,0,17
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,5,0,5,0,1,0,0,0,11
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,0,0,4,0,0,0,0,0,5
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,0,13,3,2,1,0,0,23
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,5,0,3,0,0,0,11
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,1,0,1,0,3,0,0,6
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,2,0,0,0,0,0,4
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,3,1,0,0,0,0,4
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,3,0,1,0,0,0,5
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,2,0,2,0,0,0,6
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,1,4,0,8,3,0,3,0,0,19
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,3,0,1,0,0,0,7
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,4,0,8,1,1,0,0,0,14
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,14,0,0,0,0,0,16
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,4,0,0,0,0,0,7
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,1,0,5,0,0,0,0,0,6
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,6,0,47,0,11,0,0,0,64
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,3,0,36,0,96,0,16,0,0,0,151
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,81,14,796,0,207,0,0,0,1098
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,5,0,7,0,0,0,0,0,12
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,7,0,13,0,0,0,0,0,20
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,3,0,0,0,0,0,3
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,9,1,38,2,9,0,0,0,59
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,1,0,0,0,0,0,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,7,0,0,0,0,0,9
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,1,0,5,0,0,0,0,0,7
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,2,0,8,0,3,1,0,0,15
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,8,0,2,1,0,0,13
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,9,0,2,1,0,0,14
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,0,1,1,0,0,0,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,9,0,20,0,3,0,0,0,32
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,1,2,6,0,0,0,0,0,10
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,8,0,14,1,0,0,0,0,24
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,1,0,11,0,23,0,2,2,0,0,39
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,6,2,3,1,0,0,14
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,4,0,0,0,0,0,6
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,15,3,24,0,7,0,0,0,49
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,4,0,38,0,185,8,21,0,0,0,256
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,1,2,1,0,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,2,0,4,0,0,0,0,0,6
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,3,0,0,0,0,0,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
