,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,2,0,46,1,121,0,20,0,0,0,190
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,2,0,29,0,22,1,0,0,54
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,0,0,2,0,0,0,0,0,2
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,5,0,6,1,2,0,0,0,14
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,1,0,3,0,2,0,0,0,6
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,0,0,1,0,0,0,0,0,1
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,4,0,11,0,3,0,0,0,18
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,3,0,1,0,1,0,0,0,5
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,1,0,2,0,0,0,0,0,3
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,4,0,30,0,6,0,0,0,40
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,1,0,0,0,0,0,0,1,0,0,2
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,1,0,8,0,13,0,0,0,0,0,22
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,2,0,1,0,0,0,0,0,3
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,0,0,0,0,1,0,0,0,1
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,11,0,20,2,4,1,0,0,38
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,2,0,0,0,0,0,0,0,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,3,1,9,0,1,0,0,0,14
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,1,0,7,0,18,2,1,0,0,0,29
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,0,0,2,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,5,0,14,0,20,2,5,0,0,0,46
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,1,0,0,0,0,0,0,0,1
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,1,1,8,4,43,5,16,4,0,0,82
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,1,0,0,0,0,0,0,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,1,0,4,1,9,2,1,2,0,0,20
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,2,1,0,0,1,0,0,0,4
YUNGUYO DE LITORAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-06-01,0,0,0,0,1,0,0,0,0,0,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,4,0,2,0,0,0,7
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,1,0,0,0,3
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,4,0,4,0,7,0,0,0,16
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,0,0,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,4,0,1,0,0,0,6
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,1,2,0,0,0,0,0,6
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,4,0,0,0,0,7
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,1,0,0,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,3,0,1,0,0,0,5
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,2,0,0,0,4
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,12,0,10,0,0,0,0,0,22
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,4,0,8,0,3,0,0,0,15
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,3,0,0,0,0,0,5
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,2,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,2,2,1,1,0,0,7
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,4,0,6,1,3,0,0,0,14
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,1,6,0,1,0,0,0,11
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,7,0,4,1,0,0,13
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,2,0,0,0,4
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,4,0,0,0,0,0,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,10,0,9,2,2,0,0,0,23
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,3,1,1,0,0,0,5
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,1,0,0,0,3
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,3,0,1,0,0,0,4
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,1,1,0,0,0,0,0,4
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,3,0,18,0,1,0,0,0,23
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,6,0,1,0,0,0,9
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,3,0,1,0,0,0,4
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,0,0,5,0,0,0,0,0,6
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,9,0,13,0,5,0,0,0,28
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,1,0,0,0,2
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,0,0,0,0,1,1,0,0,3
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,5,0,1,0,0,0,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,11,2,2,0,0,0,17
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,3,0,0,0,0,0,4
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,14,1,1,0,0,0,19
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,2,1,0,0,0,0,0,6
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,6,0,1,0,0,0,10
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,5,0,1,0,0,0,8
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,1,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,1,2,0,1,1,0,0,6
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,5,0,9,0,1,0,0,0,15
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,2,0,14,1,1,0,0,0,19
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,1,0,2,1,0,0,5
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,2,0,85,3,580,25,163,0,0,0,858
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,4,2,9,3,4,1,0,0,23
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,4,0,0,0,0,0,4
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,0,0,6,0,0,0,0,0,7
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,7,0,2,0,0,0,11
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,0,2,0,0,0,2
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,1,1,0,0,0,4
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,4,0,4,0,0,0,11
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,6,0,1,0,0,0,8
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,3,0,0,0,0,0,4
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,4,0,0,0,0,0,5
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,0,1,0,0,0,1
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,5,1,1,0,0,0,8
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,0,0,0,0,0,0,1
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,1,1,1,0,0,3
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,9,0,23,2,3,0,0,0,37
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,5,0,5,2,1,1,0,0,14
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,2,0,0,0,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,1,1,1,0,0,6
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,1,0,0,0,2
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,6,0,106,16,461,50,98,5,0,0,742
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,3,0,0,0,0,0,5
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,9,0,0,0,0,0,12
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,1,2,0,0,0,0,0,4
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,6,0,8,1,2,0,0,0,17
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,0,0,0,0,0,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,1,0,0,0,3
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,1,2,0,0,1,0,0,6
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,1,0,0,0,0,2
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,16,0,39,0,2,0,0,0,57
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,5,0,2,0,0,0,9
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,1,0,0,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,7,0,0,0,0,0,9
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,1,0,0,0,0,0,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,0,1,0,0,0,1
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,0,1,0,0,0,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,1,0,0,0,0,1
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,1,0,0,0,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,6,0,2,0,0,0,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,1,1,1,0,0,5
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,4,0,0,0,0,0,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,3,0,1,0,0,0,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,7,0,11,0,1,0,0,0,20
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,4,0,9,0,37,0,7,0,0,0,57
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,2,0,50,0,663,0,198,1,0,0,914
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,2,0,0,0,0,5
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,2,0,1,0,0,0,6
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,7,0,10,0,8,0,0,0,26
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,0,1,0,0,0,4
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,5,0,4,0,5,1,0,0,15
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,1,0,0,0,2
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,2,0,1,0,0,0,5
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,0,1,0,0,0,4
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,9,0,1,0,0,0,13
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,5,0,4,1,1,0,1,0,12
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,1,0,0,1,0,0,4
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,2,0,18,0,6,0,0,0,27
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,8,0,25,9,1,0,0,0,43
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,2,0,0,0,4
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,2,0,0,0,0,4
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,2,0,23,3,157,11,77,1,0,0,274
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,4,0,5,4,0,0,0,0,14
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,3,1,3,0,0,0,8
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,2,0,2,0,2,0,0,0,0,0,6
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,1,0,0,0,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,5,0,4,0,0,0,9
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,2,0,0,0,0,0,3
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,5,1,4,1,1,2,0,0,14
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,3,1,0,0,0,0,4
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,1,6,2,0,0,0,0,11
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,1,0,0,0,3
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,3,0,1,0,0,0,6
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,1,1,0,1,0,0,0,3
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,8,1,0,0,0,0,9
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,22,3,69,5,20,3,0,0,122
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,0,1,0,0,0,1
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,4,0,4,0,0,0,0,0,8
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,2,0,1,1,1,0,0,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,1,0,0,0,0,0,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,14,0,20,0,1,0,0,0,35
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,2,0,0,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,15,0,2,0,0,0,19
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,16,1,29,2,11,0,0,0,59
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,4,0,13,0,6,0,0,0,23
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,1,0,0,0,2
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,21,3,93,3,21,3,0,0,144
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,0,1,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,3,0,0,0,4
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,1,0,1,1,1,0,0,0,5
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,1,8,0,0,0,0,0,11
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,15,2,44,4,8,0,0,0,74
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,2,0,3,0,1,0,0,0,6
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,2,0,7,0,3,0,0,0,13
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,19,2,51,2,32,0,0,0,107
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,4,0,9,1,6,0,0,0,20
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,3,0,2,0,0,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,4,0,0,0,0,0,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,2,0,0,0,0,0,5
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,0,0,2,0,0,0,0,0,2
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,2,0,3,3,6,6,1,0,0,0,21
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,1,0,0,0,6,1,1,0,0,0,9
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,1,0,5,0,1,0,0,0,7
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,8,1,5,0,0,0,0,0,14
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,9,1,21,1,6,0,0,0,38
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-07-01,0,0,3,0,2,0,0,0,0,0,5
