,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
ORURO,consultas prenatales,repetidas,2018-07-01,8,0,404,20,2209,61,458,5,0,0,3165
PADCAYA,consultas prenatales,repetidas,2018-07-01,0,0,21,0,51,2,11,0,0,0,85
PADILLA,consultas prenatales,repetidas,2018-07-01,0,0,9,3,47,4,8,1,1,0,73
PAILON,consultas prenatales,repetidas,2018-07-01,3,0,40,0,115,4,10,0,0,0,172
PALCA,consultas prenatales,repetidas,2018-07-01,0,0,14,1,57,5,9,1,0,0,87
PALOS BLANCOS,consultas prenatales,repetidas,2018-07-01,5,0,41,4,143,4,17,2,0,0,216
PAMPA AULLAGAS,consultas prenatales,repetidas,2018-07-01,0,0,3,0,2,0,0,0,0,0,5
PAMPA GRANDE,consultas prenatales,repetidas,2018-07-01,0,0,13,0,32,0,7,0,0,0,52
PAPEL PAMPA,consultas prenatales,repetidas,2018-07-01,1,0,1,0,7,3,1,1,0,0,14
PASORAPA,consultas prenatales,repetidas,2018-07-01,0,0,2,0,4,0,5,0,0,0,11
PATACAMAYA,consultas prenatales,repetidas,2018-07-01,1,0,49,0,132,0,32,0,0,0,214
PAZÑA,consultas prenatales,repetidas,2018-07-01,0,0,0,0,16,3,3,0,0,0,22
PELECHUCO,consultas prenatales,repetidas,2018-07-01,0,0,9,0,21,0,3,1,0,0,34
POCOATA,consultas prenatales,repetidas,2018-07-01,1,0,8,8,37,30,10,11,0,0,105
POCONA,consultas prenatales,repetidas,2018-07-01,0,0,13,0,41,0,10,0,0,0,64
POJO (CBBA),consultas prenatales,repetidas,2018-07-01,1,0,22,0,40,0,12,0,0,0,75
POOPO,consultas prenatales,repetidas,2018-07-01,0,0,5,3,24,4,2,0,0,0,38
PORCO,consultas prenatales,repetidas,2018-07-01,1,0,30,2,57,5,5,1,0,0,101
POROMA,consultas prenatales,repetidas,2018-07-01,3,0,15,3,39,21,6,10,0,0,97
PORONGO,consultas prenatales,repetidas,2018-07-01,0,0,10,2,16,4,0,0,0,0,32
PORTACHUELO,consultas prenatales,repetidas,2018-07-01,1,0,20,0,83,0,8,0,0,0,112
PORVENIR,consultas prenatales,repetidas,2018-07-01,3,0,17,0,39,0,2,0,0,0,61
POSTRER VALLE,consultas prenatales,repetidas,2018-07-01,0,0,1,0,2,0,1,0,0,0,4
POTOSI,consultas prenatales,repetidas,2018-07-01,4,1,323,23,1394,65,286,7,0,0,2103
PRESTO,consultas prenatales,repetidas,2018-07-01,0,0,10,0,10,1,9,2,0,0,32
PUCARA,consultas prenatales,repetidas,2018-07-01,0,0,0,0,2,2,1,0,0,0,5
PUCARANI,consultas prenatales,repetidas,2018-07-01,3,0,32,0,104,1,12,0,0,0,152
PUERTO ACOSTA,consultas prenatales,repetidas,2018-07-01,1,0,1,0,5,6,2,2,0,0,17
PUERTO CARABUCO,consultas prenatales,repetidas,2018-07-01,0,0,2,2,17,9,2,4,0,0,36
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2018-07-01,1,0,20,1,18,2,4,0,0,0,46
PUERTO PEREZ,consultas prenatales,repetidas,2018-07-01,0,0,5,0,11,3,3,0,0,0,22
PUERTO QUIJARRO,consultas prenatales,repetidas,2018-07-01,0,0,12,0,44,0,3,0,0,0,59
PUERTO RICO,consultas prenatales,repetidas,2018-07-01,0,0,28,0,41,0,6,0,0,0,75
PUERTO SILES,consultas prenatales,repetidas,2018-07-01,0,0,2,1,3,0,0,0,0,0,6
PUERTO SUAREZ,consultas prenatales,repetidas,2018-07-01,0,0,31,0,78,0,8,0,0,0,117
PUERTO VILLARROEL,consultas prenatales,repetidas,2018-07-01,8,0,112,1,384,0,67,0,0,0,572
PUNA,consultas prenatales,repetidas,2018-07-01,0,0,12,3,41,9,14,1,0,0,80
PUNATA,consultas prenatales,repetidas,2018-07-01,0,0,47,1,241,6,65,0,0,0,360
QUIABAYA,consultas prenatales,repetidas,2018-07-01,0,0,4,0,7,0,1,0,0,0,12
QUILLACOLLO,consultas prenatales,repetidas,2018-07-01,3,1,157,26,735,74,114,12,0,0,1122
QUIME,consultas prenatales,repetidas,2018-07-01,0,0,3,0,11,3,4,0,0,0,21
QUIRUSILLAS,consultas prenatales,repetidas,2018-07-01,0,0,1,0,3,0,0,0,0,0,4
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2018-07-01,0,0,5,0,10,1,10,0,0,0,26
RAVELO,consultas prenatales,repetidas,2018-07-01,0,0,12,4,25,13,7,9,0,0,70
REYES,consultas prenatales,repetidas,2018-07-01,1,0,20,2,59,3,4,0,0,0,89
RIBERALTA,consultas prenatales,repetidas,2018-07-01,17,0,306,3,696,4,106,0,0,0,1132
ROBORE,consultas prenatales,repetidas,2018-07-01,1,0,14,0,66,0,9,0,0,0,90
RURRENABAQUE,consultas prenatales,repetidas,2018-07-01,5,1,34,0,99,2,29,0,0,0,170
SABAYA,consultas prenatales,repetidas,2018-07-01,0,0,4,0,14,1,1,0,0,0,20
SACABA,consultas prenatales,repetidas,2018-07-01,5,0,208,12,866,45,182,9,0,0,1327
SACABAMBA,consultas prenatales,repetidas,2018-07-01,0,0,8,0,16,0,3,0,0,0,27
SACACA,consultas prenatales,repetidas,2018-07-01,0,0,23,5,56,13,24,4,0,0,125
SAIPINA,consultas prenatales,repetidas,2018-07-01,0,0,8,0,37,1,5,0,0,0,51
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2018-07-01,0,0,8,3,30,16,6,3,0,0,66
SAMAIPATA,consultas prenatales,repetidas,2018-07-01,0,0,14,0,39,0,6,0,0,0,59
SAN AGUSTIN,consultas prenatales,repetidas,2018-07-01,0,0,0,2,8,0,0,0,0,0,10
SAN ANDRES,consultas prenatales,repetidas,2018-07-01,2,0,24,0,48,0,9,0,0,0,83
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2018-07-01,1,0,1,0,8,0,1,0,0,0,11
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2018-07-01,0,0,3,0,5,0,1,0,0,0,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2018-07-01,1,0,3,2,22,8,2,1,0,0,39
SAN BENITO,consultas prenatales,repetidas,2018-07-01,1,0,17,1,61,2,12,0,0,0,94
SAN BORJA,consultas prenatales,repetidas,2018-07-01,7,0,52,2,212,17,41,0,0,0,331
SAN BUENA VENTURA,consultas prenatales,repetidas,2018-07-01,0,0,13,0,37,0,10,0,0,0,60
SAN CARLOS,consultas prenatales,repetidas,2018-07-01,2,0,35,0,91,0,14,0,0,0,142
SAN IGNACIO,consultas prenatales,repetidas,2018-07-01,6,0,33,1,136,3,22,1,0,0,202
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2018-07-01,4,0,83,4,244,13,43,1,0,0,392
SAN JAVIER(BNI),consultas prenatales,repetidas,2018-07-01,0,0,4,0,6,0,0,0,0,0,10
SAN JAVIER(STC),consultas prenatales,repetidas,2018-07-01,8,0,27,0,71,0,8,0,0,0,114
SAN JOAQUIN,consultas prenatales,repetidas,2018-07-01,0,0,5,0,18,0,1,0,0,0,24
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2018-07-01,4,0,20,1,107,0,8,0,0,0,140
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2018-07-01,0,0,12,0,23,3,4,0,0,0,42
SAN JULIAN,consultas prenatales,repetidas,2018-07-01,4,0,54,0,244,1,33,0,0,0,336
SAN LORENZO(PND),consultas prenatales,repetidas,2018-07-01,2,0,8,0,20,4,2,0,0,0,36
SAN LORENZO(TJA),consultas prenatales,repetidas,2018-07-01,2,0,32,3,109,3,14,1,0,0,164
SAN LUCAS,consultas prenatales,repetidas,2018-07-01,4,1,38,10,90,27,20,11,0,0,201
SAN MATIAS,consultas prenatales,repetidas,2018-07-01,3,0,25,0,81,0,16,0,0,0,125
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2018-07-01,1,0,21,0,52,3,15,1,0,0,93
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2018-07-01,0,0,1,0,4,0,0,0,0,0,5
SAN PEDRO,consultas prenatales,repetidas,2018-07-01,2,0,24,0,55,1,5,0,0,0,87
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2018-07-01,0,1,18,5,67,4,31,13,1,0,140
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2018-07-01,0,0,4,1,15,0,2,0,0,0,22
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2018-07-01,0,0,0,0,0,1,1,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2018-07-01,0,0,1,0,10,0,1,0,0,0,12
SAN PEDRO(PND),consultas prenatales,repetidas,2018-07-01,0,0,2,0,1,1,0,1,0,0,5
SAN RAFAEL,consultas prenatales,repetidas,2018-07-01,1,0,7,0,32,2,8,0,0,0,50
SAN RAMON BENI,consultas prenatales,repetidas,2018-07-01,4,0,16,0,41,0,3,0,0,0,64
SAN RAMON SCZ,consultas prenatales,repetidas,2018-07-01,0,0,6,0,29,0,2,0,0,0,37
SANTA ANA,consultas prenatales,repetidas,2018-07-01,1,0,39,0,97,2,22,0,0,0,161
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2018-07-01,37,0,1736,213,7210,643,1045,12,22,0,10918
SANTA ROSA,consultas prenatales,repetidas,2018-07-01,0,0,12,0,36,0,7,0,0,0,55
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2018-07-01,2,0,21,0,55,0,11,0,0,0,89
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2018-07-01,0,0,3,1,12,0,3,0,0,0,19
SANTIAGO DE HUARI,consultas prenatales,repetidas,2018-07-01,0,0,5,1,17,4,2,0,0,0,29
SANTIAGO DE HUATA,consultas prenatales,repetidas,2018-07-01,0,0,4,0,14,0,3,2,0,0,23
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2018-07-01,0,0,4,0,6,0,3,2,0,0,15
SANTIVAÑES,consultas prenatales,repetidas,2018-07-01,0,0,9,0,28,0,1,0,0,0,38
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2018-07-01,0,0,4,2,6,5,3,0,0,0,20
SAPAHAQUI,consultas prenatales,repetidas,2018-07-01,0,0,5,1,26,4,2,1,0,0,39
SENA,consultas prenatales,repetidas,2018-07-01,3,0,19,0,29,0,2,0,0,0,53
SHINAOTA,consultas prenatales,repetidas,2018-07-01,3,0,58,1,208,1,28,2,0,0,301
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2018-07-01,1,0,18,2,58,1,16,0,0,0,96
SICAYA,consultas prenatales,repetidas,2018-07-01,0,0,8,0,31,1,4,0,0,0,44
SIPE SIPE,consultas prenatales,repetidas,2018-07-01,2,0,105,3,467,8,55,1,0,0,641
SOPACHUY,consultas prenatales,repetidas,2018-07-01,0,0,6,1,20,4,8,2,0,0,41
SORACACHI,consultas prenatales,repetidas,2018-07-01,1,0,6,1,24,3,4,1,0,0,40
SORATA,consultas prenatales,repetidas,2018-07-01,0,0,17,0,52,5,11,1,0,0,86
SUCRE,consultas prenatales,repetidas,2018-07-01,4,0,415,0,2043,9,434,4,0,0,2909
TACACHI,consultas prenatales,repetidas,2018-07-01,0,0,1,0,6,0,0,0,0,0,7
TACACOMA,consultas prenatales,repetidas,2018-07-01,0,0,11,0,27,0,4,0,0,0,42
TACOBAMBA,consultas prenatales,repetidas,2018-07-01,0,0,5,0,10,7,6,6,0,0,34
TACOPAYA,consultas prenatales,repetidas,2018-07-01,0,0,1,0,10,3,6,1,0,0,21
TAHUA,consultas prenatales,repetidas,2018-07-01,0,0,0,0,4,0,1,0,0,0,5
TAPACARI,consultas prenatales,repetidas,2018-07-01,1,0,28,0,61,3,20,0,0,0,113
TARABUCO,consultas prenatales,repetidas,2018-07-01,2,0,22,2,35,11,11,2,0,0,85
TARACO,consultas prenatales,repetidas,2018-07-01,0,0,9,0,7,1,2,0,0,0,19
TARATA,consultas prenatales,repetidas,2018-07-01,0,0,31,0,72,0,20,0,0,0,123
TARIJA,consultas prenatales,repetidas,2018-07-01,8,1,160,13,1314,71,242,11,0,0,1820
TARVITA,consultas prenatales,repetidas,2018-07-01,0,0,14,1,24,13,10,2,0,0,64
TEOPONTE,consultas prenatales,repetidas,2018-07-01,0,0,12,0,57,0,11,0,0,0,80
TIAWANACU,consultas prenatales,repetidas,2018-07-01,1,0,13,1,33,0,5,0,0,0,53
TINGUIPAYA,consultas prenatales,repetidas,2018-07-01,0,0,5,12,38,41,17,18,0,0,131
TIPUANI,consultas prenatales,repetidas,2018-07-01,0,0,5,0,40,0,7,0,0,0,52
TIQUIPAYA,consultas prenatales,repetidas,2018-07-01,0,0,54,3,275,10,25,1,0,0,368
TIRAQUE (CBBA),consultas prenatales,repetidas,2018-07-01,1,1,46,1,66,9,21,5,0,0,150
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2018-07-01,0,0,0,0,2,0,2,0,0,0,4
TOCO,consultas prenatales,repetidas,2018-07-01,0,0,13,0,21,3,7,0,0,0,44
TOLATA,consultas prenatales,repetidas,2018-07-01,0,0,2,0,33,0,8,0,0,0,43
TOLEDO,consultas prenatales,repetidas,2018-07-01,0,0,4,1,12,1,2,0,0,0,20
TOMAVE,consultas prenatales,repetidas,2018-07-01,0,0,11,3,24,14,8,3,0,0,63
TOMINA,consultas prenatales,repetidas,2018-07-01,0,0,12,3,23,3,6,0,0,0,47
TORO TORO,consultas prenatales,repetidas,2018-07-01,0,1,2,7,28,7,5,5,0,0,55
TOTORA(CBBA),consultas prenatales,repetidas,2018-07-01,1,0,32,6,79,6,15,1,0,0,140
TOTORA(ORR),consultas prenatales,repetidas,2018-07-01,0,0,5,0,7,1,3,0,0,0,16
TRIGAL,consultas prenatales,repetidas,2018-07-01,0,0,0,0,4,0,1,1,0,0,6
TRINIDAD,consultas prenatales,repetidas,2018-07-01,16,26,253,6,727,3,119,0,0,0,1150
TUPIZA,consultas prenatales,repetidas,2018-07-01,0,0,62,3,297,5,45,2,0,0,414
TURCO,consultas prenatales,repetidas,2018-07-01,0,0,2,0,10,0,1,0,0,0,13
UMALA,consultas prenatales,repetidas,2018-07-01,0,0,6,1,23,4,4,1,0,0,39
UNCIA,consultas prenatales,repetidas,2018-07-01,0,0,18,1,117,7,33,1,0,0,177
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2018-07-01,0,0,17,1,51,1,6,1,0,0,77
URUBICHA,consultas prenatales,repetidas,2018-07-01,2,0,10,0,14,0,2,0,0,0,28
UYUNI,consultas prenatales,repetidas,2018-07-01,1,0,26,1,139,7,22,1,0,0,197
VACAS,consultas prenatales,repetidas,2018-07-01,1,0,8,0,13,0,5,0,0,0,27
VALLEGRANDE,consultas prenatales,repetidas,2018-07-01,0,0,17,1,79,1,20,0,0,0,118
VIACHA,consultas prenatales,repetidas,2018-07-01,0,0,96,1,390,0,58,0,0,0,545
VILA VILA,consultas prenatales,repetidas,2018-07-01,3,0,2,1,10,0,2,0,0,0,18
VILLA CHARCAS,consultas prenatales,repetidas,2018-07-01,0,0,22,2,43,8,17,4,0,0,96
VILLA MONTES,consultas prenatales,repetidas,2018-07-01,3,0,57,0,231,6,30,0,0,0,327
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2018-07-01,0,0,3,0,5,0,1,0,0,0,9
VILLA RIVERO,consultas prenatales,repetidas,2018-07-01,0,0,18,0,52,0,3,0,0,0,73
VILLA SERRANO,consultas prenatales,repetidas,2018-07-01,0,0,10,2,22,9,7,5,0,0,55
VILLA TUNARI,consultas prenatales,repetidas,2018-07-01,6,0,151,3,431,5,62,1,0,0,659
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2018-07-01,2,0,9,4,18,4,8,1,0,0,46
VILLAZON,consultas prenatales,repetidas,2018-07-01,4,0,39,2,210,9,40,1,0,0,305
VINTO,consultas prenatales,repetidas,2018-07-01,0,0,98,5,354,30,42,1,0,0,530
VITICHI,consultas prenatales,repetidas,2018-07-01,0,0,4,1,17,3,4,0,0,0,29
WALDO BALLIVIAN,consultas prenatales,repetidas,2018-07-01,0,0,2,0,9,0,0,0,0,0,11
WARNES,consultas prenatales,repetidas,2018-07-01,18,0,201,2,601,5,88,2,0,0,917
YACO,consultas prenatales,repetidas,2018-07-01,1,0,5,1,17,3,5,3,0,0,35
YACUIBA,consultas prenatales,repetidas,2018-07-01,4,0,95,9,449,26,91,5,0,0,679
YAMPARAEZ,consultas prenatales,repetidas,2018-07-01,0,0,4,2,14,3,5,0,0,0,28
YANACACHI,consultas prenatales,repetidas,2018-07-01,0,0,4,0,16,0,2,0,0,0,22
YAPACANI,consultas prenatales,repetidas,2018-07-01,0,0,62,6,288,23,46,3,0,0,428
YOCALLA,consultas prenatales,repetidas,2018-07-01,0,0,8,1,24,5,4,0,0,0,42
YOTALA,consultas prenatales,repetidas,2018-07-01,0,0,13,0,29,1,6,2,0,0,51
YUNCHARA,consultas prenatales,repetidas,2018-07-01,0,0,4,7,6,6,1,0,0,0,24
ZUDAÑEZ,consultas prenatales,repetidas,2018-07-01,0,0,13,0,28,3,3,1,0,0,48
ACACIO,consultas prenatales,repetidas,2018-08-01,0,0,5,1,12,1,7,1,0,0,27
ACHACACHI,consultas prenatales,repetidas,2018-08-01,3,0,33,0,105,5,15,0,0,0,161
ACHOCALLA,consultas prenatales,repetidas,2018-08-01,0,0,27,0,108,0,11,0,0,0,146
AIQUILE,consultas prenatales,repetidas,2018-08-01,4,0,52,0,83,2,30,3,0,0,174
ALALAY,consultas prenatales,repetidas,2018-08-01,2,0,2,1,3,2,0,1,0,0,11
ALCALA,consultas prenatales,repetidas,2018-08-01,0,0,5,0,5,0,2,0,0,0,12
ALTO BENI,consultas prenatales,repetidas,2018-08-01,0,0,6,0,35,0,3,0,0,0,44
ANCORAIMES,consultas prenatales,repetidas,2018-08-01,0,0,13,0,25,0,4,0,0,0,42
ANDAMARCA,consultas prenatales,repetidas,2018-08-01,0,0,6,0,5,0,3,0,0,0,14
ANTEQUERA,consultas prenatales,repetidas,2018-08-01,0,0,1,0,7,0,2,0,0,0,10
ANZALDO,consultas prenatales,repetidas,2018-08-01,0,0,17,0,20,5,4,1,0,0,47
APOLO,consultas prenatales,repetidas,2018-08-01,3,0,31,7,69,12,22,4,0,0,148
ARAMPAMPA,consultas prenatales,repetidas,2018-08-01,0,0,3,4,5,4,0,5,0,0,21
ARANI,consultas prenatales,repetidas,2018-08-01,0,0,7,0,29,0,8,0,0,0,44
ARBIETO,consultas prenatales,repetidas,2018-08-01,1,0,43,0,107,1,25,0,0,0,177
ARQUE,consultas prenatales,repetidas,2018-08-01,0,0,14,0,38,0,14,0,0,0,66
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2018-08-01,3,0,67,0,122,1,21,0,0,0,214
ATOCHA,consultas prenatales,repetidas,2018-08-01,0,0,10,1,53,3,5,0,0,0,72
AUCAPATA,consultas prenatales,repetidas,2018-08-01,0,0,8,0,20,0,3,0,0,0,31
AYATA,consultas prenatales,repetidas,2018-08-01,0,0,4,0,13,0,3,0,0,0,20
AYO AYO,consultas prenatales,repetidas,2018-08-01,0,0,6,0,22,0,6,0,0,0,34
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2018-08-01,0,0,36,1,70,5,22,2,0,0,136
AZURDUY,consultas prenatales,repetidas,2018-08-01,0,1,5,5,31,10,12,9,0,0,73
BATALLAS,consultas prenatales,repetidas,2018-08-01,0,0,22,2,46,2,10,0,0,0,82
BAURES,consultas prenatales,repetidas,2018-08-01,1,0,11,0,27,0,4,0,0,0,43
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2018-08-01,0,0,1,0,3,1,0,0,0,0,5
BELEN DE URMIRI,consultas prenatales,repetidas,2018-08-01,0,0,0,1,3,2,0,0,0,0,6
BELLA FLOR,consultas prenatales,repetidas,2018-08-01,0,0,4,1,9,1,2,0,0,0,17
BERMEJO,consultas prenatales,repetidas,2018-08-01,6,0,68,1,233,2,46,0,0,0,356
BETANZOS,consultas prenatales,repetidas,2018-08-01,0,0,41,5,104,11,26,9,0,0,196
BOLIVAR,consultas prenatales,repetidas,2018-08-01,0,0,7,0,9,3,4,0,0,0,23
BOLPEBRA,consultas prenatales,repetidas,2018-08-01,0,0,1,0,3,0,2,0,0,0,6
BOYUIBE,consultas prenatales,repetidas,2018-08-01,0,0,8,0,17,1,4,0,0,0,30
BUENA VISTA,consultas prenatales,repetidas,2018-08-01,1,0,16,0,45,0,12,0,0,0,74
CABEZAS,consultas prenatales,repetidas,2018-08-01,1,0,33,0,121,1,10,0,0,0,166
CAIROMA,consultas prenatales,repetidas,2018-08-01,0,1,11,1,29,4,3,0,0,0,49
"CAIZA ""D""",consultas prenatales,repetidas,2018-08-01,0,0,13,1,33,3,7,0,0,0,57
CAJUATA,consultas prenatales,repetidas,2018-08-01,0,0,25,0,59,2,8,0,0,0,94
CALACOTO,consultas prenatales,repetidas,2018-08-01,0,1,0,1,3,1,0,0,0,0,6
CALAMARCA,consultas prenatales,repetidas,2018-08-01,1,0,14,0,46,1,7,0,0,0,69
CAMARGO,consultas prenatales,repetidas,2018-08-01,0,0,18,3,80,8,8,1,0,0,118
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2018-08-01,0,0,1,1,10,2,1,0,0,0,15
CAMIRI,consultas prenatales,repetidas,2018-08-01,2,0,69,0,245,1,23,0,0,0,340
CAPINOTA,consultas prenatales,repetidas,2018-08-01,0,0,38,0,126,0,19,0,0,0,183
CAQUIAVIRI,consultas prenatales,repetidas,2018-08-01,0,0,3,1,21,4,4,0,0,0,33
CARACOLLO,consultas prenatales,repetidas,2018-08-01,1,0,23,0,91,4,8,0,0,0,127
CARANAVI,consultas prenatales,repetidas,2018-08-01,4,0,66,0,100,0,42,0,0,0,212
CARAPARI,consultas prenatales,repetidas,2018-08-01,1,0,9,0,62,2,22,0,0,0,96
CARIPUYO,consultas prenatales,repetidas,2018-08-01,0,0,10,1,14,2,7,1,0,0,35
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2018-08-01,1,0,8,0,29,1,7,0,0,0,46
CATACORA,consultas prenatales,repetidas,2018-08-01,1,0,2,0,3,2,0,0,0,0,8
CHACARILLA,consultas prenatales,repetidas,2018-08-01,0,0,1,0,4,1,0,0,0,0,6
CHALLAPATA,consultas prenatales,repetidas,2018-08-01,1,0,34,2,111,9,18,2,0,0,177
CHAQUI,consultas prenatales,repetidas,2018-08-01,1,0,13,0,23,1,4,0,0,0,42
CHARAGUA,consultas prenatales,repetidas,2018-08-01,1,0,21,1,85,4,10,3,0,0,125
CHARAÑA,consultas prenatales,repetidas,2018-08-01,0,0,0,0,1,0,1,1,0,0,3
CHAYANTA,consultas prenatales,repetidas,2018-08-01,1,0,11,3,29,1,6,2,0,0,53
CHIMORE,consultas prenatales,repetidas,2018-08-01,5,0,61,5,181,8,30,1,0,0,291
CHIPAYA,consultas prenatales,repetidas,2018-08-01,0,0,1,0,12,0,2,0,0,0,15
CHOQUE COTA,consultas prenatales,repetidas,2018-08-01,0,0,1,0,3,0,0,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2018-08-01,0,0,3,0,10,0,1,0,0,0,14
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2018-08-01,0,0,25,0,29,70,4,13,0,0,141
CHUMA,consultas prenatales,repetidas,2018-08-01,0,0,5,0,19,0,1,2,0,0,27
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2018-08-01,0,1,5,1,15,4,4,0,0,0,30
CKOCHAS,consultas prenatales,repetidas,2018-08-01,0,0,12,2,32,9,10,3,0,0,68
CLIZA,consultas prenatales,repetidas,2018-08-01,1,0,61,0,195,0,43,0,0,0,300
COBIJA,consultas prenatales,repetidas,2018-08-01,12,0,152,2,462,9,92,0,0,0,729
COCAPATA,consultas prenatales,repetidas,2018-08-01,0,0,21,8,38,27,7,8,0,0,109
COCHABAMBA,consultas prenatales,repetidas,2018-08-01,18,0,678,1,5370,9,1107,0,1,0,7184
COIPASA,consultas prenatales,repetidas,2018-08-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,repetidas,2018-08-01,1,0,65,2,304,12,53,1,0,0,438
"COLCHA ""K""",consultas prenatales,repetidas,2018-08-01,0,0,8,1,43,3,5,1,0,0,61
COLLANA,consultas prenatales,repetidas,2018-08-01,0,0,2,0,18,0,1,0,0,0,21
COLOMI,consultas prenatales,repetidas,2018-08-01,0,0,35,0,158,0,19,0,0,0,212
COLPA BELGICA,consultas prenatales,repetidas,2018-08-01,0,0,12,0,17,0,3,0,0,0,32
COLQUECHACA,consultas prenatales,repetidas,2018-08-01,0,0,48,3,126,19,27,12,0,0,235
COLQUENCHA,consultas prenatales,repetidas,2018-08-01,0,0,5,0,45,1,5,1,0,0,57
COLQUIRI,consultas prenatales,repetidas,2018-08-01,0,0,10,0,36,10,4,0,0,0,60
COMANCHE,consultas prenatales,repetidas,2018-08-01,0,0,2,0,5,0,1,1,0,0,9
COMARAPA,consultas prenatales,repetidas,2018-08-01,1,0,35,0,116,0,27,0,0,0,179
COMBAYA,consultas prenatales,repetidas,2018-08-01,0,0,0,2,3,1,0,1,0,0,7
CONCEPCION,consultas prenatales,repetidas,2018-08-01,3,0,38,4,94,6,8,0,0,0,153
COPACABANA,consultas prenatales,repetidas,2018-08-01,0,0,7,0,45,0,17,1,0,0,70
CORIPATA,consultas prenatales,repetidas,2018-08-01,0,0,18,0,93,0,10,0,0,0,121
CORO CORO,consultas prenatales,repetidas,2018-08-01,0,0,3,0,10,2,6,0,0,0,21
COROICO,consultas prenatales,repetidas,2018-08-01,2,0,33,1,77,4,14,1,0,0,132
CORQUE,consultas prenatales,repetidas,2018-08-01,0,0,6,0,9,0,3,0,0,0,18
COTAGAITA,consultas prenatales,repetidas,2018-08-01,0,0,19,3,76,6,19,3,0,0,126
COTOCA,consultas prenatales,repetidas,2018-08-01,4,0,99,7,303,17,42,2,0,0,474
CUATRO CAÑADAS,consultas prenatales,repetidas,2018-08-01,0,0,20,1,102,6,8,4,0,0,141
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2018-08-01,0,0,3,0,6,0,0,0,0,0,9
CUEVO,consultas prenatales,repetidas,2018-08-01,0,0,8,0,6,3,0,0,0,0,17
CULPINA,consultas prenatales,repetidas,2018-08-01,0,0,29,2,60,9,10,6,0,0,116
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2018-08-01,2,0,3,0,16,0,0,0,0,0,21
CURVA,consultas prenatales,repetidas,2018-08-01,0,0,3,1,1,0,2,0,0,0,7
DESAGUADERO,consultas prenatales,repetidas,2018-08-01,0,0,0,0,26,0,4,0,0,0,30
EL ALTO,consultas prenatales,repetidas,2018-08-01,14,2,827,119,5272,871,1019,119,1,0,8244
EL CHORO,consultas prenatales,repetidas,2018-08-01,0,0,5,0,7,2,2,0,0,0,16
EL PUENTE(STC),consultas prenatales,repetidas,2018-08-01,0,0,12,0,39,0,5,0,0,0,56
EL PUENTE(TJA),consultas prenatales,repetidas,2018-08-01,1,0,7,1,26,4,5,2,0,0,46
EL TORNO,consultas prenatales,repetidas,2018-08-01,13,0,74,4,241,15,53,1,0,0,401
EL VILLAR,consultas prenatales,repetidas,2018-08-01,0,0,2,0,2,1,2,0,0,0,7
