municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,6,6
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,6,6
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,55,55
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1026,1026
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,527,527
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,38,38
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,20,20
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,5,5
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,34,34
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,201,201
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,44,44
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,304,304
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,34,34
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,13,13
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,5,5
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,14,14
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,38,38
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,12,12
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,70,70
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,55,55
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,8,8
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,36,36
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,65,65
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,10457,10457
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,11,11
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,8,8
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1921,1921
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,30,30
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,8,8
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,619,619
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,59,59
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,7,7
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1292,1292
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,207,207
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,10,10
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,15,15
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,14,14
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,23,23
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,30,30
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,137,137
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,4,4
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,132,132
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,23,23
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,244,244
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,284,284
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-07-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,18,18
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,13,13
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,20,20
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,51,51
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,65,65
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,257,257
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,73,73
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,15,15
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,29,29
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
CHUA COCANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,58,58
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,28,28
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,53,53
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1046,1046
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,8,8
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,7,7
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,11,11
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,7,7
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,20,20
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,35,35
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,58,58
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,31,31
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,13,13
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1467,1467
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,46,46
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,10,10
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,17,17
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,74,74
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,7,7
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,65,65
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4202,4202
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,57,57
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,10,10
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,9,9
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,13,13
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,20,20
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1094,1094
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,745,745
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,48,48
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,36,36
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,294,294
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,18,18
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,55,55
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,394,394
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,89,89
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,17,17
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,17,17
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,78,78
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,20,20
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,13,13
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,70,70
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,61,61
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,9,9
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,4,4
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,64,64
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,19,19
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,12,12
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,9131,9131
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,9,9
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1978,1978
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,49,49
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,6,6
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,347,347
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,8,8
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,59,59
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,5,5
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1401,1401
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,172,172
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,26,26
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,34,34
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,12,12
VILA VILA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,9,9
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,25,25
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,67,67
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,144,144
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,3,3
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,53,53
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-08-01,281,281
