,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,2,0,0,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,3,0,0,1,3,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,0,2,4,2,4,6
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,0,2,0,2,0,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,13,18,1,2,14,20,34
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,0,0,1,0,1,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,1,0,0,1,1,2
TARATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,0,0,1,0,1,1
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,3,1,0,1,3,2,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,1,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,1,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,4,1,0,0,4,1,5
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-08-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,1,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,1,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,4,1,0,0,4,1,5
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,1,1,0,2,1,3
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,8,1,1,3,9,12
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
ESCARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,0,1,0,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,0,0,1,2,1,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,7,8,0,0,7,8,15
LAJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,1,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,3,1,0,3,3,6
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,1,1,0,2,1,3
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,0,0,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,4,0,1,0,5,0,5
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,0,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,3,1,1,3,4,7
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,2,0,0,1,2,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,3,1,4,1,5
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,2,0,2,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,2,1,0,1,2,2,4
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,12,20,2,1,14,21,35
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,1,0,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,4,4,0,0,4,4,8
TARVITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,1,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,1,1,1,2,2,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,2,0,0,0,2,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-09-01,0,0,1,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,2,0,0,1,2,1,3
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,2,1,0,0,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,3,1,2,3,5,4,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,1,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,2,5,2,0,4,5,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,3,0,0,0,3,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,1,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,7,6,2,3,9,9,18
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,5,2,3,1,8,3,11
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,2,1,1,2,3,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,2,0,0,1,2,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,13,7,0,0,13,7,20
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,3,1,3,1,4
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,2,3,0,3,2,5
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,3,2,0,2,3,5
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,2,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,1,0,1,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,2,4,1,2,3,6,9
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,5,1,0,0,5,1,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,1,1,1,1,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,9,6,4,1,13,7,20
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,1,2,1,2,3
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,2,0,0,1,2,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,1,1,1,1,2
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,5,9,0,0,5,9,14
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,6,3,0,0,6,3,9
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,1,0,1,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-10-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,3,3,3,3,6
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,0,1,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,2,0,0,1,2,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,4,0,2,4,6,4,10
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,14,9,0,0,14,9,23
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,2,1,2,2,4,6
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,1,3,2,4,3,7
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,0,1,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,0,1,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,2,0,0,1,2,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,2,0,0,3,2,3,5
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,5,9,0,0,5,9,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,4,1,1,2,5,3,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,1,1,0,0,1,1,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,22,29,0,1,22,30,52
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,2,0,0,0,2,2
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,5,5,0,0,5,5,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
TOMINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,0,1,2,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,0,1,0,0,0,1,1
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-11-01,4,4,0,0,4,4,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,2,2,1,1,3,3,6
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,2,0,0,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,2,0,2,0,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,1,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,5,6,3,7,8,13,21
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,4,4,0,0,4,4,8
LAJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,1,1,0,2,1,3
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,8,3,8,3,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,1,0,0,1,1,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,2,0,4,2,6,2,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,1,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,6,10,0,0,6,10,16
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2019-12-01,0,0,1,0,1,0,1
