,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,19,20,18,20,37,40,77
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,3,7,5,15,8,23
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,17,6,4,11,21,17,38
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,3,2,3,5,6,11
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,18,9,14,8,32,17,49
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,1,11,3,15,4,19
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,6,1,2,6,8,14
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,50,31,4,2,54,33,87
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,22,18,1,0,23,18,41
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,2,1,4,1,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,1,1,1,1,2
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,0,0,3,2,5
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,765,811,528,550,1293,1361,2654
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,12,7,1,2,13,9,22
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,48,58,3,3,51,61,112
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,6,4,3,8,9,17
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,15,17,4,4,19,21,40
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,3,1,5,5,8,13
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,6,7,0,0,6,7,13
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,3,0,1,3,4,7
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,4,0,0,1,4,5
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,9,7,6,5,15,12,27
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,0,2,3,5,3,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,14,12,15,12,29,24,53
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,4,0,1,4,5,9
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,14,11,5,6,19,17,36
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,3,0,5,0,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,63,39,14,11,77,50,127
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,0,12,3,14,17
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,0,0,2,0,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,0,0,2,0,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,11,10,21,19,32,29,61
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,10,3,3,13,13,26
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,4,2,0,4,4,8
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,0,1,0,2,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,0,1,0,2,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,3,1,4,4,7,11
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,1,0,2,0,2
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,2,0,0,2,2,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,4,9,10,11,14,25
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,9,15,2,0,11,15,26
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,9,0,1,10,10,20
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,14,1,5,6,19,25
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,42,47,12,6,54,53,107
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,127,128,5,14,132,142,274
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,583,589,46,57,629,646,1275
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,6,8,7,8,15
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,17,17,2,6,19,23,42
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,2,0,1,2,3,5
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,1,2,0,6,1,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,45,75,13,17,58,92,150
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,1,2,2,3,5
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,0,0,1,1,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,3,0,0,0,3,3
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,9,7,2,2,11,9,20
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,4,0,0,5,4,9
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,16,3,0,7,16,23
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,13,3,2,8,15,23
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,22,19,3,0,25,19,44
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,14,12,8,12,22,24,46
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,2,3,1,7,3,10
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,1,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,7,7,1,2,8,9,17
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,111,96,12,11,123,107,230
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,1,1,1,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,4,11,10,13,14,27
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,1,0,3,0,3
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,3,2,3,2,5
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,1,2,1,3,4
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,22,2,0,12,22,34
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,1,1,2,2,4
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,233,281,16,29,249,310,559
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,3,1,0,4,3,7
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,9,2,1,1,10,3,13
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,18,12,10,3,28,15,43
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,22,20,6,8,28,28,56
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,14,7,2,0,16,7,23
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,3,0,0,0,3,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,6,1,0,3,6,9
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,2,1,1,1,3,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,2,1,1,2,3,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,29,19,5,2,34,21,55
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,3,0,3,0,3
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,6,9,2,5,8,14,22
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,2,4,3,6,5,11
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,4,5,4,10,8,18
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,7,13,8,17,15,32
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,1,4,4,8,5,13
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,2,0,0,0,2,2
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,2,3,6,8,8,16
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,13,15,8,7,21,22,43
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,6,4,0,0,6,4,10
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,7,7,3,11,10,21
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,176,146,62,74,238,220,458
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,0,1,2,1,3
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,0,0,1,1,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,19,8,15,11,34,19,53
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,2,2,1,2,3,5
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,6,4,2,7,8,15
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,3,5,3,6,6,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,2,1,3,1,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,16,9,3,17,19,36
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,2,0,1,1,3,4
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,3,0,0,3,3,6
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,11,4,16,12,27,16,43
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,34,25,16,16,50,41,91
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,3,1,3,1,4
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,36,39,18,20,54,59,113
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,90,96,103,126,193,222,415
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,6,5,9,10,15,25
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,4,0,0,8,4,12
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,5,3,5,4,9
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,10,15,22,23,32,55
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,48,67,4,5,52,72,124
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,34,17,4,8,38,25,63
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,14,15,6,7,20,22,42
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,4,1,0,2,4,6
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,176,149,267,255,443,404,847
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,3,2,0,4,3,7
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,4,4,2,9,6,15
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,3,1,2,4,5,9
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,11,8,2,0,13,8,21
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,4,0,0,0,4,4
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,1,0,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,3,2,3,2,6,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,6,5,19,17,25,22,47
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,34,39,24,20,58,59,117
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,13,1,2,3,15,18
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,14,9,0,0,14,9,23
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,37,30,10,8,47,38,85
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,69,63,7,12,76,75,151
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,16,13,2,2,18,15,33
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,6,0,0,10,6,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,15,10,30,28,45,38,83
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,17,7,1,1,18,8,26
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,80,90,22,27,102,117,219
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,3,10,7,20,10,30
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,9,11,0,0,9,11,20
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,3,4,6,6,12
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,13,6,0,0,13,6,19
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,1,0,2,1,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,7,2,2,10,9,19
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,18,5,8,9,26,14,40
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,2,2,0,3,2,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,3,1,6,3,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,1,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,1,2,4,4,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,11,0,0,5,11,16
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,8,2,4,12,12,24
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1795,1820,92,108,1887,1928,3815
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,9,9,0,0,9,9,18
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,11,8,0,1,11,9,20
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,2,1,1,2,3,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,1,1,2,5,3,8
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,2,1,0,5,2,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,2,2,1,4,3,7
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,7,4,4,8,11,19
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,4,3,10,11,14,25
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,36,33,16,18,52,51,103
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,19,17,26,33,45,50,95
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,3,2,2,2,5,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,61,56,13,12,74,68,142
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,0,3,0,7,0,7
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,6,0,0,2,6,8
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,11,10,6,5,17,15,32
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,273,248,24,28,297,276,573
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,4,5,3,10,7,17
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,3,1,1,6,4,10
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,4,4,4,1,8,5,13
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,19,17,17,22,36,39,75
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,2,0,1,1,3,4
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,0,0,3,2,5
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,6,9,2,1,8,10,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,143,178,71,69,214,247,461
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,3,6,4,7,7,14
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,7,13,2,1,9,14,23
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,7,7,7,12,14,19,33
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,2,9,4,17,6,23
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,34,27,14,8,48,35,83
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,19,11,14,23,33,34,67
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,1,1,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,0,7,2,9,2,11
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,5,2,5,3,10,13
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,3,0,0,1,3,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,2,4,3,2,5,6,11
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,1,0,1,3,2,5
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,2,1,3,2,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,15,9,14,19,29,48
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,1,2,0,3,1,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,88,78,9,6,97,84,181
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,12,18,7,6,19,24,43
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,4,2,1,5,5,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,1,0,1,0,2,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,8,9,6,7,14,16,30
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,3,2,1,12,4,16
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,26,29,0,0,26,29,55
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,3,2,2,3,5,5,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,5,8,1,4,6,12,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,43,40,54,75,97,115,212
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,0,2,0,2,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,7,7,1,2,8,9,17
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,33,22,1,5,34,27,61
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,0,0,2,3,2,3,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,10,3,11,9,21,12,33
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-07-01,89,93,40,30,129,123,252
