,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,5,1,0,5,5,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,3,3,3,9,6,12,18
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,3,2,1,6,4,10
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,17,11,18,18,35,29,64
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,5,4,1,8,6,14
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,2,4,3,0,5,4,9
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,1,3,1,0,2,3,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,1,0,0,1,1,1,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,1,0,2,0,3,0,3
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,3,0,0,4,3,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,2,5,15,5,17,10,27
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,9,4,1,5,10,9,19
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,80,64,6,15,86,79,165
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,22,19,6,3,28,22,50
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,0,0,1,2,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,5,4,1,3,6,7,13
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,7,5,11,8,18,13,31
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,9,5,5,5,14,10,24
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,5,1,0,5,5,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,15,8,0,0,15,8,23
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,7,14,0,2,7,16,23
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,49,40,8,10,57,50,107
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,0,0,3,6,3,6,9
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,7,6,5,3,12,9,21
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,30,22,0,1,30,23,53
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,1,0,3,2,4,2,6
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,5,3,3,3,8,6,14
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,48,31,1,9,49,40,89
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,8,2,4,1,12,3,15
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,21,15,1,2,22,17,39
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,21,12,16,4,37,16,53
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,0,3,0,0,0,3,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,84,94,8,8,92,102,194
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,3,3,0,0,3,3,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,42,45,25,35,67,80,147
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,3,0,1,4,4,8
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,4,3,0,0,4,3,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,24,23,27,22,51,45,96
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,0,1,1,1,1,2,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,2,4,2,3,4,7,11
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,0,0,1,3,1,3,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-06-01,5,2,3,0,8,2,10
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,0,1,2,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,10,12,7,12,17,24,41
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,15,20,5,2,20,22,42
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,16,6,9,12,25,37
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,2,0,0,2,2,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,2,5,1,14,3,17
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,5,0,1,5,6,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,2,1,2,2,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,1,0,1,0,1
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,9,4,4,10,13,23
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,0,2,0,4,0,4
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,7,0,1,6,8,14
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,15,17,8,6,23,23,46
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,9,0,1,4,10,14
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,38,33,0,0,38,33,71
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,4,4,0,8,4,12
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,0,1,1,2,3
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,3,4,3,5,8
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,5,4,6,4,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,11,12,10,15,21,36
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,9,1,6,10,15,25
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,8,8,3,2,11,10,21
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,3,0,0,1,3,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,1,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,2,0,2,0,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,0,5,0,7,0,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,42,30,2,5,44,35,79
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,10,13,7,2,17,15,32
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,0,0,2,2,2,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,1,2,1,2,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,4,0,2,5,6,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,11,10,9,7,20,17,37
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,12,21,15,16,27,37,64
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,3,4,4,7,7,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,1,2,1,7,2,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,13,9,0,0,13,9,22
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,1,2,2,3,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,8,0,1,6,9,15
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,4,3,5,6,9,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,1,2,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,21,15,3,5,24,20,44
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,18,13,0,0,18,13,31
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,3,2,1,11,4,15
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,10,6,12,10,22,32
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,21,28,0,7,21,35,56
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,7,2,12,3,19,5,24
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,6,3,4,6,10,16
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,4,4,5,4,9
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,2,1,2,2,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,2,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,17,11,9,6,26,17,43
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,6,1,6,5,12,17
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,6,24,19,30,25,55
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,0,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,5,4,10,7,15,22
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,26,20,5,7,31,27,58
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,2,1,1,2,3,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,1,0,1,4,2,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,14,9,0,0,14,9,23
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,2,3,7,6,9,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,2,2,2,2,4,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,2,2,4,7,6,13
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,8,11,6,6,14,17,31
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,32,31,9,8,41,39,80
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,1,8,8,17,9,26
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,528,558,10,10,538,568,1106
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,2,0,2,1,3
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,43,35,5,2,48,37,85
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,11,9,3,2,14,11,25
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,1,0,2,0,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,11,10,5,6,16,16,32
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,4,1,1,6,5,11
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,9,5,1,10,10,20
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,4,3,3,12,7,19
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,9,7,13,11,22,33
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,13,16,1,2,14,18,32
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,0,1,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,17,20,11,13,28,33,61
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,5,3,3,12,8,20
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,17,21,0,0,17,21,38
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,0,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,8,9,2,3,10,12,22
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,3,4,3,5,6,11
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,14,5,8,7,22,12,34
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,64,66,12,9,76,75,151
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,13,12,2,0,15,12,27
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,1,0,1,6,2,8
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,2,5,4,9,6,15
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,7,13,5,1,12,14,26
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,0,1,0,2,2
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,2,2,0,4,2,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,1,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,545,514,249,236,794,750,1544
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,1,0,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,7,4,1,13,8,21
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,5,4,1,5,6,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,37,52,7,7,44,59,103
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,9,7,8,13,17,20,37
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,37,29,12,12,49,41,90
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,3,5,3,7,6,13
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,0,1,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,2,0,0,0,2,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,1,1,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,2,9,8,10,10,20
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,3,6,3,6,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,14,8,13,12,27,39
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,3,2,0,5,3,8
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,8,2,6,7,14,21
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,0,2,1,7,1,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,31,24,8,4,39,28,67
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,1,4,4,9,5,14
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,6,0,1,3,7,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,1,2,2,2,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,8,4,6,4,14,8,22
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,4,3,3,8,7,15
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,0,5,5,7,5,12
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,1,0,1,1,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,2,1,3,1,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,1,1,2,1,3,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,1,3,0,5,1,6
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,2,0,2,3,4,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,10,5,0,3,10,8,18
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,1,1,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,5,3,6,3,11,6,17
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,8,16,5,3,13,19,32
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,7,3,0,0,7,3,10
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,8,9,1,2,9,11,20
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,54,38,4,4,58,42,100
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,100,99,10,14,110,113,223
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,483,473,28,22,511,495,1006
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,1,10,12,12,13,25
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,16,9,0,0,16,9,25
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,2,1,2,1,4,5
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,2,1,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,18,25,27,29,45,54,99
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,2,0,0,3,2,5
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,6,2,1,6,7,13
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,0,0,1,1,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,1,2,2,5,3,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,0,8,8,10,8,18
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,10,6,1,3,11,9,20
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,1,1,1,3,2,5
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,4,4,2,7,6,13
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,7,8,2,2,9,10,19
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,20,22,7,6,27,28,55
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,14,13,0,6,14,19,33
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,5,8,6,8,11,19
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,3,0,0,2,3,5
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,18,17,3,4,21,21,42
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,101,103,11,12,112,115,227
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,2,0,2,1,4,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,2,3,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,1,1,2,1,3
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,1,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,0,0,4,4,4,4,8
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,4,4,5,5,9,9,18
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,6,3,1,3,7,6,13
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,3,3,7,5,10,15
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,244,250,20,18,264,268,532
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,11,3,0,4,11,7,18
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,7,9,3,1,10,10,20
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,16,13,8,6,24,19,43
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,8,8,14,11,22,33
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,20,21,3,3,23,24,47
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,1,0,0,1,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,4,2,0,4,4,8
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,1,0,1,3,2,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,16,17,5,3,21,20,41
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,2,2,0,1,2,3,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-07-01,3,3,1,3,4,6,10
