,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,2,0,0,1,2,1,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,7,8,0,0,7,8,15
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,1,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,2,3,1,0,3,3,6
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,1,1,0,2,1,3
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,2,0,0,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,2,0,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,2,0,0,1,2,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,3,1,4,1,5
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,2,0,2,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,14,20,2,1,16,21,37
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,1,0,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,4,4,0,0,4,4,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,1,1,1,2,2,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,2,0,0,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,2,0,0,0,2,0,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,1,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,2,5,2,0,4,5,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,3,0,0,0,3,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,1,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,7,6,2,3,9,9,18
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,1,1,1,1,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,2,0,0,1,2,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,13,7,0,0,13,7,20
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,3,1,3,1,4
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,2,3,0,3,2,5
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,3,2,0,2,3,5
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,3,1,0,1,3,2,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,1,0,1,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,3,5,2,3,5,8,13
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,5,1,0,0,5,1,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,1,1,1,1,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,9,7,4,1,13,8,21
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,1,2,1,2,3
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,2,0,0,1,2,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,1,1,1,1,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,5,9,0,0,5,9,14
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,1,0,1,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-10-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,3,3,3,3,6
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,0,1,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,2,0,0,1,2,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,4,0,2,4,6,4,10
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,14,9,0,0,14,9,23
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,2,1,2,2,4,6
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,1,3,2,4,3,7
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,0,1,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,1,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,2,1,1,0,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,2,0,0,3,2,3,5
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,5,9,0,0,5,9,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,2,3,0,0,2,3,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,1,0,0,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,26,35,0,1,26,36,62
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,2,0,0,0,2,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,2,2,0,0,2,2,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-11-01,0,1,0,0,0,1,1
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,2,2,1,1,3,3,6
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,2,0,0,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,2,0,2,0,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,10,10,3,7,13,17,30
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,4,4,0,0,4,4,8
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,1,1,0,2,1,3
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,8,3,8,3,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,1,0,0,1,1,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,2,0,1,0,3,0,3
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,4,16,0,4,4,20,24
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,2,0,2,0,2
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,4,4,0,0,4,4,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,2,1,2,1,3
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,3,0,0,0,3,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,12,11,3,1,15,12,27
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,0,1,0,1
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,2,1,0,0,2,1,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,1,0,0,0,1,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,0,0,1,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,0,0,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-12-01,1,2,0,0,1,2,3
