,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,4,3,3,1,7,4,11
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,15,16,0,0,15,16,31
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,0,0,0,1,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,1,1,0,2,1,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,3,4,0,0,3,4,7
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,9,8,3,3,12,11,23
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,5,8,6,8,14
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,2,0,0,0,2,2
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,0,1,0,1,1
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,0,0,0,2,0,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,1,0,1,1,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,6,1,3,3,9,12
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,2,1,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,2,2,1,4,3,7
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,1,1,2,3,3,6
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,6,5,4,1,10,6,16
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,0,0,0,2,0,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,1,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,2,0,1,1,3,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,4,0,0,2,4,6
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,0,2,0,2,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,1,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,3,0,0,0,3,0,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,3,0,0,0,3,0,3
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,66,53,14,7,80,60,140
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,3,5,5,5,8,13
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,0,1,0,1,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,1,1,1,2,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,2,1,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,3,0,2,2,5,7
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,2,0,0,0,2,0,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,4,2,0,1,4,3,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,1,0,2,0,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,3,2,4,1,7,3,10
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,1,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,6,5,1,4,7,9,16
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,0,1,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,2,0,0,0,2,2
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,2,0,0,1,2,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,3,0,2,0,5,5
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,1,1,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,4,4,1,1,5,5,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,2,0,0,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,0,0,2,3,2,3,5
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-05-01,1,1,1,0,2,1,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,1,1,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,4,1,0,1,4,5
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,1,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,3,0,0,0,3,3
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,2,1,2,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,6,11,1,0,7,11,18
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,0,0,1,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,1,1,1,4,2,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,0,0,1,2,1,3
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,1,0,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,5,1,1,2,6,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,1,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,17,20,16,5,33,25,58
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,0,0,0,3,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,6,0,1,1,7,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,2,1,0,1,2,3
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,1,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,0,1,0,1
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,1,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,4,1,1,2,5,3,8
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,19,10,0,2,19,12,31
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,2,0,0,0,2,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,1,0,2,0,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,0,0,0,2,0,2
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,4,3,4,1,8,4,12
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,5,0,2,3,7,10
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,0,2,1,4,1,5
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,5,0,1,3,6,9
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,1,1,2,2,3,5
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,1,0,0,3,1,4
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,1,7,7,8,8,16
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,5,9,0,0,5,9,14
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,2,1,2,1,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,6,1,0,0,6,1,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,1,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,1,0,0,3,1,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,1,1,1,2,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,2,0,2,2,4,6
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,0,1,2,3,2,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,59,50,8,4,67,54,121
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,1,1,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,4,1,1,1,5,2,7
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,3,2,0,0,3,2,5
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,1,2,1,4,2,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,0,1,0,3,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,3,0,1,1,4,5
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,5,1,0,0,5,1,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,1,0,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,4,2,0,0,4,2,6
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,2,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,2,7,0,1,2,8,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,2,0,0,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,0,2,2,2,2,4
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-06-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,2,0,0,0,2,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,0,0,1,1,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,1,0,2,0,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,0,0,1,1,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,2,0,3,0,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,1,1,1,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,1,2,1,4,2,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,17,11,0,1,17,12,29
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,3,1,1,3,4,7
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,3,1,0,0,3,1,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,3,0,3,0,3
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,4,4,1,0,5,4,9
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,19,15,9,17,28,32,60
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,2,1,1,1,3,4
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,4,2,2,0,6,2,8
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,1,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,1,0,0,2,1,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,4,5,0,1,4,6,10
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,8,10,0,0,8,10,18
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,3,1,1,3,4,4,8
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,11,10,3,1,14,11,25
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
