municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,186,186
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,690,690
POCONA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,420,420
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,301,301
POOPO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,164,164
POROMA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,960,960
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,360,360
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,116,116
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,2670,2670
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,270,270
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,60,60
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,59,59
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,89,89
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,170,170
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,139,139
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1198,1198
PUNA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,360,360
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,780,780
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1952,1952
QUIME,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,116,116
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,570,570
REYES,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1320,1320
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,240,240
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,180,180
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
SACABA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,2101,2101
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
SACACA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,47,47
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,270,270
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,69,69
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,415,415
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,2040,2040
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1290,1290
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,60,60
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,60,60
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,600,600
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,148,148
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,765,765
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1503,1503
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,271,271
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,13,13
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,116,116
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,542,542
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,89,89
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,150,150
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,150,150
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,240,240
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,19226,19226
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,298,298
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,3,3
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,57,57
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,150,150
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
SENA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,107,107
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,369,369
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,150,150
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,305,305
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,300,300
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
SORATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,3150,3150
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,176,176
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,330,330
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,209,209
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,540,540
TARACO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,60,60
TARATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,93,93
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,2229,2229
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,777,777
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,151,151
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,3,3
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,182,182
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,992,992
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,630,630
TITO YUPANQUI (PARQUIPUJIO),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,29,29
TOCO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,170,170
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1,1
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,58,58
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,660,660
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,207,207
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,389,389
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,120,120
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,2316,2316
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,360,360
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,180,180
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,60,60
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,390,390
VACAS,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,240,240
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,118,118
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1170,1170
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,150,150
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,479,479
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,412,412
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,180,180
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,450,450
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,1137,1137
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,508,508
VINTO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,480,480
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
WARNES,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,255,255
YACO,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,119,119
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,888,888
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,330,330
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,30,30
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,670,670
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,152,152
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,90,90
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2021-06-01,270,270
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,60,60
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,558,558
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,32,32
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,119,119
ARANI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,152,152
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,403,403
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,434,434
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,275,275
AUCAPATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
AYATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1189,1189
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
BAURES,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,29,29
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,441,441
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,128,128
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,220,220
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,90,90
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,60,60
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,279,279
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,615,615
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,246,246
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,589,589
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,110,110
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,492,492
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,158,158
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,279,279
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,58,58
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1549,1549
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,620,620
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,11656,11656
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,651,651
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,526,526
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,280,280
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,49,49
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,60,60
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,300,300
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,310,310
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,217,217
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,7744,7744
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,589,589
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,217,217
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,527,527
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,60,60
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,217,217
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,775,775
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,214,214
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,265,265
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
ICLA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,403,403
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,315,315
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,217,217
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,372,372
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,899,899
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,11497,11497
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,18,18
LAJA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,61,61
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,372,372
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,92,92
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,151,151
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
MALLA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,122,122
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,81,81
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,126,126
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,666,666
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,2666,2666
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,184,184
OCURI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,558,558
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,4691,4691
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,341,341
PAILON,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,161,161
PALCA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,151,151
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,372,372
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,204,204
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,713,713
POCONA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
POOPO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,168,168
POROMA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,988,988
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,30,30
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,372,372
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,118,118
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,2759,2759
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,279,279
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,308,308
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,54,54
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,460,460
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,135,135
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1206,1206
PUNA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,806,806
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1987,1987
QUIME,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,527,527
REYES,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1054,1054
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,316,316
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
SACABA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,2170,2170
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,123,123
SACACA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,125,125
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,56,56
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,72,72
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,397,397
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,31,31
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,92,92
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,248,248
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1302,1302
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2021-07-01,90,90
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,62,62
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,620,620
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,173,173
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,704,704
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,1673,1673
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,280,280
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,124,124
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,142,142
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles maternidad,2021-07-01,557,557
