,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PUNATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,54,62,174,243,228,305,533
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,5,4,4,6,9,15
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,202,187,209,331,411,518,929
QUIME,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,17,20,51,48,68,68,136
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,8,2,0,1,8,3,11
RAVELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,17,25,27,27,44,52,96
REYES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,9,11,0,0,9,11,20
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,119,84,2,2,121,86,207
ROBORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,6,8,14,13,20,33
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,151,113,17,17,168,130,298
SABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,0,18,17,20,17,37
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,108,139,353,493,461,632,1093
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,3,2,12,17,15,19,34
SACACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,13,147,147,153,160,313
SAIPINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,1,2,3,4,4,8
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,10,10,20,39,30,49,79
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,8,3,21,11,29,14,43
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,11,5,4,3,15,8,23
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,11,5,23,19,34,24,58
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,0,2,1,4,1,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,2,7,2,9,4,13
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,11,15,58,98,69,113,182
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,21,17,65,26,86,43,129
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,16,10,51,65,67,75,142
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,3,5,10,16,13,21,34
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,10,17,38,26,48,43,91
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,97,77,31,36,128,113,241
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,5,2,1,7,6,13
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,87,113,0,0,87,113,200
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,4,2,38,31,42,33,75
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,0,2,1,2,1,3
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,101,59,84,30,185,89,274
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,10,2,8,11,18,13,31
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,12,20,68,102,80,122,202
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,57,110,53,66,110,176,286
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,21,24,7,9,28,33,61
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,7,13,13,9,20,22,42
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,12,7,15,16,27,23,50
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,91,91,235,263,326,354,680
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,25,28,66,81,91,109,200
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,4,0,3,2,7,9
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,0,0,3,0,3,3
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,4,0,10,6,14,6,20
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,2,8,13,8,15,23
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1,2,0,0,1,2,3
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,2,0,0,0,2,2
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,13,8,23,38,36,46,82
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1199,1323,201,275,1400,1598,2998
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,21,31,9,19,30,50,80
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,20,8,29,24,49,32,81
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,27,18,36,35,63,53,116
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,7,5,37,54,44,59,103
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,15,18,51,72,66,90,156
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,9,47,29,53,38,91
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,1,29,39,29,40,69
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,3,4,29,22,32,26,58
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,64,81,83,101,147,182,329
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,2,4,5,9,7,16
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,41,27,88,129,129,156,285
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,31,22,54,77,85,99,184
SICAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,4,25,24,25,28,53
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,11,10,52,40,63,50,113
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,4,69,4,74,8,82
SORACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,2,11,12,11,14,25
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,16,25,101,108,117,133,250
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,718,1007,999,1253,1717,2260,3977
TACACOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,18,16,81,42,99,58,157
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,7,7,8,10,15,17,32
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,7,8,62,84,69,92,161
TAHUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,12,0,0,6,12,18
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,31,28,74,86,105,114,219
TARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,127,171,95,99,222,270,492
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,29,22,10,10,39,32,71
TARATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1,0,24,33,25,33,58
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,187,231,345,525,532,756,1288
TARVITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1,2,8,26,9,28,37
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,13,12,17,14,30,26,56
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,66,60,36,39,102,99,201
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,50,52,121,121,171,173,344
TIPUANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,32,15,7,7,39,22,61
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,45,45,121,175,166,220,386
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,8,111,150,116,158,274
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,6,13,16,19,22,41
TOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,13,31,22,32,35,63,98
TOLATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,9,7,28,27,37,34,71
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,1,1,22,23,23,24,47
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,12,47,48,53,60,113
TOMINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,6,12,12,18,18,36
TORO TORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,12,12,84,105,96,117,213
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,35,45,29,41,64,86,150
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,2,9,6,11,8,19
TRIGAL,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,1,1,1,1,2,3
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,117,115,58,77,175,192,367
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,103,121,127,133,230,254,484
TURCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,1,19,13,19,14,33
UMALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,22,30,49,81,71,111,182
UNCIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,23,24,42,40,65,64,129
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,12,94,77,99,89,188
URUBICHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,0,6,5,6,5,11
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,162,146,150,120,312,266,578
VACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,17,28,41,48,58,76,134
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,10,24,28,29,38,67
VIACHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,195,229,636,662,831,891,1722
VILA VILA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,10,14,22,16,32,48
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,13,16,6,10,19,26,45
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,31,23,37,56,68,79,147
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,2,3,1,3,3,6,9
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,0,3,11,28,11,31,42
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,12,20,89,82,101,102,203
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,152,134,236,192,388,326,714
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,4,7,7,12,11,23
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,89,98,58,108,147,206,353
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,38,52,74,90,112,142,254
VITICHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,11,19,42,34,53,53,106
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,9,5,8,12,17,17,34
WARNES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,25,24,30,38,55,62,117
YACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,99,98,57,62,156,160,316
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,92,101,205,217,297,318,615
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,5,3,11,24,16,27,43
YANACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,15,19,33,28,48,47,95
YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,92,84,71,58,163,142,305
YOCALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,10,17,18,16,28,33,61
YOTALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,6,4,11,22,17,26,43
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,8,7,46,67,54,74,128
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-07-01,12,10,31,21,43,31,74
ACACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,3,0,0,4,3,7
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,77,66,174,182,251,248,499
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,3,101,115,103,118,221
AIQUILE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,3,3,17,23,20,26,46
ALALAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,3,11,15,11,18,29
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,25,32,46,30,71,62,133
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,9,19,10,14,19,33,52
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,11,8,16,12,27,39
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,5,17,17,18,22,40
APOLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,31,21,31,21,52
ARANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,2,0,2,0,2
ARBIETO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,12,18,45,73,57,91,148
ARQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,7,6,20,19,27,25,52
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,11,24,3,2,14,26,40
ATOCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,0,6,3,8,3,11
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,9,6,24,18,33,24,57
AYATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,7,7,23,25,30,32,62
AYO AYO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,12,10,54,50,66,60,126
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,8,38,38,40,46,86
BATALLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,74,81,184,241,258,322,580
BAURES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,8,0,8,0,8
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,13,13,0,0,13,13,26
BERMEJO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,20,21,211,187,231,208,439
BETANZOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,35,50,107,99,142,149,291
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,7,3,33,48,40,51,91
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,3,0,3,0,3
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,1,0,0,2,1,3
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,3,4,7,6,10,16
CABEZAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,3,1,14,13,17,14,31
CAIROMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,21,13,44,36,65,49,114
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,3,4,3,5,6,9,15
CAJUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,88,70,27,17,115,87,202
CALACOTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,39,36,39,36,75
CAMARGO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,20,15,33,41,53,56,109
CAMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,28,38,35,49,63,87,150
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,6,10,26,50,32,60,92
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,54,43,188,178,242,221,463
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,76,116,32,48,108,164,272
CARANAVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,118,81,33,10,151,91,242
CARAPARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,7,15,7,15,22
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,12,3,15,20,27,23,50
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,0,1,3,2,3,5
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,11,10,23,30,34,40,74
CHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,2,13,26,14,28,42
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,4,18,22,20,26,46
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,26,17,26,17,43
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,16,1,19,28,35,29,64
CHIMORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,8,14,20,25,28,39,67
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,2,2,4,2,6,8
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,6,0,0,4,6,10
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,9,50,47,51,56,107
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,48,48,153,131,201,179,380
CHUMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,23,22,39,35,62,57,119
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,5,5,13,26,18,31,49
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,18,12,1,3,19,15,34
CLIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,7,9,104,124,111,133,244
COBIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,6,5,21,19,27,24,51
COCAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,6,10,13,14,19,33
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,371,423,995,1390,1366,1813,3179
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,75,67,309,272,384,339,723
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,24,25,32,32,56,57,113
COLLANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,22,14,7,7,29,21,50
COLOMI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,86,91,37,76,123,167,290
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,42,57,37,38,79,95,174
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,32,40,68,77,100,117,217
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,3,4,102,86,105,90,195
COMANCHE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,26,20,26,20,46
COMARAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,26,28,90,119,116,147,263
COMBAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,0,5,0,6,0,6
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,3,1,64,61,67,62,129
COPACABANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,22,6,36,41,58,47,105
CORIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,50,45,22,13,72,58,130
CORO CORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,1,33,36,34,37,71
COROICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,43,53,67,83,110,136,246
CORQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,11,8,32,39,43,47,90
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,21,20,29,35,50,55,105
COTOCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,527,398,2,2,529,400,929
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,6,4,5,24,11,28,39
CUEVO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,5,7,20,9,25,34
CULPINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,67,95,9,15,76,110,186
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,2,13,2,13,15
CURVA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,3,4,3,4,7
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,5,3,121,159,126,162,288
EL ALTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1098,1381,1057,1367,2155,2748,4903
EL CHORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,4,16,14,20,18,38
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,0,14,18,14,18,32
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,3,4,10,9,13,13,26
EL TORNO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,93,89,101,106,194,195,389
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,12,8,9,13,21,21,42
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,10,14,76,108,86,122,208
ESCOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,15,16,7,6,22,22,44
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,6,0,0,2,6,8
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,7,3,5,6,12,9,21
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,0,1,3,1,3,2,5
EXALTACION,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,4,7,6,9,10,19
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,9,7,6,3,15,10,25
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,1,6,4,10,5,15
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,7,11,9,9,16,20,36
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,6,5,29,23,35,28,63
GUANAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,8,4,85,81,93,85,178
GUAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,4,11,18,18,22,29,51
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,76,66,177,174,253,240,493
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,2,2,4,3,6,9
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,0,35,22,37,22,59
HUANUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,11,11,12,25,23,36,59
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,0,0,0,1,0,1
HUARINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,0,9,11,10,11,21
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,5,2,4,4,9,6,15
HUMANATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,2,4,61,69,63,73,136
ICHOCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,36,19,71,71,107,90,197
ICLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,1,1,7,2,8,3,11
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,8,5,10,20,18,25,43
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,19,20,83,55,102,75,177
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,35,31,96,86,131,117,248
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,35,28,100,85,135,113,248
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-08-01,46,50,51,55,97,105,202
