,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,3,0,0,0,3,3
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,11,12,3,1,14,13,27
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,9,19,0,0,9,19,28
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,4,9,0,0,4,9,13
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,22,58,83,136,105,194,299
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,5,1,0,8,5,13
SACACA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,3,4,18,25,21,29,50
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,1,0,0,1,1,2
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,0,1,0,1,0,1
SAN AGUSTIN,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,6,6,0,0,6,6,12
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,0,0,0,2,0,2
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,2,0,0,5,2,7
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,3,0,0,2,3,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,3,0,0,2,3,5
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,5,0,4,0,9,9
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,14,53,0,0,14,53,67
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,8,4,0,0,8,4,12
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,20,61,3,7,23,68,91
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,6,7,0,0,6,7,13
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,4,3,0,0,4,3,7
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,3,0,0,2,3,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,22,10,7,12,29,41
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,20,25,0,0,20,25,45
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,5,0,0,1,5,6
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,8,25,0,0,8,25,33
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,28,18,5,9,33,27,60
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,1,0,0,2,1,3
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,1,0,0,2,1,3
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,14,6,0,1,14,7,21
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,19,42,1,4,20,46,66
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,40,23,36,16,76,39,115
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,8,9,2,5,10,14,24
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,2,0,0,1,2,3
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,3,0,0,0,3,3
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,4,1,0,2,4,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,677,863,98,106,775,969,1744
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,4,0,0,1,4,5
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,0,0,1,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,3,3,5,5,8,13
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,10,0,0,7,10,17
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,5,0,0,7,5,12
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,3,2,0,1,3,3,6
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,2,0,0,1,2,3
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,4,0,0,2,4,6
SENA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,2,2,0,2,2,4
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,4,0,2,1,6,7
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,18,2,5,7,23,30
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,3,2,0,1,3,3,6
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,4,9,0,1,4,10,14
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,3,0,11,0,14,14
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,4,6,0,2,4,8,12
SORATA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,6,6,2,1,8,7,15
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,137,328,74,222,211,550,761
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,3,3,4,3,7,10
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,7,0,0,7,7,14
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,6,0,0,5,6,11
TAHUA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,12,15,6,3,18,18,36
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,24,44,0,0,24,44,68
TARACO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,0,0,1,0,1,1
TARATA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,58,156,35,76,93,232,325
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,6,15,0,0,6,15,21
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,8,5,2,5,10,10,20
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,6,0,0,5,6,11
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,15,14,8,10,23,24,47
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,4,6,0,0,4,6,10
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,54,41,6,17,60,58,118
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,11,5,17,12,28,40
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,4,4,2,6,6,12
TOCO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,7,1,1,3,8,11
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,1,0,0,1,1,2
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,22,4,5,11,27,38
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,3,0,0,1,3,4
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,8,5,4,2,12,7,19
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,4,3,0,0,4,3,7
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,1,0,1,0,2,2
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,3,1,1,3,4,7
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,30,53,0,0,30,53,83
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,9,11,2,3,11,14,25
TURCO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,1,0,0,1,1,2
UMALA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,2,0,2,0,4,4
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,4,24,28,25,32,57
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,8,21,1,1,9,22,31
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,23,38,34,86,57,124,181
VACAS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,10,5,9,10,19,29
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,4,0,2,2,6,8
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,22,45,1,0,23,45,68
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,2,0,0,0,2,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,3,3,0,0,3,3,6
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,22,29,3,4,25,33,58
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,3,1,1,6,4,10
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,7,14,0,2,7,16,23
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,12,8,2,2,14,10,24
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,16,28,0,0,16,28,44
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,16,38,0,1,16,39,55
VINTO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,4,12,9,14,13,27
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,11,11,1,1,12,12,24
WARNES,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,14,17,1,1,15,18,33
YACO,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,10,8,0,0,10,8,18
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,59,68,5,14,64,82,146
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,5,3,7,8,12,20
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,2,2,0,0,2,2,4
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,1,13,0,0,1,13,14
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,5,9,0,1,5,10,15
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,1,0,2,0,3,3
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,15,18,0,1,15,19,34
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2017-06-01,3,1,0,0,3,1,4
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,4,0,4,4
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,10,0,0,2,10,12
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,5,1,10,2,15,17
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,7,2,4,5,11,16
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,1,1,1,4,5
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,3,0,0,1,3,4
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,0,0,1,2,1,3
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,3,0,3,0,3
ARAMPAMPA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,1,0,0,3,1,4
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,8,0,0,0,8,8
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,3,1,3,1,4
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,1,0,0,2,1,3
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,2,5,2,5,7
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,6,0,0,1,6,7
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,8,29,0,0,8,29,37
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,3,0,4,1,5
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,5,2,0,0,5,2,7
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,3,0,0,2,3,5
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,6,1,8,9
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,3,0,4,4
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,2,1,2,1,3
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,7,8,19,10,26,36
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,7,7,0,0,7,7,14
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,7,0,0,2,7,9
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,8,4,0,0,8,4,12
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,1,3,1,5,6
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,2,0,0,2,2,4
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,7,6,0,0,7,6,13
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,4,2,6,3,10,13
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,6,3,1,3,7,6,13
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,3,0,3,3
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,8,0,0,0,8,8
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,9,8,0,0,9,8,17
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,2,2,2,5,7
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,2,1,2,2,4
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,11,15,1,0,12,15,27
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,17,10,10,8,27,18,45
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,1,1,2,2,4
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,138,167,18,23,156,190,346
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,10,0,2,2,12,14
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2017-07-01,5,4,0,0,5,4,9
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,1,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,7,1,0,3,7,10
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,2,1,4,5
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,8,0,0,4,8,12
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,5,0,0,3,5,8
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,1,1,1,2,3
COROICO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,1,0,2,2
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,1,1,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,6,0,0,2,6,8
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,1,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,83,156,244,271,327,427,754
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,11,0,0,2,11,13
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,4,1,5,6
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,3,0,0,3,3,6
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,6,1,0,5,6,11
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,0,4,0,7,7
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,5,0,0,4,5,9
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,2,0,2,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,14,9,5,15,19,24,43
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,6,7,0,0,6,7,13
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,6,6,0,0,6,6,12
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,14,0,1,2,15,17
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,0,0,0,3,3
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,2,0,0,2,2,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,4,0,0,0,4,4
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,2,2,2,4,4,8
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,0,0,2,2
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,4,2,0,3,4,7
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,7,0,0,1,7,8
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,106,168,249,378,355,546,901
LA RIVERA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,1,1,0,4,1,5
LAJA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,10,0,1,3,11,14
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
LLICA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,1,0,0,3,1,4
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,4,0,1,3,5,8
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,0,0,0,2,0,2
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,6,7,0,0,6,7,13
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,4,0,0,3,4,7
MALLA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,1,0,0,4,1,5
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,9,3,3,5,12,17
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,17,0,0,3,17,20
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,1,1,1,2
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,17,18,0,0,17,18,35
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,4,0,0,3,4,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,2,0,2,0,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,39,128,27,24,66,152,218
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,3,1,1,5,4,9
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,0,0,0,2,0,2
PALCA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,0,0,1,4,1,5
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,1,0,1,0,1
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,0,0,0,3,3
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,1,0,0,2,1,3
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,5,1,5,5,10,15
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,8,6,4,9,12,21
POOPO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,32,100,0,15,32,115,147
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,1,0,1,1
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,5,0,1,3,6,9
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,4,0,0,1,4,5
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,5,2,0,0,5,2,7
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,3,3,3,3,6
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,1,2,2,5,3,8
PUNA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,7,17,2,4,9,21,30
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,47,50,82,116,129,166,295
QUIME,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,0,1,2,5,2,7
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,5,2,0,0,5,2,7
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,6,8,0,0,6,8,14
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,20,18,32,31,52,49,101
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
SACACA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,5,6,6,6,12
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,1,2,2,2,4
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,12,2,1,6,13,19
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,4,0,0,4,4,8
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,7,3,0,7,7,14
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,28,34,0,0,28,34,62
