,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,3,3,0,0,3,3,6
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,1,3,4,4,5,9
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,4,17,0,1,4,18,22
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,10,25,0,0,10,25,35
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,5,0,0,1,5,6
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,8,26,0,0,8,26,34
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,3,0,0,1,3,4
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,2,1,0,2,2,4
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,9,9,0,0,9,9,18
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,4,7,2,0,6,7,13
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,3,0,0,0,3,0,3
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,2,0,0,1,2,3
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,6,0,0,1,6,7
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,7,20,0,0,7,20,27
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,2,3,0,0,2,3,5
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,3,0,0,1,3,4
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,1,0,0,2,1,3
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,3,5,0,0,3,5,8
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,4,6,0,0,4,6,10
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,0,0,10,0,10,10
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,5,0,0,2,5,7
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,0,13,6,13,6,19
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,2,0,5,1,7,8
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,4,21,4,20,8,41,49
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,0,0,0,2,0,2
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,4,0,0,0,4,4
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,0,0,3,0,3,3
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,4,0,0,1,4,5
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,2,0,0,2,2,4
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,9,0,0,2,9,11
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,10,38,4,1,14,39,53
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,0,1,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,1,0,0,2,1,3
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,1,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,7,0,1,2,8,10
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,30,53,1,2,31,55,86
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,0,0,0,2,0,2
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,3,11,62,11,65,76
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,7,33,6,8,13,41,54
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,0,0,1,0,1,1
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,0,0,0,2,0,2
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,0,0,0,2,0,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,5,0,0,0,5,5
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,8,11,1,0,9,11,20
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,6,16,0,0,6,16,22
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,5,5,5,6,11
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,16,36,0,0,16,36,52
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,3,3,0,0,3,3,6
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,4,0,0,2,4,6
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,13,40,0,0,13,40,53
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,3,1,0,0,3,1,4
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,9,0,0,0,9,9
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,15,34,2,2,17,36,53
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,6,6,0,0,6,6,12
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,0,0,0,2,0,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,5,6,0,0,5,6,11
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,3,2,0,0,3,2,5
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,3,2,0,0,3,2,5
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,1,7,0,0,1,7,8
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,2,5,0,0,2,5,7
YANACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
ACACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,5,0,0,0,5,5
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,2,0,0,1,2,3
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,5,0,0,0,5,5
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,9,0,0,2,9,11
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,0,1,2,1,2,3
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,6,0,0,3,6,9
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,8,4,0,0,8,4,12
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,14,0,0,1,14,15
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,66,34,2,92,68,126,194
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,0,1,3,1,3,4
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,2,0,0,1,2,3
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,2,0,0,2,2,4
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,9,25,0,2,9,27,36
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,2,0,0,3,2,5
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,1,0,0,2,1,3
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,5,0,1,3,6,9
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,43,79,50,43,93,122,215
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,19,44,0,0,19,44,63
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,4,2,0,0,4,2,6
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,4,0,0,3,4,7
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,6,0,0,0,6,6
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,3,0,0,1,3,4
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,5,2,0,0,5,2,7
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,16,7,25,25,41,32,73
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,0,0,0,3,0,3
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,3,0,0,2,3,5
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,7,0,0,1,7,8
POROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,4,3,0,0,4,3,7
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,4,8,6,20,10,28,38
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,1,0,0,2,1,3
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,7,0,0,1,7,8
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,3,0,0,1,3,4
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,0,0,1,0,1,1
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,5,14,0,0,5,14,19
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,0,1,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,9,0,0,3,9,12
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,0,0,0,2,0,2
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,5,24,36,84,41,108,149
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,0,5,5,5,5,10
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,8,32,0,2,8,34,42
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,4,2,0,0,4,2,6
TAHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,6,5,0,0,6,5,11
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,11,24,0,0,11,24,35
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,13,93,0,0,13,93,106
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,5,0,0,0,5,5
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,2,0,0,1,2,3
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,7,0,0,0,7,7
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,0,4,0,0,0,4,4
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,3,4,0,0,3,4,7
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,2,0,0,0,2,0,2
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-08-01,1,3,0,0,1,3,4
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,3,0,0,0,3,3
AYO AYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,0,0,2,1,2,3
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,4,0,0,1,4,5
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,3,5,0,0,3,5,8
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,3,0,0,1,3,4
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,3,0,0,1,3,4
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,0,0,0,2,0,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,7,20,0,0,7,20,27
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,6,15,22,16,28,44
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
