,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,1,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,0,0,0,2,0,2
SAN IGNACIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,2,1,0,2,2,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,22,72,0,0,22,72,94
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,6,28,1,5,7,33,40
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,1,0,0,2,1,3
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,9,0,0,0,9,9
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,9,8,0,0,9,8,17
TOMAVE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,5,5,0,0,5,5,10
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,3,1,0,0,3,1,4
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,4,6,0,0,4,6,10
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,0,0,0,2,0,2
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,5,0,0,2,5,7
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,4,0,0,0,4,4
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,2,0,0,2,2,4
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,4,1,1,3,5,8
ANCORAIMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,7,0,0,2,7,9
BATALLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,2,0,0,1,2,3
CAQUIAVIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,2,1,0,1,2,3
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,6,0,0,1,6,7
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,5,0,0,1,5,6
COMARAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,0,1,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,0,2,0,4,0,4
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,15,15,0,0,15,15,30
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,10,19,10,7,20,26,46
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,4,3,0,0,4,3,7
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,10,22,0,0,10,22,32
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,3,0,0,2,3,5
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,3,12,0,0,3,12,15
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,13,0,0,2,13,15
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,3,5,0,0,3,5,8
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,1,0,0,2,1,3
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,6,0,0,1,6,7
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,3,1,0,0,3,1,4
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,4,6,0,0,4,6,10
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
SABAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
SAIPINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,3,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,5,0,0,1,5,6
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,4,6,0,0,4,6,10
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,6,29,0,0,6,29,35
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,7,40,6,8,13,48,61
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,2,0,0,2,2,4
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,5,0,0,2,5,7
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,0,0,0,2,0,2
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,4,15,0,0,4,15,19
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,2,4,0,0,2,4,6
URUBICHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,0,2,6,2,6,8
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,3,0,0,0,3,3
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,3,0,0,0,3,3
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
YOTALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-09-01,4,0,0,0,4,0,4
ACHOCALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,2,0,0,3,2,5
AYO AYO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,3,0,0,3,3,6
CHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,5,8,0,0,5,8,13
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,1,0,0,3,1,4
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,1,0,0,2,1,3
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,19,0,0,2,19,21
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,5,10,6,4,11,14,25
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,11,0,0,2,11,13
GUANAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,4,0,0,1,4,5
HUAYLLAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
ICHOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,2,0,0,3,2,5
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,7,0,0,1,7,8
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,15,49,1,1,16,50,66
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,11,0,0,2,11,13
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,4,3,0,0,4,3,7
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,5,9,5,4,10,13,23
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,3,0,0,2,3,5
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,2,0,0,1,2,3
PELECHUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,1,0,0,3,1,4
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,4,6,0,0,4,6,10
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,5,0,0,2,5,7
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,3,0,0,1,3,4
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,0,0,0,2,0,2
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,6,23,0,0,6,23,29
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,13,37,0,0,13,37,50
TACACOMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,4,0,0,1,4,5
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,5,7,0,0,5,7,12
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,8,0,0,3,8,11
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,2,0,0,1,2,3
TOMAVE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,2,0,0,3,2,5
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,6,0,0,2,6,8
TURCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,1,1,1,2
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,4,0,0,1,4,5
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,5,0,0,2,5,7
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,3,3,0,0,3,3,6
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,3,0,0,1,3,4
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,2,4,0,0,2,4,6
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,1,2,1,3,2,5
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-10-01,1,2,0,0,1,2,3
ACHACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,2,2,0,0,2,2,4
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,2,0,0,1,2,3
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
ARAMPAMPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,8,39,0,0,8,39,47
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,2,0,0,0,2,2
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,3,0,0,0,3,0,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,2,1,0,0,2,1,3
CALAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,3,8,2,0,5,8,13
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,2,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,3,0,0,0,3,3
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,5,22,0,0,5,22,27
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,9,0,0,1,9,10
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,4,0,0,1,4,5
COLQUENCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,6,18,0,0,6,18,24
CUEVO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,2,0,0,0,2,0,2
CURVA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,12,39,5,1,17,40,57
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,4,9,0,0,4,9,13
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,2,0,1,1,3,4
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,20,72,10,40,30,112,142
LORETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,0,0,10,0,10,10
MINEROS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,4,4,0,0,4,4,8
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,2,1,0,0,2,1,3
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,8,21,0,0,8,21,29
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,4,7,0,0,4,7,11
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,6,12,0,0,6,12,18
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,2,2,0,0,2,2,4
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,6,0,0,1,6,7
QUIME,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,1,3,2,4,3,7
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,4,2,0,0,4,2,6
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,12,46,10,20,22,66,88
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,24,44,0,0,24,44,68
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,5,7,0,0,5,7,12
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,0,4,0,0,0,4,4
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,6,7,0,0,6,7,13
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-11-01,1,3,0,0,1,3,4
