,group,variable,month,DT 1RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 10 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,1,0,0,2,1,3
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,0,1,0,2,0,2
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,4,0,2,1,6,7
PASORAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,0,7,5,7,5,12
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,132,51,5,12,137,63,200
PAZÑA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,8,0,0,0,8,8
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,9,5,3,5,12,17
POCOATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,17,0,4,1,21,22
POCONA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,5,9,11,11,16,27
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,3,0,2,2,5,7
POOPO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,4,1,3,1,7,8
PORCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,28,4,8,9,36,45
POROMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,1,0,2,0,3,3
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,25,33,2,1,27,34,61
PORVENIR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,11,10,8,14,19,33
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,0,0,2,0,2,2
POTOSI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,80,332,25,124,105,456,561
PRESTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,1,1,0,2,1,3
PUCARANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,10,44,83,101,93,145,238
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,4,0,3,0,7,7
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,5,0,0,0,5,5
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,10,4,1,6,11,17
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,2,0,3,0,5,5
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,15,12,15,11,30,23,53
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,20,3,4,5,24,29
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,8,18,0,0,8,18,26
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,22,20,19,7,41,27,68
PUNA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,18,0,4,1,22,23
PUNATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,9,28,9,8,18,36,54
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,9,11,15,12,24,23,47
QUIME,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,3,4,4,4,7,11
QUIRUSILLAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,0,4,1,5,1,6
RAVELO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,10,20,1,9,11,29,40
REYES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,16,21,0,0,16,21,37
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,75,261,121,173,196,434,630
ROBORE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,1,1,2,3,3,6
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,7,8,54,62,61,70,131
SABAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,5,0,0,1,5,6
SACABA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,41,132,153,167,194,299,493
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,0,0,0,2,0,2
SACACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,28,5,18,7,46,53
SAIPINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,2,0,2,1,4,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,7,5,8,5,15,20
SAMAIPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,2,0,0,0,2,2
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,9,11,6,3,15,14,29
SAN ANDRES DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,2,0,0,1,2,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,17,0,0,4,17,21
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,14,1,0,3,14,17
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,19,73,172,221,191,294,485
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,12,2,11,4,23,27
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,13,1,10,1,23,24
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,14,28,24,31,38,59,97
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,8,25,1,2,9,27,36
SAN JAVIER(STC),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,18,16,1,0,19,16,35
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,5,0,0,0,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,7,12,75,25,82,37,119
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,0,10,12,13,12,25
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,20,68,61,118,81,186,267
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,17,19,25,23,42,65
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,32,2,9,7,41,48
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,16,12,27,38,43,50,93
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,15,76,73,78,88,166
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,11,0,3,5,14,19
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,4,0,0,2,4,6
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,8,1,0,3,8,4,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,40,0,34,5,74,79
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,6,0,0,4,6,10
SAN PEDRO DE QUEMES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,6,3,1,8,7,15
SAN PEDRO(PND),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,0,23,17,27,17,44
SAN RAFAEL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,0,0,0,1,0,1
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,7,11,4,13,11,24
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,5,0,0,1,5,6
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,19,294,284,298,303,601
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,909,2073,648,582,1557,2655,4212
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,4,0,7,3,11,14
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,14,19,10,5,24,24,48
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,2,0,2,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,7,1,16,5,23,28
SANTIAGO DE HUATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,5,0,0,1,5,6
SANTIAGO DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,1,0,2,0,3,3
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,3,59,20,61,23,84
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,5,2,7,2,12,14
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,8,0,3,0,11,11
SENA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,25,11,20,12,45,57
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,7,5,2,6,9,11,20
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,4,0,0,3,4,7
SICAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,18,1,5,2,23,25
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,6,0,1,4,7,11
SORACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,5,0,0,2,5,7
SORATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,10,17,15,21,25,38,63
SUCRE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,239,287,79,89,318,376,694
TACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,0,3,3,4,3,7
TACACOMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,7,3,0,7,7,14
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,3,3,11,3,14,17
TAHUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,2,0,2,0,4,4
TAPACARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,10,15,3,1,13,16,29
TARABUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,3,0,0,1,3,4
TARACO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,1,0,2,1,3,4
TARATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,6,6,16,5,22,11,33
TARIJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,118,393,267,197,385,590,975
TARVITA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,0,0,1,0,1,1
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,7,6,5,9,12,21
TIAWANACU,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,16,1,3,1,19,20
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,8,3,6,6,14,20
TIPUANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,8,6,26,10,34,16,50
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,8,22,24,28,32,50,82
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,15,1,12,2,27,29
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,0,1,1,1,1,2
TOCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,1,2,0,4,1,5
TOLATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,1,1,2,2,3,5
TOLEDO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,0,3,9,3,9,12
TOMAVE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,3,0,1,3,4,7
TOMINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,1,0,4,0,5,5
TORO TORO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,21,0,13,2,34,36
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,6,11,12,13,18,31
TOTORA(ORR),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,1,0,0,1,1,2
TRIGAL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,0,1,0,2,0,2
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,53,277,78,50,131,327,458
TUPIZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,52,67,21,32,73,99,172
TURCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,3,0,0,1,3,4
UMALA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,6,3,1,3,7,6,13
UNCIA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,7,24,5,8,12,32,44
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,13,21,1,3,14,24,38
URUBICHA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,9,0,1,0,10,10
UYUNI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,175,64,0,5,175,69,244
VACAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,8,2,5,4,13,17
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,16,15,5,3,21,18,39
VIACHA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,66,131,17,19,83,150,233
VILA VILA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,9,22,19,23,28,51
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,0,1,3,2,3,5
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,83,193,28,23,111,216,327
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,1,12,6,12,7,19
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,5,0,3,5,8,13
VILLA SERRANO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,11,6,0,0,11,6,17
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,22,39,137,60,159,99,258
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,6,0,1,0,7,0,7
VILLAZON,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,24,122,13,22,37,144,181
VINTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,18,57,34,36,52,93,145
VITICHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,9,0,5,1,14,15
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,9,0,0,0,9,9
WARNES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,62,57,45,14,107,71,178
YACO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,10,0,0,0,10,10
YACUIBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,53,190,9,20,62,210,272
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,3,4,0,3,3,7,10
YANACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,11,3,0,8,11,19
YAPACANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,4,34,26,30,30,64,94
YOCALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,2,20,0,1,2,21,23
YOTALA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,5,1,11,6,16,7,23
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,0,3,1,6,1,9,10
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-07-01,1,1,0,0,1,1,2
ACACIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,15,2,2,2,17,19
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,12,48,134,37,146,85,231
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,26,22,24,25,50,75
AIQUILE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,20,18,11,10,31,28,59
ALALAY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,5,2,10,7,15,9,24
ALCALA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,11,24,17,27,28,55
ANCORAIMES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,16,0,3,3,19,22
ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,8,4,6,5,14,19
ANTEQUERA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,1,0,1,2,2,4
APOLO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,6,8,32,36,38,44,82
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,3,0,6,2,9,11
ARANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,8,0,3,0,11,11
ARBIETO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,4,24,18,18,22,42,64
ARQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,5,22,14,12,19,34,53
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,9,58,0,0,9,58,67
ATOCHA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,4,11,106,32,110,43,153
AUCAPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,6,3,1,6,7,13
AYATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,15,2,9,4,24,28
AYO AYO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,3,0,0,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,5,6,10,18,15,24,39
AZURDUY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,5,1,0,3,5,8
BATALLAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,25,14,19,17,44,61
BAURES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,6,0,0,0,6,6
BELEN DE URMIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,4,7,0,3,4,10,14
BELLA FLOR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,4,1,4,1,5
BERMEJO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,158,89,13,6,171,95,266
BETANZOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,16,40,46,55,62,95,157
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,0,0,0,2,0,2
BOYUIBE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,0,0,1,1,1,2
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,20,3,3,5,23,28
CABEZAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,11,8,6,4,17,12,29
CAIROMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,6,27,42,28,48,76
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,19,43,3,7,22,50,72
CAJUATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,34,39,0,0,34,39,73
CALACOTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,0,0,2,1,2,3
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,20,11,0,6,20,17,37
CAMARGO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,10,2,0,3,10,13
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,60,46,90,53,150,99,249
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,1,1,1,1,2
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,7,3,7,4,14,18
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,21,32,8,26,29,58,87
CARANAVI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,22,50,71,103,93,153,246
CARAPARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,12,26,0,0,12,26,38
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,3,0,1,1,4,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,2,14,2,3,4,17,21
CATACORA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,2,0,2,0,2
CHACARILLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,14,16,14,16,30
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,25,5,8,8,33,41
CHAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,8,0,7,1,15,16
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,8,9,0,8,8,17,25
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,15,0,0,0,15,15
CHIMORE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,12,20,22,3,34,23,57
CHIPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,6,4,6,4,10
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,0,0,2,0,2,2
CHUA COCANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,10,17,0,2,10,19,29
CHUMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,6,0,1,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,10,0,10,1,20,21
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,10,15,47,62,57,77,134
CLIZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,1,6,4,32,5,38,43
COBIJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,36,87,111,45,147,132,279
COCAPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,5,3,1,4,6,7,13
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,197,813,860,750,1057,1563,2620
COIPASA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,0,1,5,0,5,1,6
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,9,1,3,4,12,16
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,28,17,3,1,31,18,49
COLLANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,3,7,0,0,3,7,10
COLOMI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,15,15,14,2,29,17,46
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,6,10,2,2,8,12,20
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,5,59,8,11,13,70,83
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2017-08-01,9,14,0,0,9,14,23
