,group,variable,month,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
SAN PEDRO(PND),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8
SANTA ANA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,185,3,0,2,2,0,0,75,187,262
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,5,7
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SENA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SHINAOTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,0,3,11,14
SIPE SIPE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,1,8,9
SUCRE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,49,34,97,0,0,0,3,53,151,204
TAHUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TAPACARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,5,1,6
TARATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,5,7
TARIJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,12,41,2,6,0,0,0,0,20,56,76
TIAHUANACU,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,5,0,1,0,0,4,16,20
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,5,0,0,0,0,1,9,10
TOCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
TOLATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
TOLEDO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TOMAVE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
TOMINA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TORO TORO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,4,8,12
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,2,0,0,0,0,11,7,18
TUPIZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TURCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
UNCIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,4
URUBICHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
UYUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,4,0,0,0,0,14,12,26
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
VIACHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,7,11
VILLA MONTES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,3,3,6
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,12,13
VILLAZON,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,4
VINTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,3,5
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,6,1,1,1,0,0,17,43,60
YACUIBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
YAMPARAEZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YANACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,3
YAPACANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
YOCALLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,8
YUNCHARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
ACHACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,0,0,0,0,2,13,15
ACHOCALLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,5
AIQUILE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0,0,0,10,24,34
ARANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,7
ARBIETO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ATOCHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BATALLAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BAURES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,6,8
BETANZOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BOYUIBE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
BUENA VISTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,5,7
CABEZAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,4
CAIROMA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CAJUATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CALACOTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CALAMARCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CAMARGO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,2,8,10
CAPINOTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CARANAVI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,0,5,6,11
CARAPARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,5,8,1,0,0,0,0,0,8,19,27
CHAQUI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHARAGUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,4
COBIJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,1,0,0,0,0,10,10,20
COCAPATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,1,0,0,4,5,9
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,9,21,0,0,0,0,14,27,41
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COLLANA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
COLQUIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CONCEPCION,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
CORO CORO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
COROICO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,2,7,9
COTAGAITA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,3,3,6
COTOCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,42,97,186,3,6,0,0,126,244,370
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
EL TORNO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
ESMERALDA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,4,1,5
FILADELFIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
GUTIERREZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
HUANUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,0,0,0,0,2,10,12
INQUISIVI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
JESUS DE MACHACA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
LA ASUNTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
LA GUARDIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6,9
LA PAZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,45,112,30,100,3,0,6,11,85,229,314
LAJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
LLALLAGUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,4,6,0,0,0,0,7,15,22
LURIBAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAIRANA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
MECAPACA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
MOCOMOCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,5
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,0,0,0,0,0,0,10,47,57
MOROCHATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
OMEREQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
