,group,variable,month,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
ROBORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,3,0,0,0,0,5,13,18
SAN BENITO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,9,15,24
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SAN JULIAN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,0,0,0,7,9,16
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,79,2,0,0,1,0,0,29,80,109
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,2,6
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,4,5
SORATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,15,0,0,0,0,8,26,34
TACOPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,2,0,0,0,0,7,20,27
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,4,4,8
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,3,3,6
TOCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
TUPIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
UNCIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,5,6
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
VILLA MONTES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,5,15,20
VILLAZON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,0,0,0,8,11,19
YACUIBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
YANACACHI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
YAPACANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
YUNCHARA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,5,6
ACHOCALLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
AIQUILE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,2,10,12
ALTO BENI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
ARANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
BAURES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
CABEZAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAIROMA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CALACOTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CAMIRI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CARANAVI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
CARAPARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
CHALLAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CHAQUI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CLIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
COCHABAMBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,54,88,0,0,0,0,58,109,167
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,7
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COLPA BELGICA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CORQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
EL ALTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,13,8,0,0,0,0,14,18,32
EL TORNO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
FILADELFIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
GAIOC JATUN AYLLU YURA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
HUANUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
INQUISIVI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IXIAMAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,8,9
LA PAZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,26,3,5,0,0,0,0,9,32,41
LA RIVERA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,4
LURIBAY,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
MONTERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,7,11
ORURO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,6,40,2,9,0,1,0,0,10,52,62
PADCAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PADILLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
PAILON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PALCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PASORAPA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,2,0,0,0,0,4,8,12
PUCARANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
QUIABAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,5,0,0,0,0,6,12,18
RAVELO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ROBORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SABAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14,1,1,0,1,0,0,6,17,23
SAN BENITO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,5,18,23
SAN JULIAN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,8
SAN LUCAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SAN MATIAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,7
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN PEDRO DE CURAHUARA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
