,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
POOPO,consulta externa,menores de 6 meses,2015-06-01,14,8,1,0,15,8,23
PORCO,consulta externa,menores de 6 meses,2015-06-01,50,48,0,5,50,53,103
POROMA,consulta externa,menores de 6 meses,2015-06-01,57,47,0,1,57,48,105
PORONGO,consulta externa,menores de 6 meses,2015-06-01,20,19,0,0,20,19,39
PORTACHUELO,consulta externa,menores de 6 meses,2015-06-01,95,97,87,98,182,195,377
PORVENIR,consulta externa,menores de 6 meses,2015-06-01,17,20,0,3,17,23,40
POSTRER VALLE,consulta externa,menores de 6 meses,2015-06-01,1,2,0,0,1,2,3
POTOSI,consulta externa,menores de 6 meses,2015-06-01,1010,920,151,155,1161,1075,2236
PRESTO,consulta externa,menores de 6 meses,2015-06-01,17,17,0,0,17,17,34
PUCARANI,consulta externa,menores de 6 meses,2015-06-01,51,40,2,0,53,40,93
PUERTO ACOSTA,consulta externa,menores de 6 meses,2015-06-01,19,20,0,0,19,20,39
PUERTO CARABUCO,consulta externa,menores de 6 meses,2015-06-01,8,7,0,0,8,7,15
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2015-06-01,49,31,7,1,56,32,88
PUERTO PEREZ,consulta externa,menores de 6 meses,2015-06-01,5,8,0,1,5,9,14
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2015-06-01,78,101,3,5,81,106,187
PUERTO RICO,consulta externa,menores de 6 meses,2015-06-01,21,29,0,4,21,33,54
PUERTO SILES,consulta externa,menores de 6 meses,2015-06-01,3,6,2,0,5,6,11
PUERTO SUAREZ,consulta externa,menores de 6 meses,2015-06-01,70,72,7,6,77,78,155
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2015-06-01,415,340,10,12,425,352,777
PUNA,consulta externa,menores de 6 meses,2015-06-01,47,38,4,2,51,40,91
PUNATA,consulta externa,menores de 6 meses,2015-06-01,132,151,36,42,168,193,361
QUIABAYA,consulta externa,menores de 6 meses,2015-06-01,9,11,4,11,13,22,35
QUILLACOLLO,consulta externa,menores de 6 meses,2015-06-01,593,517,517,438,1110,955,2065
QUIME,consulta externa,menores de 6 meses,2015-06-01,9,12,0,1,9,13,22
QUIRUSILLAS,consulta externa,menores de 6 meses,2015-06-01,3,8,0,2,3,10,13
RAVELO,consulta externa,menores de 6 meses,2015-06-01,35,26,2,1,37,27,64
REYES,consulta externa,menores de 6 meses,2015-06-01,54,66,3,1,57,67,124
RIBERALTA,consulta externa,menores de 6 meses,2015-06-01,954,788,115,107,1069,895,1964
ROBORE,consulta externa,menores de 6 meses,2015-06-01,45,43,3,7,48,50,98
RURRENABAQUE,consulta externa,menores de 6 meses,2015-06-01,71,61,7,10,78,71,149
SABAYA,consulta externa,menores de 6 meses,2015-06-01,6,4,0,0,6,4,10
SACABA,consulta externa,menores de 6 meses,2015-06-01,580,463,68,56,648,519,1167
SACABAMBA,consulta externa,menores de 6 meses,2015-06-01,4,7,7,5,11,12,23
SACACA,consulta externa,menores de 6 meses,2015-06-01,66,54,0,1,66,55,121
SAIPINA,consulta externa,menores de 6 meses,2015-06-01,19,25,5,4,24,29,53
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2015-06-01,26,22,0,0,26,22,48
SAMAIPATA,consulta externa,menores de 6 meses,2015-06-01,16,11,2,0,18,11,29
SAN AGUSTIN,consulta externa,menores de 6 meses,2015-06-01,1,5,0,0,1,5,6
SAN ANDRES,consulta externa,menores de 6 meses,2015-06-01,33,38,0,2,33,40,73
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2015-06-01,12,7,1,0,13,7,20
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2015-06-01,10,4,1,1,11,5,16
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2015-06-01,11,13,1,0,12,13,25
SAN BENITO,consulta externa,menores de 6 meses,2015-06-01,26,36,14,22,40,58,98
SAN BORJA,consulta externa,menores de 6 meses,2015-06-01,186,129,24,13,210,142,352
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2015-06-01,45,32,4,3,49,35,84
SAN CARLOS,consulta externa,menores de 6 meses,2015-06-01,57,67,3,6,60,73,133
SAN IGNACIO,consulta externa,menores de 6 meses,2015-06-01,163,117,11,12,174,129,303
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2015-06-01,189,157,5,4,194,161,355
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2015-06-01,5,11,0,0,5,11,16
SAN JAVIER(STC),consulta externa,menores de 6 meses,2015-06-01,40,17,0,0,40,17,57
SAN JOAQUIN,consulta externa,menores de 6 meses,2015-06-01,42,27,0,0,42,27,69
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2015-06-01,58,38,7,3,65,41,106
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2015-06-01,64,46,11,11,75,57,132
SAN JULIAN,consulta externa,menores de 6 meses,2015-06-01,210,171,10,9,220,180,400
SAN LORENZO(PND),consulta externa,menores de 6 meses,2015-06-01,39,25,2,0,41,25,66
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2015-06-01,79,53,5,9,84,62,146
SAN LUCAS,consulta externa,menores de 6 meses,2015-06-01,129,111,0,1,129,112,241
SAN MATIAS,consulta externa,menores de 6 meses,2015-06-01,44,49,6,5,50,54,104
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2015-06-01,19,13,20,16,39,29,68
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2015-06-01,8,10,1,1,9,11,20
SAN PEDRO,consulta externa,menores de 6 meses,2015-06-01,112,73,4,5,116,78,194
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2015-06-01,72,62,1,2,73,64,137
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2015-06-01,12,12,0,2,12,14,26
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2015-06-01,8,2,0,0,8,2,10
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2015-06-01,3,5,3,4,6,9,15
SAN PEDRO(PND),consulta externa,menores de 6 meses,2015-06-01,14,9,0,0,14,9,23
SAN RAFAEL,consulta externa,menores de 6 meses,2015-06-01,43,38,5,3,48,41,89
SAN RAMON BENI,consulta externa,menores de 6 meses,2015-06-01,30,21,0,0,30,21,51
SAN RAMON SCZ,consulta externa,menores de 6 meses,2015-06-01,36,42,0,0,36,42,78
SANTA ANA,consulta externa,menores de 6 meses,2015-06-01,36,45,75,61,111,106,217
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2015-06-01,5388,5059,1256,1108,6644,6167,12811
SANTA ROSA,consulta externa,menores de 6 meses,2015-06-01,20,27,0,0,20,27,47
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2015-06-01,61,49,4,2,65,51,116
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2015-06-01,4,4,3,3,7,7,14
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2015-06-01,30,25,5,3,35,28,63
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2015-06-01,7,5,1,0,8,5,13
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2015-06-01,4,2,0,0,4,2,6
SANTIVAÑES,consulta externa,menores de 6 meses,2015-06-01,16,12,1,0,17,12,29
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2015-06-01,9,3,0,1,9,4,13
SAPAHAQUI,consulta externa,menores de 6 meses,2015-06-01,10,14,0,0,10,14,24
SENA,consulta externa,menores de 6 meses,2015-06-01,32,39,0,0,32,39,71
SHINAOTA,consulta externa,menores de 6 meses,2015-06-01,162,159,18,15,180,174,354
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2015-06-01,51,50,2,1,53,51,104
SICAYA,consulta externa,menores de 6 meses,2015-06-01,13,8,1,1,14,9,23
SIPE SIPE,consulta externa,menores de 6 meses,2015-06-01,124,123,8,10,132,133,265
SOPACHUY,consulta externa,menores de 6 meses,2015-06-01,34,38,0,0,34,38,72
SORACACHI,consulta externa,menores de 6 meses,2015-06-01,26,13,0,1,26,14,40
SORATA,consulta externa,menores de 6 meses,2015-06-01,47,28,2,4,49,32,81
SUCRE,consulta externa,menores de 6 meses,2015-06-01,1424,1314,414,418,1838,1732,3570
TACACHI,consulta externa,menores de 6 meses,2015-06-01,0,1,2,0,2,1,3
TACACOMA,consulta externa,menores de 6 meses,2015-06-01,17,19,7,2,24,21,45
TACOBAMBA,consulta externa,menores de 6 meses,2015-06-01,31,27,0,1,31,28,59
TACOPAYA,consulta externa,menores de 6 meses,2015-06-01,32,11,2,1,34,12,46
TAHUA,consulta externa,menores de 6 meses,2015-06-01,8,1,0,0,8,1,9
TAPACARI,consulta externa,menores de 6 meses,2015-06-01,57,76,1,1,58,77,135
TARABUCO,consulta externa,menores de 6 meses,2015-06-01,32,32,0,0,32,32,64
TARACO,consulta externa,menores de 6 meses,2015-06-01,10,5,0,2,10,7,17
TARATA,consulta externa,menores de 6 meses,2015-06-01,16,21,3,2,19,23,42
TARIJA,consulta externa,menores de 6 meses,2015-06-01,1672,1582,225,207,1897,1789,3686
TARVITA,consulta externa,menores de 6 meses,2015-06-01,63,73,4,4,67,77,144
TEOPONTE,consulta externa,menores de 6 meses,2015-06-01,82,88,6,5,88,93,181
TIAWANACU,consulta externa,menores de 6 meses,2015-06-01,17,18,1,2,18,20,38
TINGUIPAYA,consulta externa,menores de 6 meses,2015-06-01,42,39,0,0,42,39,81
TIPUANI,consulta externa,menores de 6 meses,2015-06-01,40,30,13,16,53,46,99
TIQUIPAYA,consulta externa,menores de 6 meses,2015-06-01,255,198,28,22,283,220,503
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2015-06-01,43,40,7,4,50,44,94
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2015-06-01,0,0,3,1,3,1,4
TOCO,consulta externa,menores de 6 meses,2015-06-01,23,13,16,7,39,20,59
TODOS SANTOS,consulta externa,menores de 6 meses,2015-06-01,1,1,0,1,1,2,3
TOLATA,consulta externa,menores de 6 meses,2015-06-01,20,14,3,5,23,19,42
TOLEDO,consulta externa,menores de 6 meses,2015-06-01,10,3,1,0,11,3,14
TOMAVE,consulta externa,menores de 6 meses,2015-06-01,37,24,0,0,37,24,61
TOMINA,consulta externa,menores de 6 meses,2015-06-01,40,22,0,1,40,23,63
TORO TORO,consulta externa,menores de 6 meses,2015-06-01,54,32,0,0,54,32,86
TOTORA(CBBA),consulta externa,menores de 6 meses,2015-06-01,57,36,1,1,58,37,95
TOTORA(ORR),consulta externa,menores de 6 meses,2015-06-01,8,7,1,2,9,9,18
TRIGAL,consulta externa,menores de 6 meses,2015-06-01,3,4,1,2,4,6,10
TRINIDAD,consulta externa,menores de 6 meses,2015-06-01,578,512,89,97,667,609,1276
TUPIZA,consulta externa,menores de 6 meses,2015-06-01,191,200,20,34,211,234,445
TURCO,consulta externa,menores de 6 meses,2015-06-01,6,4,0,0,6,4,10
UMALA,consulta externa,menores de 6 meses,2015-06-01,25,13,1,0,26,13,39
UNCIA,consulta externa,menores de 6 meses,2015-06-01,79,82,6,4,85,86,171
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2015-06-01,82,79,25,14,107,93,200
URUBICHA,consulta externa,menores de 6 meses,2015-06-01,18,28,1,0,19,28,47
UYUNI,consulta externa,menores de 6 meses,2015-06-01,91,107,3,8,94,115,209
VACAS,consulta externa,menores de 6 meses,2015-06-01,23,26,2,2,25,28,53
VALLEGRANDE,consulta externa,menores de 6 meses,2015-06-01,50,39,5,8,55,47,102
VIACHA,consulta externa,menores de 6 meses,2015-06-01,196,231,67,62,263,293,556
VILA VILA,consulta externa,menores de 6 meses,2015-06-01,21,20,1,4,22,24,46
VILLA CHARCAS,consulta externa,menores de 6 meses,2015-06-01,40,39,1,0,41,39,80
VILLA MONTES,consulta externa,menores de 6 meses,2015-06-01,247,231,10,9,257,240,497
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2015-06-01,27,12,0,0,27,12,39
VILLA RIVERO,consulta externa,menores de 6 meses,2015-06-01,30,34,1,2,31,36,67
VILLA SERRANO,consulta externa,menores de 6 meses,2015-06-01,33,32,8,6,41,38,79
VILLA TUNARI,consulta externa,menores de 6 meses,2015-06-01,539,430,21,21,560,451,1011
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2015-06-01,34,19,5,9,39,28,67
VILLAZON,consulta externa,menores de 6 meses,2015-06-01,192,176,9,12,201,188,389
VINTO,consulta externa,menores de 6 meses,2015-06-01,192,192,111,81,303,273,576
VITICHI,consulta externa,menores de 6 meses,2015-06-01,22,19,1,0,23,19,42
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2015-06-01,6,8,1,0,7,8,15
WARNES,consulta externa,menores de 6 meses,2015-06-01,447,365,66,45,513,410,923
YACO,consulta externa,menores de 6 meses,2015-06-01,18,27,0,0,18,27,45
YACUIBA,consulta externa,menores de 6 meses,2015-06-01,398,343,89,66,487,409,896
YAMPARAEZ,consulta externa,menores de 6 meses,2015-06-01,18,16,0,3,18,19,37
YANACACHI,consulta externa,menores de 6 meses,2015-06-01,21,23,3,5,24,28,52
YAPACANI,consulta externa,menores de 6 meses,2015-06-01,194,163,31,21,225,184,409
YOCALLA,consulta externa,menores de 6 meses,2015-06-01,24,22,3,0,27,22,49
YOTALA,consulta externa,menores de 6 meses,2015-06-01,25,24,2,1,27,25,52
YUNCHARA,consulta externa,menores de 6 meses,2015-06-01,25,18,1,1,26,19,45
ZUDAÑEZ,consulta externa,menores de 6 meses,2015-06-01,31,18,0,0,31,18,49
ACACIO,consulta externa,menores de 6 meses,2015-07-01,15,18,1,2,16,20,36
ACHACACHI,consulta externa,menores de 6 meses,2015-07-01,108,66,20,28,128,94,222
ACHOCALLA,consulta externa,menores de 6 meses,2015-07-01,35,44,1,0,36,44,80
AIQUILE,consulta externa,menores de 6 meses,2015-07-01,108,76,4,7,112,83,195
ALALAY,consulta externa,menores de 6 meses,2015-07-01,5,3,3,1,8,4,12
ALCALA,consulta externa,menores de 6 meses,2015-07-01,6,12,0,0,6,12,18
ALTO BENI,consulta externa,menores de 6 meses,2015-07-01,45,71,2,0,47,71,118
ANCORAIMES,consulta externa,menores de 6 meses,2015-07-01,21,24,3,2,24,26,50
ANDAMARCA,consulta externa,menores de 6 meses,2015-07-01,10,10,0,1,10,11,21
ANTEQUERA,consulta externa,menores de 6 meses,2015-07-01,3,8,1,1,4,9,13
ANZALDO,consulta externa,menores de 6 meses,2015-07-01,12,12,12,6,24,18,42
APOLO,consulta externa,menores de 6 meses,2015-07-01,53,49,15,14,68,63,131
ARAMPAMPA,consulta externa,menores de 6 meses,2015-07-01,12,5,0,0,12,5,17
ARANI,consulta externa,menores de 6 meses,2015-07-01,18,24,13,11,31,35,66
ARBIETO,consulta externa,menores de 6 meses,2015-07-01,41,48,4,7,45,55,100
ARQUE,consulta externa,menores de 6 meses,2015-07-01,26,36,2,2,28,38,66
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2015-07-01,52,49,0,3,52,52,104
ATOCHA,consulta externa,menores de 6 meses,2015-07-01,37,28,4,6,41,34,75
AUCAPATA,consulta externa,menores de 6 meses,2015-07-01,4,4,0,0,4,4,8
AYATA,consulta externa,menores de 6 meses,2015-07-01,8,11,0,0,8,11,19
AYO AYO,consulta externa,menores de 6 meses,2015-07-01,16,9,9,4,25,13,38
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2015-07-01,67,76,3,1,70,77,147
AZURDUY,consulta externa,menores de 6 meses,2015-07-01,44,66,2,4,46,70,116
BATALLAS,consulta externa,menores de 6 meses,2015-07-01,29,17,3,4,32,21,53
BAURES,consulta externa,menores de 6 meses,2015-07-01,32,17,7,1,39,18,57
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2015-07-01,3,2,0,0,3,2,5
BELEN DE URMIRI,consulta externa,menores de 6 meses,2015-07-01,3,2,0,0,3,2,5
BELLA FLOR,consulta externa,menores de 6 meses,2015-07-01,7,10,0,0,7,10,17
BERMEJO,consulta externa,menores de 6 meses,2015-07-01,388,313,20,17,408,330,738
BETANZOS,consulta externa,menores de 6 meses,2015-07-01,90,61,13,7,103,68,171
BOLIVAR,consulta externa,menores de 6 meses,2015-07-01,22,17,1,0,23,17,40
BOLPEBRA,consulta externa,menores de 6 meses,2015-07-01,10,5,0,0,10,5,15
BOYUIBE,consulta externa,menores de 6 meses,2015-07-01,14,18,2,1,16,19,35
BUENA VISTA,consulta externa,menores de 6 meses,2015-07-01,36,31,6,3,42,34,76
CABEZAS,consulta externa,menores de 6 meses,2015-07-01,138,163,3,2,141,165,306
CAIROMA,consulta externa,menores de 6 meses,2015-07-01,16,38,4,8,20,46,66
"CAIZA ""D""",consulta externa,menores de 6 meses,2015-07-01,24,27,0,1,24,28,52
CAJUATA,consulta externa,menores de 6 meses,2015-07-01,27,29,0,2,27,31,58
CALACOTO,consulta externa,menores de 6 meses,2015-07-01,3,4,0,0,3,4,7
CALAMARCA,consulta externa,menores de 6 meses,2015-07-01,26,44,0,5,26,49,75
CAMARGO,consulta externa,menores de 6 meses,2015-07-01,60,66,2,4,62,70,132
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2015-07-01,9,4,0,1,9,5,14
CAMIRI,consulta externa,menores de 6 meses,2015-07-01,123,111,23,13,146,124,270
CAPINOTA,consulta externa,menores de 6 meses,2015-07-01,62,61,16,11,78,72,150
CAQUIAVIRI,consulta externa,menores de 6 meses,2015-07-01,15,10,0,1,15,11,26
CARACOLLO,consulta externa,menores de 6 meses,2015-07-01,39,48,0,2,39,50,89
CARANAVI,consulta externa,menores de 6 meses,2015-07-01,247,195,27,29,274,224,498
CARAPARI,consulta externa,menores de 6 meses,2015-07-01,76,61,2,1,78,62,140
CARIPUYO,consulta externa,menores de 6 meses,2015-07-01,14,11,0,0,14,11,25
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2015-07-01,12,13,0,1,12,14,26
CATACORA,consulta externa,menores de 6 meses,2015-07-01,0,1,0,0,0,1,1
CHACARILLA,consulta externa,menores de 6 meses,2015-07-01,4,4,0,0,4,4,8
CHALLAPATA,consulta externa,menores de 6 meses,2015-07-01,86,99,76,66,162,165,327
CHAQUI,consulta externa,menores de 6 meses,2015-07-01,20,13,0,0,20,13,33
CHARAGUA,consulta externa,menores de 6 meses,2015-07-01,128,82,4,4,132,86,218
CHARAÑA,consulta externa,menores de 6 meses,2015-07-01,1,3,0,1,1,4,5
CHAYANTA,consulta externa,menores de 6 meses,2015-07-01,47,38,3,1,50,39,89
CHIMORE,consulta externa,menores de 6 meses,2015-07-01,123,121,21,13,144,134,278
CHIPAYA,consulta externa,menores de 6 meses,2015-07-01,1,5,0,0,1,5,6
CHOQUE COTA,consulta externa,menores de 6 meses,2015-07-01,2,1,0,0,2,1,3
CHUA COCANI,consulta externa,menores de 6 meses,2015-07-01,5,3,0,0,5,3,8
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2015-07-01,82,77,3,3,85,80,165
CHUMA,consulta externa,menores de 6 meses,2015-07-01,14,7,0,0,14,7,21
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2015-07-01,23,13,0,0,23,13,36
CKOCHAS,consulta externa,menores de 6 meses,2015-07-01,44,54,0,0,44,54,98
CLIZA,consulta externa,menores de 6 meses,2015-07-01,57,51,77,51,134,102,236
COBIJA,consulta externa,menores de 6 meses,2015-07-01,331,293,42,23,373,316,689
COCAPATA,consulta externa,menores de 6 meses,2015-07-01,52,58,4,3,56,61,117
COCHABAMBA,consulta externa,menores de 6 meses,2015-07-01,3161,3050,1491,1305,4652,4355,9007
COIPASA,consulta externa,menores de 6 meses,2015-07-01,7,2,0,0,7,2,9
COLCAPIRHUA,consulta externa,menores de 6 meses,2015-07-01,125,107,34,24,159,131,290
"COLCHA ""K""",consulta externa,menores de 6 meses,2015-07-01,27,37,3,6,30,43,73
COLLANA,consulta externa,menores de 6 meses,2015-07-01,6,7,9,5,15,12,27
COLOMI,consulta externa,menores de 6 meses,2015-07-01,38,37,0,0,38,37,75
COLPA BELGICA,consulta externa,menores de 6 meses,2015-07-01,28,49,12,4,40,53,93
COLQUECHACA,consulta externa,menores de 6 meses,2015-07-01,116,107,1,2,117,109,226
COLQUENCHA,consulta externa,menores de 6 meses,2015-07-01,14,9,2,2,16,11,27
COLQUIRI,consulta externa,menores de 6 meses,2015-07-01,29,49,0,0,29,49,78
COMANCHE,consulta externa,menores de 6 meses,2015-07-01,2,2,1,0,3,2,5
COMARAPA,consulta externa,menores de 6 meses,2015-07-01,53,40,25,12,78,52,130
COMBAYA,consulta externa,menores de 6 meses,2015-07-01,6,1,0,0,6,1,7
CONCEPCION,consulta externa,menores de 6 meses,2015-07-01,52,46,8,4,60,50,110
COPACABANA,consulta externa,menores de 6 meses,2015-07-01,18,9,0,0,18,9,27
CORIPATA,consulta externa,menores de 6 meses,2015-07-01,85,63,11,6,96,69,165
CORO CORO,consulta externa,menores de 6 meses,2015-07-01,6,14,0,1,6,15,21
COROICO,consulta externa,menores de 6 meses,2015-07-01,25,40,40,39,65,79,144
CORQUE,consulta externa,menores de 6 meses,2015-07-01,10,6,0,0,10,6,16
COTAGAITA,consulta externa,menores de 6 meses,2015-07-01,75,64,3,1,78,65,143
COTOCA,consulta externa,menores de 6 meses,2015-07-01,179,167,15,7,194,174,368
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2015-07-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2015-07-01,88,92,7,10,95,102,197
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2015-07-01,3,4,0,1,3,5,8
CUEVO,consulta externa,menores de 6 meses,2015-07-01,8,10,0,1,8,11,19
CULPINA,consulta externa,menores de 6 meses,2015-07-01,61,49,1,1,62,50,112
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2015-07-01,7,14,0,0,7,14,21
CURVA,consulta externa,menores de 6 meses,2015-07-01,4,5,0,1,4,6,10
DESAGUADERO,consulta externa,menores de 6 meses,2015-07-01,4,0,0,0,4,0,4
EL ALTO,consulta externa,menores de 6 meses,2015-07-01,4008,4712,1008,974,5016,5686,10702
EL CHORO,consulta externa,menores de 6 meses,2015-07-01,19,14,0,1,19,15,34
EL PUENTE(STC),consulta externa,menores de 6 meses,2015-07-01,38,34,1,0,39,34,73
EL PUENTE(TJA),consulta externa,menores de 6 meses,2015-07-01,32,26,6,12,38,38,76
EL TORNO,consulta externa,menores de 6 meses,2015-07-01,229,255,67,73,296,328,624
EL VILLAR,consulta externa,menores de 6 meses,2015-07-01,5,14,2,1,7,15,22
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2015-07-01,76,54,4,4,80,58,138
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2015-07-01,186,169,14,11,200,180,380
ESCOMA,consulta externa,menores de 6 meses,2015-07-01,9,9,7,5,16,14,30
EUCALIPTUS,consulta externa,menores de 6 meses,2015-07-01,17,11,3,0,20,11,31
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2015-07-01,1,4,0,1,1,5,6
EXALTACION,consulta externa,menores de 6 meses,2015-07-01,8,3,5,2,13,5,18
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2015-07-01,70,52,28,38,98,90,188
FILADELFIA,consulta externa,menores de 6 meses,2015-07-01,20,11,1,0,21,11,32
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2015-07-01,38,21,16,11,54,32,86
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2015-07-01,21,19,4,5,25,24,49
GUANAY,consulta externa,menores de 6 meses,2015-07-01,129,127,8,4,137,131,268
GUAQUI,consulta externa,menores de 6 meses,2015-07-01,4,2,0,2,4,4,8
GUAYARAMERIN,consulta externa,menores de 6 meses,2015-07-01,282,196,35,12,317,208,525
GUTIERREZ,consulta externa,menores de 6 meses,2015-07-01,140,81,9,9,149,90,239
HUACARETA,consulta externa,menores de 6 meses,2015-07-01,33,33,1,0,34,33,67
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2015-07-01,8,13,2,3,10,16,26
HUACHACALLA,consulta externa,menores de 6 meses,2015-07-01,3,1,0,1,3,2,5
HUANUNI,consulta externa,menores de 6 meses,2015-07-01,110,82,24,33,134,115,249
HUARACAJE,consulta externa,menores de 6 meses,2015-07-01,6,2,0,0,6,2,8
HUARINA,consulta externa,menores de 6 meses,2015-07-01,4,7,11,5,15,12,27
HUATAJATA,consulta externa,menores de 6 meses,2015-07-01,3,7,4,4,7,11,18
HUAYLLAMARCA,consulta externa,menores de 6 meses,2015-07-01,2,6,0,2,2,8,10
HUMANATA,consulta externa,menores de 6 meses,2015-07-01,4,0,0,0,4,0,4
ICHOCA,consulta externa,menores de 6 meses,2015-07-01,5,4,3,1,8,5,13
ICLA,consulta externa,menores de 6 meses,2015-07-01,30,40,1,0,31,40,71
INCAHUASI,consulta externa,menores de 6 meses,2015-07-01,64,69,0,2,64,71,135
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2015-07-01,2,6,1,0,3,6,9
INQUISIVI,consulta externa,menores de 6 meses,2015-07-01,16,21,1,0,17,21,38
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2015-07-01,78,49,1,1,79,50,129
IXIAMAS,consulta externa,menores de 6 meses,2015-07-01,39,42,1,0,40,42,82
JESUS DE MACHACA,consulta externa,menores de 6 meses,2015-07-01,49,31,29,29,78,60,138
LA ASUNTA,consulta externa,menores de 6 meses,2015-07-01,154,163,2,3,156,166,322
LA GUARDIA,consulta externa,menores de 6 meses,2015-07-01,439,443,46,36,485,479,964
LA PAZ,consulta externa,menores de 6 meses,2015-07-01,4592,4171,1023,836,5615,5007,10622
LA RIVERA,consulta externa,menores de 6 meses,2015-07-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,menores de 6 meses,2015-07-01,24,22,4,0,28,22,50
LAJA,consulta externa,menores de 6 meses,2015-07-01,33,32,1,0,34,32,66
LAS CARRERAS,consulta externa,menores de 6 meses,2015-07-01,16,8,1,0,17,8,25
LICOMA PAMPA,consulta externa,menores de 6 meses,2015-07-01,5,10,5,10,10,20,30
LLALLAGUA,consulta externa,menores de 6 meses,2015-07-01,170,136,31,31,201,167,368
LLICA,consulta externa,menores de 6 meses,2015-07-01,7,13,0,1,7,14,21
LORETO,consulta externa,menores de 6 meses,2015-07-01,12,11,5,3,17,14,31
LURIBAY,consulta externa,menores de 6 meses,2015-07-01,13,21,2,7,15,28,43
MACHACAMARCA,consulta externa,menores de 6 meses,2015-07-01,5,5,0,0,5,5,10
MACHARETI,consulta externa,menores de 6 meses,2015-07-01,25,22,2,0,27,22,49
MAGDALENA,consulta externa,menores de 6 meses,2015-07-01,32,40,1,2,33,42,75
MAIRANA,consulta externa,menores de 6 meses,2015-07-01,40,24,9,4,49,28,77
MALLA,consulta externa,menores de 6 meses,2015-07-01,7,1,0,0,7,1,8
MAPIRI,consulta externa,menores de 6 meses,2015-07-01,48,30,3,1,51,31,82
MECAPACA,consulta externa,menores de 6 meses,2015-07-01,19,26,3,2,22,28,50
MINEROS,consulta externa,menores de 6 meses,2015-07-01,60,43,5,9,65,52,117
MIZQUE,consulta externa,menores de 6 meses,2015-07-01,91,82,4,4,95,86,181
