,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
ESCOMA,consulta externa,personas de 60 anos y mas,2015-07-01,84,60,45,26,129,86,215
ESMERALDA,consulta externa,personas de 60 anos y mas,2015-07-01,37,31,0,1,37,32,69
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2015-07-01,120,103,4,2,124,105,229
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2015-07-01,7,2,2,0,9,2,11
EXALTACION,consulta externa,personas de 60 anos y mas,2015-07-01,10,9,0,0,10,9,19
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2015-07-01,106,111,27,31,133,142,275
FILADELFIA,consulta externa,personas de 60 anos y mas,2015-07-01,44,28,0,0,44,28,72
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2015-07-01,166,211,25,16,191,227,418
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2015-07-01,122,130,10,8,132,138,270
GUANAY,consulta externa,personas de 60 anos y mas,2015-07-01,162,199,9,5,171,204,375
GUAQUI,consulta externa,personas de 60 anos y mas,2015-07-01,130,155,25,31,155,186,341
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2015-07-01,480,537,195,259,675,796,1471
GUTIERREZ,consulta externa,personas de 60 anos y mas,2015-07-01,191,219,7,5,198,224,422
HUACARETA,consulta externa,personas de 60 anos y mas,2015-07-01,108,175,8,17,116,192,308
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2015-07-01,40,60,2,5,42,65,107
HUACHACALLA,consulta externa,personas de 60 anos y mas,2015-07-01,47,84,5,22,52,106,158
HUANUNI,consulta externa,personas de 60 anos y mas,2015-07-01,396,305,112,74,508,379,887
HUARACAJE,consulta externa,personas de 60 anos y mas,2015-07-01,32,36,0,3,32,39,71
HUARINA,consulta externa,personas de 60 anos y mas,2015-07-01,107,80,35,41,142,121,263
HUATAJATA,consulta externa,personas de 60 anos y mas,2015-07-01,110,125,29,29,139,154,293
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2015-07-01,155,174,5,5,160,179,339
HUMANATA,consulta externa,personas de 60 anos y mas,2015-07-01,99,83,1,0,100,83,183
ICHOCA,consulta externa,personas de 60 anos y mas,2015-07-01,90,62,0,0,90,62,152
ICLA,consulta externa,personas de 60 anos y mas,2015-07-01,118,200,13,35,131,235,366
INCAHUASI,consulta externa,personas de 60 anos y mas,2015-07-01,137,181,10,26,147,207,354
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2015-07-01,4,0,0,0,4,0,4
INQUISIVI,consulta externa,personas de 60 anos y mas,2015-07-01,161,171,4,7,165,178,343
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2015-07-01,238,280,61,60,299,340,639
IXIAMAS,consulta externa,personas de 60 anos y mas,2015-07-01,52,33,4,10,56,43,99
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2015-07-01,316,298,27,38,343,336,679
LA ASUNTA,consulta externa,personas de 60 anos y mas,2015-07-01,150,121,39,25,189,146,335
LA GUARDIA,consulta externa,personas de 60 anos y mas,2015-07-01,501,657,61,74,562,731,1293
LA PAZ,consulta externa,personas de 60 anos y mas,2015-07-01,12300,16689,10871,14316,23171,31005,54176
LA RIVERA,consulta externa,personas de 60 anos y mas,2015-07-01,3,1,2,1,5,2,7
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2015-07-01,59,80,1,1,60,81,141
LAJA,consulta externa,personas de 60 anos y mas,2015-07-01,209,202,76,68,285,270,555
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2015-07-01,47,79,15,19,62,98,160
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2015-07-01,77,69,2,4,79,73,152
LLALLAGUA,consulta externa,personas de 60 anos y mas,2015-07-01,384,568,79,84,463,652,1115
LLICA,consulta externa,personas de 60 anos y mas,2015-07-01,41,53,1,0,42,53,95
LORETO,consulta externa,personas de 60 anos y mas,2015-07-01,72,35,5,4,77,39,116
LURIBAY,consulta externa,personas de 60 anos y mas,2015-07-01,231,217,43,36,274,253,527
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2015-07-01,89,119,15,32,104,151,255
MACHARETI,consulta externa,personas de 60 anos y mas,2015-07-01,117,155,13,15,130,170,300
MAGDALENA,consulta externa,personas de 60 anos y mas,2015-07-01,74,103,45,51,119,154,273
MAIRANA,consulta externa,personas de 60 anos y mas,2015-07-01,49,81,21,56,70,137,207
MALLA,consulta externa,personas de 60 anos y mas,2015-07-01,36,41,0,2,36,43,79
MAPIRI,consulta externa,personas de 60 anos y mas,2015-07-01,92,87,49,39,141,126,267
MECAPACA,consulta externa,personas de 60 anos y mas,2015-07-01,122,117,50,35,172,152,324
MINEROS,consulta externa,personas de 60 anos y mas,2015-07-01,87,80,5,1,92,81,173
MIZQUE,consulta externa,personas de 60 anos y mas,2015-07-01,139,187,26,29,165,216,381
MOCOMOCO,consulta externa,personas de 60 anos y mas,2015-07-01,242,231,44,47,286,278,564
MOJINETE,consulta externa,personas de 60 anos y mas,2015-07-01,14,36,1,2,15,38,53
MOJOCOYA,consulta externa,personas de 60 anos y mas,2015-07-01,134,151,15,16,149,167,316
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2015-07-01,555,824,101,81,656,905,1561
MONTERO,consulta externa,personas de 60 anos y mas,2015-07-01,1233,1366,288,242,1521,1608,3129
MORO MORO,consulta externa,personas de 60 anos y mas,2015-07-01,29,54,33,53,62,107,169
MOROCHATA,consulta externa,personas de 60 anos y mas,2015-07-01,144,170,16,17,160,187,347
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2015-07-01,14,9,1,0,15,9,24
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2015-07-01,12,16,0,0,12,16,28
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2015-07-01,25,21,2,0,27,21,48
OCURI,consulta externa,personas de 60 anos y mas,2015-07-01,139,215,1,6,140,221,361
OKINAWA,consulta externa,personas de 60 anos y mas,2015-07-01,117,104,8,14,125,118,243
OMEREQUE,consulta externa,personas de 60 anos y mas,2015-07-01,92,90,11,9,103,99,202
ORURO,consulta externa,personas de 60 anos y mas,2015-07-01,5049,5543,4957,5401,10006,10944,20950
PADCAYA,consulta externa,personas de 60 anos y mas,2015-07-01,259,425,32,42,291,467,758
PADILLA,consulta externa,personas de 60 anos y mas,2015-07-01,313,523,7,16,320,539,859
PAILON,consulta externa,personas de 60 anos y mas,2015-07-01,146,127,41,32,187,159,346
PALCA,consulta externa,personas de 60 anos y mas,2015-07-01,130,120,33,21,163,141,304
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2015-07-01,323,202,132,111,455,313,768
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2015-07-01,35,20,2,0,37,20,57
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2015-07-01,75,116,12,16,87,132,219
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2015-07-01,232,210,13,12,245,222,467
PASORAPA,consulta externa,personas de 60 anos y mas,2015-07-01,79,111,5,6,84,117,201
PATACAMAYA,consulta externa,personas de 60 anos y mas,2015-07-01,121,136,43,56,164,192,356
PAZÑA,consulta externa,personas de 60 anos y mas,2015-07-01,99,111,19,7,118,118,236
PELECHUCO,consulta externa,personas de 60 anos y mas,2015-07-01,72,35,2,1,74,36,110
POCOATA,consulta externa,personas de 60 anos y mas,2015-07-01,330,422,8,3,338,425,763
POCONA,consulta externa,personas de 60 anos y mas,2015-07-01,140,201,2,4,142,205,347
POJO (CBBA),consulta externa,personas de 60 anos y mas,2015-07-01,84,83,12,8,96,91,187
POOPO,consulta externa,personas de 60 anos y mas,2015-07-01,58,86,28,27,86,113,199
PORCO,consulta externa,personas de 60 anos y mas,2015-07-01,26,47,3,5,29,52,81
POROMA,consulta externa,personas de 60 anos y mas,2015-07-01,210,262,9,9,219,271,490
PORONGO,consulta externa,personas de 60 anos y mas,2015-07-01,80,75,3,1,83,76,159
PORTACHUELO,consulta externa,personas de 60 anos y mas,2015-07-01,148,191,129,109,277,300,577
PORVENIR,consulta externa,personas de 60 anos y mas,2015-07-01,47,35,16,17,63,52,115
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2015-07-01,39,48,11,16,50,64,114
POTOSI,consulta externa,personas de 60 anos y mas,2015-07-01,1378,1618,327,446,1705,2064,3769
PRESTO,consulta externa,personas de 60 anos y mas,2015-07-01,168,238,2,0,170,238,408
PUCARA,consulta externa,personas de 60 anos y mas,2015-07-01,42,65,48,68,90,133,223
PUCARANI,consulta externa,personas de 60 anos y mas,2015-07-01,267,231,73,53,340,284,624
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2015-07-01,210,299,17,13,227,312,539
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2015-07-01,233,227,21,17,254,244,498
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2015-07-01,116,79,10,5,126,84,210
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2015-07-01,136,121,26,38,162,159,321
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2015-07-01,60,60,16,12,76,72,148
PUERTO RICO,consulta externa,personas de 60 anos y mas,2015-07-01,92,47,7,5,99,52,151
PUERTO SILES,consulta externa,personas de 60 anos y mas,2015-07-01,6,7,0,0,6,7,13
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2015-07-01,134,123,29,22,163,145,308
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2015-07-01,196,206,53,58,249,264,513
PUNA,consulta externa,personas de 60 anos y mas,2015-07-01,284,448,10,14,294,462,756
PUNATA,consulta externa,personas de 60 anos y mas,2015-07-01,373,508,219,390,592,898,1490
QUIABAYA,consulta externa,personas de 60 anos y mas,2015-07-01,64,55,8,2,72,57,129
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2015-07-01,1123,1390,879,1123,2002,2513,4515
QUIME,consulta externa,personas de 60 anos y mas,2015-07-01,81,62,37,30,118,92,210
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2015-07-01,24,24,0,0,24,24,48
RAVELO,consulta externa,personas de 60 anos y mas,2015-07-01,212,323,4,10,216,333,549
REYES,consulta externa,personas de 60 anos y mas,2015-07-01,168,162,7,5,175,167,342
RIBERALTA,consulta externa,personas de 60 anos y mas,2015-07-01,604,688,238,332,842,1020,1862
ROBORE,consulta externa,personas de 60 anos y mas,2015-07-01,174,281,49,63,223,344,567
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2015-07-01,163,140,112,107,275,247,522
SABAYA,consulta externa,personas de 60 anos y mas,2015-07-01,132,138,44,53,176,191,367
SACABA,consulta externa,personas de 60 anos y mas,2015-07-01,1527,2215,381,535,1908,2750,4658
SACABAMBA,consulta externa,personas de 60 anos y mas,2015-07-01,55,95,4,0,59,95,154
SACACA,consulta externa,personas de 60 anos y mas,2015-07-01,74,127,6,2,80,129,209
SAIPINA,consulta externa,personas de 60 anos y mas,2015-07-01,67,88,11,21,78,109,187
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2015-07-01,157,199,27,19,184,218,402
SAMAIPATA,consulta externa,personas de 60 anos y mas,2015-07-01,133,120,25,30,158,150,308
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2015-07-01,34,29,14,10,48,39,87
SAN ANDRES,consulta externa,personas de 60 anos y mas,2015-07-01,128,109,9,11,137,120,257
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2015-07-01,184,148,99,90,283,238,521
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2015-07-01,14,23,0,1,14,24,38
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2015-07-01,39,61,2,1,41,62,103
SAN BENITO,consulta externa,personas de 60 anos y mas,2015-07-01,95,156,39,51,134,207,341
SAN BORJA,consulta externa,personas de 60 anos y mas,2015-07-01,341,435,78,106,419,541,960
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2015-07-01,100,85,43,35,143,120,263
SAN CARLOS,consulta externa,personas de 60 anos y mas,2015-07-01,210,195,59,41,269,236,505
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2015-07-01,141,193,44,81,185,274,459
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2015-07-01,410,394,24,27,434,421,855
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2015-07-01,25,18,1,0,26,18,44
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2015-07-01,56,47,4,2,60,49,109
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2015-07-01,13,46,5,10,18,56,74
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2015-07-01,161,211,17,22,178,233,411
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2015-07-01,89,100,1,2,90,102,192
SAN JULIAN,consulta externa,personas de 60 anos y mas,2015-07-01,325,295,3,3,328,298,626
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2015-07-01,34,25,4,1,38,26,64
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2015-07-01,309,430,28,30,337,460,797
SAN LUCAS,consulta externa,personas de 60 anos y mas,2015-07-01,366,643,10,28,376,671,1047
SAN MATIAS,consulta externa,personas de 60 anos y mas,2015-07-01,123,163,16,29,139,192,331
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2015-07-01,51,69,42,50,93,119,212
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2015-07-01,40,72,0,3,40,75,115
SAN PEDRO,consulta externa,personas de 60 anos y mas,2015-07-01,242,214,28,29,270,243,513
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2015-07-01,161,219,1,3,162,222,384
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2015-07-01,174,193,11,13,185,206,391
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2015-07-01,22,24,2,0,24,24,48
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2015-07-01,87,92,142,162,229,254,483
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2015-07-01,30,18,0,0,30,18,48
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2015-07-01,36,43,38,39,74,82,156
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2015-07-01,63,44,1,0,64,44,108
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2015-07-01,88,49,10,0,98,49,147
SANTA ANA,consulta externa,personas de 60 anos y mas,2015-07-01,62,92,140,167,202,259,461
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2015-07-01,13706,17490,5740,6928,19446,24418,43864
SANTA ROSA,consulta externa,personas de 60 anos y mas,2015-07-01,47,24,8,2,55,26,81
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2015-07-01,194,163,14,21,208,184,392
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2015-07-01,173,143,7,7,180,150,330
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2015-07-01,171,179,29,24,200,203,403
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2015-07-01,155,153,41,35,196,188,384
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2015-07-01,90,85,24,24,114,109,223
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2015-07-01,91,148,24,20,115,168,283
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2015-07-01,37,22,9,12,46,34,80
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2015-07-01,202,159,16,11,218,170,388
SENA,consulta externa,personas de 60 anos y mas,2015-07-01,48,38,0,0,48,38,86
SHINAOTA,consulta externa,personas de 60 anos y mas,2015-07-01,102,95,23,28,125,123,248
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2015-07-01,345,347,38,59,383,406,789
SICAYA,consulta externa,personas de 60 anos y mas,2015-07-01,28,40,1,2,29,42,71
SIPE SIPE,consulta externa,personas de 60 anos y mas,2015-07-01,174,300,41,71,215,371,586
SOPACHUY,consulta externa,personas de 60 anos y mas,2015-07-01,163,127,9,11,172,138,310
SORACACHI,consulta externa,personas de 60 anos y mas,2015-07-01,72,80,1,2,73,82,155
SORATA,consulta externa,personas de 60 anos y mas,2015-07-01,143,149,127,132,270,281,551
SUCRE,consulta externa,personas de 60 anos y mas,2015-07-01,5714,6765,3020,3673,8734,10438,19172
TACACHI,consulta externa,personas de 60 anos y mas,2015-07-01,11,38,2,9,13,47,60
TACACOMA,consulta externa,personas de 60 anos y mas,2015-07-01,85,76,14,9,99,85,184
TACOBAMBA,consulta externa,personas de 60 anos y mas,2015-07-01,55,93,16,11,71,104,175
TACOPAYA,consulta externa,personas de 60 anos y mas,2015-07-01,137,184,5,6,142,190,332
TAHUA,consulta externa,personas de 60 anos y mas,2015-07-01,23,31,1,0,24,31,55
TAPACARI,consulta externa,personas de 60 anos y mas,2015-07-01,271,345,18,16,289,361,650
TARABUCO,consulta externa,personas de 60 anos y mas,2015-07-01,231,335,15,21,246,356,602
TARACO,consulta externa,personas de 60 anos y mas,2015-07-01,104,73,84,83,188,156,344
TARATA,consulta externa,personas de 60 anos y mas,2015-07-01,61,68,9,18,70,86,156
TARIJA,consulta externa,personas de 60 anos y mas,2015-07-01,3158,4160,2217,4229,5375,8389,13764
TARVITA,consulta externa,personas de 60 anos y mas,2015-07-01,266,459,6,11,272,470,742
TEOPONTE,consulta externa,personas de 60 anos y mas,2015-07-01,148,114,66,48,214,162,376
TIAWANACU,consulta externa,personas de 60 anos y mas,2015-07-01,190,146,25,23,215,169,384
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2015-07-01,158,266,0,2,158,268,426
TIPUANI,consulta externa,personas de 60 anos y mas,2015-07-01,144,85,77,47,221,132,353
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2015-07-01,133,211,85,257,218,468,686
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2015-07-01,277,396,10,13,287,409,696
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2015-07-01,23,38,15,28,38,66,104
TOCO,consulta externa,personas de 60 anos y mas,2015-07-01,77,129,23,27,100,156,256
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2015-07-01,5,5,1,2,6,7,13
TOLATA,consulta externa,personas de 60 anos y mas,2015-07-01,80,95,42,99,122,194,316
TOLEDO,consulta externa,personas de 60 anos y mas,2015-07-01,58,65,5,2,63,67,130
TOMAVE,consulta externa,personas de 60 anos y mas,2015-07-01,193,332,8,4,201,336,537
TOMINA,consulta externa,personas de 60 anos y mas,2015-07-01,206,277,2,5,208,282,490
TORO TORO,consulta externa,personas de 60 anos y mas,2015-07-01,103,149,2,3,105,152,257
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2015-07-01,77,104,17,19,94,123,217
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2015-07-01,76,76,1,0,77,76,153
TRIGAL,consulta externa,personas de 60 anos y mas,2015-07-01,30,45,28,42,58,87,145
TRINIDAD,consulta externa,personas de 60 anos y mas,2015-07-01,1336,1739,757,989,2093,2728,4821
TUPIZA,consulta externa,personas de 60 anos y mas,2015-07-01,869,1204,301,427,1170,1631,2801
TURCO,consulta externa,personas de 60 anos y mas,2015-07-01,69,53,4,3,73,56,129
UMALA,consulta externa,personas de 60 anos y mas,2015-07-01,162,168,20,18,182,186,368
UNCIA,consulta externa,personas de 60 anos y mas,2015-07-01,274,382,68,118,342,500,842
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2015-07-01,160,259,19,41,179,300,479
URUBICHA,consulta externa,personas de 60 anos y mas,2015-07-01,52,68,5,7,57,75,132
UYUNI,consulta externa,personas de 60 anos y mas,2015-07-01,424,460,84,81,508,541,1049
VACAS,consulta externa,personas de 60 anos y mas,2015-07-01,97,153,3,7,100,160,260
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2015-07-01,180,271,302,463,482,734,1216
VIACHA,consulta externa,personas de 60 anos y mas,2015-07-01,513,649,204,234,717,883,1600
VILA VILA,consulta externa,personas de 60 anos y mas,2015-07-01,36,40,0,0,36,40,76
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2015-07-01,142,222,4,18,146,240,386
VILLA MONTES,consulta externa,personas de 60 anos y mas,2015-07-01,526,571,103,145,629,716,1345
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2015-07-01,23,20,0,0,23,20,43
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2015-07-01,82,139,33,33,115,172,287
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2015-07-01,256,274,9,6,265,280,545
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2015-07-01,630,500,35,34,665,534,1199
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2015-07-01,132,199,32,48,164,247,411
VILLAZON,consulta externa,personas de 60 anos y mas,2015-07-01,590,774,175,288,765,1062,1827
VINTO,consulta externa,personas de 60 anos y mas,2015-07-01,157,261,73,84,230,345,575
VITICHI,consulta externa,personas de 60 anos y mas,2015-07-01,192,311,10,11,202,322,524
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2015-07-01,17,25,6,3,23,28,51
WARNES,consulta externa,personas de 60 anos y mas,2015-07-01,569,600,85,116,654,716,1370
YACO,consulta externa,personas de 60 anos y mas,2015-07-01,150,120,0,1,150,121,271
YACUIBA,consulta externa,personas de 60 anos y mas,2015-07-01,1138,1376,389,589,1527,1965,3492
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2015-07-01,154,199,9,13,163,212,375
YANACACHI,consulta externa,personas de 60 anos y mas,2015-07-01,63,44,18,11,81,55,136
YAPACANI,consulta externa,personas de 60 anos y mas,2015-07-01,460,451,84,84,544,535,1079
YOCALLA,consulta externa,personas de 60 anos y mas,2015-07-01,164,193,3,8,167,201,368
YOTALA,consulta externa,personas de 60 anos y mas,2015-07-01,118,204,45,89,163,293,456
YUNCHARA,consulta externa,personas de 60 anos y mas,2015-07-01,70,115,0,0,70,115,185
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2015-07-01,3,3,0,0,3,3,6
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2015-07-01,142,158,6,6,148,164,312
ACACIO,consulta externa,personas de 60 anos y mas,2015-08-01,53,101,2,2,55,103,158
ACHACACHI,consulta externa,personas de 60 anos y mas,2015-08-01,564,559,212,179,776,738,1514
ACHOCALLA,consulta externa,personas de 60 anos y mas,2015-08-01,86,90,11,4,97,94,191
AIQUILE,consulta externa,personas de 60 anos y mas,2015-08-01,209,314,98,150,307,464,771
ALALAY,consulta externa,personas de 60 anos y mas,2015-08-01,21,24,1,2,22,26,48
ALCALA,consulta externa,personas de 60 anos y mas,2015-08-01,69,100,0,2,69,102,171
ALTO BENI,consulta externa,personas de 60 anos y mas,2015-08-01,207,133,12,6,219,139,358
ANCORAIMES,consulta externa,personas de 60 anos y mas,2015-08-01,205,190,33,30,238,220,458
ANDAMARCA,consulta externa,personas de 60 anos y mas,2015-08-01,86,94,6,8,92,102,194
ANTEQUERA,consulta externa,personas de 60 anos y mas,2015-08-01,26,31,0,3,26,34,60
ANZALDO,consulta externa,personas de 60 anos y mas,2015-08-01,102,167,17,33,119,200,319
APOLO,consulta externa,personas de 60 anos y mas,2015-08-01,220,192,10,14,230,206,436
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2015-08-01,71,70,0,0,71,70,141
ARANI,consulta externa,personas de 60 anos y mas,2015-08-01,57,76,4,11,61,87,148
ARBIETO,consulta externa,personas de 60 anos y mas,2015-08-01,73,154,24,51,97,205,302
ARQUE,consulta externa,personas de 60 anos y mas,2015-08-01,77,134,0,2,77,136,213
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2015-08-01,201,189,18,25,219,214,433
ATOCHA,consulta externa,personas de 60 anos y mas,2015-08-01,98,111,45,67,143,178,321
AUCAPATA,consulta externa,personas de 60 anos y mas,2015-08-01,59,57,1,2,60,59,119
AYATA,consulta externa,personas de 60 anos y mas,2015-08-01,119,156,6,11,125,167,292
AYO AYO,consulta externa,personas de 60 anos y mas,2015-08-01,64,63,4,2,68,65,133
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2015-08-01,250,331,10,20,260,351,611
AZURDUY,consulta externa,personas de 60 anos y mas,2015-08-01,150,242,7,3,157,245,402
BATALLAS,consulta externa,personas de 60 anos y mas,2015-08-01,217,236,15,7,232,243,475
BAURES,consulta externa,personas de 60 anos y mas,2015-08-01,59,70,4,7,63,77,140
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2015-08-01,24,55,1,2,25,57,82
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2015-08-01,31,32,0,0,31,32,63
BELLA FLOR,consulta externa,personas de 60 anos y mas,2015-08-01,35,18,1,0,36,18,54
BERMEJO,consulta externa,personas de 60 anos y mas,2015-08-01,621,792,87,123,708,915,1623
BETANZOS,consulta externa,personas de 60 anos y mas,2015-08-01,437,589,26,77,463,666,1129
BOLIVAR,consulta externa,personas de 60 anos y mas,2015-08-01,71,103,2,1,73,104,177
BOLPEBRA,consulta externa,personas de 60 anos y mas,2015-08-01,24,14,1,0,25,14,39
BOYUIBE,consulta externa,personas de 60 anos y mas,2015-08-01,23,41,7,26,30,67,97
BUENA VISTA,consulta externa,personas de 60 anos y mas,2015-08-01,200,112,42,26,242,138,380
CABEZAS,consulta externa,personas de 60 anos y mas,2015-08-01,340,376,36,47,376,423,799
CAIROMA,consulta externa,personas de 60 anos y mas,2015-08-01,143,150,20,19,163,169,332
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2015-08-01,149,285,11,5,160,290,450
CAJUATA,consulta externa,personas de 60 anos y mas,2015-08-01,140,110,5,1,145,111,256
CALACOTO,consulta externa,personas de 60 anos y mas,2015-08-01,121,101,7,13,128,114,242
CALAMARCA,consulta externa,personas de 60 anos y mas,2015-08-01,154,201,28,47,182,248,430
CAMARGO,consulta externa,personas de 60 anos y mas,2015-08-01,368,404,26,44,394,448,842
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2015-08-01,76,130,13,25,89,155,244
CAMIRI,consulta externa,personas de 60 anos y mas,2015-08-01,768,1047,221,274,989,1321,2310
CAPINOTA,consulta externa,personas de 60 anos y mas,2015-08-01,170,182,98,115,268,297,565
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2015-08-01,196,192,18,11,214,203,417
CARACOLLO,consulta externa,personas de 60 anos y mas,2015-08-01,203,209,21,27,224,236,460
CARANAVI,consulta externa,personas de 60 anos y mas,2015-08-01,540,368,167,104,707,472,1179
CARANGAS,consulta externa,personas de 60 anos y mas,2015-08-01,8,16,1,3,9,19,28
CARAPARI,consulta externa,personas de 60 anos y mas,2015-08-01,156,190,14,20,170,210,380
CARIPUYO,consulta externa,personas de 60 anos y mas,2015-08-01,37,75,2,1,39,76,115
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2015-08-01,41,41,6,9,47,50,97
CATACORA,consulta externa,personas de 60 anos y mas,2015-08-01,39,44,12,12,51,56,107
CHACARILLA,consulta externa,personas de 60 anos y mas,2015-08-01,57,49,10,13,67,62,129
