municipality,group,variable,month,RN con visita de control en las 48 hrs siguientes al nacimiento,TOTAL
ANCORAIMES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
ANZALDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
APOLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
ARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
ARBIETO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
ARQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
ATOCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
AUCAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
AYATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
AYO AYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,19,19
AZURDUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
BATALLAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
BAURES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
BELLA FLOR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
BERMEJO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
BETANZOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,21,21
BOLIVAR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
BOYUIBE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
CABEZAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,23,23
CAIROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
"CAIZA ""D""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
CAJUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,12,12
CALAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
CAMARGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
CAMIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,36,36
CAPINOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,15,15
CARACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,11,11
CARANAVI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,80,80
CARAPARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
CARIPUYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,34,34
CHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
CHARAGUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,42,42
CHAYANTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
CHIMORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,16,16
CHIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,26,26
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
CKOCHAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
CLIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,39,39
COBIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,49,49
COCAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,878,878
COLCAPIRHUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,48,48
"COLCHA ""K""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
COLLANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
COLOMI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,28,28
COLPA BELGICA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,25,25
COLQUENCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
COLQUIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
COMANCHE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
COMARAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,37,37
CONCEPCION,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,32,32
COPACABANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
CORIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,14,14
CORO CORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
COROICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,27,27
COTAGAITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,12,12
COTOCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,62,62
CUATRO CAÑADAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,24,24
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
CUEVO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
CULPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
DESAGUADERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
EL ALTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1261,1261
EL CHORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
EL TORNO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,98,98
ENTRE RIOS TRJ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,16,16
ESCOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
EUCALIPTUS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,14,14
FILADELFIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
GUANAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
GUAYARAMERIN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,44,44
HUACARETA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
HUACHACALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,24,24
HUARACAJE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
HUARINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
HUATAJATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
HUMANATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
ICLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
INCAHUASI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
INQUISIVI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
IXIAMAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,24,24
LA GUARDIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,59,59
LA PAZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,868,868
LAGUNILLAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
LAJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
LICOMA PAMPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,70,70
LLICA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
LURIBAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
MACHACAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
MACHARETI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
MAGDALENA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
MAIRANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,16,16
MALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
MAPIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,28,28
MECAPACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
MINEROS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,19,19
MIZQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,25,25
MOCOMOCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
MONTEAGUDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,37,37
MONTERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,55,55
MORO MORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
MOROCHATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
OCURI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
OKINAWA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,10,10
OMEREQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
ORURO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,512,512
PADCAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
PADILLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,11,11
PAILON,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,32,32
PALOS BLANCOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,28,28
PAMPA AULLAGAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
PASORAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,18,18
PAZÑA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
PELECHUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
POCOATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
POCONA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
POJO (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,11,11
POOPO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
PORCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
POROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
PORONGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,17,17
PORVENIR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
POTOSI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,255,255
PRESTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
PUCARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
PUERTO ACOSTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,10,10
PUERTO QUIJARRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,15,15
PUERTO RICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,142,142
PUNA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
PUNATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,85,85
QUIABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,229,229
QUIME,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
RAVELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
REYES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,13,13
RIBERALTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,39,39
ROBORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,25,25
RURRENABAQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
SABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
SACABA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,280,280
SACABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
SACACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,10,10
SAIPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
SAMAIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
SAN BORJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,18,18
SAN CARLOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,31,31
SAN IGNACIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,19,19
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,73,73
SAN JAVIER(BNI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,20,20
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,29,29
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
SAN JULIAN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,38,38
SAN LORENZO(PND),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,22,22
SAN MATIAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,12,12
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
SAN PEDRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
SAN RAMON BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,11,11
SANTA ANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1778,1778
SANTA ROSA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
SHINAOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,24,24
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,7,7
SICAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
SIPE SIPE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,45,45
SOPACHUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
SORATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
SUCRE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,227,227
TACACOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
TACOPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
TAPACARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,10,10
TARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,17,17
TARACO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
TARATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
TARIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,339,339
TARVITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,12,12
TEOPONTE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,12,12
TIAHUANACU,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
TINGUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
TIPUANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,70,70
TIRAQUE (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,9,9
TOCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
TOLATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,3,3
TOLEDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
TOMINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,10,10
TORO TORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,27,27
TOTORA(ORR),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
TRIGAL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
TRINIDAD,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,4,4
TUPIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
TURCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,1,1
UMALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,2,2
UNCIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,22,22
URUBICHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,6,6
UYUNI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2019-07-01,40,40
