municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
PADILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,8,8
POOPO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,7,7
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,9,9
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
REYES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,7,7
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,9,9
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
SHINAOTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,7,7
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,6,6
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,6,6
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,7,7
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,7,7
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,6,6
ARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
ATOCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,9,9
CLIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,15,15
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,10,10
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,8,8
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,8,8
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,9,9
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
MONTERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,20,20
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,6,6
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,7,7
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,8,8
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,6,6
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,9,9
SUCRE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,8,8
TAHUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,5,5
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,3,3
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,6,6
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
YANACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-06-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,13,13
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ALCALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ANTEQUERA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,9,9
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,5,5
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,8,8
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,6,6
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,5,5
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,6,6
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,4,4
CHACARILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
CLIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,10,10
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,4,4
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,6,6
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
COROICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
ESCARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,5,5
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,6,6
LA PAZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,8,8
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,5,5
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,5,5
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,6,6
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-07-01,5,5
