municipality,group,variable,month,RN con apego precoz,TOTAL
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,8,8
CHIPAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
CHUMA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,13,13
COBIJA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,8,8
COCHABAMBA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
COIPASA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
COLLANA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
COLOMI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,36,36
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,9,9
COMARAPA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
COROICO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
CORQUE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
COTOCA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
CULPINA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
FERNANDEZ ALONSO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
GUANAY,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
HUACARETA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
HUATAJATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
ICLA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,10,10
LA GUARDIA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
LAJA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,14,14
LICOMA PAMPA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
MALLA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,14,14
MOJINETE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
MONTEAGUDO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
OCURI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,13,13
ORURO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,9,9
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
PALCA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
PAMPA GRANDE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,6,6
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
PAZÑA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
POCOATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,28,28
POCONA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
POJO (CBBA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
POROMA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,11,11
POTOSI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,11,11
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,10,10
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
PUERTO QUIJARRO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,12,12
PUERTO RICO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
PUERTO SUAREZ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
PUNA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
PUNATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
QUIME,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
RAVELO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
REYES,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SACABA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,6,6
SACACA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SAN ANDRES,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
SAN JUAN DE YAPACANI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,14,14
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,35,35
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SANTA ROSA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SANTIVAÑES,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
SENA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
SIPE SIPE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
SOPACHUY,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
SORACACHI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
SORATA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
SUCRE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TACACOMA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
TACOPAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
TAHUA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
TAPACARI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,30,30
TARABUCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
TARACO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
TARVITA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
TEOPONTE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TIAWANACU,atencion de partos en domicilio,rn con apego precoz,2017-07-01,8,8
TINGUIPAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,7,7
TIQUIPAYA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TOCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TOLEDO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TOMAVE,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
TOMINA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
TORO TORO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,13,13
TOTORA(ORR),atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
TUPIZA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
TURCO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
UMALA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,6,6
UNCIA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,8,8
URUBICHA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
UYUNI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
VACAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
VIACHA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
VILA VILA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
VILLA CHARCAS,atencion de partos en domicilio,rn con apego precoz,2017-07-01,8,8
VILLA MONTES,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
VILLA RIVERO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
VILLA TUNARI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
VILLAZON,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
VINTO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,4,4
VITICHI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,5,5
WALDO BALLIVIAN,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
YACO,atencion de partos en domicilio,rn con apego precoz,2017-07-01,9,9
YACUIBA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,2,2
YAMPARAEZ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
YANACACHI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
YAPACANI,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
YOCALLA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,6,6
YUNCHARA,atencion de partos en domicilio,rn con apego precoz,2017-07-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,rn con apego precoz,2017-07-01,1,1
ACACIO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,13,13
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
ALALAY,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2017-08-01,14,14
ANDAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
APOLO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,8,8
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,8,8
ARANI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
ARBIETO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
ARQUE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,15,15
ASCENCION DE GUARAYOS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
ATOCHA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
AYATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,9,9
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,11,11
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
BELEN DE ANDAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,12,12
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CABEZAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,10,10
CAMARGO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
CAMIRI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CAPINOTA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
CARAPARI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,10,10
CHACARILLA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,13,13
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,11,11
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CHIPAYA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
CHUMA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,11,11
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,8,8
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
COLLANA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,43,43
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,17,17
COMANCHE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
COMARAPA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2017-08-01,9,9
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,7,7
COROICO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CORQUE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
COTOCA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
CULPINA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
CURVA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
EL TORNO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
ESCOMA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2017-08-01,8,8
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
HUACHACALLA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
HUANUNI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
HUARINA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
HUATAJATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
ICLA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,8,8
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,8,8
LA GUARDIA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
LAGUNILLAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
LAJA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,9,9
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
MALLA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
MINEROS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,13,13
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,11,11
MOJINETE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
OCURI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,14,14
OMEREQUE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
ORURO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
PALCA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
PAZÑA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
POCOATA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,23,23
POJO (CBBA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
PORCO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
POROMA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
PORVENIR,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2017-08-01,15,15
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,12,12
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2017-08-01,5,5
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
PUNA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,7,7
QUIABAYA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
QUIME,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
RAVELO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,6,6
REYES,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
SABAYA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
SACABA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
SACACA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,17,17
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,3,3
SAN CARLOS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,9,9
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2017-08-01,7,7
SAN JULIAN,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,9,9
SAN MATIAS,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2017-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,32,32
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,4,4
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2017-08-01,2,2
