,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,0,5,0,0,0,5,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,16,18,32,25,48,43,91
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,5,3,3,0,8,3,11
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,2,1,6,5,8,6,14
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,1,0,1,1,2,1,3
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,1,1,0,0,1,1,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-07-01,2,4,0,0,2,4,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,6,0,0,5,6,11
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,13,21,5,8,18,29,47
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,19,0,0,14,19,33
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,15,10,4,5,19,15,34
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,2,1,0,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,6,2,2,8,8,16
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,6,5,2,7,8,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,0,1,1,4,1,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,2,3,4,10,6,16
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,6,2,7,8,13,21
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,2,1,2,1,3
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,6,0,0,5,6,11
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,7,4,5,18,12,30
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,8,3,5,7,13,20
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,26,32,1,1,27,33,60
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,13,5,5,14,18,32
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,5,0,1,7,6,13
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,2,1,0,5,2,7
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,1,1,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,15,11,11,25,26,51
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,3,2,3,3,6,9
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,9,0,0,14,9,23
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,8,1,8,2,10
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,1,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,5,4,5,5,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,10,23,2,3,12,26,38
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,16,7,4,7,20,14,34
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,2,3,0,6,2,8
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,2,0,1,2,3,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,5,12,8,17,13,30
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,10,45,42,49,52,101
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,3,3,2,7,5,12
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,5,2,2,7,7,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,7,0,0,6,7,13
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,4,1,5,2,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,8,0,2,7,10,17
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,9,4,3,10,12,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,2,2,3,2,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,28,20,9,7,37,27,64
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,13,7,0,0,13,7,20
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,3,0,0,6,3,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,10,4,2,10,12,22
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,24,29,7,6,31,35,66
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,5,6,5,10,10,20
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,3,0,1,3,4,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,3,8,7,10,10,20
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,24,17,12,6,36,23,59
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,2,0,2,3,4,7
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,5,13,21,16,26,42
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,0,2,0,2,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,8,3,6,9,14,23
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,29,15,3,9,32,24,56
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,0,0,0,1,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,6,2,0,10,6,16
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,3,4,4,8,7,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,2,2,0,3,2,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,4,4,5,9,9,18
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,7,4,5,13,12,25
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,28,23,29,22,57,45,102
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,10,5,7,10,17,15,32
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,442,431,14,10,456,441,897
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,40,26,3,2,43,28,71
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,9,1,0,8,9,17
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,3,8,2,16,5,21
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,3,0,0,6,3,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,7,6,7,13,14,27
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,2,3,4,4,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,6,8,10,11,16,27
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,2,0,0,0,2,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,11,0,1,14,12,26
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,2,0,1,0,3,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,20,17,5,4,25,21,46
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,4,0,2,8,6,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,11,3,6,17,17,34
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,4,3,2,5,6,11
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,8,4,3,12,11,23
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,4,1,0,1,4,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,7,5,1,14,8,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,52,61,5,4,57,65,122
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,7,8,4,22,11,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,7,1,7,1,8
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,4,0,3,1,7,8
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,11,3,2,10,13,23
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,2,0,0,2,2,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,3,0,0,3,3,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,459,448,169,168,628,616,1244
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,0,0,0,2,0,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,11,7,1,0,12,7,19
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,2,2,2,5,4,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,44,39,0,1,44,40,84
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,1,1,3,2,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,15,2,4,11,19,30
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,43,35,1,3,44,38,82
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,0,0,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,0,0,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,1,1,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,5,7,5,7,12
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,7,14,8,14,22
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,2,2,2,3,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,11,14,0,0,11,14,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,2,1,3,4,5,9
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,10,6,10,3,20,9,29
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,1,0,1,4,2,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,13,18,5,7,18,25,43
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,11,6,2,15,13,28
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,3,2,1,5,4,9
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,0,0,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,6,2,12,10,18,28
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,3,0,0,5,3,8
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,1,2,2,6,3,9
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,0,2,1,3,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,4,0,1,2,5,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,3,3,4,4,8
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,4,2,5,3,8
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,2,0,0,1,2,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,9,3,2,11,11,22
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,5,6,5,6,11
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,5,6,4,10,9,19
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,3,1,2,10,5,15
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,2,0,1,8,3,11
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,11,3,2,1,13,4,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,32,39,5,4,37,43,80
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,95,94,5,4,100,98,198
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,335,349,7,13,342,362,704
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,2,7,3,9,5,14
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,14,7,5,8,19,15,34
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,0,1,2,2,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,0,1,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,11,15,36,31,47,46,93
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,3,0,0,1,3,4
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,5,3,1,5,6,11
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,2,0,1,3,3,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,1,1,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,4,0,4,3,8,11
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,3,2,2,6,5,11
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,12,16,1,2,13,18,31
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,11,1,1,10,12,22
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,1,1,3,2,5
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,11,11,3,4,14,15,29
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,15,15,7,5,22,20,42
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,2,3,2,5,4,9
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,5,5,5,5,10
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,12,13,0,0,12,13,25
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,61,75,11,14,72,89,161
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,2,0,0,0,2,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,15,6,17,7,24
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,7,3,7,3,10
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,1,1,2,2,4
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,4,7,6,13,10,23
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,7,4,2,11,9,20
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,6,1,6,2,8
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,236,219,12,19,248,238,486
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,9,6,1,3,10,9,19
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,1,0,2,5,3,8
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,13,10,15,14,28,24,52
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,17,17,5,0,22,17,39
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,13,18,14,15,27,33,60
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,2,1,1,1,3,4
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,12,3,3,9,15,24
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,0,0,2,1,3
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,22,11,2,3,24,14,38
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,1,0,3,1,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,3,2,0,5,3,8
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,8,11,13,18,21,39
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,4,3,1,5,5,10
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,1,0,0,8,1,9
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,1,1,1,7,2,9
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,4,6,6,9,10,19
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,8,3,2,6,10,16
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,7,5,3,6,10,11,21
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,12,11,0,1,12,12,24
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,3,6,6,7,9,16
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,158,179,16,18,174,197,371
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,6,4,6,4,10
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,20,17,1,3,21,20,41
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,1,3,2,5,3,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,0,5,4,6,4,10
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,5,5,2,6,7,13
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,3,2,2,5,5,10
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,0,0,1,1,1,1,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,3,3,6,9,9,18
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,1,1,2,2,3,5
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,5,5,10,6,15,21
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,35,47,15,11,50,58,108
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,2,6,8,9,10,19
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,17,13,7,9,24,22,46
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,3,0,0,1,3,1,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,67,62,82,63,149,125,274
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,2,7,2,9,4,16,20
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,5,5,5,10,10,20
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,2,3,5,8,7,15
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,12,5,4,4,16,9,25
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,57,69,39,38,96,107,203
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,6,8,9,6,15,14,29
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,15,13,8,7,23,20,43
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,4,0,1,0,5,0,5
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,111,103,31,33,142,136,278
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,10,6,4,3,14,9,23
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,8,6,0,0,8,6,14
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,5,1,6,3,11,4,15
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,10,4,0,1,10,5,15
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-08-01,1,2,0,0,1,2,3
