,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,2,3,1,3,3,6
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,4,1,0,1,4,2,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,0,1,0,3,0,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,8,7,7,4,15,11,26
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,3,4,1,0,4,4,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,2,0,0,0,2,2
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,0,0,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,1,0,1,0,2,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,9,7,0,0,9,7,16
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,2,1,2,1,3
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,2,0,1,2,3,5
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,1,0,0,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,2,2,0,3,2,5
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1,0,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,4,1,0,0,4,1,5
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,2,1,0,2,2,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,1,0,2,0,3,3
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,1,1,0,2,1,3
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,3,0,1,1,4,5
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,0,0,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,2,3,2,3,5
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,2,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,2,1,2,3,4,7
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,13,3,2,2,15,5,20
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,2,0,2,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,1,1,0,2,1,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,2,1,0,1,2,3
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,2,0,3,2,5,7
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,2,2,0,0,2,2,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,1,1,0,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,1,1,0,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-08-01,0,0,0,1,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,2,1,2,1,3
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,2,4,1,1,3,5,8
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,5,8,4,7,9,15,24
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,2,0,0,0,2,0,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,14,6,4,2,18,8,26
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,1,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,4,3,4,3,7
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,2,0,3,1,4
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,2,8,12,8,14,22
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,0,0,1,1,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,2,0,1,2,3,2,5
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,1,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,2,0,0,1,2,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,2,0,3,1,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,1,0,1,1,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,2,3,4,4,6,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,6,8,2,3,8,11,19
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,1,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,2,3,2,4,4,8
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,0,1,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,2,1,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,1,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,2,1,2,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,3,4,3,4,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,3,0,1,1,4,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,13,6,8,10,21,16,37
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,1,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,3,0,0,0,3,3
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,1,0,1,1,2,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,3,2,3,4,6,10
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,2,0,2,0,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,2,1,2,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,0,8,3,10,3,13
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,1,0,1,2,2,4
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,1,1,0,3,1,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,0,2,0,2,2
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,3,0,0,0,3,0,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,0,2,5,4,5,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,1,0,1,1,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,0,2,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,0,0,1,2,1,3
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,3,1,4,6,7,7,14
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,3,1,0,0,3,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,4,5,4,5,9
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,7,11,2,3,9,14,23
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,0,0,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,1,0,1,2,2,4
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,0,3,0,5,0,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,2,7,9,7,11,18
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,2,0,1,1,3,1,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,1,1,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,2,0,0,0,2,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-10-01,0,1,2,1,2,2,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,2,1,0,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,0,1,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,1,1,1,1,2
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,5,2,5,2,7
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,1,1,1,2
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,1,4,3,4,4,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,2,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,8,2,1,4,9,6,15
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,1,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,2,2,3,1,5,3,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,12,13,28,23,40,36,76
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,1,0,1,0,2,2
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,1,1,1,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,5,2,1,0,6,2,8
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1,0,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2022-11-01,0,1,0,0,0,1,1
