,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,3,3,10,13,13,16,29
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,2,0,0,0,2,0,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,2,2,0,0,2,2,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,1,0,2,0,3,0,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,3,3,0,1,3,4,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,2,1,2,0,4,1,5
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,5,2,6,5,11,7,18
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,0,0,3,3,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-04-01,0,0,4,3,4,3,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,1,1,1,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,2,0,0,0,2,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,1,1,0,3,1,4
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,0,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,0,0,1,1,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,0,0,0,2,0,2
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,3,1,3,1,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,1,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,1,0,0,3,1,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,2,0,2,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,16,12,3,4,19,16,35
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,0,1,1,3,1,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,1,0,2,2
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,1,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,2,1,2,3
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,0,0,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,1,0,2,1,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,3,0,1,1,4,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,13,8,12,13,25,21,46
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,3,2,0,4,3,7
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,4,1,4,2,6
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,2,0,2,2
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,2,1,2,3
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,1,0,1,3,2,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,11,8,6,10,17,18,35
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,1,0,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,0,0,1,1,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,1,0,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,2,0,3,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,2,0,0,1,2,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,2,3,2,5,4,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,0,0,0,2,0,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,7,4,7,7,14,11,25
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,16,9,16,9,25
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,2,0,0,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,4,7,3,9,7,16
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,1,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,4,5,4,6,8,11,19
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,1,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,5,2,1,0,6,2,8
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,2,0,0,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,1,1,2,1,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,2,2,0,4,2,6
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,2,1,2,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,4,3,5,1,9,4,13
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,1,0,2,1,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,0,2,3,4,3,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,1,1,0,3,1,4
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,0,7,2,9,2,11
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,1,0,2,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,1,0,1,0,2,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,1,2,0,5,1,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,33,48,24,19,57,67,124
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,2,0,0,2,2,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,1,1,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,1,1,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,2,7,0,0,2,7,9
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,4,1,1,4,5,9
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,0,1,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,1,2,0,5,1,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,2,0,0,1,2,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,1,1,1,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,2,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,4,7,7,5,11,12,23
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,2,0,0,1,2,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,2,1,2,2,4,6
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,2,0,1,3,3,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,7,4,3,1,10,5,15
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,0,2,0,1,0,3,3
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,1,1,2,2,3,5
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,5,0,1,1,6,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,3,2,0,1,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,1,1,1,2
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-05-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,1,0,0,2,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,3,0,3,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,1,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,1,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,1,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,1,1,1,2
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,2,5,3,6,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,3,2,3,3,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,3,0,0,1,3,4
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,0,0,1,2,1,3
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,13,9,1,2,14,11,25
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,1,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,0,0,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,2,0,0,1,2,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,3,1,1,2,4,6
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,13,13,7,4,20,17,37
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,2,0,0,1,2,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,1,1,2,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,2,0,0,2,2,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,2,0,2,2
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,2,0,1,1,3,4
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,4,9,0,0,4,9,13
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,10,9,0,1,10,10,20
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,2,0,2,2
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,1,1,2,3
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,1,1,1,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,1,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,3,2,2,3,5,5,10
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,1,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,5,7,0,0,5,7,12
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,1,1,5,3,6,9
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,2,0,0,0,2,2
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,3,0,0,2,3,5
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,8,4,1,0,9,4,13
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,2,1,0,1,2,3
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,6,2,0,0,6,2,8
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,3,0,0,1,3,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,2,5,0,7,2,9
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,1,0,2,1,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,1,1,2,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,3,0,3,0,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,5,5,1,3,6,8,14
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,6,2,1,2,7,4,11
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,2,0,0,1,2,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,2,3,6,5,8,13
