,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2017-10-01,2,1,2,1,3
TOCO,rabia,no de personas con esquema reducido completo,2017-10-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2017-10-01,11,7,11,7,18
UYUNI,rabia,no de personas con esquema reducido completo,2017-10-01,1,0,1,0,1
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2017-10-01,4,4,4,4,8
VIACHA,rabia,no de personas con esquema reducido completo,2017-10-01,3,4,3,4,7
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2017-10-01,3,1,3,1,4
VILLAZON,rabia,no de personas con esquema reducido completo,2017-10-01,5,4,5,4,9
VINTO,rabia,no de personas con esquema reducido completo,2017-10-01,2,0,2,0,2
WARNES,rabia,no de personas con esquema reducido completo,2017-10-01,17,8,17,8,25
YAPACANI,rabia,no de personas con esquema reducido completo,2017-10-01,1,1,1,1,2
ACHACACHI,rabia,no de personas con esquema reducido completo,2017-11-01,1,1,1,1,2
ANCORAIMES,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
ARBIETO,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
BATALLAS,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2017-11-01,2,1,2,1,3
BUENA VISTA,rabia,no de personas con esquema reducido completo,2017-11-01,0,2,0,2,2
CABEZAS,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
CAMIRI,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
CHALLAPATA,rabia,no de personas con esquema reducido completo,2017-11-01,3,5,3,5,8
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
CLIZA,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2017-11-01,44,27,44,27,71
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2017-11-01,1,5,1,5,6
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
EL ALTO,rabia,no de personas con esquema reducido completo,2017-11-01,67,61,67,61,128
EL TORNO,rabia,no de personas con esquema reducido completo,2017-11-01,4,1,4,1,5
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2017-11-01,5,1,5,1,6
GUANAY,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
LA GUARDIA,rabia,no de personas con esquema reducido completo,2017-11-01,24,30,24,30,54
LA PAZ,rabia,no de personas con esquema reducido completo,2017-11-01,86,74,86,74,160
LAJA,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
MAPIRI,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
MINEROS,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
MIZQUE,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
MORO MORO,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
ORURO,rabia,no de personas con esquema reducido completo,2017-11-01,41,30,41,30,71
PAILON,rabia,no de personas con esquema reducido completo,2017-11-01,3,0,3,0,3
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
POROMA,rabia,no de personas con esquema reducido completo,2017-11-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2017-11-01,2,8,2,8,10
POTOSI,rabia,no de personas con esquema reducido completo,2017-11-01,15,4,15,4,19
PUCARANI,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
PUERTO ACOSTA,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2017-11-01,9,10,9,10,19
ROBORE,rabia,no de personas con esquema reducido completo,2017-11-01,3,1,3,1,4
SACABA,rabia,no de personas con esquema reducido completo,2017-11-01,6,4,6,4,10
SAN ANDRES,rabia,no de personas con esquema reducido completo,2017-11-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2017-11-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2017-11-01,2,3,2,3,5
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2017-11-01,1,4,1,4,5
SAN PEDRO,rabia,no de personas con esquema reducido completo,2017-11-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2017-11-01,122,135,122,135,257
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2017-11-01,0,4,0,4,4
SORATA,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
SUCRE,rabia,no de personas con esquema reducido completo,2017-11-01,68,68,68,68,136
TIPUANI,rabia,no de personas con esquema reducido completo,2017-11-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2017-11-01,8,2,8,2,10
TRINIDAD,rabia,no de personas con esquema reducido completo,2017-11-01,14,15,14,15,29
UNCIA,rabia,no de personas con esquema reducido completo,2017-11-01,2,1,2,1,3
UYUNI,rabia,no de personas con esquema reducido completo,2017-11-01,4,3,4,3,7
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2017-11-01,1,3,1,3,4
VIACHA,rabia,no de personas con esquema reducido completo,2017-11-01,1,3,1,3,4
VILLA MONTES,rabia,no de personas con esquema reducido completo,2017-11-01,3,2,3,2,5
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2017-11-01,0,2,0,2,2
VILLAZON,rabia,no de personas con esquema reducido completo,2017-11-01,1,2,1,2,3
VINTO,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
WARNES,rabia,no de personas con esquema reducido completo,2017-11-01,7,13,7,13,20
YOTALA,rabia,no de personas con esquema reducido completo,2017-11-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
CABEZAS,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
CARACOLLO,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
CARANAVI,rabia,no de personas con esquema reducido completo,2017-12-01,2,2,2,2,4
CHALLAPATA,rabia,no de personas con esquema reducido completo,2017-12-01,4,0,4,0,4
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con esquema reducido completo,2017-12-01,36,27,36,27,63
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2017-12-01,2,0,2,0,2
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2017-12-01,1,2,1,2,3
CONCEPCION,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2017-12-01,15,6,15,6,21
EL ALTO,rabia,no de personas con esquema reducido completo,2017-12-01,53,50,53,50,103
EL TORNO,rabia,no de personas con esquema reducido completo,2017-12-01,11,5,11,5,16
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2017-12-01,1,2,1,2,3
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2017-12-01,2,1,2,1,3
GUAQUI,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
LA GUARDIA,rabia,no de personas con esquema reducido completo,2017-12-01,18,15,18,15,33
LA PAZ,rabia,no de personas con esquema reducido completo,2017-12-01,87,64,87,64,151
MINEROS,rabia,no de personas con esquema reducido completo,2017-12-01,2,0,2,0,2
MIZQUE,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
MOCOMOCO,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2017-12-01,0,2,0,2,2
MONTERO,rabia,no de personas con esquema reducido completo,2017-12-01,6,2,6,2,8
MOROCHATA,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
ORURO,rabia,no de personas con esquema reducido completo,2017-12-01,24,19,24,19,43
PADILLA,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
PAILON,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
POOPO,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
PORONGO,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2017-12-01,3,3,3,3,6
POTOSI,rabia,no de personas con esquema reducido completo,2017-12-01,10,5,10,5,15
PUCARANI,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2017-12-01,8,6,8,6,14
SACABA,rabia,no de personas con esquema reducido completo,2017-12-01,7,5,7,5,12
SAMAIPATA,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con esquema reducido completo,2017-12-01,0,2,0,2,2
SAN CARLOS,rabia,no de personas con esquema reducido completo,2017-12-01,2,1,2,1,3
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2017-12-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2017-12-01,3,2,3,2,5
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2017-12-01,94,94,94,94,188
SANTA ROSA,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
SUCRE,rabia,no de personas con esquema reducido completo,2017-12-01,93,77,93,77,170
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2017-12-01,8,1,8,1,9
TOLATA,rabia,no de personas con esquema reducido completo,2017-12-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con esquema reducido completo,2017-12-01,18,8,18,8,26
UNCIA,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
UYUNI,rabia,no de personas con esquema reducido completo,2017-12-01,4,3,4,3,7
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2017-12-01,3,3,3,3,6
VIACHA,rabia,no de personas con esquema reducido completo,2017-12-01,0,3,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
VILLAZON,rabia,no de personas con esquema reducido completo,2017-12-01,0,1,0,1,1
VINTO,rabia,no de personas con esquema reducido completo,2017-12-01,1,1,1,1,2
WARNES,rabia,no de personas con esquema reducido completo,2017-12-01,14,14,14,14,28
YOTALA,rabia,no de personas con esquema reducido completo,2017-12-01,1,0,1,0,1
