,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,89,0,92,92
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,11,0,13,0,24,24
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,12,0,12,12
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,5,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,17,0,17,17
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,10,0,13,0,23,23
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,3,0,3,3
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,209,0,209,209
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,4,0,7,7
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,148,0,151,151
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,3,0,5,5
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,4,0,51,0,55,55
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,10,0,10,10
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,25,0,25,25
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,4,0,5,5
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,95,0,24,0,119,119
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,8,0,8,8
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,1,0,3,3
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,6,0,6,6
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,362,0,362,362
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,4,0,6,6
CULPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,2,0,2,2
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,477,0,487,0,964,964
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,9,0,6,0,15,15
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,5,0,5,5
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,51,0,51,51
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,12,0,37,0,49,49
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,8,0,9,9
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,9,0,9,9
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,9,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,10,0,10,10
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,18,0,18,18
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,3,0,3,3
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,66,0,361,0,427,427
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,14,0,15,15
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
HUACHACALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,3,0,3,3
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,231,0,231,231
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,9,0,9,9
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,126,0,128,128
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,25,0,25,25
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,304,0,305,305
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,354,0,633,0,987,987
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,13,0,15,15
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,10,0,0,0,10,10
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,20,0,7,0,27,27
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,5,0,6,6
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,21,0,21,21
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,42,0,42,42
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,4,0,4,4
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,4,0,0,0,4,4
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,9,0,9,9
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
MOJOCOYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,10,0,112,0,122,122
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,520,0,522,522
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,4,0,4,4
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,24,0,401,0,425,425
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,6,0,6,6
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,9,0,11,11
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,193,0,195,195
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,16,0,18,18
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,32,0,32,32
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,5,0,74,0,79,79
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,16,0,16,16
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,7,0,27,0,34,34
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,82,0,82,82
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,19,0,76,0,95,95
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,70,0,71,71
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,18,0,18,18
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,8,0,0,0,8,8
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,187,0,567,0,754,754
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,84,0,84,84
PUCARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,8,0,4,0,12,12
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,17,0,18,18
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,7,0,7,7
PUERTO SILES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,19,0,0,0,19,19
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,36,0,36,36
QUIABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,2,0,2,2
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,15,0,27,0,42,42
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,6,0,6,6
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,10,0,10,10
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,60,0,60,60
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,15,0,15,15
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,88,0,88,88
SABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,8,0,21,0,29,29
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,11,0,330,0,341,341
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,8,0,15,0,23,23
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,2,0,2,2
SAN AGUSTIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,8,0,0,0,8,8
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,52,0,54,54
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,4,0,4,4
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,7,0,7,7
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,70,0,70,70
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,29,0,31,31
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,39,0,39,39
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,9,0,12,12
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,10,0,10,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,26,0,0,0,26,26
SAN JUAN DE YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,11,0,11,11
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,25,0,26,26
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,5,0,52,0,57,57
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,2,0,2,2
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,14,0,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,66,0,71,0,137,137
SAN PEDRO DE QUEMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,3,0,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,8,0,8,8
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,57,0,57,57
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,0,0,2,2
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,142,0,145,145
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,716,0,3596,0,4312,4312
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,17,0,0,0,17,17
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,18,0,19,19
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,3,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,9,0,9,9
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,47,0,47,47
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,7,0,7,7
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,7,0,7,7
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,8,0,8,8
SICAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,25,0,25,25
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,21,0,21,21
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,282,0,715,0,997,997
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,11,0,11,11
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,2,0,29,0,31,31
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,6,0,6,6
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,2,0,2,2
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,11,0,62,0,73,73
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,7,0,8,8
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,9,0,0,0,9,9
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,0,0,3,3
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,25,0,25,25
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,31,0,31,31
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,1,0,57,0,58,58
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,203,0,691,0,894,894
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,6,0,142,0,148,148
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,14,0,14,14
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,3,0,16,0,19,19
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,42,0,31,0,73,73
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,100,0,100,100
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,16,0,2,0,18,18
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,11,0,115,0,126,126
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,13,0,48,0,61,61
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,56,0,56,56
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,64,0,64,64
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,6,0,157,0,163,163
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,9,0,110,0,119,119
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,155,0,143,0,298,298
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,44,0,142,0,186,186
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,19,0,42,0,61,61
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,5,0,5,5
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,22,0,22,22
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,13,0,13,13
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,59,0,0,0,59,59
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,57,0,57,57
BELEN DE URMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,5,0,6,6
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,2,0,4,4
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,5,0,0,0,5,5
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,3,0,4,4
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,4,0,0,0,4,4
CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,4,0,4,0,8,8
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,69,0,69,69
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,8,0,1,0,9,9
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,6,0,6,6
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,2,0,2,2
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,5,0,12,0,17,17
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,21,0,0,0,21,21
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,29,0,30,30
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,11,0,0,0,11,11
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,75,0,143,0,218,218
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,5,0,5,5
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,4,0,6,6
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,12,0,1,0,13,13
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,3,0,1,0,4,4
