,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,11,0,11,11
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,11,0,0,0,11,11
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,29,0,29,29
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,109,0,109,109
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,34,0,34,34
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,75,0,75,75
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,47,0,49,49
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,12,0,98,0,110,110
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,274,0,274,274
CRUZ DE MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,8,0,8,8
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,6,0,2,0,8,8
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,16,0,116,0,132,132
CURAHUARA DE CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,20,0,21,21
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,45,0,45,45
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,512,0,4703,0,5215,5215
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,16,0,17,17
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,40,0,66,0,106,106
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,58,0,59,59
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,38,0,335,0,373,373
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,7,0,93,0,100,100
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,193,0,150,0,343,343
ESCOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,31,0,31,31
ESMERALDA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,22,0,22,22
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,0,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,106,0,106,106
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,24,0,24,24
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,149,0,149,149
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,44,0,46,46
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,142,0,142,142
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,47,0,47,47
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,38,0,25,0,63,63
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,7,0,7,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,25,0,25,25
HUACHACALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,6,0,6,6
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,5,0,23,0,28,28
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,45,0,45,45
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,13,0,13,13
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,18,0,22,22
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,34,0,34,34
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,27,0,40,0,67,67
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,8,0,8,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,19,0,20,20
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,67,0,67,67
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,64,0,64,64
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,108,0,108,108
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,112,0,66,0,178,178
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,976,0,1617,0,2593,2593
LA RIVERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,3,0,3,3
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,19,0,19,19
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,123,0,123,123
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,6,0,439,0,445,445
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,37,0,37,37
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,32,0,36,36
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,115,0,117,117
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,78,0,78,78
MALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,37,0,37,37
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,142,0,142,142
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,37,0,41,41
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,11,0,33,0,44,44
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,130,0,130,130
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,60,0,60,60
MOJINETE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
MOJOCOYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,58,0,62,62
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,5,0,70,0,75,75
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,84,0,456,0,540,540
MORO MORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,9,0,10,10
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,1,0,2,2
NAZACARA DE PACAJES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,5,0,5,5
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,13,0,2,0,15,15
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,7,0,43,0,50,50
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,142,0,1845,0,1987,1987
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,11,0,75,0,86,86
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,55,0,57,57
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,26,0,0,0,26,26
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,61,0,61,61
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,254,0,257,257
PAMPA AULLAGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,26,0,28,28
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,74,0,74,74
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,24,0,24,24
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,4,0,4,4
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,38,0,38,38
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,38,0,38,38
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,34,0,34,34
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,35,0,35,35
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,8,0,57,0,65,65
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,14,0,14,14
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,36,0,36,36
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,2,0,2,2
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,12,0,86,0,98,98
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,9,0,9,9
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,248,0,636,0,884,884
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,31,0,31,31
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,11,0,11,0,22,22
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,13,0,14,14
PUERTO RICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,41,0,12,0,53,53
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,253,0,270,0,523,523
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,9,0,63,0,72,72
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,26,0,26,26
QUIABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,18,0,18,18
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,97,0,569,0,666,666
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,12,0,0,0,12,12
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,128,0,128,128
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,50,0,54,54
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,7,0,7,7
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,6,0,633,0,639,639
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,7,0,117,0,124,124
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,17,0,17,17
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,818,0,818,818
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,5,0,8,8
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,5,0,102,0,107,107
SAIPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,12,0,49,0,61,61
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,23,0,24,24
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,77,0,77,77
SAN AGUSTIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,7,0,0,0,7,7
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,64,0,64,64
SAN ANDRES DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,24,0,24,24
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,7,0,0,0,7,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,34,0,29,0,63,63
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,95,0,95,95
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,36,0,0,0,36,36
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,15,0,15,15
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,139,0,143,143
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,117,0,120,120
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,327,0,78,0,405,405
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,19,0,24,0,43,43
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,45,0,45,45
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,89,0,86,0,175,175
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,117,0,119,119
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,86,0,198,0,284,284
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,8,0,108,0,116,116
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,9,0,3,0,12,12
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,24,0,24,24
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,11,0,14,14
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,18,0,18,18
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,8,0,8,8
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,3,0,3,3
SAN RAMON SCZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,80,0,80,80
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,0,0,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,326,0,849,0,1175,1175
SANTA ROSA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,22,0,25,0,47,47
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,6,0,10,0,16,16
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,29,0,29,29
SANTIAGO DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,30,0,30,30
SANTUARIO DE QUILLACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,23,0,23,23
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,78,0,78,78
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,7,0,200,0,207,207
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,79,0,79,79
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,59,0,59,59
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,6,0,6,6
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,97,0,98,98
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,85,0,89,89
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,224,0,1190,0,1414,1414
TACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,9,0,12,12
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,12,0,43,0,55,55
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,37,0,37,37
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,5,0,5,5
TAHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,0,0,4,4
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,164,0,167,167
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,51,0,91,0,142,142
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,22,0,22,22
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,45,0,46,46
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,136,0,1091,0,1227,1227
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,34,0,128,0,162,162
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,79,0,81,81
TIAWANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,19,0,73,0,92,92
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,79,0,79,79
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,156,0,156,156
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,17,0,17,17
TODOS SANTOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,14,0,15,15
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,9,0,9,9
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,31,0,33,33
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,75,0,75,75
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,23,0,0,0,23,23
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,6,0,24,0,30,30
TRIGAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,13,0,13,13
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,51,0,242,0,293,293
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,54,0,54,54
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,7,0,8,8
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,35,0,35,35
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,1,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,34,0,34,34
URUBICHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,75,0,76,76
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,65,0,68,68
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,57,0,57,57
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,15,0,31,0,46,46
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,402,0,402,402
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,44,0,44,44
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,28,0,116,0,144,144
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,160,0,162,162
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,28,0,28,28
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,67,0,67,67
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,11,0,7,0,18,18
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,13,0,427,0,440,440
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,49,0,49,49
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,375,0,375,375
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,9,0,23,0,32,32
WALDO BALLIVIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,4,0,4,4
