,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
SACACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,2,0,0,2,2,4
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,4,4,4,8,8,12,20
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,7,6,0,0,7,6,13
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,26,13,2,0,28,13,41
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,31,30,0,0,31,30,61
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,4,4,0,0,4,4,8
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,0,2,13,2,13,15
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,0,2,1,2,1,3
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,5,11,74,91,79,102,181
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,3,0,0,0,3,0,3
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,5,6,0,0,5,6,11
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,84,356,13,18,97,374,471
SANTA ROSA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,6,11,0,0,6,11,17
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,0,0,0,2,0,2
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,0,0,0,2,0,2
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,5,0,0,2,5,7
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,4,0,0,0,4,4
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,11,26,1,0,12,26,38
TACOBAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,3,3,0,0,3,3,6
TAHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,4,3,0,0,4,3,7
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,3,1,0,0,3,1,4
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,3,0,0,0,3,0,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,11,55,43,25,54,80,134
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,3,0,0,2,3,5
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,5,7,2,7,7,14,21
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,0,1,1,1,1,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,1,9,7,11,8,19
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,9,3,0,0,9,3,12
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,59,63,0,5,59,68,127
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,6,20,0,0,6,20,26
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,3,3,0,0,3,3,6
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,2,1,0,2,2,4
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,14,9,13,11,27,38
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,2,0,5,0,7,7
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,9,12,0,0,9,12,21
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,3,6,0,0,3,6,9
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,4,2,0,1,4,3,7
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,2,4,0,0,2,4,6
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,12,14,0,0,12,14,26
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,15,22,1,1,16,23,39
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,1,1,20,40,21,41,62
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-04-01,0,7,0,0,0,7,7
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,8,0,0,1,8,9
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,4,0,0,2,4,6
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,4,0,1,0,5,5
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
AUCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,5,0,0,2,5,7
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,0,11,6,11,6,17
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,5,0,0,1,5,6
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,1,0,0,2,1,3
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,3,6,0,0,3,6,9
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,4,0,0,2,4,6
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,0,0,1,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,5,2,0,0,5,2,7
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,3,1,0,0,3,1,4
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,3,13,27,15,30,45
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,45,96,7,10,52,106,158
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,4,2,0,0,4,2,6
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,2,0,0,2,2,4
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,2,1,1,3,3,6
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,5,0,0,0,5,5
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,101,52,0,0,101,52,153
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,7,5,0,0,7,5,12
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,2,0,0,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,3,0,0,0,3,3
ESCOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,3,0,0,1,3,4
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,1,0,0,2,1,3
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,2,0,0,2,2,4
INCAHUASI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,8,0,0,1,8,9
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,3,3,0,0,3,3,6
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,9,5,2,7,11,18
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,704,31,52,108,756,139,895
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,4,10,7,10,11,20,31
LLICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
MACHARETI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,1,0,0,2,1,3
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,12,16,9,19,21,35,56
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,5,5,1,3,6,8,14
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,5,7,0,0,5,7,12
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,1,3,14,5,15,20
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,22,0,0,1,22,23
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,3,9,0,0,3,9,12
SAN ANDRES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,8,10,0,0,8,10,18
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,2,3,0,4,2,6
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,7,0,0,1,7,8
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,4,0,0,1,4,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,10,19,0,0,10,19,29
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
SOPACHUY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,20,35,0,0,20,35,55
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,34,81,0,3,34,84,118
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,7,12,0,0,7,12,19
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,0,5,12,6,12,18
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,10,41,0,0,10,41,51
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,12,9,0,0,12,9,21
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,3,0,0,2,3,5
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,4,5,13,7,17,24
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,45,56,23,55,68,111,179
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,11,28,0,0,11,28,39
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,4,0,0,2,4,6
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,3,1,1,1,4,2,6
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,4,0,0,2,4,6
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,4,7,0,0,4,7,11
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,5,12,0,0,5,12,17
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,6,0,0,2,6,8
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,5,19,0,0,5,19,24
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-05-01,2,4,0,0,2,4,6
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,7,0,0,1,7,8
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,1,0,1,1,2
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,2,0,0,3,2,5
APOLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,8,0,0,2,8,10
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,5,0,0,2,5,7
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,8,0,0,4,8,12
AUCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,4,0,0,1,4,5
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,2,0,0,0,2,2
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,5,4,0,0,5,4,9
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,5,0,0,2,5,7
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,8,0,0,3,8,11
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,4,0,2,3,6,9
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,3,20,87,23,90,113
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,3,0,0,4,3,7
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,6,13,2,18,8,31,39
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,5,0,0,4,5,9
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,5,36,21,36,26,72,98
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,23,410,0,0,23,410,433
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,5,12,0,0,5,12,17
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,8,8,1,0,9,8,17
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,36,44,0,0,36,44,80
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,0,0,0,3,0,3
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,10,31,0,0,10,31,41
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,11,0,0,2,11,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,2,0,0,1,2,3
CULPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,3,0,0,2,3,5
DESAGUADERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,67,130,15,18,82,148,230
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,0,1,1,2,1,3
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,2,0,0,0,2,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,8,5,0,0,8,5,13
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,8,23,0,2,8,25,33
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,6,0,0,1,6,7
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,6,4,0,0,6,4,10
ESMERALDA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,0,0,1,1,2
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,3,0,0,2,3,5
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,5,0,0,0,5,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,2,0,0,3,2,5
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,6,1,1,3,7,4,11
ICHOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,3,0,0,0,3,3
INCAHUASI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,14,0,0,3,14,17
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,1,1,2,2,4
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,9,6,7,5,16,11,27
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,92,56,270,270,362,326,688
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,12,0,0,4,12,16
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,6,0,0,2,6,8
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,2,0,0,3,2,5
MACHARETI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,5,3,0,0,5,3,8
MOJINETE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,8,20,6,71,14,91,105
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,0,4,1,4,1,5
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,2,0,0,2,2,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,28,38,18,5,46,43,89
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,4,1,1,2,5,7
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,7,6,0,0,7,6,13
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,2,0,0,3,2,5
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,0,0,1,0,1,1
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,0,1,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,5,25,1,2,6,27,33
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,3,0,0,3,3,6
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,1,0,0,3,1,4
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,9,6,0,0,9,6,15
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,3,0,0,0,3,3
