,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,1,0,3,3
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,17,0,22,22
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,21,0,2,0,23,23
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,21,0,5,0,26,26
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,8,0,2,0,10,10
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,2,0,5,5
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,1,0,3,3
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,3,0,8,8
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,6,0,9,0,15,15
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,5,0,8,8
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,31,0,5,0,36,36
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,1,0,2,2
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,19,0,6,0,25,25
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,6,0,6,0,12,12
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,1,0,3,3
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,17,0,1,0,18,18
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,397,0,140,0,537,537
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,7,0,10,10
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,39,0,7,0,46,46
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,2,0,6,6
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,6,0,2,0,8,8
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,4,0,8,8
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,0,0,3,3
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,1,0,6,6
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,6,0,7,0,13,13
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,151,0,21,0,172,172
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,7,0,6,0,13,13
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,12,0,59,0,71,71
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,107,0,131,0,238,238
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,3,0,5,5
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,23,0,3,0,26,26
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,2,0,7,7
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,22,0,0,0,22,22
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,190,0,1,0,191,191
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,22,0,25,0,47,47
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,244,0,231,0,475,475
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,17,0,18,0,35,35
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,9,0,3,0,12,12
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,0,0,5,5
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,1,0,2,2
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,40,0,11,0,51,51
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,9,0,11,0,20,20
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,14,0,5,0,19,19
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,51,0,0,0,51,51
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,108,0,4,0,112,112
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,25,0,0,0,25,25
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,16,0,15,0,31,31
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,30,0,15,0,45,45
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,7,0,14,0,21,21
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,21,0,2,0,23,23
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,22,0,25,25
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,11,0,0,0,11,11
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,21,0,4,0,25,25
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,1,0,2,2
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,17,0,0,0,17,17
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,32,0,26,0,58,58
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,1,0,3,3
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,7,0,0,0,7,7
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1412,0,118,0,1530,1530
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,11,0,0,0,11,11
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,0,0,3,0,3,3
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,2,0,6,6
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,1,0,3,3
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,4,0,6,6
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,28,0,0,0,28,28
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,11,0,10,0,21,21
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,22,0,25,0,47,47
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,0,0,4,0,4,4
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,15,0,7,0,22,22
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,0,0,3,3
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,0,0,3,3
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,8,0,38,0,46,46
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,560,0,117,0,677,677
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,13,0,1,0,14,14
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,10,0,1,0,11,11
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,3,0,6,6
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,35,0,27,0,62,62
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,26,0,7,0,33,33
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,4,0,8,8
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,376,0,78,0,454,454
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,14,0,11,0,25,25
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,14,0,17,0,31,31
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,10,0,2,0,12,12
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,12,0,3,0,15,15
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,9,0,5,0,14,14
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,146,0,83,0,229,229
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,13,0,6,0,19,19
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,7,0,10,10
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,0,0,2,0,2,2
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,1,0,6,6
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,10,0,20,0,30,30
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,26,0,9,0,35,35
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,0,0,4,4
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,188,0,3,0,191,191
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,90,0,10,0,100,100
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,32,0,20,0,52,52
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,12,0,0,0,12,12
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,40,0,3,0,43,43
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,4,0,5,5
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,7,0,0,0,7,7
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,94,0,48,0,142,142
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,5,0,9,9
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,18,0,3,0,21,21
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,94,0,7,0,101,101
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,1,0,2,2
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,1,0,4,4
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,154,0,147,0,301,301
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,3,0,6,6
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,60,0,2,0,62,62
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,77,0,125,0,202,202
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,5,0,4,0,9,9
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,1,0,3,3
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,113,0,3,0,116,116
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,4,0,1,0,5,5
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,170,0,12,0,182,182
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,9,0,1,0,10,10
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,2,0,0,0,2,2
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,43,0,10,0,53,53
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,11,0,2,0,13,13
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,3,0,0,0,3,3
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,1,0,2,0,3,3
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-07-01,0,0,0,9,0,9,9
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,10,0,0,0,10,10
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,36,0,0,0,36,36
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,28,0,0,0,28,28
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,6,0,13,13
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,4,0,10,10
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,3,0,4,4
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,3,0,4,4
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,4,0,3,0,7,7
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,5,0,5,0,10,10
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,14,0,22,0,36,36
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,0,0,7,7
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,1,0,3,3
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,5,0,12,12
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,17,0,1,0,18,18
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,1,0,2,2
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,0,0,1,0,1,1
BELEN DE URMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,1,0,2,2
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,3,0,6,6
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,73,0,2,0,75,75
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,24,0,2,0,26,26
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,8,0,1,0,9,9
BOLPEBRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,3,0,4,4
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,15,0,0,0,15,15
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,23,0,2,0,25,25
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,18,0,0,0,18,18
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,2,0,3,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,17,0,3,0,20,20
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,5,0,11,11
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,10,0,0,0,10,10
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,4,0,2,0,6,6
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,32,0,18,0,50,50
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,1,0,8,8
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,11,0,2,0,13,13
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,21,0,12,0,33,33
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,15,0,0,0,15,15
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,0,0,3,0,3,3
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,17,0,4,0,21,21
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,21,0,26,0,47,47
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,38,0,7,0,45,45
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,1,0,7,7
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,0,0,6,6
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,0,0,3,0,3,3
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,58,0,11,0,69,69
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,14,0,15,0,29,29
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,481,0,312,0,793,793
COIPASA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,2,0,8,8
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,26,0,10,0,36,36
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,29,0,6,0,35,35
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,24,0,4,0,28,28
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,9,0,0,0,9,9
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,2,0,3,3
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,24,0,11,0,35,35
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,11,0,13,0,24,24
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,3,0,6,6
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,17,0,3,0,20,20
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,24,0,2,0,26,26
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,0,0,3,0,3,3
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1051,0,174,0,1225,1225
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,31,0,3,0,34,34
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,25,0,4,0,29,29
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,12,0,0,0,12,12
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,0,0,6,6
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,0,0,7,7
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,5,0,0,0,5,5
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,2,0,4,4
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,8,0,0,0,8,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,2,0,2,0,4,4
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,1,0,4,4
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,97,0,9,0,106,106
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,7,0,14,14
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,15,0,1,0,16,16
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,6,0,0,0,6,6
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,1,0,0,0,1,1
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,13,0,0,0,13,13
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,3,0,0,0,3,3
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-08-01,0,7,0,1,0,8,8
