,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,11,26,36,50,47,76,123
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,32,15,4,3,36,18,54
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,2,0,0,1,2,1,3
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,0,9,0,0,0,9,9
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,2,0,9,8,11,8,19
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,7,30,38,30,45,60,105
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,16,23,9,12,25,35,60
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,2,24,1,4,3,28,31
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,2,23,3,22,5,45,50
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,1,1,23,16,24,17,41
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,18,78,20,53,38,131,169
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,10,17,51,67,61,84,145
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,0,8,6,11,6,19,25
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,0,14,20,14,20,28,48
YOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,0,2,2,4,2,6,8
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,1,6,2,2,3,8,11
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-06-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,9,4,5,4,14,18
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,8,0,0,0,8,8
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,7,0,0,3,7,10
ALALAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,1,3,1,3,4
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,8,0,0,1,8,9
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,1,3,1,3,4
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,3,0,4,4
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,0,9,0,12,12
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,1,1,1,2,3
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,1,5,1,7,8
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,7,16,18,17,25,42
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,1,38,22,41,23,64
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,14,0,0,0,14,14
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,4,1,1,2,5,7
AUCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,1,0,3,3
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,5,8,8,8,13,21
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,3,0,0,1,3,4
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,4,2,5,5,9,14
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,7,13,0,0,7,13,20
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,3,1,23,2,26,28
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,3,4,3,4,7
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,5,3,6,4,10
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,0,2,0,5,0,5
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,6,5,3,5,9,14
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,6,5,3,0,9,5,14
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,2,0,3,3
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,4,0,0,0,4,4
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,1,2,1,3,4
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,14,9,4,8,18,17,35
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,7,10,3,11,10,21,31
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,3,5,11,6,14,20
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,29,87,11,11,40,98,138
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,5,0,5,0,10,10
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,13,3,5,3,18,6,24
CHAYANTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,10,3,8,6,18,24
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,2,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,4,0,0,1,4,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,2,1,2,2,4
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,1,3,1,4,5
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,7,2,6,5,13,18
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,61,77,5,26,66,103,169
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,6,3,17,6,23,29
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,47,245,104,121,151,366,517
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,17,7,10,7,27,34
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,4,2,13,2,17,4,21
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,14,11,14,11,25
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,21,2,7,5,28,33
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,11,0,3,0,14,14
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,4,0,5,5
COMANCHE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,4,10,21,12,25,37
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,1,1,1,1,2
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,1,0,2,2
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,3,0,4,4
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,0,1,1,2,3
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,11,37,14,13,25,50,75
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,2,0,15,2,17,19
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,0,0,4,2,4,6
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,4,0,0,5,4,5,9
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,3,1,1,3,4,7
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,35,477,167,206,202,683,885
EL CHORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,4,0,0,0,4,4
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,3,75,78,77,81,158
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,1,0,3,3
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,4,0,0,1,4,5
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,3,0,0,3,3,6
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,24,5,7,8,31,39
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,0,1,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,7,0,2,0,9,9
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,1,0,2,1,3
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,6,30,47,32,53,85
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,1,1,1,1,2
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,4,33,29,8,33,41,74
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,4,0,1,0,5,0,5
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,4,27,25,29,29,58
HUARACAJE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,4,0,0,0,4,4
HUARINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,1,0,1,1
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,0,0,1,1,2
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,9,13,23,14,32,46
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,8,1,1,3,9,12
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,138,133,138,134,272
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,4,24,15,12,19,36,55
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,5,17,2,6,7,23,30
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,60,400,85,113,145,513,658
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,0,1,0,4,0,4
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,14,1,3,3,17,20
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,2,2,2,3,5
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,21,38,24,36,45,74,119
LLICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,3,6,3,6,9
LURIBAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,9,2,0,1,9,3,12
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,0,0,1,2,1,3
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,0,0,0,3,3
MALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,1,1,1,1,2
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,4,0,0,1,4,5
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,0,0,1,1,2
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,20,0,1,0,21,21
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,23,0,13,3,36,39
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,5,2,1,4,6,6,12
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,82,8,28,10,110,120
MORO MORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,2,0,2,0,2
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,1,1,2,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,8,5,8,5,13
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,2,0,1,1,3,4
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,5,2,1,3,6,9
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,5,50,61,50,66,116
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,13,120,15,31,28,151,179
PADCAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,2,0,3,3
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,5,11,1,7,6,18,24
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,10,7,18,11,28,18,46
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,6,1,1,1,7,8
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,24,47,42,49,66,115
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,2,6,2,8,10
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,3,2,3,2,5
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,2,0,2,2
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,4,0,6,6
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,10,5,10,6,16
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,2,0,2,2,4
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,1,0,2,2
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,3,0,5,5
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,1,0,1,1
PORONGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,4,6,4,6,10
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,6,65,0,65,6,71
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,3,3,1,4,4,8
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,3,0,3,3
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,8,85,7,33,15,118,133
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,24,4,5,5,29,34
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,2,10,8,11,10,21
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,1,25,1,28,29
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,4,0,2,0,6,6
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,10,12,0,0,10,12,22
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,6,7,0,0,6,7,13
PUERTO SILES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,6,1,3,2,9,11
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,15,58,24,64,39,122,161
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,1,0,2,2
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,6,22,5,10,11,32,43
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,24,47,121,50,145,97,242
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,5,0,0,0,5,5
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,9,0,1,1,10,11
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,17,0,6,0,23,23
REYES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,6,14,20,14,26,40
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,72,4,12,5,84,89
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,16,2,2,8,18,10,28
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,5,0,1,2,6,8
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,4,74,12,39,16,113,129
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,2,0,2,2
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,46,8,47,9,56
SAIPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,1,4,1,7,8
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,2,0,0,1,2,3
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,7,1,2,1,9,10
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,4,0,0,1,4,5
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,6,0,0,2,6,8
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,26,1,1,3,27,30
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,1,0,1,0,1
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,15,207,10,210,25,235
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,10,0,2,2,12,14
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,21,67,1,1,22,68,90
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,0,2,4,4,4,8
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,2,0,1,1,3,4
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,4,0,33,0,37,37
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,6,10,7,13,13,26
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,3,0,0,1,3,4
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,13,19,36,21,49,70
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,2,1,8,2,10,12
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,6,0,1,1,7,8
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,10,1,9,1,19,20
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,19,0,5,0,24,24
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,9,23,24,23,33,56
SAN PABLO DE LIPEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,1,1,1,0,2,1,3
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,0,0,1,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,0,2,6,4,6,10
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,11,1,1,1,12,13
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,1,0,1,2,3
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,3,0,5,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,354,1343,959,1002,1313,2345,3658
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,3,4,0,0,3,4,7
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,5,6,11,6,16,22
SANTIAGO DE CALLAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,2,0,4,0,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,1,0,1,0,2,2
SENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,2,5,1,1,3,6,9
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,0,3,2,6,2,9,11
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-07-01,8,8,1,13,9,21,30
