,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,28,58,5,5,33,63,96
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,2,2,4,10,6,12,18
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,2,7,20,30,22,37,59
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,0,0,0,2,0,2,2
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,10,39,32,12,42,51,93
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,2,4,6,6,8,10,18
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,6,42,63,53,69,95,164
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,3,52,35,56,38,108,146
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,7,12,6,10,13,22,35
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,21,93,52,54,73,147,220
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,0,1,6,6,6,7,13
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,19,80,52,70,71,150,221
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,2,8,0,2,2,10,12
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,0,5,0,0,0,5,5
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,3,15,32,15,35,30,65
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,0,2,15,11,15,13,28
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,2,2,2,2,4,4,8
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,1,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-06-01,1,3,0,0,1,3,4
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,37,4,2,4,39,43
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,27,0,1,0,28,28
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,17,8,14,10,31,41
ALALAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,15,8,15,8,23
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,6,17,10,20,16,36
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,11,3,2,3,13,16
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,4,1,5,2,9,11
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,2,5,5,6,7,13
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,12,9,15,9,27,36
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,4,2,4,2,6
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,2,1,2,4,6
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,6,8,20,23,26,31,57
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,8,10,11,12,19,31
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,30,0,0,2,30,32
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,4,7,7,7,11,18
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,2,0,2,3,5
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,5,11,5,14,19
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,5,0,0,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,6,21,20,22,26,48
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,1,0,1,2,2,4
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,3,0,4,1,7,8
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,2,0,0,1,2,3
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,3,5,2,6,5,11
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,44,0,1,2,45,47
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,26,55,49,59,75,134
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,0,0,2,1,2,3
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,1,5,0,7,1,8
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,5,0,1,0,6,0,6
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,17,2,8,2,25,27
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,16,4,9,5,25,30
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,11,0,0,1,11,12
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,14,0,8,0,22,22
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,12,0,0,0,12,12
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,1,0,1,0,1
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,7,0,0,0,7,7
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,3,2,3,3,6,9
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,24,19,43,7,67,26,93
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,8,9,5,6,13,15,28
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,5,0,0,0,5,5
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,5,5,6,9,11,14,25
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,41,96,266,55,307,151,458
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,10,16,0,0,10,16,26
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,6,0,0,3,6,9
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,23,7,12,8,35,43
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,9,9,8,9,17,26
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,6,0,38,43,44,43,87
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,3,14,8,16,11,27
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,7,34,735,6,742,40,782
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,6,0,0,2,6,8
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,20,15,20,16,36
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,14,8,144,131,158,139,297
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,5,10,13,28,18,38,56
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,3,13,11,16,14,30
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,26,54,105,24,131,78,209
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,8,14,9,17,17,31,48
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,103,630,96,95,199,725,924
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,7,27,0,6,7,33,40
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,17,30,16,34,33,67
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,1,0,1,3,4
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,24,3,4,7,28,35
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,10,0,1,1,11,12
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,18,23,5,22,23,45,68
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,8,18,19,18,27,45
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,11,0,4,2,15,17
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,9,0,1,1,10,11
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,7,1,2,4,9,13
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,1,0,1,0,1
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,7,5,16,6,23,29
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,34,1,34,3,37
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,8,3,9,3,17,20
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,3,23,43,24,46,70
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,16,22,15,26,31,57
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,4,1,6,1,10,11
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,10,3,8,7,18,25
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,4,0,2,1,6,7
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,7,1,4,3,11,4,15
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,1,0,0,1,1,2
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,126,672,200,298,326,970,1296
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,0,3,0,3,3
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,6,43,34,45,40,85
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,5,4,2,5,7,12
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,10,11,18,10,28,21,49
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,8,1,2,5,10,15
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,10,34,1,11,11,45,56
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,5,0,0,0,5,5
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,2,1,2,1,3
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,10,9,10,10,20
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,9,1,3,2,12,14
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,3,21,17,23,20,43
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,14,32,35,34,49,83
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,7,12,7,13,20
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,11,0,1,0,12,12
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,19,56,26,15,45,71,116
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,14,0,2,1,16,17
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,4,1,0,4,4,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,0,1,0,3,0,3
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,7,5,16,5,23,28
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,1,0,3,3
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,13,3,0,6,13,19
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,1,0,1,3,2,5
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,1,21,33,22,34,56
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,13,6,0,3,13,9,22
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,27,32,6,12,33,44,77
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,6,12,52,49,58,61,119
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,15,41,4,44,19,63
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,21,42,10,20,31,62,93
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,120,467,295,195,415,662,1077
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,1,4,3,5,4,9
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,11,0,1,3,12,15
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,1,0,0,2,1,3
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,79,125,25,36,104,161,265
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,1,0,2,2
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,5,4,3,0,8,4,12
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,8,4,1,2,9,6,15
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,0,3,1,7,1,8
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,4,0,0,0,4,4
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,0,12,20,13,20,33
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,11,0,0,1,11,12
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,7,0,1,1,8,9
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,15,1,1,1,16,17
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,12,0,8,4,20,24
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,4,17,7,18,11,29
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,8,46,8,46,54
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,5,6,4,9,9,18
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,7,6,4,0,11,6,17
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,12,190,31,165,43,355,398
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,1,0,3,2,4,6
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,7,3,7,4,11
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,17,5,6,5,23,28
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,1,0,1,3,4
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,2,0,4,4
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,40,317,134,121,174,438,612
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,9,7,2,10,11,21
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,22,3,11,2,33,5,38
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,10,0,6,0,16,16
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,5,23,13,26,18,44
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,1,1,1,1,2
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,2,11,21,12,23,35
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,0,2,1,3,1,4
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,6,0,2,0,8,8
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,4,1,2,1,6,7
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,9,0,0,0,9,9
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,0,2,0,5,5
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,13,11,13,11,24
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,6,1,0,1,6,7
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,3,0,3,0,6,6
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,10,0,3,0,13,13
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,5,0,5,0,5
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,5,1,5,1,6
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,19,44,3,44,22,66
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,10,8,9,10,19,29
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,3,5,3,7,10
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,28,222,40,91,68,313,381
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,7,11,7,13,20
PUCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,30,42,48,42,78,120
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,4,15,0,18,4,22
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,3,18,24,20,27,47
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,2,4,2,5,7
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,8,6,0,0,8,6,14
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,3,0,0,1,3,4
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,2,3,2,4,6
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,17,0,2,3,19,22
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,17,61,56,70,73,131,204
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,17,2,16,2,33,35
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,8,35,76,104,84,139,223
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,22,48,60,53,82,101,183
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,2,5,6,6,8,14
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,9,4,4,5,13,18
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,18,18,26,22,44,66
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,62,17,4,10,66,27,93
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,90,246,46,246,136,382
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,8,3,4,3,12,6,18
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,7,1,8,2,15,17
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,28,129,130,130,158,259,417
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,0,1,3,1,3,4
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,15,6,7,6,22,28
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,5,0,1,0,6,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,2,0,0,0,2,2
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,5,9,17,12,22,34
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,6,9,0,3,6,12,18
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,15,0,0,2,15,17
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,15,57,5,11,20,68,88
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,1,0,0,1,1,1,2
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,3,8,2,4,5,12,17
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,27,0,2,2,29,31
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,6,15,0,2,6,17,23
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,9,0,2,0,11,11
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,0,4,0,22,0,26,26
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,2,7,8,12,10,19,29
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-07-01,4,2,0,0,4,2,6
