,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,2,4,2,8,4,12
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,31,33,97,70,128,103,231
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,43,36,45,43,88,79,167
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,24,17,3,3,27,20,47
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,24,34,13,13,37,47,84
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,119,86,62,32,181,118,299
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,62,73,7,6,69,79,148
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1253,1296,719,834,1972,2130,4102
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,2,12,13,14,15,29
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,260,207,85,121,345,328,673
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,10,9,10,14,20,34
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,7,2,4,5,11,16
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,30,35,43,39,73,74,147
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,8,6,21,19,29,25,54
LORETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,1,0,2,0,3,3
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,8,9,76,62,84,71,155
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,3,1,3,1,4
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,19,2,2,14,21,35
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,0,0,0,1,0,1
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,14,13,0,0,14,13,27
MALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,2,7,6,7,8,15
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,6,0,0,12,6,18
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,29,27,46,49,75,76,151
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,11,15,0,1,11,16,27
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,27,36,90,79,117,115,232
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,14,21,58,70,72,91,163
MOJINETE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,4,6,4,6,10
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,41,38,5,5,46,43,89
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,38,33,34,39,72,72,144
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,42,39,37,53,79,92,171
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,1,1,0,5,1,6
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,20,23,143,149,163,172,335
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,1,0,1,0,1
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,2,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,9,9,10,10,20
OCURI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,15,18,53,47,68,65,133
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,2,4,1,7,3,10
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,3,25,23,27,26,53
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,242,271,357,362,599,633,1232
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,49,45,51,54,100,99,199
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,30,24,45,41,75,65,140
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,4,4,4,7,8,15
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,22,21,59,62,81,83,164
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,18,9,12,16,30,25,55
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,9,8,9,8,17
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,1,0,2,1,3
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,43,41,125,133,168,174,342
PASORAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,10,54,48,60,58,118
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,37,39,0,0,37,39,76
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,0,11,12,12,12,24
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,13,13,13,13,26,26,52
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,14,74,79,79,93,172
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,14,11,24,14,38,52
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,33,37,42,50,75,87,162
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,7,8,8,9,17
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,8,11,62,160,70,171,241
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,25,24,39,51,64,75,139
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,8,14,16,18,24,42
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,3,2,4,6,7,13
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,1,3,5,3,6,9
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,3,1,3,1,4
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,184,310,387,621,571,931,1502
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,4,50,58,55,62,117
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,38,23,111,104,149,127,276
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,9,16,41,41,50,57,107
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,12,57,66,69,78,147
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,5,0,6,1,7
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,6,36,48,37,54,91
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,7,0,0,7,7,14
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,3,4,4,8,7,15
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,7,15,11,19,18,37
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,73,47,123,101,196,148,344
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,26,47,56,111,82,158,240
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,23,29,119,177,142,206,348
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,4,2,0,6,4,10
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,190,178,219,397,409,575,984
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,13,9,123,34,136,43,179
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,72,84,78,84,150,168,318
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,39,41,122,107,161,148,309
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,8,12,22,26,30,38,68
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,47,41,1,9,48,50,98
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,25,19,12,15,37,34,71
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,3,3,2,5,5,10
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,615,701,1854,2358,2469,3059,5528
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,0,1,0,3,0,3
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,25,21,117,155,142,176,318
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,7,5,9,10,16,26
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,6,9,5,21,11,32
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,2,2,1,2,3,5
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,4,1,2,5,6,11
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,2,1,3,1,5,6
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,33,33,46,39,79,72,151
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,28,32,26,26,54,58,112
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,26,22,26,22,48
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,8,8,10,10,18,28
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,6,3,3,9,9,18
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,18,22,6,5,24,27,51
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,0,2,0,6,0,6
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,16,12,0,0,16,12,28
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,74,77,74,77,151
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,45,46,30,23,75,69,144
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,5,7,5,7,12
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,49,35,73,54,122,89,211
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,2,15,19,18,21,39
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,9,8,29,40,38,48,86
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,48,78,118,161,166,239,405
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,4,0,0,1,4,5
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,3,11,13,17,16,33
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,6,6,5,18,11,29
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,10,4,0,0,10,4,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,99,82,131,137,230,219,449
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,15,10,38,41,53,51,104
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,3,0,4,1,7,8
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,5,33,23,40,28,68
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,2,2,1,3,3,6
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,9,20,16,24,25,49
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,914,1018,154,189,1068,1207,2275
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,3,0,0,2,3,5
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,3,9,7,16,10,26
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,6,26,32,29,38,67
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,5,5,8,11,13,24
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,31,33,37,63,68,96,164
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,0,4,1,5,6
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,7,5,4,11,11,22
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,6,2,2,4,8,12
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,29,19,30,20,50
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,3,5,1,10,4,14
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,45,19,49,38,94,57,151
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,45,43,97,100,142,143,285
SICAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,6,15,13,21,19,40
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,51,50,225,299,276,349,625
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,20,27,24,28,44,55,99
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,1,28,41,30,42,72
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,20,18,96,107,116,125,241
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,611,771,806,1313,1417,2084,3501
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,34,26,18,8,52,34,86
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,16,51,46,63,62,125
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,26,22,28,55,54,77,131
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,0,1,0,2,0,2
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,58,61,210,244,268,305,573
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,47,62,68,69,115,131,246
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,11,10,8,15,19,34
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,6,2,21,45,27,47,74
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,217,293,473,661,690,954,1644
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,50,50,161,166,211,216,427
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,14,9,15,12,29,21,50
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,36,43,39,32,75,75,150
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,33,19,35,50,68,69,137
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,5,22,12,29,17,46
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,55,71,100,122,155,193,348
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,8,9,8,9,17
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,10,11,2,3,12,14,26
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,7,71,60,75,67,142
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,3,17,18,18,21,39
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,15,13,20,33,35,46,81
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,13,10,17,16,30,26,56
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,14,10,116,107,130,117,247
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,27,29,47,72,74,101,175
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,4,11,11,18,15,33
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,84,102,36,27,120,129,249
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,57,150,52,63,109,213,322
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,2,4,5,7,7,11,18
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,10,7,0,3,10,10,20
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,18,27,17,63,35,90,125
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,10,6,17,18,27,45
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,50,74,20,28,70,102,172
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,9,4,7,7,16,23
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,8,8,4,4,12,12,24
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,33,51,323,452,356,503,859
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,10,36,42,43,52,95
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,17,36,10,16,27,52,79
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,21,26,36,38,57,64,121
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,0,2,1,2,1,3
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,4,3,7,14,11,17,28
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,159,125,428,362,587,487,1074
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,10,29,17,32,27,61,88
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,34,45,25,43,59,88,147
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,80,94,294,318,374,412,786
VITICHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,7,18,7,9,14,27,41
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,1,6,4,11,5,16
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,54,54,20,26,74,80,154
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,5,5,15,12,20,17,37
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,58,51,144,173,202,224,426
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,37,27,18,30,55,57,112
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,28,27,12,13,40,40,80
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,18,21,14,14,32,35,67
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,12,18,22,22,34,40,74
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,0,1,2,2,2,3,5
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,3,4,12,13,15,17,32
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-07-01,1,0,21,27,22,27,49
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,23,23,23,23,46
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,31,41,42,75,73,116,189
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,24,26,13,10,37,36,73
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,5,9,11,11,16,27
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,5,9,5,9,14
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,10,6,9,2,19,8,27
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,2,4,7,6,9,15
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,5,12,6,10,11,22,33
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,1,2,1,2,3
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,3,5,60,57,63,62,125
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,3,3,24,26,27,29,56
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,3,0,3,0,3
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,6,6,0,0,6,6,12
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,1,2,1,1,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,11,6,95,97,106,103,209
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,28,24,3,3,31,27,58
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,5,13,13,10,18,23,41
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,1,1,3,5,4,6,10
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,1,2,5,4,6,10
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,7,7,0,1,7,8,15
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,1,0,7,1,8,1,9
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,17,16,17,16,34,32,66
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,15,13,121,136,136,149,285
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,5,8,24,21,29,29,58
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,0,1,0,3,0,3
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,2,3,2,3,5
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,4,0,0,0,4,4
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,1,1,0,3,1,4
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,5,2,7,4,12,6,18
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,44,45,2,0,46,45,91
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,11,9,4,0,15,9,24
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,32,33,31,32,63,65,128
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,7,5,7,7,14,21
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,6,10,6,10,16
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,8,15,9,12,17,27,44
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,10,13,42,31,52,44,96
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,8,14,10,17,18,31,49
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,68,67,128,102,196,169,365
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,10,2,10,2,12
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,2,3,2,10,4,13,17
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,2,2,2,2,4
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,1,1,21,34,22,35,57
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,6,9,41,55,47,64,111
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,1,0,8,4,9,4,13
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,1,9,1,9,10
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,4,4,13,17,17,21,38
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,21,12,56,35,77,47,124
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,0,0,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,45,44,46,36,91,80,171
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,4,3,36,37,40,40,80
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,29,28,29,33,58,61,119
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-08-01,17,8,20,20,37,28,65
