municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,235,235
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,91,91
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,2278,2278
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,274,274
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,1216,1216
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,1408,1408
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,14,14
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,66,66
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,2137,2137
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,267,267
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,3659,3659
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,669,669
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,94,94
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,354,354
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,551,551
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,547,547
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,369,369
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,13,13
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-05-01,556,556
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,610,610
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,660,660
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,597,597
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1437,1437
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,236,236
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,257,257
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,298,298
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,432,432
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,259,259
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,77,77
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,602,602
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,107,107
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,393,393
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,442,442
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,760,760
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,481,481
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,155,155
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,44,44
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,275,275
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,332,332
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1858,1858
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,224,224
BAURES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,68,68
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,136,136
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,167,167
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,5,5
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,914,914
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2185,2185
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,458,458
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,198,198
BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,309,309
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,423,423
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,368,368
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,889,889
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,185,185
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,743,743
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,488,488
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,147,147
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,155,155
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,740,740
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,942,942
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,789,789
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,896,896
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,51,51
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,30,30
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,517,517
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,637,637
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,150,150
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,90,90
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,68,68
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1212,1212
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1064,1064
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,351,351
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,234,234
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,998,998
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,475,475
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,84,84
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,73,73
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,70,70
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,705,705
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,195,195
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,633,633
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,815,815
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,684,684
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,986,986
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,6716,6716
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,24,24
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,982,982
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,606,606
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,102,102
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,962,962
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,74,74
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,798,798
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,235,235
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,303,303
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,203,203
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,65,65
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,147,147
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,301,301
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,329,329
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,82,82
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,478,478
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,130,130
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,536,536
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,496,496
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,65,65
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,28,28
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,437,437
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,90,90
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,178,178
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,438,438
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,233,233
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,83,83
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,115,115
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,5205,5205
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,178,178
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,372,372
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,602,602
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1057,1057
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,222,222
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,223,223
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,578,578
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,58,58
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,74,74
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,88,88
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,280,280
EXALTACION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,12,12
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,331,331
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,153,153
GAIOC JATUN AYLLU YURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,311,311
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,140,140
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,284,284
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,72,72
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,362,362
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,464,464
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,142,142
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,36,36
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,451,451
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,272,272
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,29,29
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,345,345
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,305,305
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,396,396
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,329,329
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,435,435
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,39,39
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,121,121
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,210,210
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,37,37
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,344,344
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,396,396
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1491,1491
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,3819,3819
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,21,21
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,62,62
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,697,697
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,71,71
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,3,3
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,836,836
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,226,226
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1,1
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,55,55
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,150,150
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,328,328
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,305,305
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,151,151
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1,1
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,178,178
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,430,430
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1332,1332
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,378,378
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,46,46
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,524,524
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,554,554
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1959,1959
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2,2
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,870,870
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,51,51
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,42,42
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,862,862
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,286,286
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,147,147
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2196,2196
PADILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,25,25
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,444,444
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,676,676
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,177,177
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,90,90
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,230,230
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,362,362
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,296,296
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,66,66
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,200,200
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,154,154
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2093,2093
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,970,970
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,378,378
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,192,192
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,120,120
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1184,1184
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,195,195
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,115,115
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,209,209
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2443,2443
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,540,540
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,102,102
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,962,962
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,14,14
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,37,37
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,263,263
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,326,326
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,277,277
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,919,919
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1835,1835
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1499,1499
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,110,110
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2958,2958
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,260,260
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,85,85
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,377,377
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1947,1947
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,87,87
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1604,1604
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,421,421
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,525,525
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,199,199
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,3616,3616
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,392,392
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1130,1130
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,112,112
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,538,538
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,342,342
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,101,101
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,15,15
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,117,117
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,34,34
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,88,88
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,934,934
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,67,67
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,45,45
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,403,403
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,147,147
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1626,1626
SAN JAVIER(BNI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,6,6
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,108,108
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,3,3
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,177,177
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1332,1332
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,116,116
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,153,153
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,1876,1876
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,63,63
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,320,320
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,139,139
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,6,6
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,2297,2297
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-06-01,50,50
