,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,5,1,6
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,2,1,4
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,7,5,12
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,0,2
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,5,3,6,6,20
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,1,1,3
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,1,1,3
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,9,15,18,44
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,3,2,7
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,183,220,506,545,1454
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,2,3
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,4,6
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,1,1,4
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,4,4,2,5,15
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,0,0,2
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,2,4
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,1,0,0,3
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,3,7,15,26
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,1,0,2
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,5,7,12
GUAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,2,0,4
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,4,0,4,6,14
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,5,3,3,13
HUACHACALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,1,3
HUARACAJE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
HUARINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,4,6,10
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,1,0,3
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,3,0,0,4
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,6,3,1,12
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,17,25,22,12,76
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,9,7,43,104,163
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,82,83,200,217,582
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
LAS CARRERAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
LORETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,3,5
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,1,3
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,0,1,0,4
MALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,2,3,2,7
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,2,9,8,21
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,5,2,4,12
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,8,10,18
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,0,2
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,2,1,3,8
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,7,7,43,38,95
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,1,2,4
NAZACARA DE PACAJES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,3,1,5
OMEREQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,11,11,64,74,160
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,2,2
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,10,4,16
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,5,3,0,1,9
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,9,7,4,8,28
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,2,2
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,1,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,6,1,9
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,3,5
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,16,45,73,35,169
PRESTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,2,2,3,9
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,11,20,54,59,144
PUERTO SILES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,5,6,11
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,11,1,33,40,85
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,1,0,0,3
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,18,17,60,58,153
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,5,1,0,0,6
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,6,5,98,95,204
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,4,6
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,6,7,14
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,4,18,16,41
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,2,2,5
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,0,1,0,4
SAN AGUSTIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,1,0,3
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,12,10,22
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,1,3,4,10
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,8,3,20,15,46
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,4,0,5,5,14
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,2,4,0,9
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,5,5,5,7,22
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,5,5,7,20
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,4,3,8
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,6,4,11
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,9,9,88,112,218
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,2,3
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,2,1,5
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,0,0,2
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,5,10,7,24
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,1,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,4,9,6,3,22
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,2,4
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,2,4,9,17
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,91,91,566,578,1326
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,5,1,0,9
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,2,0,3
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,1,1,4
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,2,2,2,8
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,1,3
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,3,3,8
SOPACHUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,1,1,3
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,2,0,0,4
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,8,13,23,23,67
TAHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,2,2
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,5,2,0,1,8
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,3,0,0,6
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,5,28,38,74
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,4,3,0,9
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,1,4,7
TIPUANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,3,1,0,6
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,18,9,19,12,58
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,6,8,71,73,158
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,2,0,0,3
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,2,1,4
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,5,2,8
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,3,4,1,3,11
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,5,1,1,8,15
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,1,0,2
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,6,10,32,21,69
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,2,0,3
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,3,4,10,19
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,7,7,4,3,21
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,2,0,8,6,16
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,6,1,3,1,11
VITICHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,0,2,0,3
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,11,8,22,25,66
YACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,4,36,27,68
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,1,3,0,1,5
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,0,2,3,5
YOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-04-01,0,1,1,0,2
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,1,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,0,3
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,2,3
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,5,3,9
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,0,0,3
BAURES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,0,3
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,5,1,9
BOLIVAR,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,2,0,0,2
BOLPEBRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,5,6,5,10,26
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,4,1,5
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,0,1,4
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,0,0,3
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,0,0,3
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,0,2
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,5,8,0,0,13
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,5,0,0,7
CARAPARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,2,1,3
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,1,4,6
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,1,0,2,6
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,0,3
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,3,1,7
CHARAÑA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,2,1,0,5
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,8,3,11
CHOQUE COTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,0,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,1,0,2
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,2,3,2,10
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,1,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,59,43,39,54,195
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,5,2,2,12
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,2,0,0,4
COLQUENCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,2,3
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,2,2,5
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,0,3
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,3,4,3,12
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,5,7,4,3,19
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,3,1,4
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,121,100,417,477,1115
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,0,0,3
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,0,0,1,4
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,1,4
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,3,4,3,14
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,1,0,2
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,0,0,3
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,1,3
GUAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,3,11,17,35
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,2,1,1,6
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
HUACHACALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,1,0,0,4
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,2,3
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,1,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,7,9,4,5,25
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,2,5,7,17
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,50,48,201,208,507
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,2,4,6
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,5,4,10
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,1,2
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,1,2
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,5,1,11,3,20
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,4,0,0,6
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,2,5,7
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,2,3
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,7,10,12,31
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,3,1,4
NAZACARA DE PACAJES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,1,2
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,0,2
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,11,14,26,10,61
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,4,0,0,4
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,15,16,32
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,3,2,0,9
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,0,0,0,2
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,2,0,4
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,2,1,4
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,2,0,2
