,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,3,4,3,11
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,3,1,1,8
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,18,14,19,22,73
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,1,1,1,3
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,2,3,4,11
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,0,2,1,6
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,113,131,11,22,277
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,0,0,2,2
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,5,2,0,0,7
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,3,1,0,6
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,0,5,1,8
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,8,6,10,8,32
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,3,3,4,11
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,0,0,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,6,7,3,19
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,65,74,25,23,187
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,7,4,5,18
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,6,4,5,3,18
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,1,3,5,10
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,4,2,9,14,29
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,1,2,0,3
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,27,21,18,27,93
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,4,5,15,8,32
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,0,0,2,2
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,0,5,0,7
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,2,3,2,7
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,0,1,0,1
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,2,2,2,7
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,0,1,0,1
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,5,0,3,4,12
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,8,3,6,6,23
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,2,0,0,2
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,30,25,16,10,81
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,24,14,1,4,43
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,0,1,0,2
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,0,2,3,6
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,5,6,8,5,24
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,3,1,3,8
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,5,0,0,8
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,4,8,1,1,14
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,2,5,3,13
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,12,12,2,4,30
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,17,22,8,11,58
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,1,0,0,3
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,5,1,6,6,18
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,16,14,8,5,43
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,0,4,1,5
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,4,1,3,9
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,5,2,1,3,11
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,48,49,33,24,154
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,6,5,0,0,11
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,15,19,2,4,40
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,10,11,17,23,61
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,2,2,1,6
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,0,1,2,5
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,62,53,8,3,126
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,1,2,0,3
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,23,24,8,4,59
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,1,2,0,0,3
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,1,0,0,4
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,17,11,27,27,82
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,3,1,3,1,8
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,2,1,4,7
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,0,0,2,1,3
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-07-01,2,2,1,1,6
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,1,4,1,10
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,4,1,2,13
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,5,0,0,12
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,4,2,6,14
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,0,1,1
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,1,0,1
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,2,1,4,11
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,1,0,2,5
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,0,1
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,0,0,2
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,0,2,4
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,8,5,6,21
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,0,1
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,5,3,10,19
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,13,15,3,3,34
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,3,7,4,18
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,21,16,0,0,37
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,9,4,4,23
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,4,0,0,5
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,1,0,1
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,3,1,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,7,10,13,32
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,2,5,5,15
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,1,4,3,11
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,5,2,5,14
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,0,1
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,1,1,1,7
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,10,11,0,0,21
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,11,8,5,31
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,2,3
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,3,0,0,5
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,11,10,3,7,31
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,10,7,18,18,53
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,10,7,1,0,18
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,2,3,2,8
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,3,0,1,10
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,2,3,5
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,9,0,0,12
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,5,7,2,15
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,1,4,7
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,11,16,3,7,37
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,8,3,0,14
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,5,0,0,8
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,9,3,3,0,15
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,18,18,7,9,52
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,10,8,2,2,22
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,2,0,4,6
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,3,8,11,24
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,0,2,4
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,11,10,5,8,34
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,2,3,3,10
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,14,10,8,10,42
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,0,1
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,2,2,2,8
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,7,8,5,23
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,1,0,3
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,6,0,0,13
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,3,4,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,1,2,3
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,2,1,3,12
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,9,5,1,2,17
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,19,20,21,28,88
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,5,7,7,21
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,263,224,133,118,738
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,9,10,8,10,37
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,8,7,6,6,27
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,3,4,7
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,8,10,0,2,20
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,0,0,0,4
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,2,2,4
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,2,0,0,4
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,5,4,6,16
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,0,0,2
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,3,3,3,12
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,1,2
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,9,8,13,36
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,3,6,3,14
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,4,1,0,8
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,5,3,2,13
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,8,10,2,4,24
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,0,1
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,21,4,13,1,39
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,39,36,9,13,97
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,5,7,4,21
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,1,1,4
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,1,1,4
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,1,0,0,6
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,1,0,3
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,1,0,2
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,153,176,135,114,578
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,4,0,0,5
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,4,6,2,17
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,4,5,6,18
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,27,36,14,11,88
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,2,1,5
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,10,19,9,5,43
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,20,18,10,26,74
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,2,1,3
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,0,1
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,2,1,9,14
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,2,17,12,34
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,3,4,7
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,7,0,0,14
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,3,1,3,9
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,6,1,8,22
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,13,8,24,16,61
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,7,0,0,13
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,6,1,1,11
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,2,0,0,2
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,0,4,0,9
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,2,0,0,2
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,1,2
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,1,0,3
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,2,0,0,5
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,2,2,6
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,2,1,2,7
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,3,3,4,13
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,6,1,8
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,0,0,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,2,3,4,14
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,2,2,1,10
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,3,0,0,9
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,11,13,2,4,30
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,37,50,3,4,94
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,223,214,51,52,540
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,3,0,3,3,9
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,3,1,1,7
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,2,2,1,6
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,1,1,3
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,13,16,29,65
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,0,0,2
LORETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,0,0,1
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,0,1
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,1,0,3
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,2,8,2,13
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,7,6,9,29
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,1,0,1,7
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,0,2,2,6
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,4,8,10,28
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,5,1,0,12
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,13,2,1,20
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,10,3,4,22
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,1,12,10,25
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,2,0,0,3
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,8,8,1,1,18
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,47,48,41,32,168
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,0,1,1,3
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,2,2,4,8
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,0,1,3,4
NAZACARA DE PACAJES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,2,1,5
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,4,3,3,3,13
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,2,7,3,5,17
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,2,2,4,8
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,79,82,25,22,208
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,11,4,0,0,15
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,5,2,2,10
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,7,7,15,13,42
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,6,11,4,9,30
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,19,15,3,4,41
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,3,0,0,3
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,5,6,3,1,15
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,0,2,2,3,7
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-08-01,1,1,1,1,4
