,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,3,2,0,2,7
PADCAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,2,1,3
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,2,0,0,2
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,112,0,0,1,113
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,1,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,2,2,0,5
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,2,0,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,2,1,3
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,3,2,0,0,5
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,2,0,1,2,5
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,1,0,0,2
SAN CARLOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,4,6,1,12
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,2,0,1,0,3
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,12,15,8,4,39
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,0,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,3,7,0,0,10
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,3,1,0,4
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,1,0,2
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
TOLEDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,2,1,1,5
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,2,1,3
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,2,3
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,4,1,0,0,5
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,2,0,0,3
YANACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,1,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,5,0,6
YOTALA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,0,1,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,1,0,2
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,7,3,2,1,13
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,2,0,0,2
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,1,1,1,3
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,3,4
CKOCHAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,1,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,3,2,4,10
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
COMARAPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,20,16,19,23,78
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,1,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,5,3,0,0,8
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
MOJINETE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,0,0,2
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,1,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,3,20,19,43
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,0,2,2
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,4,0,0,5
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
POROMA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,2,1,5
PUCARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,1,0,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,1,3,3,7
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,2,3
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
SAN BENITO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,0,0,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,2,0,5,4,11
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,2,0,0,0,2
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,0,2,4
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,1,0,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,2,0,1,0,3
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,4,11,3,4,22
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,0,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,2,1,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,0,1,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,1,1,0,2
TORO TORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,0,9,12,22
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,0,0,2
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,1,2
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,2,0,0,0,2
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,1,1,1,0,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,0,1,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-10-01,0,2,0,0,2
ANZALDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,3,3,0,0,6
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,2,0,0,2
CARACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,2,1,4
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,2,1,4
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,8,10,2,3,23
COLQUIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
COMARAPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,3,3
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,2,1,5,6,14
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,20,7,28,14,69
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,2,1,0,4
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,5,4,1,0,10
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,0,0,1
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,1,2,5
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,3,5,20,28,56
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,3,0,3
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
POJO (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,0,0,1
POROMA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,3,0,0,3
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,5,3,3,4,15
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,0,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,7,7,16
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,0,0,2
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,2,2
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,2,0,4
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,1,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,2,1,4
SAN CARLOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,2,0,2
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,2,0,2
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,1,2
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,2,0,3
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,19,17,19,16,71
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,2,3
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,2,0,3
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,0,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,2,0,0,0,2
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,2,1,0,4
TORO TORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,3,2,7
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,0,1,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,1,3,4
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,0,1,2
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,3,0,4
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,1,1,0,3
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,0,2,0,3
VITICHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,1,3,0,1,5
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,2,0,0,1,3
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-11-01,0,0,2,0,2
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,1,0,0,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,0,1,1
BATALLAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,1,0,0,2
BERMEJO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,5,0,2,0,7
CAMARGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,3,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,3,3,0,4,10
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,1,3,3,8
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,1,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,7,10,14,7,38
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,2,0,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,2,0,0,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,6,8,0,0,14
LURIBAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,1,0,2
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
MECAPACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,0,1,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,1,0,2
PADCAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
PORCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,0,1,1
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,8,5,13
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,2,2,5
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,1,0,0,2
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,2,3,1,5,11
SAN BENITO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,0,1,1
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,2,0,1,4
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,25,23,19,21,88
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,0,0,1,1
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,1,0,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,4,0,1,0,5
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,2,2,0,0,4
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,2,1,1,0,4
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,1,0,2
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,1,1,0,3
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,1,0,2,1,4
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,3,2,1,4,10
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,4,1,1,1,7
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-12-01,0,1,0,0,1
