municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,65,48,65,48,113
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,22,25,22,25,47
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,20,14,20,14,34
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,4,7,4,7,11
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,633,656,633,656,1289
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,701,812,701,812,1513
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,18,15,18,15,33
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,13,7,13,7,20
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,107,133,107,133,240
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,37,34,37,34,71
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,46,41,46,41,87
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,111,118,111,118,229
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,87,66,87,66,153
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,69,94,69,94,163
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,121,106,121,106,227
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,7,3,7,3,10
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,235,258,235,258,493
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,5,10,5,10,15
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,21,10,21,10,31
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,35,29,35,29,64
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,189,188,189,188,377
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,100,107,100,107,207
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,199,244,199,244,443
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,36,43,36,43,79
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,45,56,45,56,101
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,5,11,5,11,16
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,192,180,192,180,372
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,14,13,14,13,27
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,498,505,498,505,1003
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,23,33,23,33,56
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,54,43,54,43,97
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,129,121,129,121,250
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,25,25,25,25,50
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,53,43,53,43,96
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,192,165,192,165,357
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-06-01,56,37,56,37,93
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,74,44,74,44,118
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,89,95,89,95,184
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,23,8,23,8,31
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,144,121,144,121,265
ALALAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,6,3,6,3,9
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,12,11,12,11,23
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,17,22,17,22,39
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,15,5,15,5,20
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,7,3,7,3,10
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,21,22,21,22,43
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,110,111,110,111,221
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,23,8,23,8,31
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,13,17,13,17,30
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,15,16,15,16,31
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,31,22,31,22,53
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,81,74,81,74,155
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,312,333,312,333,645
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,25,35,25,35,60
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,18,33,18,33,51
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,6,3,6,3,9
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,66,60,66,60,126
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,56,50,56,50,106
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,32,47,32,47,79
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,24,23,24,23,47
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,5,2,5,2,7
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,27,18,27,18,45
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,25,39,25,39,64
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,276,236,276,236,512
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,204,197,204,197,401
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,22,29,22,29,51
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,9,10,9,10,19
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,82,58,82,58,140
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,99,79,99,79,178
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,74,84,74,84,158
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,35,36,35,36,71
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,50,45,50,45,95
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,37,35,37,35,72
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,16,8,16,8,24
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,22,25,22,25,47
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,111,127,111,127,238
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,16,29,16,29,45
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,650,658,650,658,1308
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,95,84,95,84,179
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,43,41,43,41,84
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,39,46,39,46,85
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,238,219,238,219,457
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,85,76,85,76,161
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,75,17,75,17,92
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,10,15,10,15,25
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,8,5,8,5,13
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,67,57,67,57,124
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,20,25,20,25,45
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,138,132,138,132,270
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,18,15,18,15,33
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,38,50,38,50,88
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,185,99,185,99,284
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,4,9,4,9,13
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,81,84,81,84,165
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,65,58,65,58,123
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,31,20,31,20,51
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,160,134,160,134,294
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,3594,3465,3594,3465,7059
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,2,6,2,6,8
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,128,123,128,123,251
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,79,99,79,99,178
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,10,13,10,13,23
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,48,27,48,27,75
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,43,41,43,41,84
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,99,94,99,94,193
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,23,13,23,13,36
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,43,46,43,46,89
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,20,21,20,21,41
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,93,89,93,89,182
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,13,8,13,8,21
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,38,48,38,48,86
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,22,17,22,17,39
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,54,46,54,46,100
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,21,20,21,20,41
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,46,45,46,45,91
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,36,36,36,36,72
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,359,450,359,450,809
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,56,64,56,64,120
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,60,62,60,62,122
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,9,2,9,2,11
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,48,50,48,50,98
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,67,62,67,62,129
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,28,27,28,27,55
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,7,3,7,3,10
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,22,16,22,16,38
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,5130,5447,5130,5447,10577
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,16,17,16,17,33
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,82,63,82,63,145
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,45,48,45,48,93
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,239,247,239,247,486
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,23,30,23,30,53
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,126,177,126,177,303
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,38,32,38,32,70
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,6,12,6,12,18
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,7,10,7,10,17
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,13,19,13,19,32
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,40,72,40,72,112
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,11,12,11,12,23
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,67,65,67,65,132
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,34,25,34,25,59
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,51,57,51,57,108
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,5,9,5,9,14
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,247,370,247,370,617
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,87,130,87,130,217
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,76,63,76,63,139
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,7,16,7,16,23
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,5,4,5,4,9
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,236,313,236,313,549
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,9,8,9,8,17
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,31,35,31,35,66
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,10,11,10,11,21
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,39,46,39,46,85
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,68,84,68,84,152
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,32,22,32,22,54
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,73,68,73,68,141
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,35,25,35,25,60
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,37,30,37,30,67
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,83,86,83,86,169
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,136,127,136,127,263
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,4945,4769,4945,4769,9714
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,32,40,32,40,72
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,30,27,30,27,57
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,27,32,27,32,59
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,2,4,2,4,6
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,125,99,125,99,224
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,30,37,30,37,67
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,14,12,14,12,26
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,18,30,18,30,48
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,10,23,10,23,33
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,77,70,77,70,147
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,54,62,54,62,116
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,19,17,19,17,36
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,45,61,45,61,106
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,56,58,56,58,114
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,40,47,40,47,87
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,50,66,50,66,116
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,21,25,21,25,46
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,83,73,83,73,156
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,12,26,12,26,38
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,52,47,52,47,99
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,307,320,307,320,627
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,412,400,412,400,812
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,52,45,52,45,97
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,24,36,24,36,60
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,14,7,14,7,21
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,20,14,20,14,34
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,37,51,37,51,88
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,83,90,83,90,173
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,17,17,17,17,34
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,1973,1931,1973,1931,3904
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,134,102,134,102,236
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,97,77,97,77,174
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,91,99,91,99,190
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,28,47,28,47,75
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,105,82,105,82,187
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,6,0,6,0,6
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,29,24,29,24,53
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,33,39,33,39,72
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,5,1,5,1,6
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,14,22,14,22,36
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,22,29,22,29,51
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,28,32,28,32,60
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,76,75,76,75,151
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,39,56,39,56,95
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,22,31,22,31,53
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,18,16,18,16,34
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,43,31,43,31,74
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,92,67,92,67,159
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,208,171,208,171,379
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,117,104,117,104,221
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,21,26,21,26,47
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,13,14,13,14,27
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,1420,2094,1420,2094,3514
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,31,46,31,46,77
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,9,8,9,8,17
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,44,50,44,50,94
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,167,150,167,150,317
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,52,83,52,83,135
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,26,36,26,36,62
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,24,30,24,30,54
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,76,82,76,82,158
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,44,54,44,54,98
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,11,23,11,23,34
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,101,95,101,95,196
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,186,125,186,125,311
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,167,165,167,165,332
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,123,94,123,94,217
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,5,7,5,7,12
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,218,199,218,199,417
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,24,16,24,16,40
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,3,5,3,5,8
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,147,132,147,132,279
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,65,64,65,64,129
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,242,242,242,242,484
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,133,108,133,108,241
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,129,151,129,151,280
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,12,8,12,8,20
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,207,183,207,183,390
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,10,9,10,9,19
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,52,46,52,46,98
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,30,19,30,19,49
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,62,63,62,63,125
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,98,128,98,128,226
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,11,10,11,10,21
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,66,63,66,63,129
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,15,22,15,22,37
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,39,26,39,26,65
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,13,16,13,16,29
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,25,21,25,21,46
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,106,101,106,101,207
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,30,31,30,31,61
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,56,61,56,61,117
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,123,141,123,141,264
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,162,229,162,229,391
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,21,37,21,37,58
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,43,27,43,27,70
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,24,33,24,33,57
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,98,104,98,104,202
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,427,369,427,369,796
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,217,181,217,181,398
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,9,15,9,15,24
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,245,225,245,225,470
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,175,170,175,170,345
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,33,29,33,29,62
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,45,76,45,76,121
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,28,30,28,30,58
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,125,109,125,109,234
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,68,66,68,66,134
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,34,36,34,36,70
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-07-01,9,5,9,5,14
