municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,99,114,99,114,213
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,59,101,59,101,160
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,197,478,197,478,675
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,96,208,96,208,304
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,223,641,223,641,864
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,62,56,62,56,118
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,35,70,35,70,105
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,4749,8185,4749,8185,12934
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,75,262,75,262,337
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,47,61,47,61,108
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,112,217,112,217,329
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,239,380,239,380,619
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,113,156,113,156,269
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,58,74,58,74,132
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,70,135,70,135,205
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,286,373,286,373,659
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,175,152,175,152,327
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,10,88,10,88,98
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,165,644,165,644,809
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,396,530,396,530,926
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,451,806,451,806,1257
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,253,641,253,641,894
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,21,45,21,45,66
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,436,1167,436,1167,1603
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,173,103,173,103,276
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,12,29,12,29,41
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,196,358,196,358,554
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,83,194,83,194,277
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,500,1175,500,1175,1675
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,210,563,210,563,773
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,274,527,274,527,801
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,42,57,42,57,99
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,419,957,419,957,1376
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,31,39,31,39,70
SACACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,114,217,114,217,331
SAIPINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,106,215,106,215,321
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,159,271,159,271,430
SAMAIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,60,149,60,149,209
SAN AGUSTIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,22,49,22,49,71
SAN ANDRES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,61,154,61,154,215
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,63,98,63,98,161
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,40,90,40,90,130
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,33,69,33,69,102
SAN BENITO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,44,128,44,128,172
SAN BORJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,177,315,177,315,492
SAN BUENA VENTURA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,84,100,84,100,184
SAN CARLOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,125,448,125,448,573
SAN IGNACIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,187,471,187,471,658
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,499,957,499,957,1456
SAN JAVIER(BNI),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,19,36,19,36,55
SAN JAVIER(STC),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,54,170,54,170,224
SAN JOAQUIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,42,106,42,106,148
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,262,352,262,352,614
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,205,417,205,417,622
SAN JULIAN,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,611,1045,611,1045,1656
SAN LORENZO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,30,57,30,57,87
SAN LORENZO(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,144,530,144,530,674
SAN LUCAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,465,933,465,933,1398
SAN MATIAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,64,371,64,371,435
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,120,294,120,294,414
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,77,125,77,125,202
SAN PEDRO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,338,541,338,541,879
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,209,385,209,385,594
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,39,44,39,44,83
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,8,14,8,14,22
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,30,77,30,77,107
SAN PEDRO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,7,7,7,7,14
SAN RAFAEL,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,92,164,92,164,256
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,30,128,30,128,158
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,101,237,101,237,338
SANTA ANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,120,233,120,233,353
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,17799,32018,17799,32018,49817
SANTA ROSA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,90,153,90,153,243
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,146,278,146,278,424
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,38,59,38,59,97
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,109,114,109,114,223
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,19,44,19,44,63
SANTIVAÑES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,69,119,69,119,188
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,8,23,8,23,31
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,102,114,102,114,216
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,38,63,38,63,101
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,95,147,95,147,242
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,16,26,16,26,42
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,106,559,106,559,665
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,73,148,73,148,221
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,49,73,49,73,122
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,173,215,173,215,388
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,7670,14659,7670,14659,22329
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,22,38,22,38,60
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,89,89,89,89,178
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,51,95,51,95,146
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,59,122,59,122,181
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,9,30,9,30,39
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,178,336,178,336,514
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,171,325,171,325,496
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,19,23,19,23,42
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,27,45,27,45,72
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,4048,7453,4048,7453,11501
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,304,842,304,842,1146
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,61,123,61,123,184
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,74,120,74,120,194
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,131,307,131,307,438
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,52,92,52,92,144
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,78,246,78,246,324
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,428,899,428,899,1327
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,30,42,30,42,72
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,21,41,21,41,62
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,4,7,4,7,11
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,12,39,12,39,51
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,142,126,142,126,268
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,113,179,113,179,292
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,123,260,123,260,383
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,99,240,99,240,339
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,119,227,119,227,346
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,37,52,37,52,89
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,33,56,33,56,89
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,870,2082,870,2082,2952
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,1479,2500,1479,2500,3979
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,88,129,88,129,217
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,13,16,13,16,29
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,279,708,279,708,987
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,270,498,270,498,768
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,41,137,41,137,178
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,499,829,499,829,1328
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,88,187,88,187,275
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,201,561,201,561,762
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,454,855,454,855,1309
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,23,38,23,38,61
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,313,490,313,490,803
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,18,59,18,59,77
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,43,70,43,70,113
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,163,322,163,322,485
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,537,919,537,919,1456
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,234,749,234,749,983
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,516,1128,516,1128,1644
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,112,131,112,131,243
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,182,336,182,336,518
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,13,19,13,19,32
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,455,872,455,872,1327
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,49,81,49,81,130
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,1246,2476,1246,2476,3722
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,98,196,98,196,294
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,107,138,107,138,245
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,333,1063,333,1063,1396
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,77,165,77,165,242
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,100,180,100,180,280
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,22,88,22,88,110
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-07-01,79,189,79,189,268
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,117,228,117,228,345
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,420,599,420,599,1019
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,53,126,53,126,179
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,212,480,212,480,692
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,17,34,17,34,51
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,49,136,49,136,185
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,94,140,94,140,234
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,34,60,34,60,94
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,11,24,11,24,35
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,55,111,55,111,166
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,174,284,174,284,458
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,52,127,52,127,179
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,40,60,40,60,100
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,43,122,43,122,165
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,52,103,52,103,155
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,179,321,179,321,500
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,882,983,882,983,1865
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,94,139,94,139,233
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,87,121,87,121,208
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,42,46,42,46,88
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,153,456,153,456,609
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,323,729,323,729,1052
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,95,153,95,153,248
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,73,152,73,152,225
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,16,33,16,33,49
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,70,95,70,95,165
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,80,84,80,84,164
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,969,1122,969,1122,2091
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,490,1151,490,1151,1641
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,77,70,77,70,147
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,32,28,32,28,60
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,42,89,42,89,131
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,236,454,236,454,690
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,267,368,267,368,635
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,116,178,116,178,294
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,222,308,222,308,530
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,94,192,94,192,286
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,55,87,55,87,142
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,48,108,48,108,156
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,344,597,344,597,941
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,98,143,98,143,241
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,946,1900,946,1900,2846
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,198,298,198,298,496
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,84,171,84,171,255
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,89,153,89,153,242
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,801,1302,801,1302,2103
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,199,327,199,327,526
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,62,111,62,111,173
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,74,135,74,135,209
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,8,23,8,23,31
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,0,5,0,5,5
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,214,422,214,422,636
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,65,159,65,159,224
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,207,577,207,577,784
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,46,35,46,35,81
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,257,418,257,418,675
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,166,269,166,269,435
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,9,15,9,15,24
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,9,9,9,9,18
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,230,306,230,306,536
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,152,200,152,200,352
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,58,113,58,113,171
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,534,1147,534,1147,1681
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,10684,22774,10684,22774,33458
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,14,16,14,16,30
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,406,714,406,714,1120
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,192,392,192,392,584
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,30,54,30,54,84
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,91,196,91,196,287
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,33,110,33,110,143
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,276,590,276,590,866
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,59,93,59,93,152
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,166,343,166,343,509
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,28,46,28,46,74
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,215,432,215,432,647
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,20,30,20,30,50
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,66,137,66,137,203
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,93,134,93,134,227
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,117,193,117,193,310
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,88,171,88,171,259
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,190,307,190,307,497
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,111,108,111,108,219
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,965,1370,965,1370,2335
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,108,359,108,359,467
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,182,498,182,498,680
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,20,48,20,48,68
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,81,117,81,117,198
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,352,571,352,571,923
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,121,211,121,211,332
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,27,57,27,57,84
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,62,75,62,75,137
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,7585,11792,7585,11792,19377
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,49,77,49,77,126
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,136,158,136,158,294
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,118,235,118,235,353
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,656,884,656,884,1540
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,112,310,112,310,422
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,313,576,313,576,889
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,220,229,220,229,449
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,3,3,3,3,6
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,48,63,48,63,111
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,8,7,8,7,15
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,34,35,34,35,69
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,171,358,171,358,529
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,21,42,21,42,63
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,161,275,161,275,436
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,113,124,113,124,237
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,137,312,137,312,449
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,57,80,57,80,137
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,641,1674,641,1674,2315
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,150,296,150,296,446
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,276,336,276,336,612
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,17,63,17,63,80
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,48,26,48,26,74
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,463,634,463,634,1097
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,36,75,36,75,111
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,43,49,43,49,92
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,57,98,57,98,155
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,114,368,114,368,482
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,250,658,250,658,908
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,24,55,24,55,79
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,87,164,87,164,251
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,185,309,185,309,494
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,161,193,161,193,354
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,132,256,132,256,388
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-08-01,298,265,298,265,563
