municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,25,63,25,63,88
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,14,17,14,17,31
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,5,0,5,0,5
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,16,109,16,109,125
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,2,5,2,5,7
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,363,1167,363,1167,1530
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,11,17,11,17,28
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,8,4,8,4,12
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,18,255,18,255,273
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,1,1,1,1,2
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,18,57,18,57,75
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,2,1,2,1,3
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-06-01,4,3,4,3,7
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,2,3,2,5
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,47,54,47,54,101
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,4,6,4,10
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,42,229,42,229,271
ALALAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,3,2,3,5
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,12,11,12,23
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,5,1,5,6
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,3,0,3,3
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,16,4,16,20
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,8,8,8,16
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,1,1,1,2
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,18,6,18,24
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,13,2,13,15
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,1,4,1,5
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,244,230,244,230,474
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,6,4,6,10
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,8,11,8,19
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,15,3,15,18
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,8,4,8,12
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,0,2,0,2
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,20,7,20,27
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,12,11,12,23
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,2,2,2,4
BELLA FLOR,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,2,2,2,4
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,96,127,96,127,223
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,33,68,33,68,101
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,5,0,5,5
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,0,2,0,2
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,24,4,24,28
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,27,70,27,70,97
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,2,1,2,3
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,3,4,3,7
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,8,3,8,11
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,1,1,1,2
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,15,10,15,25
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,31,5,31,36
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,2,2,2,4
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,83,210,83,210,293
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,34,48,34,48,82
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,2,3,2,5
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,13,6,13,19
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,30,74,30,74,104
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,4,4,4,8
CARIPUYO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,1,2,1,3
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,2,0,2,2
CHACARILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,10,8,10,18
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,1,1,1,2
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,20,52,20,52,72
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,5,3,5,8
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,10,4,10,14
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,18,30,18,30,48
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,5,3,5,8
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,96,84,96,84,180
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,26,12,26,38
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,8,2,8,10
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,93,366,93,366,459
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7737,18225,7737,18225,25962
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,103,278,103,278,381
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,13,12,13,25
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,3,6,3,9
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,9,5,9,14
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,33,12,33,45
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,14,5,14,19
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,3,0,3,3
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,15,10,15,25
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,1,4,1,5
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,21,36,21,36,57
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,3,5,3,8
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,2,3,2,5
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,7,5,7,12
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,17,10,17,27
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,33,32,33,32,65
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,86,77,86,77,163
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,10,6,10,16
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,17,107,17,107,124
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,3,5,3,8
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,11,3,11,14
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,1,2,1,3
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2513,4956,2513,4956,7469
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,26,2,26,28
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,5,3,5,8
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,119,206,119,206,325
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,6,3,6,9
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,10,11,10,21
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,18,36,18,36,54
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,3,4,3,7
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,11,5,11,16
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,14,32,14,32,46
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,26,8,26,34
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,4,1,4,5
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,0,2,0,2
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,1,5,1,6
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,346,265,346,265,611
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,12,12,12,24
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,13,32,13,32,45
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,0,2,0,2
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,114,119,114,119,233
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,2,1,2,3
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,17,3,17,20
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,9,10,9,10,19
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,18,3,18,21
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,0,3,0,3
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,2,5,2,7
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,15,26,15,26,41
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,9,12,9,12,21
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,12,5,12,17
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,7,6,7,13
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,19,110,19,110,129
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11370,27963,11370,27963,39333
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,19,8,19,27
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,7,5,7,12
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,15,7,15,22
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,64,111,64,111,175
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,0,4,0,4
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,24,4,24,28
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,4,3,4,7
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,14,30,14,30,44
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,79,10,79,89
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,28,92,28,92,120
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,5,0,5,5
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,2,0,2,2
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,2,1,2,3
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,33,29,33,29,62
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,40,7,40,47
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,19,6,19,25
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,6,4,6,10
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,4,8,4,12
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,9,12,9,21
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,73,349,73,349,422
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,725,1730,725,1730,2455
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,0,3,0,3
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,29,4,29,33
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,2,0,2,2
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,13,37,13,37,50
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,7,5,7,12
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1554,3968,1554,3968,5522
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,13,2,13,15
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,15,15,15,15,30
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,7,6,7,13
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,10,8,10,18
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,42,47,42,47,89
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,6,1,6,7
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,13,11,13,11,24
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,0,6,0,6
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,0,3,0,3
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,14,21,14,21,35
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,9,10,9,19
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,7,10,7,17
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,1,2,1,3
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,8,3,8,11
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,6,6,6,12
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,6,1,6,7
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,5,3,5,8
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,17,4,17,21
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,42,74,42,74,116
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,9,11,9,11,20
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,8,6,8,14
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1707,3769,1707,3769,5476
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,21,4,21,25
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,5,1,5,6
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,8,4,8,12
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,24,7,24,31
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,8,1,8,9
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,6,3,6,9
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,6,0,6,6
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,32,67,32,67,99
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,3,2,3,5
PUERTO SILES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,5,0,5,5
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,52,10,52,62
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,34,54,34,54,88
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,20,6,20,26
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,116,259,116,259,375
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,2,0,2,2
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,264,836,264,836,1100
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,9,8,9,17
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,1,1,1,2
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,9,38,9,38,47
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,45,391,45,391,436
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,13,49,13,49,62
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,34,123,34,123,157
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,114,231,114,231,345
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,4,4,4,8
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,3,1,3,4
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,24,37,24,37,61
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,8,4,8,12
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,2,0,2,2
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,14,16,14,16,30
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,3,0,3,3
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,5,4,5,9
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,4,1,4,5
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,15,19,15,19,34
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,20,59,20,59,79
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,9,9,9,9,18
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,13,137,13,137,150
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,23,74,23,74,97
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,48,93,48,93,141
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,4,7,4,11
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,67,11,67,78
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,27,8,27,35
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,11,4,11,15
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,36,7,36,43
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,26,336,26,336,362
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,6,16,6,16,22
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,35,11,35,46
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,11,33,11,33,44
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,37,0,37,37
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,36,88,36,88,124
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,15,2,15,17
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,30,40,30,40,70
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,2,4,2,6
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,2,1,2,3
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,9,6,9,6,15
SAN PEDRO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,6,2,6,8
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,54,2,54,56
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,10,101,10,101,111
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,30,59,30,59,89
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5158,13145,5158,13145,18303
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,27,42,27,42,69
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,17,8,17,25
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,26,16,26,16,42
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,10,3,10,13
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,0,1,0,1
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,9,3,9,12
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,2,5,2,7
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,1,1,1,2
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,129,12,129,141
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,2,1,2,3
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,5,8,5,8,13
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,12,20,12,20,32
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2403,6170,2403,6170,8573
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,31,8,31,39
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,5,1,5,6
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,3,0,3,3
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,7,1,7,8
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,8,20,8,20,28
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,29,39,29,39,68
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,3,9,3,9,12
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2363,4721,2363,4721,7084
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,20,1,20,21
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,3,2,3,5
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,0,1,0,1,1
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,4,4,4,4,8
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,7,8,7,8,15
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,24,88,24,88,112
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,73,311,73,311,384
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,1,9,1,9,10
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-07-01,2,7,2,7,9
