municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,149,119,149,119,268
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,0,5,0,5,5
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,2,0,2,0,2
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,8,5,8,5,13
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,1,2,1,2,3
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,16,9,16,9,25
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-06-01,1,0,1,0,1
ACACIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,8,4,8,4,12
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,1,3,1,4
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,37,42,37,42,79
ALALAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,3,3,3,6
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,5,6,5,11
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,4,3,4,7
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,3,1,3,4
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,1,3,1,4
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,43,37,43,37,80
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,9,7,9,7,16
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,1,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
AZURDUY,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,32,30,32,30,62
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,13,4,13,17
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,20,15,20,15,35
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,0,3,0,3
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,0,4,0,4
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,3,2,3,5
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,4,1,4,5
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,3,1,3,4
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,17,82,17,82,99
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,9,3,9,3,12
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,3,4,3,7
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,6,4,6,10
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,14,4,14,4,18
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,13,6,13,6,19
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,4,4,4,8
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,5,7,5,12
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,1,3,1,4
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,50,59,50,59,109
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2165,1679,2165,1679,3844
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,39,41,39,41,80
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,3,1,3,4
COLLANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,3,0,3,3
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,12,16,12,16,28
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,1,3,1,4
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,30,39,30,39,69
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,3,2,3,5
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,4,7,4,11
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,15,17,15,17,32
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,21,40,21,40,61
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,3,0,3,3
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,8,5,8,13
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,1,3,1,4
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
DESAGUADERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1938,2253,1938,2253,4191
EL CHORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,11,5,11,16
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,49,46,49,46,95
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,4,2,4,6
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,2,3,2,5
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,5,2,5,7
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,4,4,4,8
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,2,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,3,2,3,5
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,312,89,312,89,401
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,36,46,36,46,82
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,8,7,8,15
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,74,89,74,89,163
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,7,5,7,12
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,2,4,2,6
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,3,6,3,9
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,3,0,3,3
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,13,10,13,23
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2779,2380,2779,2380,5159
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,1,4,1,5
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,4,2,4,6
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,9,9,9,9,18
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,7,7,7,14
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,2,4,2,6
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,11,16,11,16,27
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,8,10,8,10,18
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,7,6,7,13
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,4,2,4,6
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,3,1,3,4
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,0,4,0,4
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,21,38,21,38,59
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,154,176,154,176,330
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,4,2,4,6
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,8,4,8,12
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,437,494,437,494,931
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,4,0,4,4
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,4,5,4,9
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,4,1,4,5
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,15,1,15,1,16
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,2,7,2,9
POJO (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,0,3,0,3
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,7,3,7,10
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,11,15,11,15,26
PORVENIR,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,333,343,333,343,676
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,0,3,0,3
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,3,0,3,3
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,3,5,3,8
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,2,5,2,7
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,2,10,2,12
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,6,7,6,13
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,1,10,1,11
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,20,23,20,23,43
QUIABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,71,76,71,76,147
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,4,2,4,6
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,41,37,41,37,78
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,12,20,12,20,32
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,7,6,7,13
SABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,58,61,58,61,119
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,9,10,9,10,19
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,8,4,8,4,12
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,15,6,15,21
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,4,10,4,14
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,8,4,8,12
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,23,25,23,25,48
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,15,10,15,25
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,15,6,15,6,21
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,3,0,3,3
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,6,4,6,10
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,8,10,8,18
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,18,30,18,30,48
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,1,10,1,11
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,11,18,11,18,29
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,7,10,7,10,17
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,8,2,8,10
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,20,17,20,17,37
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2455,3799,2455,3799,6254
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,7,6,7,13
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,4,3,4,7
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,9,17,9,17,26
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,1,2,1,3
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,3,1,3,4
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,686,753,686,753,1439
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,3,1,3,4
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
TAHUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,6,4,6,10
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,601,548,601,548,1149
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,12,10,12,22
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,29,12,29,12,41
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,2,0,2,2
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,2,2,2,4
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,2,1,2,3
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,4,1,4,5
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,93,112,93,112,205
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,75,85,75,85,160
UMALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,5,3,5,3,8
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,33,16,33,16,49
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,13,11,13,11,24
URUBICHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,4,1,4,5
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,10,13,10,13,23
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,4,6,4,10
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,20,20,20,20,40
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,27,52,27,52,79
VILA VILA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,25,43,25,43,68
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,0,1,0,1
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,1,1,1,1,2
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,3,2,3,5
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,6,17,6,17,23
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,4,2,4,2,6
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,14,17,14,17,31
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,3,2,3,5
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,0,3,0,3
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,17,12,17,12,29
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,139,158,139,158,297
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,3,2,3,5
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,17,7,17,7,24
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,2,0,2,0,2
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,17,13,17,13,30
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,3,15,3,15,18
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-07-01,0,1,0,1,1
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,7,7,7,7,14
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,3,4,3,4,7
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,9,10,9,10,19
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,4,2,4,2,6
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,1,2,1,2,3
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,1,0,1,0,1
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,1,2,1,2,3
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,2,4,2,4,6
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,3,3,3,3,6
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,3,6,3,6,9
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-08-01,9,16,9,16,25
