municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,22,22
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,32,32
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,7,7
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,9,9
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,6,6
PUCARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,19,19
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,15,15
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,10,10
PUERTO QUIJARRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,8,8
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,9,9
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,8,8
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,6,6
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,14,14
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,7,7
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,0,0
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,6,6
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,8,8
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,7,7
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,11,11
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,7,7
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,10,10
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,30,30
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,7,7
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,8,8
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,16,16
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,9,9
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,13,13
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,7,7
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,6,6
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,5,5
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,9,9
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,1,1
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-06-01,2,2
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,15,15
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
ALCALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,9,9
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,26,26
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,11,11
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,13,13
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,18,18
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,9,9
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,12,12
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,13,13
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,10,10
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,14,14
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,14,14
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,22,22
COBIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,30,30
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,30,30
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,18,18
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,11,11
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,9,9
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
FERNANDEZ ALONSO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,14,14
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,10,10
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,12,12
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,13,13
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,10,10
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,5,5
MORO MORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,28,28
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,3,3
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,6,6
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,24,24
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,10,10
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,9,9
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,25,25
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,16,16
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,7,7
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,14,14
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-07-01,1,1
