,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,351,351
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,6,6
PUCARA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,31,31
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,67,67
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,309,309
PUNA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,14,14
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,138,138
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,588,588
QUIME,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,4,4
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3,3
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,14,14
REYES,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,23,23
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,253,253
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,50,50
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,7,7
SACABA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,510,510
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
SACACA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,24,24
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,5,5
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,22,22
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,6,6
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,10,10
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,9,9
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,106,106
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,4,4
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,63,63
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,29,29
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,188,188
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,30,30
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,18,18
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,10,10
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,160,160
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,18,18
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,37,37
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,25,25
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,16,16
SAN PABLO DE LIPEZ,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,34,34
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,47,47
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,33,33
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,5,5
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,4,4
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,7,7
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,13,13
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,12,12
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,65,65
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3155,3155
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,14,14
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,34,34
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,5,5
SANTIAGO DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3,3
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,4,4
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3,3
SENA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,24,24
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,117,117
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,9,9
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,132,132
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,6,6
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,15,15
SORATA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,25,25
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,643,643
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,5,5
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,9,9
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,12,12
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,23,23
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,13,13
TARACO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,4,4
TARATA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,20,20
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,328,328
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,31,31
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,6,6
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,149,149
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,14,14
TOCO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,16,16
TODOS SANTOS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,14,14
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3,3
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,7,7
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,6,6
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,24,24
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,43,43
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,170,170
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,33,33
TURCO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,41,41
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,15,15
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,14,14
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,96,96
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,51,51
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,40,40
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,4,4
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,12,12
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,155,155
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,5,5
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3,3
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,365,365
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,96,96
VINTO,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,191,191
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,3,3
WARNES,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,233,233
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,283,283
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,1,1
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,160,160
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,8,8
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,2,2
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2023-07-01,0,6,6
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,46,46
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,57,57
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,11,11
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,10,10
APOLO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,55,55
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,14,14
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,112,112
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,10,10
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
AYATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,23,23
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,12,12
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,28,28
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,94,94
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,50,50
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,46,46
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,38,38
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,12,12
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,17,17
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,18,18
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,116,116
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,69,69
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,36,36
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,183,183
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,35,35
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,6,6
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,16,16
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,130,130
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,11,11
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,75,75
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,22,22
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,89,89
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,10,10
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,6,6
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,16,16
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,77,77
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,71,71
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,40,40
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1946,1946
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,114,114
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,21,21
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,53,53
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,16,16
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,32,32
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,22,22
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,57,57
COMBAYA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,91,91
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,11,11
CORO CORO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
COROICO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,60,60
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,16,16
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,230,230
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,39,39
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,19,19
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
CURVA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,8,8
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2703,2703
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,14,14
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,13,13
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,290,290
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,31,31
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,109,109
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,32,32
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,47,47
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,12,12
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,6,6
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,115,115
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
HUACARAJE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,11,11
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,33,33
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
HUMANATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
ICLA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,24,24
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,16,16
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,11,11
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,299,299
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1400,1400
LAJA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,34,34
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,154,154
LLICA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,8,8
LURIBAY,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,18,18
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,40,40
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,35,35
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,74,74
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,113,113
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,44,44
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,461,461
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
OCURI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,30,30
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,19,19
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
ORURO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1153,1153
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,32,32
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
PAILON,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,57,57
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,25,25
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,2,2
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,13,13
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,42,42
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,8,8
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,11,11
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,44,44
POCONA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,14,14
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,27,27
POOPO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,10,10
PORCO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,20,20
POROMA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,8,8
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,13,13
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,35,35
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,8,8
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,456,456
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
PUCARA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,4,4
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,89,89
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,310,310
PUNA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,21,21
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,163,163
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,576,576
QUIME,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,13,13
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,16,16
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,15,15
REYES,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,12,12
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,650,650
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,17,17
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,6,6
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,9,9
SACABA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,584,584
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,7,7
SACACA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,22,22
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,10,10
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,5,5
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,20,20
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,1,1
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,3,3
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,6,6
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,10,10
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,32,32
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,29,29
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,66,66
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,38,38
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,190,190
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2023-08-01,0,37,37
