municipality,group,variable,month,Condón: Usuarias(os) Nuevas (os),TOTAL
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,11,11
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,26,26
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,9,9
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,6,6
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,14,14
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,8,8
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,6,6
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,15,15
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,3,3
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,3,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,20,20
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,69,69
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,11,11
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,9,9
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,22,22
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,11,11
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,10,10
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,20,20
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,13,13
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,14,14
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,8,8
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,3,3
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,13,13
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,23,23
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,175,175
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,36,36
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,11,11
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,168,168
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,3,3
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,14,14
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,40,40
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,29,29
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,6,6
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,9,9
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,7,7
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,9,9
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,5,5
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,30,30
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,13,13
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,8,8
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,13,13
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,3,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,17,17
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,4,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,59,59
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,19,19
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,24,24
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,35,35
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,9,9
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,2,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,23,23
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,11,11
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,10,10
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,9,9
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-06-01,8,8
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,10,10
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,7,7
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,5,5
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,4,4
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,5,5
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,6,6
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,7,7
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,6,6
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,6,6
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,14,14
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,8,8
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,13,13
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,21,21
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,5,5
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,17,17
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,4,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,12,12
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,115,115
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,15,15
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,10,10
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,11,11
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,6,6
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,4,4
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,13,13
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,6,6
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,198,198
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,6,6
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,34,34
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,13,13
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,11,11
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,16,16
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,13,13
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,5,5
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,21,21
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,28,28
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,157,157
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,5,5
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,11,11
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,11,11
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,3,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,7,7
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,8,8
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,71,71
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,18,18
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,16,16
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2010-07-01,2,2
