municipality,group,variable,month,Número de DIU Insertados,TOTAL
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,7,7
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,424,424
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,13,13
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,4,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,9,9
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,17,17
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,63,63
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,3,3
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,4,4
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,4,4
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,6,6
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,61,61
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,6,6
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,18,18
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,18,18
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,23,23
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,14,14
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,3,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,9,9
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,14,14
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,8,8
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,4,4
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,6,6
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,4,4
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,3,3
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,356,356
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,10,10
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,5,5
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,105,105
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,194,194
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,9,9
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,10,10
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,12,12
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,28,28
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,7,7
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,7,7
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,6,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,11,11
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,6,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,3,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,2,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,8,8
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,23,23
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-05-01,1,1
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,14,14
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,14,14
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,406,406
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,13,13
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,7,7
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,130,130
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,16,16
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,16,16
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,23,23
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,366,366
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,8,8
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,10,10
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,21,21
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,79,79
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,12,12
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,7,7
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,45,45
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,9,9
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,37,37
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,23,23
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,7,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,27,27
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,7,7
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,7,7
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,8,8
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,415,415
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,8,8
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,139,139
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,117,117
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,11,11
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,1,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,22,22
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,35,35
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,7,7
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,5,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,9,9
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,2,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,6,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,4,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,3,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,23,23
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-06-01,8,8
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,9,9
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,9,9
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,270,270
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,7,7
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,239,239
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,21,21
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,8,8
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,6,6
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,9,9
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,36,36
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,375,375
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,14,14
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,28,28
