municipality,group,variable,month,AQV femenino,TOTAL
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,47,47
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,22,22
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,13,13
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,5,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,6,6
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,7,7
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,85,85
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,11,11
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,5,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,27,27
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,5,5
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,7,7
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,5,5
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,46,46
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,8,8
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,9,9
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,12,12
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,13,13
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,7,7
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,5,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,7,7
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,37,37
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,40,40
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,6,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,28,28
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,5,5
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,11,11
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,6,6
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,13,13
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,2,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,3,3
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-10-01,4,4
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,4,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,7,7
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,71,71
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,7,7
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,10,10
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,27,27
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,16,16
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,13,13
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,10,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,14,14
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,6,6
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,10,10
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,10,10
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,15,15
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,14,14
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,12,12
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,8,8
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,7,7
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,4,4
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,71,71
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,7,7
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,51,51
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,5,5
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,4,4
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,19,19
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,9,9
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,10,10
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,7,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,6,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-11-01,3,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,3,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,4,4
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,6,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,17,17
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,7,7
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,7,7
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,13,13
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,6,6
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,6,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,5,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,5,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,10,10
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,13,13
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,6,6
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,3,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,8,8
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,9,9
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,7,7
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,3,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,15,15
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,3,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,16,16
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,46,46
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,9,9
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,40,40
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,10,10
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,21,21
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,16,16
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,11,11
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,7,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,1,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,2,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-12-01,6,6
