municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,3,3
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,2,2
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,19,19
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,40,40
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,8,8
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,71,71
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,12,12
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,9,9
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,7,7
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,795,795
TACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,1,1
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,10,10
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,3,3
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,7,7
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,6,6
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,41,41
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,5,5
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,6,6
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,167,167
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,19,19
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,6,6
TIAHUANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,22,22
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,11,11
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,10,10
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,104,104
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,25,25
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,26,26
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,6,6
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,8,8
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,39,39
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,14,14
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,3,3
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,155,155
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,92,92
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,1,1
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,3,3
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,24,24
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,26,26
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,2,2
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,101,101
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,5,5
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,13,13
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,436,436
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,8,8
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,49,49
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,25,25
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,34,34
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,124,124
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,45,45
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,156,156
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,146,146
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,2,2
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,4,4
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,83,83
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,7,7
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,143,143
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,26,26
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,8,8
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,47,47
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,4,4
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,44,44
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,4,4
YUNGUYO DE LITORAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-06-01,15,15
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,96,96
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,47,47
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,19,19
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,8,8
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,25,25
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,81,81
AUCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,21,21
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,9,9
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,12,12
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,126,126
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,31,31
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,38,38
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,22,22
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,14,14
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,20,20
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,42,42
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,43,43
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,22,22
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,79,79
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,32,32
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,9,9
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,26,26
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,12,12
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,43,43
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,14,14
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,71,71
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,37,37
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,12,12
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,206,206
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1128,1128
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,54,54
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,15,15
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,38,38
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,26,26
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,9,9
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,21,21
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,48,48
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,34,34
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,113,113
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,25,25
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,24,24
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2418,2418
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,158,158
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,13,13
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,89,89
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
EUREKA (SANTOS MERCADO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,7,7
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,243,243
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,14,14
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,29,29
HUARACAJE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
HUMANATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
ICHOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,7,7
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,60,60
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,206,206
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2943,2943
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,8,8
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,13,13
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,127,127
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,18,18
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,29,29
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,14,14
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,13,13
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,27,27
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,51,51
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,604,604
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,28,28
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,844,844
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,22,22
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,12,12
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,75,75
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,24,24
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,17,17
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,26,26
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,7,7
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,35,35
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,8,8
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,8,8
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,18,18
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,17,17
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,112,112
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,15,15
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,15,15
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,10,10
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,14,14
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,210,210
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,12,12
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,68,68
QUIABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,185,185
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,24,24
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,200,200
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,30,30
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,19,19
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,221,221
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,6,6
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,39,39
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,8,8
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,24,24
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,31,31
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,54,54
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,44,44
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,26,26
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,13,13
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,5,5
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,13,13
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,9,9
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,29,29
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,9,9
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,21,21
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,51,51
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,28,28
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,33,33
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4,4
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,16,16
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,7,7
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,9,9
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,4202,4202
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-07-01,11,11
