municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,130,130
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,307,307
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,77,77
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,4,4
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,162,162
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,8,8
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,16,16
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,92,92
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,10,10
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,16,16
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,15,15
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,17,17
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,4,4
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,13,13
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,43,43
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,5,5
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1671,1671
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,5,5
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,6,6
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,7,7
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,10,10
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,587,587
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,40,40
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,48,48
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,4,4
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,3,3
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,60,60
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,14,14
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,15,15
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,47,47
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,263,263
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,8,8
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,21,21
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,2,2
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,143,143
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,31,31
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,8,8
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,183,183
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,163,163
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,47,47
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,55,55
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,3,3
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,77,77
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,3,3
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,158,158
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-06-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,92,92
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,11,11
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,11,11
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,17,17
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,17,17
BELEN DE ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,101,101
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
BOLPEBRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,7,7
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,18,18
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,53,53
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,25,25
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,94,94
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,26,26
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,7,7
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,24,24
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,126,126
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,701,701
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,13,13
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,37,37
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,19,19
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,18,18
CURVA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,255,255
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,103,103
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,13,13
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,6,6
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,11,11
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,70,70
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2022,2022
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,68,68
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,7,7
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,7,7
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,19,19
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,48,48
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,444,444
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,442,442
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,28,28
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,6,6
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,13,13
PORVENIR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,309,309
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,6,6
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,12,12
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,227,227
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,242,242
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,67,67
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,125,125
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,7,7
SABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,133,133
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,12,12
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,21,21
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,16,16
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,31,31
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,27,27
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,22,22
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,9,9
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,6,6
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2161,2161
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,30,30
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,339,339
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,18,18
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,21,21
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,147,147
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,18,18
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,82,82
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,235,235
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,19,19
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,7,7
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,91,91
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,5,5
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,53,53
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,129,129
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,165,165
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,44,44
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,3,3
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,10,10
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,66,66
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,197,197
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-07-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,104,104
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,2,2
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,10,10
ALALAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,2,2
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,2,2
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,8,8
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,22,22
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,8,8
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,6,6
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,6,6
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,131,131
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,4,4
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,8,8
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,31,31
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,52,52
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,37,37
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,47,47
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,2,2
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,4,4
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,6,6
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,31,31
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,11,11
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,24,24
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,99,99
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,748,748
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,15,15
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,6,6
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-08-01,1,1
