,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,0,4,2,8
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,2,4,7
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,2,1,1,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,6,3,1,0,10
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,21,16,4,4,45
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,0,0,1
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,1,0,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,4,0,0,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,4,5,3,1,13
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,2,1,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,1,3,2,7
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,6,2,14,9,31
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,2,2
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,5,5,1,0,11
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,5,1,0,1,7
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,7,4,8,7,26
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,4,5,1,11
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,5,1,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,2,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,4,5,1,0,10
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,2,1,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,1,1,1,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,8,6,2,1,17
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,2,2,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,5,4,10
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,3,4,2,11
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,3,4,0,0,7
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,3,3,7
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,4,0,0,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,0,2,1,5
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,6,8,8,7,29
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,4,13,7,9,33
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,125,122,41,48,336
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,2,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,4,1,5
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,2,3,6
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,3,0,1,0,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,0,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,3,2,3,3,11
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,2,4,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,13,22,0,1,36
TACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,3,1,5
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,6,8,8,23
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,2,2,2,8
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,10,7,4,2,23
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,1,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,5,1,1,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,3,0,3,0,6
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,1,1,0,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,3,2,5
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,2,0,0,4
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,1,2
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,7,8,73,97,185
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,7,4,3,16
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,3,1,1,5
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,2,0,0,4
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,1,0,2
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,2,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,5,0,3,5,13
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,2,1,0,0,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,3,0,0,4
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,3,1,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,8,7,7,8,30
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,2,1,1,4
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,3,2,0,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,4,3,5,4,16
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,15,19,4,2,40
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,6,5,2,4,17
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,3,3,11,6,23
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,5,5,3,1,14
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,2,3,5
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-07-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,1,1,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,8,1,1,12
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
ALALAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
ALCALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,1,2
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,2,1,5
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,2,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,2,3
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,10,5,1,3,19
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,0,1,0,3
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,0,3,5,10
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,0,0,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,6,0,0,7
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,3,5,2,12
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,2,2
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,5,0,4,9
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,0,7,8,17
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,0,0,2
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,5,1,0,0,6
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,2,0,0,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,3,8,0,1,12
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,1,1,0,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,5,0,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,2,2,5
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,2,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,3,3,1,8
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,7,3,4,1,15
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,3,3,8,8,22
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,0,3,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,3,5,6,15
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,3,2,1,7
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,5,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,2,1,3,7
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,1,2,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,10,9,1,1,21
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,5,5,4,15
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,86,58,6,10,160
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,12,7,0,0,19
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,0,1,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,3,0,1,4
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,6,6,10,4,26
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,2,0,0,4
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,1,0,3
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,0,0,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,1,0,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,1,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,1,1,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,4,4,0,0,8
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,1,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,2,1,0,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,11,11,4,3,29
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,3,2,8,7,20
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,1,2
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,1,1,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,24,18,14,12,68
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,3,2,5
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,4,9,0,0,13
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,8,12,8,5,33
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,3,1,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,4,8,12
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,15,12,24,25,76
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,2,0,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,1,1,4
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,4,2,0,1,7
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,2,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,5,4,0,2,11
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,11,13,25,15,64
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,27,26,6,6,65
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,6,6,3,6,21
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,0,0,2
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,2,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,5,3,2,10
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,1,1,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,1,2,4
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,2,0,0,3
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,3,4,8,17
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,19,20,36,34,109
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,1,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,4,2,8
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,14,19,5,14,52
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,1,0,2
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,5,21,25,52
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,2,0,2
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,0,0,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,1,0,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,1,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,0,3,3,6
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,2,0,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,0,1,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,1,2,5
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,2,3,1,1,7
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,3,0,1,0,4
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,0,0,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,6,1,0,0,7
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-08-01,1,1,1,0,3
