,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,1,1,3
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,2,0,2
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,3,4
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,2,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,4,9,14
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,5,5,9,6,25
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,8,5,15,16,44
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,4,4,9
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,2,0,2,5
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,1,0,2
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,2,0,0,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,2,9,7,18
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,3,4
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,2,1,3
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,5,13,23,19,60
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,4,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,4,0,1,5
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,1,1,7,10
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,0,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,4,4,9,8,25
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,2,0,0,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,0,3,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,2,1,4
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,2,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,3,9,5,19
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,16,14,31
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,1,1,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,0,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,1,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,3,3,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,12,16,29
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,0,1,1,4
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,8,8,0,0,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,3,1,1,1,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,2,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,2,1,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,1,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,1,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,1,1,2,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,56,41,21,28,146
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,2,1,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,1,2,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,4,2,2,3,11
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,1,2,0,4
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,3,3,1,0,7
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,2,0,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,3,1,0,5
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,0,0,1,3
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,8,4,4,5,21
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,6,2,7,7,22
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,4,4,0,2,10
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,1,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,1,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,1,1,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,1,0,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,10,14,24
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,4,0,0,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,3,2,2,3,10
VACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,3,5,1,0,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,0,2,2,6
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,4,2,0,8
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,2,2,0,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,2,3,2,8
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,24,26,9,6,65
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,3,12,9,24
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,0,1,0,2
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-05-01,1,1,0,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,0,1,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,3,2,5
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,1,2
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,2,2
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,0,2
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,2,3,6
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,4,2,6
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,1,0,0,2
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,4,0,0,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,4,2,6
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,2,3
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,1,2,0,4
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,1,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,2,0,0,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,0,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,27,24,1,5,57
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,1,0,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,3,2,8
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,0,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,0,1,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,19,16,13,16,64
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,3,2,6
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,1,2
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,2,1,6
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,2,3,6
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,2,3,8
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,1,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,2,0,1,4
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,2,4,3,12
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,37,22,3,0,62
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,2,2,7
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,2,0,0,4
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,2,1,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,2,7,10,21
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,2,1,4
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,8,6,16,18,48
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,5,5,2,2,14
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,1,1,0,3
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,2,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,6,6
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,1,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,3,45,9,58
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,2,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,3,8,12
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,1,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,2,4,10,19
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,1,3
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,0,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,2,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,6,8,3,3,20
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,1,3,5
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,5,0,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,1,11,2,17
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,3,0,2,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,10,9,20
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,1,3,4,10
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,2,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,1,2,4
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,2,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,30,39,11,9,89
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,2,2,5
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,1,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,14,16,16,25,71
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,2,10,8,22
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,2,0,2,1,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,2,0,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,8,1,0,0,9
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,1,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,3,1,4
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,4,0,1,6
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,5,2,0,0,7
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,1,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,1,1,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,1,1,1,6
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,1,1,3
