,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,3,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,4,9,14
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,6,7,11,9,33
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,5,2,4,11,22
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,9,5,14,17,45
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,2,3
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,3,1,0,5
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,2,0,0,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,8,8,17
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,3,1,4
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,4,7,27,20,58
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,2,2,4
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,1,0,0,3
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,4,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,4,0,1,5
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,3,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,0,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,4,4,9,8,25
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,2,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,2,1,4
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,3,12,6,23
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,18,18,37
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,1,1,0,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,1,1,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,2,2,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,12,16,29
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,0,1,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,3,1,1,1,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,6,3,0,1,10
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,1,0,0,3
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,12,9,39,31,91
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,62,40,22,28,152
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,2,1,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,1,2,2,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,4,2,2,3,11
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,1,2,2,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,5,6,1,0,12
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,3,0,0,4
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,0,0,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,6,5,4,6,21
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,0,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,4,4,0,1,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,0,1,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,0,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,9,13,22
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,2,2,6,11
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,8,8,16
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,4,3,2,3,12
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,3,1,0,6
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,2,7,8,19
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,0,1,3,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,4,3,0,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,2,3,2,8
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,0,2,1,3
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,11,18,8,7,44
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,1,3,11,7,22
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,2,2,1,0,5
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-05-01,0,3,2,5,10
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,1,0,1,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,3,2,5
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,3,4
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,2,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,0,0,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,2,2,4
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,0,0,2
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,2,0,4
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,1,1,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,0,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,2,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,18,11,2,5,36
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,1,0,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,4,4,9
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,0,1,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,0,1,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,25,14,10,15,64
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,2,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,2,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,5,8,5,11,29
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,0,1,3
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,1,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,1,2,3,8
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,4,1,5
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,0,1,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,4,2,4,3,13
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,18,9,2,0,29
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,0,2,1,5
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,2,1,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,2,8,10,21
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,4,0,6,10,20
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,7,6,14,15,42
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,2,2,1,8
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,1,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,2,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,2,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,5,5
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,1,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,5,5,5,4,19
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,3,8,12
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,2,3,9,17
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,1,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,0,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,0,0,0,3
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,5,8,3,4,20
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,2,4,7
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,6,3,5,2,16
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,3,0,4,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,10,9,20
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,6,13,13,35
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,22,31,11,9,73
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,1,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,2,9,8,19
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,2,10,8,22
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,5,0,0,0,5
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,2,0,1,4
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,3,1,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,2,0,3
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,1,1,1,6
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,1,0,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,2,27,24,55
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,2,2,4,2,10
TURCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,5,5,10
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,9,7,0,0,16
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,3,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,3,0,4,8,15
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,1,2,0,1,4
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,5,5,0,0,10
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,4,2,5,5,16
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-06-01,0,1,1,1,3
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,2,0,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,4,3,1,5,13
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,1,0,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,2,0,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,2,0,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,3,9,0,0,12
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,2,0,0,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,7,1,0,0,8
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
