,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,2,0,0,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,2,1,0,3
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,8,5,1,2,16
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,8,4,3,3,18
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,16,25,4,6,51
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,0,0,4
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,3,4
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,1,3,8
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,1,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,2,0,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,2,2,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,0,0,4
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,2,0,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,5,5,40,35,85
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,2,3
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,7,6,6,6,25
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,2,1,7,9,19
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,0,1,5
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,1,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,1,2,4
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,2,0,3
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,2,2,1,5
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,6,3,1,0,10
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,1,1
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,12,11,2,6,31
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,2
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,3,2,4,4,13
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,0,2,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,2,3,4,0,9
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,6,4,0,0,10
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,2,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,2,2,0,1,5
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,3,5,5,1,14
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,6,0,10
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,2,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,3,8,0,1,12
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,2,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,3,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,5,6
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,5,6
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,2,3,5,11
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,0,0,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,2,0,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,2
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,1,0,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,2,2,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,104,104,48,45,301
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,2,1,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,2,0,0,1,3
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,3,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,1,2,5
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,2,1,1,4
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,1,2
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,1,0,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,12,15,0,1,28
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,2,0,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,8,5,2,4,19
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,2,1,3,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,1,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,12,11,52,42,117
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,3,2,1,7
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,2,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,3,0,0,0,3
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,2,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,6,2,2,7,17
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,1,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,2,2,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,3,4,4,5,16
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,1,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,2,1,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,0,3,1,5
VITICHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,8,16,2,2,28
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,3,4,2,1,10
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,2,1,4,3,10
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,1,2,0,0,3
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-07-01,0,0,0,2,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,0,2,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,3,1,0,0,4
ALCALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,0,0,0,2
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,1,2
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,4,3,1,1,9
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,1,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,1,1,3
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,3,0,0,4
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,3,0,4
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,2,7,10
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,3,0,0,0,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,1,0,0,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,6,0,1,8
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,3,1,1,0,5
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,0,2,4,8
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,1,2
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,4,1,7
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,3,2,19,15,39
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,2,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,1,3,3,9
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,2,1,2,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,1,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,1,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,1,0,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,2,4,7
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,49,37,6,3,95
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,0,0,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,2,0,1,4
COLLANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,0,2
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,3,4
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,3,1,5
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,3,1,0,4
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,2,1,1,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,2,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,7,6,6,5,24
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,1,0,1,4
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,2,0,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,24,31,15,14,84
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,4,2,7
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,5,2,0,0,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,4,4,2,12
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,2,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,1,0,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,4,5,0,1,10
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,13,5,16,24,58
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,2,1,0,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,3,0,1,0,4
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,0,0,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,2,5,0,0,7
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,7,13,12,16,48
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,24,19,6,17,66
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,0,0,1,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,3,5,4,3,15
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,1,3
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,1,1,3
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,1,0,0,2
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,1,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,0,2
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,1,2,0,0,3
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,1,4,6,11
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,11,9,52,25,97
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-08-01,0,0,2,1,3
