,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2022-06-01,238,270,5,18,243,288,531
TRIGAL,consulta externa,personas de 60 anos y mas,2022-06-01,49,57,37,59,86,116,202
TRINIDAD,consulta externa,personas de 60 anos y mas,2022-06-01,2040,3373,1148,1423,3188,4796,7984
TUPIZA,consulta externa,personas de 60 anos y mas,2022-06-01,671,1026,271,392,942,1418,2360
TURCO,consulta externa,personas de 60 anos y mas,2022-06-01,173,172,1,7,174,179,353
UMALA,consulta externa,personas de 60 anos y mas,2022-06-01,150,154,34,36,184,190,374
UNCIA,consulta externa,personas de 60 anos y mas,2022-06-01,415,576,88,138,503,714,1217
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2022-06-01,307,495,77,119,384,614,998
URUBICHA,consulta externa,personas de 60 anos y mas,2022-06-01,79,88,0,4,79,92,171
UYUNI,consulta externa,personas de 60 anos y mas,2022-06-01,603,649,186,214,789,863,1652
VACAS,consulta externa,personas de 60 anos y mas,2022-06-01,187,261,71,74,258,335,593
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2022-06-01,212,316,626,839,838,1155,1993
VIACHA,consulta externa,personas de 60 anos y mas,2022-06-01,716,798,513,630,1229,1428,2657
VILA VILA,consulta externa,personas de 60 anos y mas,2022-06-01,115,126,0,0,115,126,241
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2022-06-01,267,391,16,36,283,427,710
VILLA MONTES,consulta externa,personas de 60 anos y mas,2022-06-01,969,1074,296,304,1265,1378,2643
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2022-06-01,33,35,8,7,41,42,83
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2022-06-01,201,267,24,38,225,305,530
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2022-06-01,155,216,96,154,251,370,621
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2022-06-01,1323,1002,142,145,1465,1147,2612
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2022-06-01,116,140,54,108,170,248,418
VILLAZON,consulta externa,personas de 60 anos y mas,2022-06-01,517,740,402,589,919,1329,2248
VINTO,consulta externa,personas de 60 anos y mas,2022-06-01,531,769,63,89,594,858,1452
VITICHI,consulta externa,personas de 60 anos y mas,2022-06-01,258,387,0,0,258,387,645
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2022-06-01,24,25,6,3,30,28,58
WARNES,consulta externa,personas de 60 anos y mas,2022-06-01,1218,4315,374,484,1592,4799,6391
YACO,consulta externa,personas de 60 anos y mas,2022-06-01,225,187,7,10,232,197,429
YACUIBA,consulta externa,personas de 60 anos y mas,2022-06-01,1697,1934,955,1009,2652,2943,5595
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2022-06-01,336,496,26,55,362,551,913
YANACACHI,consulta externa,personas de 60 anos y mas,2022-06-01,165,121,15,23,180,144,324
YAPACANI,consulta externa,personas de 60 anos y mas,2022-06-01,813,720,110,128,923,848,1771
YOCALLA,consulta externa,personas de 60 anos y mas,2022-06-01,293,382,1,1,294,383,677
YOTALA,consulta externa,personas de 60 anos y mas,2022-06-01,199,300,251,302,450,602,1052
YUNCHARA,consulta externa,personas de 60 anos y mas,2022-06-01,165,204,30,28,195,232,427
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2022-06-01,18,10,0,0,18,10,28
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2022-06-01,182,229,242,247,424,476,900
ACACIO,consulta externa,personas de 60 anos y mas,2022-07-01,309,393,1,0,310,393,703
ACHACACHI,consulta externa,personas de 60 anos y mas,2022-07-01,695,661,172,204,867,865,1732
ACHOCALLA,consulta externa,personas de 60 anos y mas,2022-07-01,322,413,35,65,357,478,835
AIQUILE,consulta externa,personas de 60 anos y mas,2022-07-01,504,568,417,474,921,1042,1963
ALALAY,consulta externa,personas de 60 anos y mas,2022-07-01,78,106,22,34,100,140,240
ALCALA,consulta externa,personas de 60 anos y mas,2022-07-01,160,206,36,121,196,327,523
ALTO BENI,consulta externa,personas de 60 anos y mas,2022-07-01,282,179,40,32,322,211,533
ANCORAIMES,consulta externa,personas de 60 anos y mas,2022-07-01,289,288,265,276,554,564,1118
ANDAMARCA,consulta externa,personas de 60 anos y mas,2022-07-01,180,216,15,15,195,231,426
ANTEQUERA,consulta externa,personas de 60 anos y mas,2022-07-01,60,64,1,1,61,65,126
ANZALDO,consulta externa,personas de 60 anos y mas,2022-07-01,341,454,39,79,380,533,913
APOLO,consulta externa,personas de 60 anos y mas,2022-07-01,264,248,45,35,309,283,592
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2022-07-01,67,93,0,0,67,93,160
ARANI,consulta externa,personas de 60 anos y mas,2022-07-01,155,241,58,103,213,344,557
ARBIETO,consulta externa,personas de 60 anos y mas,2022-07-01,421,646,59,90,480,736,1216
ARQUE,consulta externa,personas de 60 anos y mas,2022-07-01,205,254,0,2,205,256,461
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2022-07-01,233,247,19,31,252,278,530
ATOCHA,consulta externa,personas de 60 anos y mas,2022-07-01,227,243,75,61,302,304,606
AUCAPATA,consulta externa,personas de 60 anos y mas,2022-07-01,65,60,2,4,67,64,131
AYATA,consulta externa,personas de 60 anos y mas,2022-07-01,178,200,13,19,191,219,410
AYO AYO,consulta externa,personas de 60 anos y mas,2022-07-01,252,287,8,10,260,297,557
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2022-07-01,890,989,40,42,930,1031,1961
AZURDUY,consulta externa,personas de 60 anos y mas,2022-07-01,243,277,43,74,286,351,637
BATALLAS,consulta externa,personas de 60 anos y mas,2022-07-01,155,178,143,144,298,322,620
BAURES,consulta externa,personas de 60 anos y mas,2022-07-01,63,60,14,19,77,79,156
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2022-07-01,87,98,12,18,99,116,215
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2022-07-01,102,112,0,0,102,112,214
BELLA FLOR,consulta externa,personas de 60 anos y mas,2022-07-01,41,26,43,51,84,77,161
BERMEJO,consulta externa,personas de 60 anos y mas,2022-07-01,790,766,229,281,1019,1047,2066
BETANZOS,consulta externa,personas de 60 anos y mas,2022-07-01,1162,1320,58,71,1220,1391,2611
BOLIVAR,consulta externa,personas de 60 anos y mas,2022-07-01,180,190,62,47,242,237,479
BOLPEBRA,consulta externa,personas de 60 anos y mas,2022-07-01,61,34,26,10,87,44,131
BOYUIBE,consulta externa,personas de 60 anos y mas,2022-07-01,82,120,100,120,182,240,422
BUENA VISTA,consulta externa,personas de 60 anos y mas,2022-07-01,197,189,31,23,228,212,440
CABEZAS,consulta externa,personas de 60 anos y mas,2022-07-01,424,423,88,91,512,514,1026
CAIROMA,consulta externa,personas de 60 anos y mas,2022-07-01,289,273,19,20,308,293,601
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2022-07-01,353,611,27,53,380,664,1044
CAJUATA,consulta externa,personas de 60 anos y mas,2022-07-01,155,164,48,44,203,208,411
CALACOTO,consulta externa,personas de 60 anos y mas,2022-07-01,377,416,23,29,400,445,845
CALAMARCA,consulta externa,personas de 60 anos y mas,2022-07-01,290,324,8,5,298,329,627
CAMARGO,consulta externa,personas de 60 anos y mas,2022-07-01,436,641,126,229,562,870,1432
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2022-07-01,79,110,23,29,102,139,241
CAMIRI,consulta externa,personas de 60 anos y mas,2022-07-01,683,890,463,586,1146,1476,2622
CAPINOTA,consulta externa,personas de 60 anos y mas,2022-07-01,398,515,149,194,547,709,1256
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2022-07-01,392,472,19,26,411,498,909
CARACOLLO,consulta externa,personas de 60 anos y mas,2022-07-01,514,586,64,79,578,665,1243
CARANAVI,consulta externa,personas de 60 anos y mas,2022-07-01,951,662,217,179,1168,841,2009
CARANGAS,consulta externa,personas de 60 anos y mas,2022-07-01,19,20,1,2,20,22,42
CARAPARI,consulta externa,personas de 60 anos y mas,2022-07-01,396,403,106,133,502,536,1038
CARIPUYO,consulta externa,personas de 60 anos y mas,2022-07-01,256,339,1,0,257,339,596
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2022-07-01,90,116,8,8,98,124,222
CATACORA,consulta externa,personas de 60 anos y mas,2022-07-01,47,60,1,0,48,60,108
CHACARILLA,consulta externa,personas de 60 anos y mas,2022-07-01,60,54,31,39,91,93,184
CHALLAPATA,consulta externa,personas de 60 anos y mas,2022-07-01,778,866,72,85,850,951,1801
CHAQUI,consulta externa,personas de 60 anos y mas,2022-07-01,498,659,3,5,501,664,1165
CHARAGUA,consulta externa,personas de 60 anos y mas,2022-07-01,549,606,109,145,658,751,1409
CHARAÑA,consulta externa,personas de 60 anos y mas,2022-07-01,115,141,11,18,126,159,285
CHAYANTA,consulta externa,personas de 60 anos y mas,2022-07-01,549,721,2,4,551,725,1276
CHIMORE,consulta externa,personas de 60 anos y mas,2022-07-01,348,300,26,24,374,324,698
CHIPAYA,consulta externa,personas de 60 anos y mas,2022-07-01,36,28,3,0,39,28,67
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2022-07-01,67,81,1,0,68,81,149
CHUA COCANI,consulta externa,personas de 60 anos y mas,2022-07-01,20,23,50,56,70,79,149
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2022-07-01,176,136,81,80,257,216,473
CHUMA,consulta externa,personas de 60 anos y mas,2022-07-01,387,402,56,65,443,467,910
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2022-07-01,108,139,10,22,118,161,279
CKOCHAS,consulta externa,personas de 60 anos y mas,2022-07-01,644,724,2,1,646,725,1371
CLIZA,consulta externa,personas de 60 anos y mas,2022-07-01,373,574,69,133,442,707,1149
COBIJA,consulta externa,personas de 60 anos y mas,2022-07-01,626,604,522,527,1148,1131,2279
COCAPATA,consulta externa,personas de 60 anos y mas,2022-07-01,507,532,1,2,508,534,1042
COCHABAMBA,consulta externa,personas de 60 anos y mas,2022-07-01,16087,19716,13946,18224,30033,37940,67973
COIPASA,consulta externa,personas de 60 anos y mas,2022-07-01,45,39,1,0,46,39,85
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2022-07-01,423,572,260,367,683,939,1622
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2022-07-01,406,496,40,52,446,548,994
COLLANA,consulta externa,personas de 60 anos y mas,2022-07-01,123,129,26,9,149,138,287
COLOMI,consulta externa,personas de 60 anos y mas,2022-07-01,288,301,83,105,371,406,777
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2022-07-01,131,113,76,61,207,174,381
COLQUECHACA,consulta externa,personas de 60 anos y mas,2022-07-01,373,445,4,4,377,449,826
COLQUENCHA,consulta externa,personas de 60 anos y mas,2022-07-01,136,155,23,30,159,185,344
COLQUIRI,consulta externa,personas de 60 anos y mas,2022-07-01,425,438,7,7,432,445,877
COMANCHE,consulta externa,personas de 60 anos y mas,2022-07-01,72,90,1,0,73,90,163
COMARAPA,consulta externa,personas de 60 anos y mas,2022-07-01,277,351,58,80,335,431,766
COMBAYA,consulta externa,personas de 60 anos y mas,2022-07-01,98,85,41,44,139,129,268
CONCEPCION,consulta externa,personas de 60 anos y mas,2022-07-01,157,110,108,99,265,209,474
COPACABANA,consulta externa,personas de 60 anos y mas,2022-07-01,208,159,21,22,229,181,410
CORIPATA,consulta externa,personas de 60 anos y mas,2022-07-01,205,182,38,58,243,240,483
CORO CORO,consulta externa,personas de 60 anos y mas,2022-07-01,308,319,29,27,337,346,683
COROICO,consulta externa,personas de 60 anos y mas,2022-07-01,260,285,139,190,399,475,874
CORQUE,consulta externa,personas de 60 anos y mas,2022-07-01,280,343,19,17,299,360,659
COTAGAITA,consulta externa,personas de 60 anos y mas,2022-07-01,898,1295,152,206,1050,1501,2551
COTOCA,consulta externa,personas de 60 anos y mas,2022-07-01,1043,1121,81,109,1124,1230,2354
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2022-07-01,16,18,4,2,20,20,40
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2022-07-01,255,219,155,164,410,383,793
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2022-07-01,44,64,10,15,54,79,133
CUEVO,consulta externa,personas de 60 anos y mas,2022-07-01,127,159,19,25,146,184,330
CULPINA,consulta externa,personas de 60 anos y mas,2022-07-01,290,338,65,90,355,428,783
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2022-07-01,124,145,9,14,133,159,292
CURVA,consulta externa,personas de 60 anos y mas,2022-07-01,34,57,1,5,35,62,97
DESAGUADERO,consulta externa,personas de 60 anos y mas,2022-07-01,77,108,31,53,108,161,269
EL ALTO,consulta externa,personas de 60 anos y mas,2022-07-01,4987,5682,4280,4578,9267,10260,19527
EL CHORO,consulta externa,personas de 60 anos y mas,2022-07-01,138,165,6,2,144,167,311
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2022-07-01,257,205,3,3,260,208,468
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2022-07-01,274,399,58,118,332,517,849
EL TORNO,consulta externa,personas de 60 anos y mas,2022-07-01,894,1114,486,567,1380,1681,3061
EL VILLAR,consulta externa,personas de 60 anos y mas,2022-07-01,173,209,26,38,199,247,446
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2022-07-01,386,461,105,207,491,668,1159
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2022-07-01,540,478,37,30,577,508,1085
ESCARA,consulta externa,personas de 60 anos y mas,2022-07-01,32,43,3,1,35,44,79
ESCOMA,consulta externa,personas de 60 anos y mas,2022-07-01,142,93,26,32,168,125,293
ESMERALDA,consulta externa,personas de 60 anos y mas,2022-07-01,56,68,2,5,58,73,131
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2022-07-01,148,133,7,2,155,135,290
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2022-07-01,12,5,2,3,14,8,22
EXALTACION,consulta externa,personas de 60 anos y mas,2022-07-01,29,20,5,2,34,22,56
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2022-07-01,258,291,79,71,337,362,699
FILADELFIA,consulta externa,personas de 60 anos y mas,2022-07-01,98,74,57,49,155,123,278
GAIOC JATUN AYLLU YURA,consulta externa,personas de 60 anos y mas,2022-07-01,156,246,2,9,158,255,413
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2022-07-01,333,362,23,42,356,404,760
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2022-07-01,223,222,40,39,263,261,524
GUANAY,consulta externa,personas de 60 anos y mas,2022-07-01,277,204,41,45,318,249,567
GUAQUI,consulta externa,personas de 60 anos y mas,2022-07-01,173,213,46,41,219,254,473
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2022-07-01,469,583,65,106,534,689,1223
GUTIERREZ,consulta externa,personas de 60 anos y mas,2022-07-01,184,222,70,99,254,321,575
HUACARETA,consulta externa,personas de 60 anos y mas,2022-07-01,196,264,61,90,257,354,611
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2022-07-01,62,93,26,45,88,138,226
HUACHACALLA,consulta externa,personas de 60 anos y mas,2022-07-01,52,76,15,6,67,82,149
HUANUNI,consulta externa,personas de 60 anos y mas,2022-07-01,383,447,137,152,520,599,1119
HUARACAJE,consulta externa,personas de 60 anos y mas,2022-07-01,63,60,13,10,76,70,146
HUARINA,consulta externa,personas de 60 anos y mas,2022-07-01,144,182,137,174,281,356,637
HUATAJATA,consulta externa,personas de 60 anos y mas,2022-07-01,19,26,45,65,64,91,155
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2022-07-01,271,276,5,2,276,278,554
HUMANATA,consulta externa,personas de 60 anos y mas,2022-07-01,41,36,111,124,152,160,312
ICHOCA,consulta externa,personas de 60 anos y mas,2022-07-01,219,198,3,0,222,198,420
ICLA,consulta externa,personas de 60 anos y mas,2022-07-01,194,261,81,97,275,358,633
INCAHUASI,consulta externa,personas de 60 anos y mas,2022-07-01,234,320,9,29,243,349,592
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2022-07-01,35,16,13,4,48,20,68
INQUISIVI,consulta externa,personas de 60 anos y mas,2022-07-01,319,285,21,18,340,303,643
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2022-07-01,262,273,76,97,338,370,708
IXIAMAS,consulta externa,personas de 60 anos y mas,2022-07-01,198,111,10,11,208,122,330
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2022-07-01,271,310,124,143,395,453,848
LA ASUNTA,consulta externa,personas de 60 anos y mas,2022-07-01,330,253,25,18,355,271,626
LA GUARDIA,consulta externa,personas de 60 anos y mas,2022-07-01,1371,1618,570,758,1941,2376,4317
LA PAZ,consulta externa,personas de 60 anos y mas,2022-07-01,16908,21899,15080,20361,31988,42260,74248
LA RIVERA,consulta externa,personas de 60 anos y mas,2022-07-01,18,26,0,0,18,26,44
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2022-07-01,143,190,14,25,157,215,372
LAJA,consulta externa,personas de 60 anos y mas,2022-07-01,218,267,143,188,361,455,816
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2022-07-01,102,144,15,41,117,185,302
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2022-07-01,127,105,1,4,128,109,237
LLALLAGUA,consulta externa,personas de 60 anos y mas,2022-07-01,663,837,153,166,816,1003,1819
LLICA,consulta externa,personas de 60 anos y mas,2022-07-01,112,123,2,2,114,125,239
LORETO,consulta externa,personas de 60 anos y mas,2022-07-01,44,39,9,5,53,44,97
LURIBAY,consulta externa,personas de 60 anos y mas,2022-07-01,328,276,32,36,360,312,672
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2022-07-01,133,169,11,14,144,183,327
MACHARETI,consulta externa,personas de 60 anos y mas,2022-07-01,194,207,115,139,309,346,655
MAGDALENA,consulta externa,personas de 60 anos y mas,2022-07-01,176,215,32,67,208,282,490
MAIRANA,consulta externa,personas de 60 anos y mas,2022-07-01,100,126,81,114,181,240,421
MALLA,consulta externa,personas de 60 anos y mas,2022-07-01,85,82,7,8,92,90,182
MAPIRI,consulta externa,personas de 60 anos y mas,2022-07-01,262,221,27,34,289,255,544
MECAPACA,consulta externa,personas de 60 anos y mas,2022-07-01,239,197,57,45,296,242,538
MINEROS,consulta externa,personas de 60 anos y mas,2022-07-01,296,292,29,23,325,315,640
MIZQUE,consulta externa,personas de 60 anos y mas,2022-07-01,406,570,193,215,599,785,1384
MOCOMOCO,consulta externa,personas de 60 anos y mas,2022-07-01,423,373,115,143,538,516,1054
MOJINETE,consulta externa,personas de 60 anos y mas,2022-07-01,24,40,3,9,27,49,76
MOJOCOYA,consulta externa,personas de 60 anos y mas,2022-07-01,339,389,7,14,346,403,749
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2022-07-01,702,969,246,286,948,1255,2203
MONTERO,consulta externa,personas de 60 anos y mas,2022-07-01,2205,2472,960,1306,3165,3778,6943
MORO MORO,consulta externa,personas de 60 anos y mas,2022-07-01,42,58,58,88,100,146,246
MOROCHATA,consulta externa,personas de 60 anos y mas,2022-07-01,388,448,16,19,404,467,871
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2022-07-01,34,16,58,31,92,47,139
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2022-07-01,15,14,1,3,16,17,33
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2022-07-01,19,13,7,6,26,19,45
OCURI,consulta externa,personas de 60 anos y mas,2022-07-01,534,539,6,10,540,549,1089
OKINAWA,consulta externa,personas de 60 anos y mas,2022-07-01,114,116,93,101,207,217,424
OMEREQUE,consulta externa,personas de 60 anos y mas,2022-07-01,142,163,45,50,187,213,400
ORURO,consulta externa,personas de 60 anos y mas,2022-07-01,6957,8160,4196,4394,11153,12554,23707
PADCAYA,consulta externa,personas de 60 anos y mas,2022-07-01,483,653,128,179,611,832,1443
PADILLA,consulta externa,personas de 60 anos y mas,2022-07-01,357,439,80,158,437,597,1034
PAILON,consulta externa,personas de 60 anos y mas,2022-07-01,424,389,96,94,520,483,1003
PALCA,consulta externa,personas de 60 anos y mas,2022-07-01,420,356,12,9,432,365,797
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2022-07-01,333,261,88,73,421,334,755
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2022-07-01,91,105,0,2,91,107,198
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2022-07-01,89,96,102,112,191,208,399
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2022-07-01,202,187,50,40,252,227,479
PASORAPA,consulta externa,personas de 60 anos y mas,2022-07-01,201,204,6,6,207,210,417
PATACAMAYA,consulta externa,personas de 60 anos y mas,2022-07-01,296,247,55,78,351,325,676
PAZÑA,consulta externa,personas de 60 anos y mas,2022-07-01,115,136,22,18,137,154,291
PELECHUCO,consulta externa,personas de 60 anos y mas,2022-07-01,109,86,1,2,110,88,198
POCOATA,consulta externa,personas de 60 anos y mas,2022-07-01,919,1264,10,10,929,1274,2203
POCONA,consulta externa,personas de 60 anos y mas,2022-07-01,428,555,0,2,428,557,985
POJO (CBBA),consulta externa,personas de 60 anos y mas,2022-07-01,190,213,19,39,209,252,461
POOPO,consulta externa,personas de 60 anos y mas,2022-07-01,142,146,21,50,163,196,359
PORCO,consulta externa,personas de 60 anos y mas,2022-07-01,64,104,1,1,65,105,170
POROMA,consulta externa,personas de 60 anos y mas,2022-07-01,611,594,57,55,668,649,1317
PORONGO,consulta externa,personas de 60 anos y mas,2022-07-01,242,220,196,164,438,384,822
PORTACHUELO,consulta externa,personas de 60 anos y mas,2022-07-01,243,275,41,40,284,315,599
PORVENIR,consulta externa,personas de 60 anos y mas,2022-07-01,85,72,48,49,133,121,254
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2022-07-01,60,69,23,19,83,88,171
POTOSI,consulta externa,personas de 60 anos y mas,2022-07-01,2304,3158,500,629,2804,3787,6591
PRESTO,consulta externa,personas de 60 anos y mas,2022-07-01,401,473,22,32,423,505,928
PUCARA,consulta externa,personas de 60 anos y mas,2022-07-01,17,30,53,81,70,111,181
PUCARANI,consulta externa,personas de 60 anos y mas,2022-07-01,486,522,225,261,711,783,1494
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2022-07-01,332,348,33,47,365,395,760
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2022-07-01,397,388,61,71,458,459,917
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2022-07-01,90,85,55,28,145,113,258
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2022-07-01,159,163,12,28,171,191,362
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2022-07-01,98,113,83,85,181,198,379
PUERTO RICO,consulta externa,personas de 60 anos y mas,2022-07-01,53,46,16,19,69,65,134
PUERTO SILES,consulta externa,personas de 60 anos y mas,2022-07-01,5,9,0,0,5,9,14
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2022-07-01,229,229,89,85,318,314,632
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2022-07-01,744,647,78,77,822,724,1546
PUNA,consulta externa,personas de 60 anos y mas,2022-07-01,903,1234,3,4,906,1238,2144
PUNATA,consulta externa,personas de 60 anos y mas,2022-07-01,622,926,409,705,1031,1631,2662
QUIABAYA,consulta externa,personas de 60 anos y mas,2022-07-01,61,66,10,6,71,72,143
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2022-07-01,2023,2535,1414,1679,3437,4214,7651
QUIME,consulta externa,personas de 60 anos y mas,2022-07-01,239,155,20,17,259,172,431
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2022-07-01,46,44,54,60,100,104,204
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2022-07-01,170,195,8,3,178,198,376
RAVELO,consulta externa,personas de 60 anos y mas,2022-07-01,1035,1158,0,1,1035,1159,2194
REYES,consulta externa,personas de 60 anos y mas,2022-07-01,143,186,8,16,151,202,353
RIBERALTA,consulta externa,personas de 60 anos y mas,2022-07-01,1126,1280,461,356,1587,1636,3223
ROBORE,consulta externa,personas de 60 anos y mas,2022-07-01,333,394,122,169,455,563,1018
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2022-07-01,559,481,208,214,767,695,1462
SABAYA,consulta externa,personas de 60 anos y mas,2022-07-01,186,130,54,49,240,179,419
SACABA,consulta externa,personas de 60 anos y mas,2022-07-01,1690,2182,1326,1781,3016,3963,6979
SACABAMBA,consulta externa,personas de 60 anos y mas,2022-07-01,118,198,29,44,147,242,389
SACACA,consulta externa,personas de 60 anos y mas,2022-07-01,515,686,0,1,515,687,1202
SAIPINA,consulta externa,personas de 60 anos y mas,2022-07-01,100,95,55,64,155,159,314
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2022-07-01,327,346,56,70,383,416,799
SAMAIPATA,consulta externa,personas de 60 anos y mas,2022-07-01,212,189,115,137,327,326,653
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2022-07-01,57,81,0,0,57,81,138
SAN ANDRES,consulta externa,personas de 60 anos y mas,2022-07-01,159,116,40,41,199,157,356
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2022-07-01,216,227,55,61,271,288,559
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2022-07-01,49,58,3,0,52,58,110
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2022-07-01,76,58,23,34,99,92,191
SAN BENITO,consulta externa,personas de 60 anos y mas,2022-07-01,293,497,242,369,535,866,1401
SAN BORJA,consulta externa,personas de 60 anos y mas,2022-07-01,512,541,211,187,723,728,1451
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2022-07-01,151,144,14,23,165,167,332
SAN CARLOS,consulta externa,personas de 60 anos y mas,2022-07-01,316,261,75,76,391,337,728
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2022-07-01,271,272,61,72,332,344,676
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2022-07-01,779,862,452,407,1231,1269,2500
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2022-07-01,39,25,12,2,51,27,78
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2022-07-01,204,244,3,15,207,259,466
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2022-07-01,148,162,42,57,190,219,409
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2022-07-01,266,303,57,75,323,378,701
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2022-07-01,260,243,21,23,281,266,547
SAN JULIAN,consulta externa,personas de 60 anos y mas,2022-07-01,832,717,223,221,1055,938,1993
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2022-07-01,82,79,40,28,122,107,229
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2022-07-01,366,592,31,49,397,641,1038
SAN LUCAS,consulta externa,personas de 60 anos y mas,2022-07-01,1156,1571,28,54,1184,1625,2809
