,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,7,1,0,0,7,1,8
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,42,33,0,2,42,35,77
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,17,11,5,32,22,54
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,50,37,4,5,54,42,96
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,44,68,18,25,62,93,155
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,17,19,5,7,22,26,48
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,3,0,0,0,3,0,3
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,9,14,0,2,9,16,25
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,67,47,26,17,93,64,157
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,376,306,98,68,474,374,848
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,1,2,0,0,1,2,3
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,24,7,5,28,29,57
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,6,4,1,1,7,5,12
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,0,0,3,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,3,5,0,0,3,5,8
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,35,28,0,0,35,28,63
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,17,22,9,13,26,35,61
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,15,16,3,2,18,18,36
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,1058,801,136,120,1194,921,2115
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,72,65,1,4,73,69,142
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,34,35,3,5,37,40,77
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,79,67,26,22,105,89,194
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,43,44,5,2,48,46,94
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,74,69,16,7,90,76,166
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,5,2,0,0,5,2,7
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,12,7,0,0,12,7,19
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,8,2,2,12,10,22
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,18,6,2,0,20,6,26
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,28,31,7,7,35,38,73
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,12,0,0,10,12,22
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,17,16,7,1,24,17,41
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,48,37,1,1,49,38,87
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,25,21,0,1,25,22,47
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,25,12,5,2,30,14,44
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,16,1,0,11,16,27
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,26,20,1,1,27,21,48
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,45,40,0,0,45,40,85
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,23,16,0,0,23,16,39
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,42,51,0,2,42,53,95
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,19,5,1,2,20,7,27
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,4,0,0,0,4,0,4
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,565,517,78,41,643,558,1201
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,14,18,0,0,14,18,32
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,1,0,1,2,2,4
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,49,46,11,4,60,50,110
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,9,9,13,3,22,12,34
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,9,9,3,2,12,11,23
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,33,39,15,23,48,62,110
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,13,8,0,1,13,9,22
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,24,17,1,1,25,18,43
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,18,9,3,0,21,9,30
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,0,4,0,0,0,4,4
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,31,18,0,0,31,18,49
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,353,356,13,16,366,372,738
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,25,0,0,21,25,46
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,80,72,61,64,141,136,277
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,10,0,0,10,10,20
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,382,286,136,102,518,388,906
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,16,11,0,0,16,11,27
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,3,0,0,2,3,5
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,23,19,1,0,24,19,43
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,41,22,0,0,41,22,63
REYES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,34,34,0,1,34,35,69
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,337,307,28,20,365,327,692
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,30,38,14,15,44,53,97
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,65,43,6,8,71,51,122
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,6,0,1,10,7,17
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,536,379,96,89,632,468,1100
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,7,4,1,4,8,8,16
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,45,36,0,0,45,36,81
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,7,11,1,6,8,17,25
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,24,16,5,1,29,17,46
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,13,12,9,33,22,55
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,1,0,0,2,1,3
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,38,27,6,6,44,33,77
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,6,4,1,1,7,5,12
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,0,3,0,0,0,3,3
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,16,16,5,2,21,18,39
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,30,27,7,10,37,37,74
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,137,107,25,40,162,147,309
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,19,36,3,18,22,54,76
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,26,24,9,7,35,31,66
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,87,61,3,4,90,65,155
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,181,132,24,19,205,151,356
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,8,10,0,1,8,11,19
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,30,32,0,0,30,32,62
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,34,0,2,21,36,57
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,36,32,9,9,45,41,86
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,18,11,0,0,18,11,29
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,127,109,68,51,195,160,355
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,32,27,0,0,32,27,59
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,61,92,2,1,63,93,156
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,85,71,3,4,88,75,163
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,33,24,1,3,34,27,61
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,20,15,3,0,23,15,38
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,8,11,0,0,8,11,19
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,56,62,6,7,62,69,131
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,43,61,0,0,43,61,104
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,13,1,0,11,13,24
SAN PEDRO DE MACHA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,40,49,0,0,40,49,89
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,1,3,0,0,1,3,4
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,6,13,5,1,11,14,25
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,6,2,0,0,6,2,8
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,20,18,9,7,29,25,54
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,3,4,2,3,5,7,12
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,19,17,0,1,19,18,37
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,36,28,32,29,68,57,125
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,3248,3020,857,698,4105,3718,7823
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,29,25,2,0,31,25,56
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,40,23,1,3,41,26,67
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,5,10,0,2,5,12,17
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,19,13,1,3,20,16,36
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,6,2,5,4,11,6,17
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,1,3,0,0,1,3,4
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,25,20,3,2,28,22,50
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,3,3,0,0,3,3,6
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,16,25,2,0,18,25,43
SENA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,24,14,2,5,26,19,45
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,148,124,14,21,162,145,307
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,47,42,4,2,51,44,95
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,13,8,7,6,20,14,34
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,195,149,56,32,251,181,432
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,25,7,5,28,30,58
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,13,15,0,0,13,15,28
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,42,45,7,8,49,53,102
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,1028,893,113,104,1141,997,2138
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,1,0,0,2,1,3
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,24,20,8,1,32,21,53
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,19,18,0,0,19,18,37
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,12,17,1,1,13,18,31
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,1,0,1,0,2,0,2
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,52,46,5,2,57,48,105
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,56,63,0,0,56,63,119
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,10,4,0,1,10,5,15
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,18,12,13,5,31,17,48
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,682,673,256,254,938,927,1865
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,54,30,3,1,57,31,88
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,18,10,15,31,33,64
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,12,15,6,7,18,22,40
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,35,27,0,1,35,28,63
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,26,20,12,7,38,27,65
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,225,179,20,32,245,211,456
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,51,55,33,28,84,83,167
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,2,0,0,2,2,4
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,23,12,3,4,26,16,42
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,25,16,8,4,33,20,53
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,5,5,0,0,5,5,10
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,29,17,0,5,29,22,51
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,21,23,1,1,22,24,46
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,26,18,0,0,26,18,44
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,39,50,1,0,40,50,90
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,4,8,0,0,4,8,12
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,5,5,0,0,5,5,10
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,325,264,55,61,380,325,705
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,68,79,7,10,75,89,164
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,4,4,0,0,4,4,8
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,23,10,3,3,26,13,39
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,60,52,6,6,66,58,124
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,58,71,4,3,62,74,136
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,15,10,0,0,15,10,25
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,54,40,20,14,74,54,128
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,18,17,3,3,21,20,41
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,29,29,9,9,38,38,76
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,192,159,59,32,251,191,442
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,7,10,1,1,8,11,19
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,52,33,1,0,53,33,86
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,116,74,11,12,127,86,213
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,3,10,0,0,3,10,13
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,30,32,7,7,37,39,76
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,27,31,2,1,29,32,61
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,475,434,64,57,539,491,1030
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,23,18,4,1,27,19,46
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,65,51,12,5,77,56,133
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,143,187,25,30,168,217,385
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,14,18,0,0,14,18,32
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,2,1,0,0,2,1,3
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,260,232,45,36,305,268,573
YACO,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,17,23,4,1,21,24,45
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,247,213,60,72,307,285,592
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,19,10,1,1,20,11,31
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,6,19,0,1,6,20,26
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,156,110,28,13,184,123,307
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,13,12,0,0,13,12,25
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,26,21,0,1,26,22,48
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,18,16,0,0,18,16,34
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-07-01,13,14,2,8,15,22,37
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,12,14,0,0,12,14,26
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,34,46,17,12,51,58,109
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,44,27,3,2,47,29,76
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,50,21,28,26,78,47,125
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,3,4,0,0,3,4,7
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,4,2,1,0,5,2,7
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,44,50,0,0,44,50,94
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,7,3,2,2,9,5,14
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,10,3,2,1,12,4,16
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,0,3,1,1,1,4,5
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,19,14,1,2,20,16,36
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,66,61,38,23,104,84,188
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,8,4,0,0,8,4,12
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,7,12,5,0,12,12,24
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,110,95,19,11,129,106,235
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,27,26,0,0,27,26,53
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,58,57,3,7,61,64,125
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,37,38,2,1,39,39,78
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,13,25,1,0,14,25,39
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,19,15,0,0,19,15,34
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,11,15,3,4,14,19,33
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,51,70,3,2,54,72,126
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,47,35,0,1,47,36,83
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,15,6,9,11,24,17,41
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,16,12,1,1,17,13,30
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,5,0,0,0,5,0,5
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,2,2,0,0,2,2,4
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,12,11,4,4,16,15,31
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,147,163,23,14,170,177,347
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,58,51,1,0,59,51,110
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,13,16,0,0,13,16,29
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,2,0,0,0,2,0,2
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,20,9,3,0,23,9,32
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,34,32,0,0,34,32,66
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,56,39,4,5,60,44,104
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,51,34,6,2,57,36,93
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,19,24,2,2,21,26,47
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,43,31,3,9,46,40,86
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,4,8,0,0,4,8,12
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,28,27,0,2,28,29,57
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,44,25,12,3,56,28,84
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,6,4,0,0,6,4,10
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,61,55,11,8,72,63,135
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,66,76,21,5,87,81,168
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,22,19,2,0,24,19,43
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,58,72,5,3,63,75,138
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,185,169,22,17,207,186,393
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,4,0,0,0,4,0,4
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,30,38,5,10,35,48,83
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,14,10,0,0,14,10,24
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,7,10,2,4,9,14,23
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,4,5,2,1,6,6,12
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,0,2,0,0,0,2,2
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,45,44,3,4,48,48,96
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,18,16,1,0,19,16,35
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,90,76,15,13,105,89,194
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,2,10,0,0,2,10,12
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,37,34,0,1,37,35,72
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,133,122,20,24,153,146,299
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,0,3,4,7,4,10,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,55,50,7,5,62,55,117
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,26,15,1,0,27,15,42
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,18,5,0,0,18,5,23
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,32,25,0,0,32,25,57
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,60,45,14,12,74,57,131
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,143,114,85,74,228,188,416
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,85,81,1,2,86,83,169
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,1837,1789,833,756,2670,2545,5215
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,4,1,0,0,4,1,5
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,54,44,82,63,136,107,243
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,26,21,3,1,29,22,51
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2022-08-01,7,5,0,1,7,6,13
