,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
PELECHUCO,consulta externa,menores de 6 meses,2022-07-01,15,16,2,4,17,20,37
POCOATA,consulta externa,menores de 6 meses,2022-07-01,25,24,1,1,26,25,51
POCONA,consulta externa,menores de 6 meses,2022-07-01,16,17,0,0,16,17,33
POJO (CBBA),consulta externa,menores de 6 meses,2022-07-01,13,29,4,2,17,31,48
POOPO,consulta externa,menores de 6 meses,2022-07-01,10,4,0,0,10,4,14
PORCO,consulta externa,menores de 6 meses,2022-07-01,30,35,1,2,31,37,68
POROMA,consulta externa,menores de 6 meses,2022-07-01,25,22,1,0,26,22,48
PORONGO,consulta externa,menores de 6 meses,2022-07-01,17,21,1,0,18,21,39
PORTACHUELO,consulta externa,menores de 6 meses,2022-07-01,46,50,0,2,46,52,98
PORVENIR,consulta externa,menores de 6 meses,2022-07-01,10,12,2,0,12,12,24
POSTRER VALLE,consulta externa,menores de 6 meses,2022-07-01,3,0,0,0,3,0,3
POTOSI,consulta externa,menores de 6 meses,2022-07-01,886,769,212,174,1098,943,2041
PRESTO,consulta externa,menores de 6 meses,2022-07-01,16,17,0,0,16,17,33
PUCARA,consulta externa,menores de 6 meses,2022-07-01,2,2,1,0,3,2,5
PUCARANI,consulta externa,menores de 6 meses,2022-07-01,51,53,3,7,54,60,114
PUERTO ACOSTA,consulta externa,menores de 6 meses,2022-07-01,11,2,9,6,20,8,28
PUERTO CARABUCO,consulta externa,menores de 6 meses,2022-07-01,10,8,1,2,11,10,21
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2022-07-01,19,26,21,18,40,44,84
PUERTO PEREZ,consulta externa,menores de 6 meses,2022-07-01,12,5,1,1,13,6,19
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2022-07-01,28,25,4,8,32,33,65
PUERTO RICO,consulta externa,menores de 6 meses,2022-07-01,150,21,0,0,150,21,171
PUERTO SILES,consulta externa,menores de 6 meses,2022-07-01,0,1,0,0,0,1,1
PUERTO SUAREZ,consulta externa,menores de 6 meses,2022-07-01,44,42,3,2,47,44,91
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2022-07-01,507,440,22,21,529,461,990
PUNA,consulta externa,menores de 6 meses,2022-07-01,22,18,0,1,22,19,41
PUNATA,consulta externa,menores de 6 meses,2022-07-01,120,113,54,55,174,168,342
QUIABAYA,consulta externa,menores de 6 meses,2022-07-01,7,5,1,1,8,6,14
QUILLACOLLO,consulta externa,menores de 6 meses,2022-07-01,444,384,141,63,585,447,1032
QUIME,consulta externa,menores de 6 meses,2022-07-01,6,7,0,0,6,7,13
QUIRUSILLAS,consulta externa,menores de 6 meses,2022-07-01,1,3,0,0,1,3,4
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2022-07-01,16,11,5,2,21,13,34
RAVELO,consulta externa,menores de 6 meses,2022-07-01,11,13,0,0,11,13,24
REYES,consulta externa,menores de 6 meses,2022-07-01,27,36,2,0,29,36,65
RIBERALTA,consulta externa,menores de 6 meses,2022-07-01,409,338,30,26,439,364,803
ROBORE,consulta externa,menores de 6 meses,2022-07-01,36,49,4,8,40,57,97
RURRENABAQUE,consulta externa,menores de 6 meses,2022-07-01,66,53,2,2,68,55,123
SABAYA,consulta externa,menores de 6 meses,2022-07-01,5,8,0,4,5,12,17
SACABA,consulta externa,menores de 6 meses,2022-07-01,654,617,150,154,804,771,1575
SACABAMBA,consulta externa,menores de 6 meses,2022-07-01,6,6,1,4,7,10,17
SACACA,consulta externa,menores de 6 meses,2022-07-01,28,15,0,0,28,15,43
SAIPINA,consulta externa,menores de 6 meses,2022-07-01,15,15,5,4,20,19,39
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2022-07-01,10,14,0,2,10,16,26
SAMAIPATA,consulta externa,menores de 6 meses,2022-07-01,14,15,7,15,21,30,51
SAN AGUSTIN,consulta externa,menores de 6 meses,2022-07-01,2,2,0,0,2,2,4
SAN ANDRES,consulta externa,menores de 6 meses,2022-07-01,60,27,12,9,72,36,108
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2022-07-01,7,4,1,0,8,4,12
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2022-07-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2022-07-01,11,6,1,2,12,8,20
SAN BENITO,consulta externa,menores de 6 meses,2022-07-01,24,22,3,7,27,29,56
SAN BORJA,consulta externa,menores de 6 meses,2022-07-01,149,125,33,26,182,151,333
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2022-07-01,41,36,15,11,56,47,103
SAN CARLOS,consulta externa,menores de 6 meses,2022-07-01,42,30,3,8,45,38,83
SAN IGNACIO,consulta externa,menores de 6 meses,2022-07-01,91,62,5,1,96,63,159
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2022-07-01,155,159,24,14,179,173,352
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2022-07-01,11,9,0,2,11,11,22
SAN JAVIER(STC),consulta externa,menores de 6 meses,2022-07-01,54,35,0,0,54,35,89
SAN JOAQUIN,consulta externa,menores de 6 meses,2022-07-01,32,14,2,0,34,14,48
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2022-07-01,59,44,11,13,70,57,127
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2022-07-01,19,21,0,3,19,24,43
SAN JULIAN,consulta externa,menores de 6 meses,2022-07-01,159,139,32,69,191,208,399
SAN LORENZO(PND),consulta externa,menores de 6 meses,2022-07-01,21,19,1,0,22,19,41
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2022-07-01,45,91,4,5,49,96,145
SAN LUCAS,consulta externa,menores de 6 meses,2022-07-01,61,60,3,6,64,66,130
SAN MATIAS,consulta externa,menores de 6 meses,2022-07-01,32,29,0,1,32,30,62
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2022-07-01,40,17,4,1,44,18,62
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2022-07-01,4,3,0,0,4,3,7
SAN PEDRO,consulta externa,menores de 6 meses,2022-07-01,69,51,6,3,75,54,129
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2022-07-01,32,35,0,0,32,35,67
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2022-07-01,6,5,0,0,6,5,11
SAN PEDRO DE MACHA,consulta externa,menores de 6 meses,2022-07-01,28,36,0,0,28,36,64
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2022-07-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2022-07-01,9,6,1,1,10,7,17
SAN PEDRO(PND),consulta externa,menores de 6 meses,2022-07-01,3,2,1,0,4,2,6
SAN RAFAEL,consulta externa,menores de 6 meses,2022-07-01,20,8,5,2,25,10,35
SAN RAMON BENI,consulta externa,menores de 6 meses,2022-07-01,7,16,3,5,10,21,31
SAN RAMON SCZ,consulta externa,menores de 6 meses,2022-07-01,14,12,3,2,17,14,31
SANTA ANA,consulta externa,menores de 6 meses,2022-07-01,64,47,43,43,107,90,197
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2022-07-01,5833,4997,1609,1302,7442,6299,13741
SANTA ROSA,consulta externa,menores de 6 meses,2022-07-01,12,16,0,0,12,16,28
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2022-07-01,48,52,1,3,49,55,104
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2022-07-01,9,8,1,1,10,9,19
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2022-07-01,10,18,1,4,11,22,33
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2022-07-01,2,2,0,2,2,4,6
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2022-07-01,6,6,0,1,6,7,13
SANTIVAÑES,consulta externa,menores de 6 meses,2022-07-01,20,22,3,6,23,28,51
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2022-07-01,7,3,0,0,7,3,10
SAPAHAQUI,consulta externa,menores de 6 meses,2022-07-01,22,19,1,2,23,21,44
SENA,consulta externa,menores de 6 meses,2022-07-01,22,14,0,0,22,14,36
SHINAOTA,consulta externa,menores de 6 meses,2022-07-01,139,126,18,8,157,134,291
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2022-07-01,39,25,4,2,43,27,70
SICAYA,consulta externa,menores de 6 meses,2022-07-01,13,13,6,3,19,16,35
SIPE SIPE,consulta externa,menores de 6 meses,2022-07-01,199,183,37,45,236,228,464
SOPACHUY,consulta externa,menores de 6 meses,2022-07-01,32,18,8,3,40,21,61
SORACACHI,consulta externa,menores de 6 meses,2022-07-01,7,5,0,0,7,5,12
SORATA,consulta externa,menores de 6 meses,2022-07-01,45,28,7,5,52,33,85
SUCRE,consulta externa,menores de 6 meses,2022-07-01,1144,1055,236,232,1380,1287,2667
TACACHI,consulta externa,menores de 6 meses,2022-07-01,2,0,1,0,3,0,3
TACACOMA,consulta externa,menores de 6 meses,2022-07-01,17,23,3,0,20,23,43
TACOBAMBA,consulta externa,menores de 6 meses,2022-07-01,13,6,0,0,13,6,19
TACOPAYA,consulta externa,menores de 6 meses,2022-07-01,16,8,1,1,17,9,26
TAHUA,consulta externa,menores de 6 meses,2022-07-01,4,0,0,0,4,0,4
TAPACARI,consulta externa,menores de 6 meses,2022-07-01,46,39,4,2,50,41,91
TARABUCO,consulta externa,menores de 6 meses,2022-07-01,65,49,0,0,65,49,114
TARACO,consulta externa,menores de 6 meses,2022-07-01,9,7,1,1,10,8,18
TARATA,consulta externa,menores de 6 meses,2022-07-01,23,27,9,5,32,32,64
TARIJA,consulta externa,menores de 6 meses,2022-07-01,933,820,236,248,1169,1068,2237
TARVITA,consulta externa,menores de 6 meses,2022-07-01,51,38,1,3,52,41,93
TEOPONTE,consulta externa,menores de 6 meses,2022-07-01,27,16,19,3,46,19,65
TIAHUANACU,consulta externa,menores de 6 meses,2022-07-01,14,18,9,5,23,23,46
TINGUIPAYA,consulta externa,menores de 6 meses,2022-07-01,30,16,0,0,30,16,46
TIPUANI,consulta externa,menores de 6 meses,2022-07-01,25,15,0,4,25,19,44
TIQUIPAYA,consulta externa,menores de 6 meses,2022-07-01,264,243,23,18,287,261,548
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2022-07-01,49,63,24,29,73,92,165
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2022-07-01,1,0,0,0,1,0,1
TOCO,consulta externa,menores de 6 meses,2022-07-01,6,17,2,1,8,18,26
TODOS SANTOS,consulta externa,menores de 6 meses,2022-07-01,0,1,0,0,0,1,1
TOLATA,consulta externa,menores de 6 meses,2022-07-01,16,14,9,4,25,18,43
TOLEDO,consulta externa,menores de 6 meses,2022-07-01,4,7,1,0,5,7,12
TOMAVE,consulta externa,menores de 6 meses,2022-07-01,14,7,0,2,14,9,23
TOMINA,consulta externa,menores de 6 meses,2022-07-01,18,22,1,0,19,22,41
TORO TORO,consulta externa,menores de 6 meses,2022-07-01,22,18,0,0,22,18,40
TOTORA(CBBA),consulta externa,menores de 6 meses,2022-07-01,46,47,3,2,49,49,98
TOTORA(ORR),consulta externa,menores de 6 meses,2022-07-01,8,4,0,0,8,4,12
TRIGAL,consulta externa,menores de 6 meses,2022-07-01,3,4,3,1,6,5,11
TRINIDAD,consulta externa,menores de 6 meses,2022-07-01,505,429,99,58,604,487,1091
TUPIZA,consulta externa,menores de 6 meses,2022-07-01,93,85,31,39,124,124,248
TURCO,consulta externa,menores de 6 meses,2022-07-01,6,1,0,0,6,1,7
UMALA,consulta externa,menores de 6 meses,2022-07-01,15,12,2,2,17,14,31
UNCIA,consulta externa,menores de 6 meses,2022-07-01,50,36,2,6,52,42,94
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2022-07-01,61,65,4,4,65,69,134
URUBICHA,consulta externa,menores de 6 meses,2022-07-01,13,14,0,0,13,14,27
UYUNI,consulta externa,menores de 6 meses,2022-07-01,70,60,21,19,91,79,170
VACAS,consulta externa,menores de 6 meses,2022-07-01,17,12,0,2,17,14,31
VALLEGRANDE,consulta externa,menores de 6 meses,2022-07-01,26,25,2,4,28,29,57
VIACHA,consulta externa,menores de 6 meses,2022-07-01,287,329,59,76,346,405,751
VILA VILA,consulta externa,menores de 6 meses,2022-07-01,8,9,0,0,8,9,17
VILLA CHARCAS,consulta externa,menores de 6 meses,2022-07-01,37,27,0,0,37,27,64
VILLA MONTES,consulta externa,menores de 6 meses,2022-07-01,136,89,8,4,144,93,237
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2022-07-01,5,9,0,0,5,9,14
VILLA RIVERO,consulta externa,menores de 6 meses,2022-07-01,25,23,4,13,29,36,65
VILLA SERRANO,consulta externa,menores de 6 meses,2022-07-01,26,34,2,3,28,37,65
VILLA TUNARI,consulta externa,menores de 6 meses,2022-07-01,579,471,41,50,620,521,1141
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2022-07-01,16,14,1,0,17,14,31
VILLAZON,consulta externa,menores de 6 meses,2022-07-01,83,72,14,16,97,88,185
VINTO,consulta externa,menores de 6 meses,2022-07-01,188,168,39,40,227,208,435
VITICHI,consulta externa,menores de 6 meses,2022-07-01,13,11,0,0,13,11,24
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2022-07-01,2,5,0,0,2,5,7
WARNES,consulta externa,menores de 6 meses,2022-07-01,290,244,43,28,333,272,605
YACO,consulta externa,menores de 6 meses,2022-07-01,16,21,6,3,22,24,46
YACUIBA,consulta externa,menores de 6 meses,2022-07-01,326,293,97,75,423,368,791
YAMPARAEZ,consulta externa,menores de 6 meses,2022-07-01,20,11,0,0,20,11,31
YANACACHI,consulta externa,menores de 6 meses,2022-07-01,5,2,0,0,5,2,7
YAPACANI,consulta externa,menores de 6 meses,2022-07-01,135,88,16,10,151,98,249
YOCALLA,consulta externa,menores de 6 meses,2022-07-01,15,7,0,0,15,7,22
YOTALA,consulta externa,menores de 6 meses,2022-07-01,19,8,1,1,20,9,29
YUNCHARA,consulta externa,menores de 6 meses,2022-07-01,25,14,1,0,26,14,40
ZUDAÑEZ,consulta externa,menores de 6 meses,2022-07-01,9,9,3,0,12,9,21
ACACIO,consulta externa,menores de 6 meses,2022-08-01,8,4,0,0,8,4,12
ACHACACHI,consulta externa,menores de 6 meses,2022-08-01,68,84,9,27,77,111,188
ACHOCALLA,consulta externa,menores de 6 meses,2022-08-01,51,44,1,4,52,48,100
AIQUILE,consulta externa,menores de 6 meses,2022-08-01,52,47,18,18,70,65,135
ALALAY,consulta externa,menores de 6 meses,2022-08-01,0,3,0,1,0,4,4
ALCALA,consulta externa,menores de 6 meses,2022-08-01,10,6,0,0,10,6,16
ALTO BENI,consulta externa,menores de 6 meses,2022-08-01,42,31,0,0,42,31,73
ANCORAIMES,consulta externa,menores de 6 meses,2022-08-01,4,8,1,4,5,12,17
ANDAMARCA,consulta externa,menores de 6 meses,2022-08-01,5,2,0,0,5,2,7
ANTEQUERA,consulta externa,menores de 6 meses,2022-08-01,3,5,0,0,3,5,8
ANZALDO,consulta externa,menores de 6 meses,2022-08-01,20,18,2,0,22,18,40
APOLO,consulta externa,menores de 6 meses,2022-08-01,50,64,18,27,68,91,159
ARAMPAMPA,consulta externa,menores de 6 meses,2022-08-01,6,3,0,0,6,3,9
ARANI,consulta externa,menores de 6 meses,2022-08-01,11,17,2,1,13,18,31
ARBIETO,consulta externa,menores de 6 meses,2022-08-01,94,77,8,10,102,87,189
ARQUE,consulta externa,menores de 6 meses,2022-08-01,31,18,1,1,32,19,51
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2022-08-01,72,68,2,6,74,74,148
ATOCHA,consulta externa,menores de 6 meses,2022-08-01,24,28,7,10,31,38,69
AUCAPATA,consulta externa,menores de 6 meses,2022-08-01,17,25,0,0,17,25,42
AYATA,consulta externa,menores de 6 meses,2022-08-01,10,12,0,0,10,12,22
AYO AYO,consulta externa,menores de 6 meses,2022-08-01,6,10,2,1,8,11,19
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2022-08-01,39,37,2,3,41,40,81
AZURDUY,consulta externa,menores de 6 meses,2022-08-01,40,27,0,0,40,27,67
BATALLAS,consulta externa,menores de 6 meses,2022-08-01,8,16,5,12,13,28,41
BAURES,consulta externa,menores de 6 meses,2022-08-01,7,6,0,0,7,6,13
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2022-08-01,3,2,1,0,4,2,6
BELLA FLOR,consulta externa,menores de 6 meses,2022-08-01,6,13,1,5,7,18,25
BERMEJO,consulta externa,menores de 6 meses,2022-08-01,189,165,15,16,204,181,385
BETANZOS,consulta externa,menores de 6 meses,2022-08-01,43,49,0,2,43,51,94
BOLIVAR,consulta externa,menores de 6 meses,2022-08-01,12,11,0,0,12,11,23
BOLPEBRA,consulta externa,menores de 6 meses,2022-08-01,1,0,0,0,1,0,1
BOYUIBE,consulta externa,menores de 6 meses,2022-08-01,7,14,0,0,7,14,21
BUENA VISTA,consulta externa,menores de 6 meses,2022-08-01,18,24,1,0,19,24,43
CABEZAS,consulta externa,menores de 6 meses,2022-08-01,35,53,5,7,40,60,100
CAIROMA,consulta externa,menores de 6 meses,2022-08-01,21,30,3,5,24,35,59
"CAIZA ""D""",consulta externa,menores de 6 meses,2022-08-01,17,14,0,1,17,15,32
CAJUATA,consulta externa,menores de 6 meses,2022-08-01,31,36,8,1,39,37,76
CALACOTO,consulta externa,menores de 6 meses,2022-08-01,2,5,0,0,2,5,7
CALAMARCA,consulta externa,menores de 6 meses,2022-08-01,28,29,0,1,28,30,58
CAMARGO,consulta externa,menores de 6 meses,2022-08-01,38,30,7,10,45,40,85
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2022-08-01,4,1,0,0,4,1,5
CAMIRI,consulta externa,menores de 6 meses,2022-08-01,69,53,15,7,84,60,144
CAPINOTA,consulta externa,menores de 6 meses,2022-08-01,80,75,19,22,99,97,196
CAQUIAVIRI,consulta externa,menores de 6 meses,2022-08-01,15,15,1,1,16,16,32
CARACOLLO,consulta externa,menores de 6 meses,2022-08-01,71,67,19,11,90,78,168
CARANAVI,consulta externa,menores de 6 meses,2022-08-01,182,164,28,31,210,195,405
CARANGAS,consulta externa,menores de 6 meses,2022-08-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,menores de 6 meses,2022-08-01,36,28,5,9,41,37,78
CARIPUYO,consulta externa,menores de 6 meses,2022-08-01,5,3,0,0,5,3,8
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2022-08-01,9,7,3,2,12,9,21
CATACORA,consulta externa,menores de 6 meses,2022-08-01,4,3,0,0,4,3,7
CHACARILLA,consulta externa,menores de 6 meses,2022-08-01,1,0,0,0,1,0,1
CHALLAPATA,consulta externa,menores de 6 meses,2022-08-01,69,79,6,5,75,84,159
CHAQUI,consulta externa,menores de 6 meses,2022-08-01,9,5,0,0,9,5,14
CHARAGUA,consulta externa,menores de 6 meses,2022-08-01,82,58,10,13,92,71,163
CHARAÑA,consulta externa,menores de 6 meses,2022-08-01,1,3,0,1,1,4,5
CHAYANTA,consulta externa,menores de 6 meses,2022-08-01,20,39,0,0,20,39,59
CHIMORE,consulta externa,menores de 6 meses,2022-08-01,133,144,25,33,158,177,335
CHIPAYA,consulta externa,menores de 6 meses,2022-08-01,0,0,1,0,1,0,1
CHOQUE COTA,consulta externa,menores de 6 meses,2022-08-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,menores de 6 meses,2022-08-01,6,5,4,6,10,11,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2022-08-01,52,39,6,3,58,42,100
CHUMA,consulta externa,menores de 6 meses,2022-08-01,19,17,0,2,19,19,38
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2022-08-01,14,9,0,0,14,9,23
CKOCHAS,consulta externa,menores de 6 meses,2022-08-01,25,17,0,0,25,17,42
CLIZA,consulta externa,menores de 6 meses,2022-08-01,71,58,9,7,80,65,145
COBIJA,consulta externa,menores de 6 meses,2022-08-01,161,187,103,87,264,274,538
COCAPATA,consulta externa,menores de 6 meses,2022-08-01,81,67,1,0,82,67,149
COCHABAMBA,consulta externa,menores de 6 meses,2022-08-01,2401,2215,1073,1093,3474,3308,6782
COIPASA,consulta externa,menores de 6 meses,2022-08-01,1,2,0,0,1,2,3
COLCAPIRHUA,consulta externa,menores de 6 meses,2022-08-01,75,91,77,74,152,165,317
"COLCHA ""K""",consulta externa,menores de 6 meses,2022-08-01,33,15,0,2,33,17,50
COLLANA,consulta externa,menores de 6 meses,2022-08-01,1,3,2,1,3,4,7
COLOMI,consulta externa,menores de 6 meses,2022-08-01,56,35,7,2,63,37,100
COLPA BELGICA,consulta externa,menores de 6 meses,2022-08-01,9,14,2,0,11,14,25
COLQUECHACA,consulta externa,menores de 6 meses,2022-08-01,35,17,3,0,38,17,55
COLQUENCHA,consulta externa,menores de 6 meses,2022-08-01,21,14,6,5,27,19,46
COLQUIRI,consulta externa,menores de 6 meses,2022-08-01,26,18,1,0,27,18,45
COMANCHE,consulta externa,menores de 6 meses,2022-08-01,1,2,0,0,1,2,3
COMARAPA,consulta externa,menores de 6 meses,2022-08-01,38,50,10,10,48,60,108
COMBAYA,consulta externa,menores de 6 meses,2022-08-01,3,0,0,0,3,0,3
CONCEPCION,consulta externa,menores de 6 meses,2022-08-01,98,74,8,18,106,92,198
COPACABANA,consulta externa,menores de 6 meses,2022-08-01,10,5,0,0,10,5,15
CORIPATA,consulta externa,menores de 6 meses,2022-08-01,64,41,13,22,77,63,140
CORO CORO,consulta externa,menores de 6 meses,2022-08-01,17,20,2,3,19,23,42
COROICO,consulta externa,menores de 6 meses,2022-08-01,43,37,26,26,69,63,132
CORQUE,consulta externa,menores de 6 meses,2022-08-01,15,9,1,0,16,9,25
COTAGAITA,consulta externa,menores de 6 meses,2022-08-01,58,36,7,3,65,39,104
COTOCA,consulta externa,menores de 6 meses,2022-08-01,141,140,11,9,152,149,301
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2022-08-01,62,44,2,6,64,50,114
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2022-08-01,6,5,0,2,6,7,13
CUEVO,consulta externa,menores de 6 meses,2022-08-01,12,2,9,8,21,10,31
CULPINA,consulta externa,menores de 6 meses,2022-08-01,25,21,3,0,28,21,49
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2022-08-01,6,4,0,0,6,4,10
CURVA,consulta externa,menores de 6 meses,2022-08-01,0,5,0,0,0,5,5
DESAGUADERO,consulta externa,menores de 6 meses,2022-08-01,10,14,4,2,14,16,30
EL ALTO,consulta externa,menores de 6 meses,2022-08-01,3270,3182,1129,1086,4399,4268,8667
EL CHORO,consulta externa,menores de 6 meses,2022-08-01,2,2,0,0,2,2,4
EL PUENTE(STC),consulta externa,menores de 6 meses,2022-08-01,33,11,0,0,33,11,44
EL PUENTE(TJA),consulta externa,menores de 6 meses,2022-08-01,29,14,3,2,32,16,48
EL TORNO,consulta externa,menores de 6 meses,2022-08-01,219,221,103,176,322,397,719
EL VILLAR,consulta externa,menores de 6 meses,2022-08-01,7,9,1,0,8,9,17
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2022-08-01,57,58,0,1,57,59,116
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2022-08-01,192,137,8,7,200,144,344
ESCOMA,consulta externa,menores de 6 meses,2022-08-01,18,10,1,2,19,12,31
EUCALIPTUS,consulta externa,menores de 6 meses,2022-08-01,8,3,0,0,8,3,11
EXALTACION,consulta externa,menores de 6 meses,2022-08-01,3,13,0,0,3,13,16
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2022-08-01,53,34,6,2,59,36,95
FILADELFIA,consulta externa,menores de 6 meses,2022-08-01,16,8,0,0,16,8,24
GAIOC JATUN AYLLU YURA,consulta externa,menores de 6 meses,2022-08-01,11,10,0,0,11,10,21
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2022-08-01,62,54,12,11,74,65,139
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2022-08-01,24,25,3,4,27,29,56
GUANAY,consulta externa,menores de 6 meses,2022-08-01,37,39,18,20,55,59,114
GUAQUI,consulta externa,menores de 6 meses,2022-08-01,4,5,0,0,4,5,9
GUAYARAMERIN,consulta externa,menores de 6 meses,2022-08-01,105,105,17,23,122,128,250
GUTIERREZ,consulta externa,menores de 6 meses,2022-08-01,29,36,1,1,30,37,67
HUACARETA,consulta externa,menores de 6 meses,2022-08-01,17,13,9,7,26,20,46
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2022-08-01,10,4,1,0,11,4,15
HUACHACALLA,consulta externa,menores de 6 meses,2022-08-01,0,1,0,0,0,1,1
HUANUNI,consulta externa,menores de 6 meses,2022-08-01,59,68,9,14,68,82,150
HUARACAJE,consulta externa,menores de 6 meses,2022-08-01,6,4,8,3,14,7,21
HUARINA,consulta externa,menores de 6 meses,2022-08-01,12,10,3,0,15,10,25
HUATAJATA,consulta externa,menores de 6 meses,2022-08-01,2,1,2,2,4,3,7
HUAYLLAMARCA,consulta externa,menores de 6 meses,2022-08-01,10,4,0,0,10,4,14
HUMANATA,consulta externa,menores de 6 meses,2022-08-01,0,2,0,3,0,5,5
ICHOCA,consulta externa,menores de 6 meses,2022-08-01,9,11,0,0,9,11,20
ICLA,consulta externa,menores de 6 meses,2022-08-01,8,14,0,8,8,22,30
INCAHUASI,consulta externa,menores de 6 meses,2022-08-01,50,37,0,0,50,37,87
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2022-08-01,11,3,0,0,11,3,14
INQUISIVI,consulta externa,menores de 6 meses,2022-08-01,26,26,7,8,33,34,67
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2022-08-01,51,55,3,1,54,56,110
IXIAMAS,consulta externa,menores de 6 meses,2022-08-01,51,38,14,6,65,44,109
JESUS DE MACHACA,consulta externa,menores de 6 meses,2022-08-01,11,9,12,14,23,23,46
LA ASUNTA,consulta externa,menores de 6 meses,2022-08-01,124,117,12,16,136,133,269
LA GUARDIA,consulta externa,menores de 6 meses,2022-08-01,302,285,186,151,488,436,924
LA PAZ,consulta externa,menores de 6 meses,2022-08-01,2556,2569,834,839,3390,3408,6798
LAGUNILLAS,consulta externa,menores de 6 meses,2022-08-01,19,9,1,0,20,9,29
LAJA,consulta externa,menores de 6 meses,2022-08-01,32,33,2,8,34,41,75
LAS CARRERAS,consulta externa,menores de 6 meses,2022-08-01,3,7,0,0,3,7,10
LICOMA PAMPA,consulta externa,menores de 6 meses,2022-08-01,8,12,0,0,8,12,20
LLALLAGUA,consulta externa,menores de 6 meses,2022-08-01,137,107,11,3,148,110,258
LLICA,consulta externa,menores de 6 meses,2022-08-01,4,3,0,0,4,3,7
LORETO,consulta externa,menores de 6 meses,2022-08-01,11,4,3,4,14,8,22
LURIBAY,consulta externa,menores de 6 meses,2022-08-01,14,14,1,0,15,14,29
MACHACAMARCA,consulta externa,menores de 6 meses,2022-08-01,9,8,1,0,10,8,18
MACHARETI,consulta externa,menores de 6 meses,2022-08-01,9,13,0,0,9,13,22
MAGDALENA,consulta externa,menores de 6 meses,2022-08-01,22,18,0,0,22,18,40
MAIRANA,consulta externa,menores de 6 meses,2022-08-01,30,32,5,8,35,40,75
