,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,41,51,0,2,41,53,94
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,13,8,11,8,24,16,40
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,46,16,63,43,109,59,168
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,8,8,1,1,9,9,18
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,1,3,0,0,1,3,4
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,702,576,90,103,792,679,1471
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,36,17,0,0,36,17,53
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,3,5,4,1,7,6,13
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,53,62,13,10,66,72,138
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,7,4,0,5,7,9,16
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,21,9,2,3,23,12,35
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,23,36,12,15,35,51,86
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,7,9,4,3,11,12,23
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,26,26,1,0,27,26,53
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,6,13,0,4,6,17,23
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,4,10,0,0,4,10,14
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,37,37,0,2,37,39,76
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,341,327,30,28,371,355,726
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,18,24,0,0,18,24,42
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,135,111,64,73,199,184,383
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,5,8,1,0,6,8,14
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,504,495,149,135,653,630,1283
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,16,8,1,0,17,8,25
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,0,12,0,1,0,13,13
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,18,18,0,2,18,20,38
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,20,0,0,9,20,29
REYES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,47,38,0,0,47,38,85
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,299,298,51,81,350,379,729
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,40,30,5,6,45,36,81
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,47,51,9,2,56,53,109
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,7,11,1,7,8,18,26
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,536,532,124,85,660,617,1277
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,2,7,0,0,2,7,9
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,42,29,2,0,44,29,73
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,24,19,5,5,29,24,53
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,6,16,0,0,6,16,22
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,34,26,10,7,44,33,77
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,4,4,0,0,4,4,8
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,34,40,16,14,50,54,104
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,5,5,3,2,8,7,15
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,4,5,0,0,4,5,9
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,5,0,0,9,5,14
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,35,22,10,13,45,35,80
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,130,121,36,33,166,154,320
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,27,24,1,1,28,25,53
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,28,28,1,1,29,29,58
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,71,66,1,3,72,69,141
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,147,109,17,19,164,128,292
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,6,4,2,2,8,6,14
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,22,26,0,0,22,26,48
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,15,12,1,2,16,14,30
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,27,29,1,1,28,30,58
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,20,10,0,0,20,10,30
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,131,133,26,23,157,156,313
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,18,25,0,0,18,25,43
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,87,68,2,9,89,77,166
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,88,82,5,5,93,87,180
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,30,33,1,2,31,35,66
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,14,9,3,1,17,10,27
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,0,0,0,9,0,9
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,72,50,8,4,80,54,134
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,60,65,4,3,64,68,132
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,14,9,0,0,14,9,23
SAN PEDRO DE MACHA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,49,33,0,0,49,33,82
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,2,10,0,0,2,10,12
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,8,5,1,1,9,6,15
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,2,5,0,0,2,5,7
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,45,20,28,21,73,41,114
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,7,11,1,0,8,11,19
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,14,5,0,0,14,5,19
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,27,29,24,19,51,48,99
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,3556,3133,944,859,4500,3992,8492
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,24,24,0,0,24,24,48
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,39,30,2,3,41,33,74
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,6,7,1,3,7,10,17
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,16,17,6,2,22,19,41
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,11,4,3,1,14,5,19
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,3,7,0,3,3,10,13
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,24,13,3,1,27,14,41
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,6,5,0,0,6,5,11
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,14,15,2,1,16,16,32
SENA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,20,16,0,0,20,16,36
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,131,118,6,7,137,125,262
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,32,25,2,2,34,27,61
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,9,5,3,14,12,26
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,220,182,59,60,279,242,521
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,30,27,4,3,34,30,64
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,13,12,0,0,13,12,25
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,45,30,3,6,48,36,84
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,960,812,210,144,1170,956,2126
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,6,2,0,2,6,4,10
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,5,17,0,3,5,20,25
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,15,16,0,0,15,16,31
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,16,13,1,1,17,14,31
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,3,1,0,0,3,1,4
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,51,46,9,9,60,55,115
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,35,60,0,0,35,60,95
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,12,0,1,9,13,22
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,27,16,6,11,33,27,60
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,613,536,284,237,897,773,1670
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,37,47,1,1,38,48,86
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,26,17,6,4,32,21,53
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,15,17,20,11,35,28,63
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,29,27,0,0,29,27,56
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,12,22,7,9,19,31,50
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,203,219,32,37,235,256,491
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,54,40,34,40,88,80,168
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,0,2,0,0,0,2,2
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,14,13,3,1,17,14,31
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,1,1,0,0,1,1,2
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,11,14,4,6,15,20,35
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,2,1,1,0,3,1,4
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,15,15,0,1,15,16,31
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,15,13,0,1,15,14,29
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,30,25,0,0,30,25,55
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,49,26,31,24,80,50,130
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,13,5,1,1,14,6,20
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,1,1,0,0,1,1,2
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,318,200,83,84,401,284,685
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,103,130,13,11,116,141,257
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,12,7,2,1,14,8,22
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,8,8,5,6,13,14,27
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,43,64,3,5,46,69,115
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,68,64,7,3,75,67,142
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,13,7,0,1,13,8,21
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,59,53,4,8,63,61,124
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,13,19,5,3,18,22,40
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,28,33,9,10,37,43,80
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,176,164,22,12,198,176,374
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,4,0,0,9,4,13
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,44,31,1,0,45,31,76
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,106,67,27,15,133,82,215
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,9,5,0,0,9,5,14
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,24,19,21,12,45,31,76
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,18,15,8,14,26,29,55
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,448,358,69,59,517,417,934
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,22,16,2,6,24,22,46
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,65,46,9,12,74,58,132
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,190,189,80,56,270,245,515
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,10,12,0,0,10,12,22
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,1,2,1,1,2,3,5
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,311,291,37,41,348,332,680
YACO,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,18,18,6,3,24,21,45
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,248,243,60,68,308,311,619
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,17,13,1,1,18,14,32
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,11,10,1,1,12,11,23
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,140,111,49,23,189,134,323
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,11,11,0,1,11,12,23
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,15,21,1,2,16,23,39
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,22,10,0,4,22,14,36
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,0,1,0,0,0,1,1
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2023-07-01,19,10,8,5,27,15,42
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,6,8,0,0,6,8,14
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,47,43,10,15,57,58,115
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,46,38,4,4,50,42,92
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,77,56,23,27,100,83,183
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,8,4,2,1,10,5,15
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,10,3,6,0,16,3,19
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,38,49,0,1,38,50,88
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,12,14,4,4,16,18,34
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,4,5,0,0,4,5,9
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,0,4,0,0,0,4,4
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,8,9,5,3,13,12,25
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,47,48,34,33,81,81,162
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,7,9,0,0,7,9,16
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,13,20,0,1,13,21,34
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,83,84,18,18,101,102,203
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,29,30,0,0,29,30,59
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,75,68,3,3,78,71,149
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,33,29,0,7,33,36,69
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,13,18,1,2,14,20,34
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,11,11,0,1,11,12,23
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,7,7,6,3,13,10,23
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,74,75,5,1,79,76,155
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,33,41,0,3,33,44,77
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,14,15,16,11,30,26,56
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,13,15,0,1,13,16,29
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,1,1,0,0,1,1,2
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,0,1,0,0,0,1,1
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,14,10,1,1,15,11,26
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,192,159,24,33,216,192,408
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,56,50,0,0,56,50,106
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,12,13,5,3,17,16,33
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,0,4,1,1,1,5,6
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,13,12,0,1,13,13,26
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,40,42,4,2,44,44,88
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,100,83,1,2,101,85,186
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,22,21,3,4,25,25,50
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,29,26,1,1,30,27,57
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,38,29,4,2,42,31,73
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,10,6,1,0,11,6,17
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,33,25,1,3,34,28,62
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,45,31,5,1,50,32,82
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,9,9,1,0,10,9,19
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,94,76,14,4,108,80,188
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,58,73,3,1,61,74,135
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,21,28,3,1,24,29,53
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,77,56,4,5,81,61,142
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,195,212,28,32,223,244,467
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,41,42,9,3,50,45,95
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,11,11,0,0,11,11,22
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,5,10,0,2,5,12,17
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,0,1,0,1,0,2,2
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,3,1,0,0,3,1,4
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,50,30,3,3,53,33,86
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,14,17,3,0,17,17,34
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,101,90,13,26,114,116,230
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,4,5,0,2,4,7,11
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,27,26,1,0,28,26,54
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,149,91,16,16,165,107,272
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,7,2,1,0,8,2,10
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,5,2,0,0,5,2,7
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,1,4,3,1,4,5,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,51,39,3,8,54,47,101
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,22,20,1,0,23,20,43
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,16,21,1,0,17,21,38
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,23,37,0,0,23,37,60
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,51,56,29,24,80,80,160
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,171,127,91,80,262,207,469
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,87,79,1,6,88,85,173
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,2310,1994,805,716,3115,2710,5825
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,2,5,0,0,2,5,7
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,72,74,58,57,130,131,261
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,38,33,4,4,42,37,79
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,6,1,3,0,9,1,10
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,46,53,2,3,48,56,104
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,16,20,4,7,20,27,47
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,39,34,0,2,39,36,75
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,24,22,7,9,31,31,62
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,24,39,17,13,41,52,93
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,0,7,0,1,0,8,8
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,34,34,3,6,37,40,77
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,5,4,0,1,5,5,10
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,52,48,16,11,68,59,127
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,15,10,0,1,15,11,26
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,51,39,13,11,64,50,114
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,17,18,0,2,17,20,37
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,45,36,24,19,69,55,124
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,13,6,0,0,13,6,19
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,57,57,1,6,58,63,121
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,232,197,23,21,255,218,473
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,51,51,12,20,63,71,134
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,4,6,0,3,4,9,13
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,11,3,13,8,24,11,35
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,25,32,1,2,26,34,60
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,2,4,0,1,2,5,7
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,6,6,1,0,7,6,13
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,7,2,7,5,14,7,21
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,2141,1995,888,885,3029,2880,5909
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,3,4,0,0,3,4,7
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,44,33,0,0,44,33,77
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,22,24,2,0,24,24,48
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,252,258,233,276,485,534,1019
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,20,9,0,1,20,10,30
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,47,56,1,1,48,57,105
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,190,174,12,5,202,179,381
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,19,11,0,0,19,11,30
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,6,6,0,0,6,6,12
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2023-08-01,1,3,0,0,1,3,4
