,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
GUAQUI,consulta externa,menores de 6 meses,2023-06-01,10,10,0,1,10,11,21
GUAYARAMERIN,consulta externa,menores de 6 meses,2023-06-01,123,85,7,2,130,87,217
GUTIERREZ,consulta externa,menores de 6 meses,2023-06-01,35,32,0,4,35,36,71
HUACARAJE,consulta externa,menores de 6 meses,2023-06-01,4,8,5,6,9,14,23
HUACARETA,consulta externa,menores de 6 meses,2023-06-01,30,20,10,7,40,27,67
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2023-06-01,4,7,0,3,4,10,14
HUACHACALLA,consulta externa,menores de 6 meses,2023-06-01,0,1,0,0,0,1,1
HUANUNI,consulta externa,menores de 6 meses,2023-06-01,36,63,15,20,51,83,134
HUARINA,consulta externa,menores de 6 meses,2023-06-01,15,15,7,5,22,20,42
HUATAJATA,consulta externa,menores de 6 meses,2023-06-01,1,0,3,1,4,1,5
HUAYLLAMARCA,consulta externa,menores de 6 meses,2023-06-01,2,6,0,1,2,7,9
HUMANATA,consulta externa,menores de 6 meses,2023-06-01,3,4,0,2,3,6,9
ICHOCA,consulta externa,menores de 6 meses,2023-06-01,13,9,1,0,14,9,23
ICLA,consulta externa,menores de 6 meses,2023-06-01,12,13,3,3,15,16,31
INCAHUASI,consulta externa,menores de 6 meses,2023-06-01,40,46,0,1,40,47,87
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2023-06-01,4,4,0,0,4,4,8
INQUISIVI,consulta externa,menores de 6 meses,2023-06-01,26,25,1,2,27,27,54
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2023-06-01,51,61,11,11,62,72,134
IXIAMAS,consulta externa,menores de 6 meses,2023-06-01,50,56,3,3,53,59,112
JESUS DE MACHACA,consulta externa,menores de 6 meses,2023-06-01,15,25,7,7,22,32,54
LA ASUNTA,consulta externa,menores de 6 meses,2023-06-01,134,136,23,13,157,149,306
LA GUARDIA,consulta externa,menores de 6 meses,2023-06-01,407,400,182,119,589,519,1108
LA PAZ,consulta externa,menores de 6 meses,2023-06-01,2858,2845,840,898,3698,3743,7441
LA RIVERA,consulta externa,menores de 6 meses,2023-06-01,1,1,0,0,1,1,2
LAGUNILLAS,consulta externa,menores de 6 meses,2023-06-01,17,37,1,2,18,39,57
LAJA,consulta externa,menores de 6 meses,2023-06-01,37,28,5,3,42,31,73
LAS CARRERAS,consulta externa,menores de 6 meses,2023-06-01,3,2,0,0,3,2,5
LICOMA PAMPA,consulta externa,menores de 6 meses,2023-06-01,5,5,0,0,5,5,10
LLALLAGUA,consulta externa,menores de 6 meses,2023-06-01,171,122,4,3,175,125,300
LLICA,consulta externa,menores de 6 meses,2023-06-01,1,6,0,0,1,6,7
LORETO,consulta externa,menores de 6 meses,2023-06-01,7,12,3,1,10,13,23
LURIBAY,consulta externa,menores de 6 meses,2023-06-01,23,14,0,0,23,14,37
MACHACAMARCA,consulta externa,menores de 6 meses,2023-06-01,4,5,3,1,7,6,13
MACHARETI,consulta externa,menores de 6 meses,2023-06-01,10,20,1,2,11,22,33
MAGDALENA,consulta externa,menores de 6 meses,2023-06-01,16,16,2,1,18,17,35
MAIRANA,consulta externa,menores de 6 meses,2023-06-01,42,27,15,14,57,41,98
MALLA,consulta externa,menores de 6 meses,2023-06-01,6,7,0,0,6,7,13
MAPIRI,consulta externa,menores de 6 meses,2023-06-01,52,66,0,4,52,70,122
MECAPACA,consulta externa,menores de 6 meses,2023-06-01,23,19,4,2,27,21,48
MINEROS,consulta externa,menores de 6 meses,2023-06-01,31,24,8,8,39,32,71
MIZQUE,consulta externa,menores de 6 meses,2023-06-01,60,56,18,20,78,76,154
MOCOMOCO,consulta externa,menores de 6 meses,2023-06-01,33,13,7,3,40,16,56
MOJINETE,consulta externa,menores de 6 meses,2023-06-01,1,0,3,0,4,0,4
MOJOCOYA,consulta externa,menores de 6 meses,2023-06-01,10,9,2,4,12,13,25
MONTEAGUDO,consulta externa,menores de 6 meses,2023-06-01,89,80,15,9,104,89,193
MONTERO,consulta externa,menores de 6 meses,2023-06-01,911,813,106,92,1017,905,1922
MORO MORO,consulta externa,menores de 6 meses,2023-06-01,1,6,0,2,1,8,9
MOROCHATA,consulta externa,menores de 6 meses,2023-06-01,11,9,2,3,13,12,25
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2023-06-01,6,6,0,0,6,6,12
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2023-06-01,1,2,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2023-06-01,4,2,0,0,4,2,6
OCURI,consulta externa,menores de 6 meses,2023-06-01,22,22,0,0,22,22,44
OKINAWA,consulta externa,menores de 6 meses,2023-06-01,30,32,9,0,39,32,71
OMEREQUE,consulta externa,menores de 6 meses,2023-06-01,15,16,1,2,16,18,34
ORURO,consulta externa,menores de 6 meses,2023-06-01,1561,1518,377,356,1938,1874,3812
PADCAYA,consulta externa,menores de 6 meses,2023-06-01,71,34,10,7,81,41,122
PADILLA,consulta externa,menores de 6 meses,2023-06-01,23,18,0,0,23,18,41
PAILON,consulta externa,menores de 6 meses,2023-06-01,121,100,20,15,141,115,256
PALCA,consulta externa,menores de 6 meses,2023-06-01,40,54,2,2,42,56,98
PALOS BLANCOS,consulta externa,menores de 6 meses,2023-06-01,118,91,3,3,121,94,215
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2023-06-01,1,1,0,0,1,1,2
PAMPA GRANDE,consulta externa,menores de 6 meses,2023-06-01,17,13,4,1,21,14,35
PAPEL PAMPA,consulta externa,menores de 6 meses,2023-06-01,12,9,0,0,12,9,21
PASORAPA,consulta externa,menores de 6 meses,2023-06-01,9,9,4,5,13,14,27
PATACAMAYA,consulta externa,menores de 6 meses,2023-06-01,58,52,0,2,58,54,112
PAZÑA,consulta externa,menores de 6 meses,2023-06-01,10,2,0,0,10,2,12
PELECHUCO,consulta externa,menores de 6 meses,2023-06-01,32,20,1,2,33,22,55
POCOATA,consulta externa,menores de 6 meses,2023-06-01,31,27,1,0,32,27,59
POCONA,consulta externa,menores de 6 meses,2023-06-01,13,19,1,0,14,19,33
POJO (CBBA),consulta externa,menores de 6 meses,2023-06-01,16,16,17,9,33,25,58
POOPO,consulta externa,menores de 6 meses,2023-06-01,8,14,1,1,9,15,24
PORCO,consulta externa,menores de 6 meses,2023-06-01,32,28,1,1,33,29,62
POROMA,consulta externa,menores de 6 meses,2023-06-01,44,30,5,1,49,31,80
PORONGO,consulta externa,menores de 6 meses,2023-06-01,17,25,25,17,42,42,84
PORTACHUELO,consulta externa,menores de 6 meses,2023-06-01,36,25,45,31,81,56,137
PORVENIR,consulta externa,menores de 6 meses,2023-06-01,12,13,1,1,13,14,27
POSTRER VALLE,consulta externa,menores de 6 meses,2023-06-01,1,0,0,0,1,0,1
POTOSI,consulta externa,menores de 6 meses,2023-06-01,1171,1141,279,304,1450,1445,2895
PRESTO,consulta externa,menores de 6 meses,2023-06-01,11,18,1,0,12,18,30
PUCARA,consulta externa,menores de 6 meses,2023-06-01,2,2,0,0,2,2,4
PUCARANI,consulta externa,menores de 6 meses,2023-06-01,87,64,5,3,92,67,159
PUERTO ACOSTA,consulta externa,menores de 6 meses,2023-06-01,6,2,3,2,9,4,13
PUERTO CARABUCO,consulta externa,menores de 6 meses,2023-06-01,16,15,1,9,17,24,41
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2023-06-01,36,17,13,13,49,30,79
PUERTO PEREZ,consulta externa,menores de 6 meses,2023-06-01,1,7,3,1,4,8,12
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2023-06-01,32,18,1,1,33,19,52
PUERTO RICO,consulta externa,menores de 6 meses,2023-06-01,18,9,0,0,18,9,27
PUERTO SILES,consulta externa,menores de 6 meses,2023-06-01,5,3,1,0,6,3,9
PUERTO SUAREZ,consulta externa,menores de 6 meses,2023-06-01,41,42,0,0,41,42,83
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2023-06-01,387,419,51,43,438,462,900
PUNA,consulta externa,menores de 6 meses,2023-06-01,13,22,1,0,14,22,36
PUNATA,consulta externa,menores de 6 meses,2023-06-01,148,169,75,89,223,258,481
QUIABAYA,consulta externa,menores de 6 meses,2023-06-01,7,12,2,0,9,12,21
QUILLACOLLO,consulta externa,menores de 6 meses,2023-06-01,702,558,152,166,854,724,1578
QUIME,consulta externa,menores de 6 meses,2023-06-01,16,14,1,1,17,15,32
QUIRUSILLAS,consulta externa,menores de 6 meses,2023-06-01,1,1,0,0,1,1,2
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2023-06-01,14,10,0,1,14,11,25
RAVELO,consulta externa,menores de 6 meses,2023-06-01,14,13,0,0,14,13,27
REYES,consulta externa,menores de 6 meses,2023-06-01,43,29,0,0,43,29,72
RIBERALTA,consulta externa,menores de 6 meses,2023-06-01,479,504,64,63,543,567,1110
ROBORE,consulta externa,menores de 6 meses,2023-06-01,33,40,10,8,43,48,91
RURRENABAQUE,consulta externa,menores de 6 meses,2023-06-01,86,61,2,4,88,65,153
SABAYA,consulta externa,menores de 6 meses,2023-06-01,7,6,0,0,7,6,13
SACABA,consulta externa,menores de 6 meses,2023-06-01,653,595,215,167,868,762,1630
SACABAMBA,consulta externa,menores de 6 meses,2023-06-01,2,4,2,0,4,4,8
SACACA,consulta externa,menores de 6 meses,2023-06-01,31,30,0,0,31,30,61
SAIPINA,consulta externa,menores de 6 meses,2023-06-01,17,16,6,8,23,24,47
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2023-06-01,5,8,0,1,5,9,14
SAMAIPATA,consulta externa,menores de 6 meses,2023-06-01,26,18,9,1,35,19,54
SAN AGUSTIN,consulta externa,menores de 6 meses,2023-06-01,0,3,0,0,0,3,3
SAN ANDRES,consulta externa,menores de 6 meses,2023-06-01,23,31,7,7,30,38,68
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2023-06-01,3,2,0,3,3,5,8
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2023-06-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2023-06-01,11,3,1,1,12,4,16
SAN BENITO,consulta externa,menores de 6 meses,2023-06-01,49,37,14,12,63,49,112
SAN BORJA,consulta externa,menores de 6 meses,2023-06-01,133,150,34,37,167,187,354
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2023-06-01,24,24,0,2,24,26,50
SAN CARLOS,consulta externa,menores de 6 meses,2023-06-01,33,32,6,0,39,32,71
SAN IGNACIO,consulta externa,menores de 6 meses,2023-06-01,86,91,9,6,95,97,192
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2023-06-01,94,95,17,29,111,124,235
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2023-06-01,7,9,4,5,11,14,25
SAN JAVIER(STC),consulta externa,menores de 6 meses,2023-06-01,20,16,0,0,20,16,36
SAN JOAQUIN,consulta externa,menores de 6 meses,2023-06-01,6,9,0,0,6,9,15
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2023-06-01,30,27,0,0,30,27,57
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2023-06-01,27,23,4,1,31,24,55
SAN JULIAN,consulta externa,menores de 6 meses,2023-06-01,152,132,145,113,297,245,542
SAN LORENZO(PND),consulta externa,menores de 6 meses,2023-06-01,15,11,0,4,15,15,30
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2023-06-01,105,101,5,5,110,106,216
SAN LUCAS,consulta externa,menores de 6 meses,2023-06-01,79,55,3,3,82,58,140
SAN MATIAS,consulta externa,menores de 6 meses,2023-06-01,34,29,0,1,34,30,64
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2023-06-01,15,20,1,1,16,21,37
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2023-06-01,6,2,0,0,6,2,8
SAN PEDRO,consulta externa,menores de 6 meses,2023-06-01,88,62,10,5,98,67,165
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2023-06-01,37,32,2,1,39,33,72
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2023-06-01,16,6,0,0,16,6,22
SAN PEDRO DE MACHA,consulta externa,menores de 6 meses,2023-06-01,20,32,0,0,20,32,52
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2023-06-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2023-06-01,9,13,0,0,9,13,22
SAN PEDRO(PND),consulta externa,menores de 6 meses,2023-06-01,1,1,0,0,1,1,2
SAN RAFAEL,consulta externa,menores de 6 meses,2023-06-01,28,18,17,10,45,28,73
SAN RAMON BENI,consulta externa,menores de 6 meses,2023-06-01,15,22,0,0,15,22,37
SAN RAMON SCZ,consulta externa,menores de 6 meses,2023-06-01,8,8,0,1,8,9,17
SANTA ANA,consulta externa,menores de 6 meses,2023-06-01,48,52,100,54,148,106,254
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2023-06-01,6535,5805,1434,1254,7969,7059,15028
SANTA ROSA,consulta externa,menores de 6 meses,2023-06-01,32,24,0,0,32,24,56
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2023-06-01,28,22,0,1,28,23,51
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2023-06-01,1,7,5,1,6,8,14
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2023-06-01,7,8,0,0,7,8,15
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2023-06-01,3,3,0,0,3,3,6
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2023-06-01,4,5,1,3,5,8,13
SANTIVAÑES,consulta externa,menores de 6 meses,2023-06-01,23,35,1,3,24,38,62
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2023-06-01,1,1,0,0,1,1,2
SAPAHAQUI,consulta externa,menores de 6 meses,2023-06-01,15,19,2,1,17,20,37
SENA,consulta externa,menores de 6 meses,2023-06-01,8,23,2,0,10,23,33
SHINAOTA,consulta externa,menores de 6 meses,2023-06-01,132,147,4,3,136,150,286
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2023-06-01,37,52,0,0,37,52,89
SICAYA,consulta externa,menores de 6 meses,2023-06-01,7,8,2,7,9,15,24
SIPE SIPE,consulta externa,menores de 6 meses,2023-06-01,215,216,51,57,266,273,539
SOPACHUY,consulta externa,menores de 6 meses,2023-06-01,16,17,0,3,16,20,36
SORACACHI,consulta externa,menores de 6 meses,2023-06-01,19,13,1,1,20,14,34
SORATA,consulta externa,menores de 6 meses,2023-06-01,39,34,7,0,46,34,80
SUCRE,consulta externa,menores de 6 meses,2023-06-01,1339,1094,336,312,1675,1406,3081
TACACHI,consulta externa,menores de 6 meses,2023-06-01,3,8,0,0,3,8,11
TACACOMA,consulta externa,menores de 6 meses,2023-06-01,22,13,3,1,25,14,39
TACOBAMBA,consulta externa,menores de 6 meses,2023-06-01,3,7,0,0,3,7,10
TACOPAYA,consulta externa,menores de 6 meses,2023-06-01,9,13,0,0,9,13,22
TAHUA,consulta externa,menores de 6 meses,2023-06-01,4,1,0,0,4,1,5
TAPACARI,consulta externa,menores de 6 meses,2023-06-01,38,35,2,1,40,36,76
TARABUCO,consulta externa,menores de 6 meses,2023-06-01,41,36,0,0,41,36,77
TARACO,consulta externa,menores de 6 meses,2023-06-01,8,11,2,3,10,14,24
TARATA,consulta externa,menores de 6 meses,2023-06-01,23,18,7,6,30,24,54
TARIJA,consulta externa,menores de 6 meses,2023-06-01,855,783,336,269,1191,1052,2243
TARVITA,consulta externa,menores de 6 meses,2023-06-01,45,49,2,1,47,50,97
TEOPONTE,consulta externa,menores de 6 meses,2023-06-01,20,17,11,6,31,23,54
TIAHUANACU,consulta externa,menores de 6 meses,2023-06-01,21,20,13,17,34,37,71
TINGUIPAYA,consulta externa,menores de 6 meses,2023-06-01,16,14,0,0,16,14,30
TIPUANI,consulta externa,menores de 6 meses,2023-06-01,23,19,4,4,27,23,50
TIQUIPAYA,consulta externa,menores de 6 meses,2023-06-01,265,259,29,18,294,277,571
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2023-06-01,53,32,42,33,95,65,160
TOCO,consulta externa,menores de 6 meses,2023-06-01,11,5,8,7,19,12,31
TOLATA,consulta externa,menores de 6 meses,2023-06-01,18,16,2,6,20,22,42
TOLEDO,consulta externa,menores de 6 meses,2023-06-01,4,5,0,2,4,7,11
TOMAVE,consulta externa,menores de 6 meses,2023-06-01,15,17,2,0,17,17,34
TOMINA,consulta externa,menores de 6 meses,2023-06-01,16,14,1,0,17,14,31
TORO TORO,consulta externa,menores de 6 meses,2023-06-01,23,21,0,0,23,21,44
TOTORA(CBBA),consulta externa,menores de 6 meses,2023-06-01,59,35,2,1,61,36,97
TOTORA(ORR),consulta externa,menores de 6 meses,2023-06-01,4,1,1,0,5,1,6
TRIGAL,consulta externa,menores de 6 meses,2023-06-01,3,1,0,0,3,1,4
TRINIDAD,consulta externa,menores de 6 meses,2023-06-01,449,418,107,61,556,479,1035
TUPIZA,consulta externa,menores de 6 meses,2023-06-01,113,138,57,60,170,198,368
TURCO,consulta externa,menores de 6 meses,2023-06-01,3,2,0,0,3,2,5
UMALA,consulta externa,menores de 6 meses,2023-06-01,21,3,9,9,30,12,42
UNCIA,consulta externa,menores de 6 meses,2023-06-01,46,73,6,12,52,85,137
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2023-06-01,50,68,6,6,56,74,130
URUBICHA,consulta externa,menores de 6 meses,2023-06-01,7,1,0,0,7,1,8
UYUNI,consulta externa,menores de 6 meses,2023-06-01,80,57,10,3,90,60,150
VACAS,consulta externa,menores de 6 meses,2023-06-01,16,17,3,2,19,19,38
VALLEGRANDE,consulta externa,menores de 6 meses,2023-06-01,47,27,8,14,55,41,96
VIACHA,consulta externa,menores de 6 meses,2023-06-01,356,261,71,61,427,322,749
VILA VILA,consulta externa,menores de 6 meses,2023-06-01,4,4,2,0,6,4,10
VILLA CHARCAS,consulta externa,menores de 6 meses,2023-06-01,44,38,2,0,46,38,84
VILLA MONTES,consulta externa,menores de 6 meses,2023-06-01,123,121,7,11,130,132,262
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2023-06-01,7,5,0,0,7,5,12
VILLA RIVERO,consulta externa,menores de 6 meses,2023-06-01,30,42,5,6,35,48,83
VILLA SERRANO,consulta externa,menores de 6 meses,2023-06-01,22,24,0,2,22,26,48
VILLA TUNARI,consulta externa,menores de 6 meses,2023-06-01,549,513,60,66,609,579,1188
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2023-06-01,13,18,3,1,16,19,35
VILLAZON,consulta externa,menores de 6 meses,2023-06-01,85,89,17,14,102,103,205
VINTO,consulta externa,menores de 6 meses,2023-06-01,226,227,41,36,267,263,530
VITICHI,consulta externa,menores de 6 meses,2023-06-01,10,15,1,0,11,15,26
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2023-06-01,2,2,0,0,2,2,4
WARNES,consulta externa,menores de 6 meses,2023-06-01,332,303,33,35,365,338,703
YACO,consulta externa,menores de 6 meses,2023-06-01,18,24,3,1,21,25,46
YACUIBA,consulta externa,menores de 6 meses,2023-06-01,297,285,84,52,381,337,718
YAMPARAEZ,consulta externa,menores de 6 meses,2023-06-01,18,8,2,1,20,9,29
YANACACHI,consulta externa,menores de 6 meses,2023-06-01,18,5,1,0,19,5,24
YAPACANI,consulta externa,menores de 6 meses,2023-06-01,142,113,40,27,182,140,322
YOCALLA,consulta externa,menores de 6 meses,2023-06-01,5,8,0,0,5,8,13
YOTALA,consulta externa,menores de 6 meses,2023-06-01,13,25,1,3,14,28,42
YUNCHARA,consulta externa,menores de 6 meses,2023-06-01,30,13,1,0,31,13,44
ZUDAÑEZ,consulta externa,menores de 6 meses,2023-06-01,16,12,0,4,16,16,32
ACACIO,consulta externa,menores de 6 meses,2023-07-01,7,3,0,0,7,3,10
ACHACACHI,consulta externa,menores de 6 meses,2023-07-01,62,85,10,22,72,107,179
ACHOCALLA,consulta externa,menores de 6 meses,2023-07-01,44,45,1,2,45,47,92
AIQUILE,consulta externa,menores de 6 meses,2023-07-01,45,55,24,22,69,77,146
ALALAY,consulta externa,menores de 6 meses,2023-07-01,3,4,2,0,5,4,9
ALCALA,consulta externa,menores de 6 meses,2023-07-01,14,15,1,1,15,16,31
ALTO BENI,consulta externa,menores de 6 meses,2023-07-01,41,40,0,0,41,40,81
ANCORAIMES,consulta externa,menores de 6 meses,2023-07-01,8,9,1,4,9,13,22
ANDAMARCA,consulta externa,menores de 6 meses,2023-07-01,6,3,0,0,6,3,9
ANTEQUERA,consulta externa,menores de 6 meses,2023-07-01,5,15,0,0,5,15,20
ANZALDO,consulta externa,menores de 6 meses,2023-07-01,9,12,3,3,12,15,27
APOLO,consulta externa,menores de 6 meses,2023-07-01,55,67,32,36,87,103,190
ARAMPAMPA,consulta externa,menores de 6 meses,2023-07-01,6,2,0,0,6,2,8
ARANI,consulta externa,menores de 6 meses,2023-07-01,13,15,1,1,14,16,30
ARBIETO,consulta externa,menores de 6 meses,2023-07-01,79,89,16,27,95,116,211
ARQUE,consulta externa,menores de 6 meses,2023-07-01,30,25,0,2,30,27,57
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2023-07-01,85,43,7,2,92,45,137
ATOCHA,consulta externa,menores de 6 meses,2023-07-01,25,35,0,1,25,36,61
AUCAPATA,consulta externa,menores de 6 meses,2023-07-01,21,12,0,0,21,12,33
AYATA,consulta externa,menores de 6 meses,2023-07-01,26,15,0,0,26,15,41
AYO AYO,consulta externa,menores de 6 meses,2023-07-01,16,15,3,3,19,18,37
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2023-07-01,64,36,1,1,65,37,102
AZURDUY,consulta externa,menores de 6 meses,2023-07-01,29,19,2,4,31,23,54
BATALLAS,consulta externa,menores de 6 meses,2023-07-01,14,15,6,2,20,17,37
BAURES,consulta externa,menores de 6 meses,2023-07-01,8,4,0,0,8,4,12
BELEN DE URMIRI,consulta externa,menores de 6 meses,2023-07-01,4,1,0,0,4,1,5
BELLA FLOR,consulta externa,menores de 6 meses,2023-07-01,5,8,3,2,8,10,18
BERMEJO,consulta externa,menores de 6 meses,2023-07-01,164,173,24,26,188,199,387
BETANZOS,consulta externa,menores de 6 meses,2023-07-01,35,36,4,0,39,36,75
BOLIVAR,consulta externa,menores de 6 meses,2023-07-01,11,9,2,2,13,11,24
BOLPEBRA,consulta externa,menores de 6 meses,2023-07-01,4,1,1,0,5,1,6
BOYUIBE,consulta externa,menores de 6 meses,2023-07-01,9,13,2,0,11,13,24
BUENA VISTA,consulta externa,menores de 6 meses,2023-07-01,27,28,2,2,29,30,59
CABEZAS,consulta externa,menores de 6 meses,2023-07-01,67,42,1,7,68,49,117
CAIROMA,consulta externa,menores de 6 meses,2023-07-01,26,21,1,2,27,23,50
"CAIZA ""D""",consulta externa,menores de 6 meses,2023-07-01,36,19,5,1,41,20,61
CAJUATA,consulta externa,menores de 6 meses,2023-07-01,19,18,2,2,21,20,41
CALACOTO,consulta externa,menores de 6 meses,2023-07-01,5,6,1,0,6,6,12
CALAMARCA,consulta externa,menores de 6 meses,2023-07-01,26,13,1,0,27,13,40
CAMARGO,consulta externa,menores de 6 meses,2023-07-01,34,42,13,14,47,56,103
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2023-07-01,8,3,0,0,8,3,11
CAMIRI,consulta externa,menores de 6 meses,2023-07-01,100,60,16,9,116,69,185
CAPINOTA,consulta externa,menores de 6 meses,2023-07-01,64,65,24,38,88,103,191
CAQUIAVIRI,consulta externa,menores de 6 meses,2023-07-01,16,17,1,3,17,20,37
CARACOLLO,consulta externa,menores de 6 meses,2023-07-01,70,54,8,6,78,60,138
CARANAVI,consulta externa,menores de 6 meses,2023-07-01,198,180,36,18,234,198,432
CARAPARI,consulta externa,menores de 6 meses,2023-07-01,58,29,9,2,67,31,98
CARIPUYO,consulta externa,menores de 6 meses,2023-07-01,10,9,0,0,10,9,19
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2023-07-01,16,7,3,1,19,8,27
CATACORA,consulta externa,menores de 6 meses,2023-07-01,2,2,1,1,3,3,6
CHACARILLA,consulta externa,menores de 6 meses,2023-07-01,2,3,0,1,2,4,6
CHALLAPATA,consulta externa,menores de 6 meses,2023-07-01,95,68,14,12,109,80,189
CHAQUI,consulta externa,menores de 6 meses,2023-07-01,15,8,1,0,16,8,24
CHARAGUA,consulta externa,menores de 6 meses,2023-07-01,113,69,41,20,154,89,243
CHARAÑA,consulta externa,menores de 6 meses,2023-07-01,0,0,0,1,0,1,1
CHAYANTA,consulta externa,menores de 6 meses,2023-07-01,31,24,1,0,32,24,56
CHIMORE,consulta externa,menores de 6 meses,2023-07-01,128,126,25,27,153,153,306
CHIPAYA,consulta externa,menores de 6 meses,2023-07-01,1,1,0,0,1,1,2
CHOQUE COTA,consulta externa,menores de 6 meses,2023-07-01,2,1,0,0,2,1,3
CHUA COCANI,consulta externa,menores de 6 meses,2023-07-01,3,3,8,3,11,6,17
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2023-07-01,35,31,7,10,42,41,83
CHUMA,consulta externa,menores de 6 meses,2023-07-01,11,16,1,1,12,17,29
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2023-07-01,17,11,0,1,17,12,29
CKOCHAS,consulta externa,menores de 6 meses,2023-07-01,24,22,0,0,24,22,46
CLIZA,consulta externa,menores de 6 meses,2023-07-01,84,85,16,29,100,114,214
COBIJA,consulta externa,menores de 6 meses,2023-07-01,219,190,68,67,287,257,544
COCAPATA,consulta externa,menores de 6 meses,2023-07-01,79,52,2,1,81,53,134
COCHABAMBA,consulta externa,menores de 6 meses,2023-07-01,2606,2615,988,1095,3594,3710,7304
COIPASA,consulta externa,menores de 6 meses,2023-07-01,2,4,0,2,2,6,8
COLCAPIRHUA,consulta externa,menores de 6 meses,2023-07-01,100,74,72,72,172,146,318
"COLCHA ""K""",consulta externa,menores de 6 meses,2023-07-01,40,20,1,1,41,21,62
COLLANA,consulta externa,menores de 6 meses,2023-07-01,2,1,2,0,4,1,5
COLOMI,consulta externa,menores de 6 meses,2023-07-01,41,39,0,2,41,41,82
COLPA BELGICA,consulta externa,menores de 6 meses,2023-07-01,19,26,0,2,19,28,47
COLQUECHACA,consulta externa,menores de 6 meses,2023-07-01,31,27,0,0,31,27,58
COLQUENCHA,consulta externa,menores de 6 meses,2023-07-01,15,28,9,6,24,34,58
COLQUIRI,consulta externa,menores de 6 meses,2023-07-01,37,19,18,9,55,28,83
COMANCHE,consulta externa,menores de 6 meses,2023-07-01,2,0,0,0,2,0,2
COMARAPA,consulta externa,menores de 6 meses,2023-07-01,51,44,19,11,70,55,125
COMBAYA,consulta externa,menores de 6 meses,2023-07-01,0,1,0,0,0,1,1
CONCEPCION,consulta externa,menores de 6 meses,2023-07-01,84,67,10,9,94,76,170
COPACABANA,consulta externa,menores de 6 meses,2023-07-01,11,4,0,0,11,4,15
CORIPATA,consulta externa,menores de 6 meses,2023-07-01,55,43,14,15,69,58,127
CORO CORO,consulta externa,menores de 6 meses,2023-07-01,4,14,6,4,10,18,28
COROICO,consulta externa,menores de 6 meses,2023-07-01,49,48,26,23,75,71,146
CORQUE,consulta externa,menores de 6 meses,2023-07-01,6,19,1,2,7,21,28
