,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
CKOCHAS,consulta externa,personas de 60 anos y mas,2023-06-01,564,686,2,0,566,686,1252
CLIZA,consulta externa,personas de 60 anos y mas,2023-06-01,387,540,259,433,646,973,1619
COBIJA,consulta externa,personas de 60 anos y mas,2023-06-01,686,664,528,591,1214,1255,2469
COCAPATA,consulta externa,personas de 60 anos y mas,2023-06-01,510,533,11,6,521,539,1060
COCHABAMBA,consulta externa,personas de 60 anos y mas,2023-06-01,16584,21309,16116,20865,32700,42174,74874
COIPASA,consulta externa,personas de 60 anos y mas,2023-06-01,16,21,7,8,23,29,52
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2023-06-01,566,875,300,468,866,1343,2209
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2023-06-01,454,533,31,38,485,571,1056
COLLANA,consulta externa,personas de 60 anos y mas,2023-06-01,91,89,17,26,108,115,223
COLOMI,consulta externa,personas de 60 anos y mas,2023-06-01,328,402,192,244,520,646,1166
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2023-06-01,98,122,83,80,181,202,383
COLQUECHACA,consulta externa,personas de 60 anos y mas,2023-06-01,447,519,13,6,460,525,985
COLQUENCHA,consulta externa,personas de 60 anos y mas,2023-06-01,153,175,26,47,179,222,401
COLQUIRI,consulta externa,personas de 60 anos y mas,2023-06-01,404,451,38,23,442,474,916
COMANCHE,consulta externa,personas de 60 anos y mas,2023-06-01,115,116,5,4,120,120,240
COMARAPA,consulta externa,personas de 60 anos y mas,2023-06-01,292,363,76,100,368,463,831
COMBAYA,consulta externa,personas de 60 anos y mas,2023-06-01,117,130,40,62,157,192,349
CONCEPCION,consulta externa,personas de 60 anos y mas,2023-06-01,264,176,58,71,322,247,569
COPACABANA,consulta externa,personas de 60 anos y mas,2023-06-01,193,230,14,15,207,245,452
CORIPATA,consulta externa,personas de 60 anos y mas,2023-06-01,231,183,74,74,305,257,562
CORO CORO,consulta externa,personas de 60 anos y mas,2023-06-01,283,286,45,45,328,331,659
COROICO,consulta externa,personas de 60 anos y mas,2023-06-01,300,265,161,170,461,435,896
CORQUE,consulta externa,personas de 60 anos y mas,2023-06-01,387,458,42,30,429,488,917
COTAGAITA,consulta externa,personas de 60 anos y mas,2023-06-01,773,1064,72,130,845,1194,2039
COTOCA,consulta externa,personas de 60 anos y mas,2023-06-01,1633,1912,81,145,1714,2057,3771
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2023-06-01,25,22,0,0,25,22,47
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2023-06-01,265,264,199,196,464,460,924
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2023-06-01,46,73,13,1,59,74,133
CUEVO,consulta externa,personas de 60 anos y mas,2023-06-01,145,160,35,50,180,210,390
CULPINA,consulta externa,personas de 60 anos y mas,2023-06-01,368,457,37,80,405,537,942
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2023-06-01,135,159,12,23,147,182,329
CURVA,consulta externa,personas de 60 anos y mas,2023-06-01,50,77,1,3,51,80,131
DESAGUADERO,consulta externa,personas de 60 anos y mas,2023-06-01,98,142,27,37,125,179,304
EL ALTO,consulta externa,personas de 60 anos y mas,2023-06-01,6694,7979,5589,6296,12283,14275,26558
EL CHORO,consulta externa,personas de 60 anos y mas,2023-06-01,102,148,13,6,115,154,269
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2023-06-01,252,237,4,0,256,237,493
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2023-06-01,317,406,110,171,427,577,1004
EL TORNO,consulta externa,personas de 60 anos y mas,2023-06-01,1490,1586,474,554,1964,2140,4104
EL VILLAR,consulta externa,personas de 60 anos y mas,2023-06-01,169,232,42,48,211,280,491
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2023-06-01,412,442,149,219,561,661,1222
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2023-06-01,527,496,45,44,572,540,1112
ESCARA,consulta externa,personas de 60 anos y mas,2023-06-01,33,33,0,0,33,33,66
ESCOMA,consulta externa,personas de 60 anos y mas,2023-06-01,129,90,17,18,146,108,254
ESMERALDA,consulta externa,personas de 60 anos y mas,2023-06-01,64,76,2,4,66,80,146
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2023-06-01,164,187,24,20,188,207,395
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2023-06-01,16,17,3,1,19,18,37
EXALTACION,consulta externa,personas de 60 anos y mas,2023-06-01,45,38,2,1,47,39,86
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2023-06-01,314,340,78,91,392,431,823
FILADELFIA,consulta externa,personas de 60 anos y mas,2023-06-01,112,70,124,91,236,161,397
GAIOC JATUN AYLLU YURA,consulta externa,personas de 60 anos y mas,2023-06-01,184,325,4,4,188,329,517
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2023-06-01,321,371,17,38,338,409,747
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2023-06-01,204,206,22,18,226,224,450
GUANAY,consulta externa,personas de 60 anos y mas,2023-06-01,156,147,75,75,231,222,453
GUAQUI,consulta externa,personas de 60 anos y mas,2023-06-01,189,211,64,61,253,272,525
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2023-06-01,548,470,142,202,690,672,1362
GUTIERREZ,consulta externa,personas de 60 anos y mas,2023-06-01,188,203,69,87,257,290,547
HUACARAJE,consulta externa,personas de 60 anos y mas,2023-06-01,59,69,11,32,70,101,171
HUACARETA,consulta externa,personas de 60 anos y mas,2023-06-01,191,276,40,93,231,369,600
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2023-06-01,83,102,23,49,106,151,257
HUACHACALLA,consulta externa,personas de 60 anos y mas,2023-06-01,54,51,17,26,71,77,148
HUANUNI,consulta externa,personas de 60 anos y mas,2023-06-01,484,554,214,213,698,767,1465
HUARINA,consulta externa,personas de 60 anos y mas,2023-06-01,128,156,122,169,250,325,575
HUATAJATA,consulta externa,personas de 60 anos y mas,2023-06-01,18,24,47,82,65,106,171
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2023-06-01,263,241,12,19,275,260,535
HUMANATA,consulta externa,personas de 60 anos y mas,2023-06-01,122,128,61,66,183,194,377
ICHOCA,consulta externa,personas de 60 anos y mas,2023-06-01,273,224,5,5,278,229,507
ICLA,consulta externa,personas de 60 anos y mas,2023-06-01,139,212,100,146,239,358,597
INCAHUASI,consulta externa,personas de 60 anos y mas,2023-06-01,238,295,17,35,255,330,585
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2023-06-01,27,14,19,0,46,14,60
INQUISIVI,consulta externa,personas de 60 anos y mas,2023-06-01,260,211,20,13,280,224,504
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2023-06-01,328,283,41,58,369,341,710
IXIAMAS,consulta externa,personas de 60 anos y mas,2023-06-01,121,84,5,3,126,87,213
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2023-06-01,318,399,93,96,411,495,906
LA ASUNTA,consulta externa,personas de 60 anos y mas,2023-06-01,455,306,32,17,487,323,810
LA GUARDIA,consulta externa,personas de 60 anos y mas,2023-06-01,1421,1768,407,503,1828,2271,4099
LA PAZ,consulta externa,personas de 60 anos y mas,2023-06-01,18283,24654,18722,27466,37005,52120,89125
LA RIVERA,consulta externa,personas de 60 anos y mas,2023-06-01,5,2,24,23,29,25,54
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2023-06-01,86,115,27,43,113,158,271
LAJA,consulta externa,personas de 60 anos y mas,2023-06-01,367,417,185,241,552,658,1210
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2023-06-01,104,184,19,47,123,231,354
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2023-06-01,85,70,3,11,88,81,169
LLALLAGUA,consulta externa,personas de 60 anos y mas,2023-06-01,727,925,124,159,851,1084,1935
LLICA,consulta externa,personas de 60 anos y mas,2023-06-01,160,170,4,2,164,172,336
LORETO,consulta externa,personas de 60 anos y mas,2023-06-01,42,51,11,12,53,63,116
LURIBAY,consulta externa,personas de 60 anos y mas,2023-06-01,247,241,40,41,287,282,569
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2023-06-01,128,176,40,70,168,246,414
MACHARETI,consulta externa,personas de 60 anos y mas,2023-06-01,195,217,114,149,309,366,675
MAGDALENA,consulta externa,personas de 60 anos y mas,2023-06-01,182,192,66,57,248,249,497
MAIRANA,consulta externa,personas de 60 anos y mas,2023-06-01,100,113,170,179,270,292,562
MALLA,consulta externa,personas de 60 anos y mas,2023-06-01,84,88,6,4,90,92,182
MAPIRI,consulta externa,personas de 60 anos y mas,2023-06-01,180,140,30,31,210,171,381
MECAPACA,consulta externa,personas de 60 anos y mas,2023-06-01,223,208,39,54,262,262,524
MINEROS,consulta externa,personas de 60 anos y mas,2023-06-01,329,344,42,41,371,385,756
MIZQUE,consulta externa,personas de 60 anos y mas,2023-06-01,484,603,279,384,763,987,1750
MOCOMOCO,consulta externa,personas de 60 anos y mas,2023-06-01,398,357,86,92,484,449,933
MOJINETE,consulta externa,personas de 60 anos y mas,2023-06-01,23,25,7,7,30,32,62
MOJOCOYA,consulta externa,personas de 60 anos y mas,2023-06-01,327,396,46,62,373,458,831
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2023-06-01,718,854,284,393,1002,1247,2249
MONTERO,consulta externa,personas de 60 anos y mas,2023-06-01,2868,2932,1274,1450,4142,4382,8524
MORO MORO,consulta externa,personas de 60 anos y mas,2023-06-01,35,40,67,102,102,142,244
MOROCHATA,consulta externa,personas de 60 anos y mas,2023-06-01,415,439,32,40,447,479,926
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2023-06-01,22,22,34,20,56,42,98
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2023-06-01,7,18,3,1,10,19,29
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2023-06-01,23,20,8,4,31,24,55
OCURI,consulta externa,personas de 60 anos y mas,2023-06-01,506,490,2,3,508,493,1001
OKINAWA,consulta externa,personas de 60 anos y mas,2023-06-01,207,212,72,96,279,308,587
OMEREQUE,consulta externa,personas de 60 anos y mas,2023-06-01,140,148,11,22,151,170,321
ORURO,consulta externa,personas de 60 anos y mas,2023-06-01,7085,8269,3857,4619,10942,12888,23830
PADCAYA,consulta externa,personas de 60 anos y mas,2023-06-01,435,593,141,188,576,781,1357
PADILLA,consulta externa,personas de 60 anos y mas,2023-06-01,244,367,53,73,297,440,737
PAILON,consulta externa,personas de 60 anos y mas,2023-06-01,392,359,261,241,653,600,1253
PALCA,consulta externa,personas de 60 anos y mas,2023-06-01,477,451,7,9,484,460,944
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2023-06-01,440,292,185,101,625,393,1018
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2023-06-01,65,89,0,1,65,90,155
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2023-06-01,105,115,117,123,222,238,460
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2023-06-01,201,192,53,49,254,241,495
PASORAPA,consulta externa,personas de 60 anos y mas,2023-06-01,175,185,10,21,185,206,391
PATACAMAYA,consulta externa,personas de 60 anos y mas,2023-06-01,232,199,75,77,307,276,583
PAZÑA,consulta externa,personas de 60 anos y mas,2023-06-01,161,168,23,13,184,181,365
PELECHUCO,consulta externa,personas de 60 anos y mas,2023-06-01,127,105,3,5,130,110,240
POCOATA,consulta externa,personas de 60 anos y mas,2023-06-01,1026,1376,2,5,1028,1381,2409
POCONA,consulta externa,personas de 60 anos y mas,2023-06-01,490,625,4,4,494,629,1123
POJO (CBBA),consulta externa,personas de 60 anos y mas,2023-06-01,202,208,41,49,243,257,500
POOPO,consulta externa,personas de 60 anos y mas,2023-06-01,136,151,45,49,181,200,381
PORCO,consulta externa,personas de 60 anos y mas,2023-06-01,55,109,0,1,55,110,165
POROMA,consulta externa,personas de 60 anos y mas,2023-06-01,672,681,70,85,742,766,1508
PORONGO,consulta externa,personas de 60 anos y mas,2023-06-01,238,214,94,111,332,325,657
PORTACHUELO,consulta externa,personas de 60 anos y mas,2023-06-01,244,209,102,148,346,357,703
PORVENIR,consulta externa,personas de 60 anos y mas,2023-06-01,97,103,84,79,181,182,363
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2023-06-01,50,43,17,13,67,56,123
POTOSI,consulta externa,personas de 60 anos y mas,2023-06-01,4148,5476,1607,2182,5755,7658,13413
PRESTO,consulta externa,personas de 60 anos y mas,2023-06-01,348,425,32,41,380,466,846
PUCARA,consulta externa,personas de 60 anos y mas,2023-06-01,33,30,60,67,93,97,190
PUCARANI,consulta externa,personas de 60 anos y mas,2023-06-01,552,598,145,224,697,822,1519
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2023-06-01,243,254,11,4,254,258,512
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2023-06-01,287,247,62,47,349,294,643
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2023-06-01,139,96,104,98,243,194,437
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2023-06-01,165,192,58,65,223,257,480
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2023-06-01,196,206,65,88,261,294,555
PUERTO RICO,consulta externa,personas de 60 anos y mas,2023-06-01,51,46,28,23,79,69,148
PUERTO SILES,consulta externa,personas de 60 anos y mas,2023-06-01,16,14,0,0,16,14,30
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2023-06-01,160,167,86,66,246,233,479
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2023-06-01,874,781,134,133,1008,914,1922
PUNA,consulta externa,personas de 60 anos y mas,2023-06-01,936,1322,2,8,938,1330,2268
PUNATA,consulta externa,personas de 60 anos y mas,2023-06-01,765,1073,865,1266,1630,2339,3969
QUIABAYA,consulta externa,personas de 60 anos y mas,2023-06-01,91,86,19,29,110,115,225
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2023-06-01,2458,3303,1405,1747,3863,5050,8913
QUIME,consulta externa,personas de 60 anos y mas,2023-06-01,140,120,59,64,199,184,383
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2023-06-01,38,45,61,57,99,102,201
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2023-06-01,179,224,21,31,200,255,455
RAVELO,consulta externa,personas de 60 anos y mas,2023-06-01,1047,1140,0,1,1047,1141,2188
REYES,consulta externa,personas de 60 anos y mas,2023-06-01,375,264,10,18,385,282,667
RIBERALTA,consulta externa,personas de 60 anos y mas,2023-06-01,1908,2029,1095,1108,3003,3137,6140
ROBORE,consulta externa,personas de 60 anos y mas,2023-06-01,353,329,206,244,559,573,1132
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2023-06-01,699,559,203,214,902,773,1675
SABAYA,consulta externa,personas de 60 anos y mas,2023-06-01,110,130,40,32,150,162,312
SACABA,consulta externa,personas de 60 anos y mas,2023-06-01,1633,2280,1357,1900,2990,4180,7170
SACABAMBA,consulta externa,personas de 60 anos y mas,2023-06-01,139,203,54,72,193,275,468
SACACA,consulta externa,personas de 60 anos y mas,2023-06-01,472,621,3,2,475,623,1098
SAIPINA,consulta externa,personas de 60 anos y mas,2023-06-01,138,132,49,49,187,181,368
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2023-06-01,344,390,36,48,380,438,818
SAMAIPATA,consulta externa,personas de 60 anos y mas,2023-06-01,239,218,103,102,342,320,662
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2023-06-01,62,88,0,1,62,89,151
SAN ANDRES,consulta externa,personas de 60 anos y mas,2023-06-01,118,105,38,35,156,140,296
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2023-06-01,125,135,65,85,190,220,410
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2023-06-01,24,28,1,0,25,28,53
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2023-06-01,67,51,13,22,80,73,153
SAN BENITO,consulta externa,personas de 60 anos y mas,2023-06-01,318,474,165,289,483,763,1246
SAN BORJA,consulta externa,personas de 60 anos y mas,2023-06-01,612,629,167,214,779,843,1622
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2023-06-01,134,128,39,57,173,185,358
SAN CARLOS,consulta externa,personas de 60 anos y mas,2023-06-01,375,272,69,61,444,333,777
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2023-06-01,339,297,103,130,442,427,869
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2023-06-01,765,684,525,473,1290,1157,2447
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2023-06-01,62,30,13,5,75,35,110
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2023-06-01,128,154,1,1,129,155,284
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2023-06-01,88,121,16,47,104,168,272
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2023-06-01,194,215,29,51,223,266,489
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2023-06-01,170,200,13,17,183,217,400
SAN JULIAN,consulta externa,personas de 60 anos y mas,2023-06-01,684,684,264,269,948,953,1901
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2023-06-01,58,54,33,33,91,87,178
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2023-06-01,734,799,24,70,758,869,1627
SAN LUCAS,consulta externa,personas de 60 anos y mas,2023-06-01,1068,1440,96,114,1164,1554,2718
SAN MATIAS,consulta externa,personas de 60 anos y mas,2023-06-01,147,139,126,139,273,278,551
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2023-06-01,150,166,136,146,286,312,598
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2023-06-01,98,97,0,3,98,100,198
SAN PEDRO,consulta externa,personas de 60 anos y mas,2023-06-01,324,277,90,93,414,370,784
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2023-06-01,814,958,3,3,817,961,1778
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2023-06-01,153,159,25,18,178,177,355
SAN PEDRO DE MACHA,consulta externa,personas de 60 anos y mas,2023-06-01,693,852,0,0,693,852,1545
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2023-06-01,22,43,1,1,23,44,67
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2023-06-01,96,110,132,151,228,261,489
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2023-06-01,39,28,2,5,41,33,74
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2023-06-01,112,77,55,51,167,128,295
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2023-06-01,113,144,16,26,129,170,299
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2023-06-01,92,49,19,22,111,71,182
SANTA ANA,consulta externa,personas de 60 anos y mas,2023-06-01,186,254,133,140,319,394,713
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2023-06-01,27704,36416,12257,16575,39961,52991,92952
SANTA ROSA,consulta externa,personas de 60 anos y mas,2023-06-01,172,125,56,35,228,160,388
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2023-06-01,523,385,32,29,555,414,969
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2023-06-01,304,337,9,4,313,341,654
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2023-06-01,389,435,30,27,419,462,881
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2023-06-01,160,153,70,67,230,220,450
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2023-06-01,187,234,29,34,216,268,484
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2023-06-01,275,428,26,48,301,476,777
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2023-06-01,143,176,27,34,170,210,380
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2023-06-01,234,215,58,37,292,252,544
SENA,consulta externa,personas de 60 anos y mas,2023-06-01,81,56,18,38,99,94,193
SHINAOTA,consulta externa,personas de 60 anos y mas,2023-06-01,412,444,62,69,474,513,987
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2023-06-01,519,547,57,78,576,625,1201
SICAYA,consulta externa,personas de 60 anos y mas,2023-06-01,95,107,55,73,150,180,330
SIPE SIPE,consulta externa,personas de 60 anos y mas,2023-06-01,702,986,262,328,964,1314,2278
SOPACHUY,consulta externa,personas de 60 anos y mas,2023-06-01,166,261,66,102,232,363,595
SORACACHI,consulta externa,personas de 60 anos y mas,2023-06-01,479,497,22,34,501,531,1032
SORATA,consulta externa,personas de 60 anos y mas,2023-06-01,407,414,99,95,506,509,1015
SUCRE,consulta externa,personas de 60 anos y mas,2023-06-01,7593,9466,4532,5488,12125,14954,27079
TACACHI,consulta externa,personas de 60 anos y mas,2023-06-01,19,47,0,0,19,47,66
TACACOMA,consulta externa,personas de 60 anos y mas,2023-06-01,121,87,43,42,164,129,293
TACOBAMBA,consulta externa,personas de 60 anos y mas,2023-06-01,325,410,0,0,325,410,735
TACOPAYA,consulta externa,personas de 60 anos y mas,2023-06-01,415,452,47,55,462,507,969
TAHUA,consulta externa,personas de 60 anos y mas,2023-06-01,65,46,1,3,66,49,115
TAPACARI,consulta externa,personas de 60 anos y mas,2023-06-01,832,946,40,40,872,986,1858
TARABUCO,consulta externa,personas de 60 anos y mas,2023-06-01,543,736,66,105,609,841,1450
TARACO,consulta externa,personas de 60 anos y mas,2023-06-01,171,145,89,91,260,236,496
TARATA,consulta externa,personas de 60 anos y mas,2023-06-01,148,197,66,108,214,305,519
TARIJA,consulta externa,personas de 60 anos y mas,2023-06-01,5642,6995,3376,4485,9018,11480,20498
TARVITA,consulta externa,personas de 60 anos y mas,2023-06-01,202,327,44,58,246,385,631
TEOPONTE,consulta externa,personas de 60 anos y mas,2023-06-01,125,87,24,27,149,114,263
TIAHUANACU,consulta externa,personas de 60 anos y mas,2023-06-01,278,255,158,179,436,434,870
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2023-06-01,788,943,0,1,788,944,1732
TIPUANI,consulta externa,personas de 60 anos y mas,2023-06-01,130,69,48,36,178,105,283
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2023-06-01,799,1254,268,391,1067,1645,2712
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2023-06-01,489,664,151,186,640,850,1490
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2023-06-01,48,75,13,18,61,93,154
TOCO,consulta externa,personas de 60 anos y mas,2023-06-01,114,153,149,166,263,319,582
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2023-06-01,7,15,0,0,7,15,22
TOLATA,consulta externa,personas de 60 anos y mas,2023-06-01,117,149,35,90,152,239,391
TOLEDO,consulta externa,personas de 60 anos y mas,2023-06-01,216,317,18,40,234,357,591
TOMAVE,consulta externa,personas de 60 anos y mas,2023-06-01,318,429,9,2,327,431,758
TOMINA,consulta externa,personas de 60 anos y mas,2023-06-01,263,317,72,107,335,424,759
TORO TORO,consulta externa,personas de 60 anos y mas,2023-06-01,316,395,1,4,317,399,716
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2023-06-01,297,361,2,6,299,367,666
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2023-06-01,256,277,12,13,268,290,558
TRIGAL,consulta externa,personas de 60 anos y mas,2023-06-01,50,67,36,52,86,119,205
TRINIDAD,consulta externa,personas de 60 anos y mas,2023-06-01,2591,2872,1488,1925,4079,4797,8876
TUPIZA,consulta externa,personas de 60 anos y mas,2023-06-01,1067,1389,591,929,1658,2318,3976
TURCO,consulta externa,personas de 60 anos y mas,2023-06-01,197,218,39,41,236,259,495
UMALA,consulta externa,personas de 60 anos y mas,2023-06-01,122,115,100,99,222,214,436
UNCIA,consulta externa,personas de 60 anos y mas,2023-06-01,637,847,88,165,725,1012,1737
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2023-06-01,316,480,114,170,430,650,1080
URUBICHA,consulta externa,personas de 60 anos y mas,2023-06-01,133,126,0,0,133,126,259
UYUNI,consulta externa,personas de 60 anos y mas,2023-06-01,712,774,135,185,847,959,1806
VACAS,consulta externa,personas de 60 anos y mas,2023-06-01,288,395,53,64,341,459,800
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2023-06-01,254,280,730,989,984,1269,2253
VIACHA,consulta externa,personas de 60 anos y mas,2023-06-01,842,1055,301,432,1143,1487,2630
VILA VILA,consulta externa,personas de 60 anos y mas,2023-06-01,162,172,0,1,162,173,335
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2023-06-01,310,434,21,32,331,466,797
VILLA MONTES,consulta externa,personas de 60 anos y mas,2023-06-01,1025,1049,414,466,1439,1515,2954
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2023-06-01,46,25,5,3,51,28,79
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2023-06-01,157,219,20,32,177,251,428
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2023-06-01,326,367,90,152,416,519,935
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2023-06-01,1476,1220,130,103,1606,1323,2929
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2023-06-01,210,252,89,129,299,381,680
VILLAZON,consulta externa,personas de 60 anos y mas,2023-06-01,582,827,403,528,985,1355,2340
VINTO,consulta externa,personas de 60 anos y mas,2023-06-01,731,1050,109,132,840,1182,2022
VITICHI,consulta externa,personas de 60 anos y mas,2023-06-01,322,453,0,1,322,454,776
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2023-06-01,32,20,9,22,41,42,83
WARNES,consulta externa,personas de 60 anos y mas,2023-06-01,1574,1783,406,474,1980,2257,4237
YACO,consulta externa,personas de 60 anos y mas,2023-06-01,195,140,7,5,202,145,347
YACUIBA,consulta externa,personas de 60 anos y mas,2023-06-01,2175,2475,1164,1382,3339,3857,7196
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2023-06-01,378,537,27,46,405,583,988
YANACACHI,consulta externa,personas de 60 anos y mas,2023-06-01,132,123,13,12,145,135,280
YAPACANI,consulta externa,personas de 60 anos y mas,2023-06-01,782,750,152,199,934,949,1883
YOCALLA,consulta externa,personas de 60 anos y mas,2023-06-01,266,402,3,1,269,403,672
YOTALA,consulta externa,personas de 60 anos y mas,2023-06-01,207,359,174,240,381,599,980
YUNCHARA,consulta externa,personas de 60 anos y mas,2023-06-01,156,235,29,60,185,295,480
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2023-06-01,9,8,0,0,9,8,17
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2023-06-01,196,230,276,304,472,534,1006
ACACIO,consulta externa,personas de 60 anos y mas,2023-07-01,298,388,0,1,298,389,687
ACHACACHI,consulta externa,personas de 60 anos y mas,2023-07-01,824,906,225,256,1049,1162,2211
ACHOCALLA,consulta externa,personas de 60 anos y mas,2023-07-01,345,474,54,57,399,531,930
AIQUILE,consulta externa,personas de 60 anos y mas,2023-07-01,466,590,566,604,1032,1194,2226
