municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,328,328
HUACARETA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,33,33
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,6,6
HUACHACALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,5,5
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,148,148
HUARINA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,53,53
HUATAJATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,9,9
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,22,22
HUMANATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,28,28
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,47,47
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,58,58
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,155,155
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,14,14
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,60,60
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,27,27
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,98,98
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,82,82
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,297,297
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,780,780
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,40,40
LA RIVERA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,6,6
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,24,24
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,174,174
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,33,33
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,20,20
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,554,554
LLICA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,14,14
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,81,81
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,25,25
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,38,38
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,189,189
MALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,28,28
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,187,187
MECAPACA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,2,2
MINEROS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,177,177
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,222,222
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,106,106
MOJINETE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,4,4
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,35,35
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,228,228
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,743,743
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,93,93
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1,1
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,23,23
OCURI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,144,144
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,13,13
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,61,61
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1576,1576
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,116,116
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,64,64
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,182,182
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,240,240
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,20,20
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,107,107
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,26,26
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,28,28
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,126,126
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,38,38
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,249,249
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,133,133
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,128,128
POOPO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,42,42
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,193,193
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,133,133
PORONGO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,123,123
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,58,58
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,18,18
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1991,1991
PRESTO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,79,79
PUCARA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,12,12
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,286,286
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,48,48
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,87,87
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,80,80
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,39,39
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,2,2
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,77,77
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1,1
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,713,713
PUNA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,184,184
PUNATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,316,316
QUIABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,28,28
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1303,1303
QUIME,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,72,72
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,13,13
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,64,64
RAVELO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,143,143
REYES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1,1
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,326,326
ROBORE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,145,145
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,227,227
SABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,36,36
SACABA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1555,1555
SACABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,16,16
SACACA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,224,224
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,78,78
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,126,126
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,17,17
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,27,27
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,9,9
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,10,10
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,56,56
SAN BENITO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,6,6
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,417,417
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,46,46
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,18,18
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,51,51
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,173,173
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,187,187
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,553,553
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,85,85
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,71,71
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,435,435
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,21,21
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,20,20
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,47,47
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,374,374
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,12,12
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,218,218
SAN PEDRO DE QUEMES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,29,29
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,36,36
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,46,46
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,36,36
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,78,78
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,7,7
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,2657,2657
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,24,24
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,146,146
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,11,11
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,66,66
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,38,38
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,31,31
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,70,70
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,18,18
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,63,63
SENA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,15,15
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,354,354
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,34,34
SICAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,42,42
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,617,617
SOPACHUY,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,49,49
SORACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,118,118
SORATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,82,82
SUCRE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1798,1798
TACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,5,5
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,2,2
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,98,98
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,63,63
TAHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,2,2
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,278,278
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,127,127
TARACO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,18,18
TARATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,105,105
TARIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1092,1092
TARVITA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,105,105
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,5,5
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,90,90
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,164,164
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,31,31
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,280,280
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,198,198
TITO YUPANQUI (PARQUIPUJIO),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,8,8
TOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,49,49
TODOS SANTOS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,2,2
TOLATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,38,38
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,33,33
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,72,72
TOMINA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,64,64
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,139,139
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,160,160
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,45,45
TRIGAL,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,13,13
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,137,137
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,288,288
TURCO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,38,38
UMALA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,40,40
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,247,247
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,85,85
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,3,3
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,290,290
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,74,74
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,166,166
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,470,470
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,50,50
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,143,143
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,370,370
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,88,88
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,79,79
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,1064,1064
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,83,83
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,383,383
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,614,614
VITICHI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,77,77
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,23,23
WARNES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,42,42
YACO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,71,71
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,552,552
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,59,59
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,285,285
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,81,81
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,76,76
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,50,50
YUNGUYO DE LITORAL,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,3,3
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-06-01,61,61
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,30,30
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,244,244
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,207,207
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,225,225
ALALAY,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,28,28
ALCALA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,26,26
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,102,102
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,74,74
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,29,29
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,11,11
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,46,46
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,199,199
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,31,31
ARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,82,82
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,261,261
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,134,134
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,127,127
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,75,75
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,27,27
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,82,82
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,87,87
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,299,299
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,94,94
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,7,7
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,14,14
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,35,35
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,349,349
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,55,55
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,7,7
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,58,58
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,166,166
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,162,162
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,97,97
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,125,125
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,36,36
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 1 ano que reciben alimento complementario,2024-07-01,30,30
