municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
RAVELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,33,33
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,15,15
SACABA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,22,22
SACACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,23,23
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,8,8
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,15,15
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,8,8
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,3,3
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,5,5
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,3,3
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,9,9
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,156,156
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,12,12
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SICAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
SORATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,5,5
SUCRE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,41,41
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,12,12
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,6,6
TARATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TARIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,8,8
TARVITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,15,15
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,6,6
TOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TOMINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,3,3
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,5,5
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,10,10
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,5,5
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,3,3
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,3,3
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,12,12
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,4,4
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,11,11
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,18,18
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,3,3
YACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,1,1
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,8,8
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-06-01,2,2
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,6,6
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,7,7
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,9,9
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,6,6
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,12,12
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,7,7
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,9,9
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,33,33
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,47,47
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
COLLANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,17,17
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,6,6
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
COROICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CORQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
COTOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CULPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CURVA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,100,100
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
ESCOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
GIA-TIM,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,18,18
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
HUARINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,113,113
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
LLICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,18,18
MORO MORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,68,68
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,17,17
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,11,11
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,88,88
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,14,14
PUNA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PUNATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
QUIABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,18,18
QUIME,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
RAVELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
REYES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,33,33
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,13,13
SACABA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,21,21
SACACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,33,33
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,13,13
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
