municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
CALACOTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,13,13
CALAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,46,46
CAMARGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,5,5
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,16,16
CAMIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,102,102
CAPINOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,136,136
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,43,43
CARACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,94,94
CARANAVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,132,132
CARAPARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,81,81
CARIPUYO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,30,30
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,20,20
CATACORA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,6,6
CHACARILLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,4,4
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,179,179
CHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,44,44
CHARAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,50,50
CHARAÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,6,6
CHAYANTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,98,98
CHIMORE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,119,119
CHIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,7,7
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,8,8
CHUMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,37,37
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,28,28
CKOCHAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,88,88
CLIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,111,111
COBIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,51,51
COCAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,146,146
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1913,1913
COIPASA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,210,210
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,75,75
COLLANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,9,9
COLOMI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,128,128
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,8,8
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,104,104
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,39,39
COLQUIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,114,114
COMANCHE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,18,18
COMARAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,95,95
COMBAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,4,4
CONCEPCION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,152,152
COPACABANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,12,12
CORIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,3,3
CORO CORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,29,29
COROICO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
CORQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
COTAGAITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,99,99
COTOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,29,29
CRUZ DE MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,137,137
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
CUEVO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,23,23
CULPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,73,73
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
CURVA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,5,5
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,17,17
EL ALTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2200,2200
EL CHORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,62,62
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,42,42
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,37,37
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,262,262
ESCARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
ESCOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,12,12
ESMERALDA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,4,4
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
EXALTACION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,14,14
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,68,68
FILADELFIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,41,41
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,28,28
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,39,39
GIA-TIM,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,37,37
GUANAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
GUAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,21,21
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,136,136
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
HUACARETA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
HUACHACALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,3,3
HUANUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,71,71
HUARINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,12,12
HUATAJATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,6,6
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,22,22
HUMANATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,14,14
ICHOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,26,26
ICLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
INCAHUASI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,32,32
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
INQUISIVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,6,6
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,43,43
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,48,48
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,12,12
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,455,455
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,35,35
LA RIVERA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,7,7
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,62,62
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,14,14
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,310,310
LLICA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
LURIBAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,30,30
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
MACHARETI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,78,78
MALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,4,4
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,105,105
MECAPACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
MINEROS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,114,114
MIZQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,116,116
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,38,38
MOJINETE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,25,25
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,125,125
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,308,308
MOROCHATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,59,59
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,5,5
OCURI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,95,95
OKINAWA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
OMEREQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,33,33
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1544,1544
PADILLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,49,49
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,109,109
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,100,100
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,95,95
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,46,46
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,16,16
PASORAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,70,70
PAZÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,122,122
POCONA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,63,63
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,80,80
POOPO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,35,35
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,91,91
POROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,60,60
PORONGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,62,62
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,17,17
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1447,1447
PRESTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,27,27
PUCARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,4,4
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,180,180
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,46,46
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,16,16
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,21,21
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,424,424
PUNA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,91,91
PUNATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,153,153
QUIABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,7,7
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,739,739
QUIME,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,35,35
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,5,5
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,39,39
RAVELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,76,76
RIBERALTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,96,96
ROBORE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,84,84
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,84,84
SABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,31,31
SACABA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,860,860
SACABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
SACACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,106,106
SAIPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,27,27
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,44,44
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,61,61
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,9,9
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,16,16
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,46,46
SAN BENITO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,58,58
SAN BORJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,133,133
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,43,43
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,3,3
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,83,83
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,118,118
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,143,143
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,6,6
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,53,53
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,211,211
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,7,7
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,12,12
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,156,156
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,128,128
SAN PEDRO DE QUEMES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,21,21
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,12,12
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,36,36
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,14,14
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,64,64
SANTA ANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,38,38
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1145,1145
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,2,2
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,78,78
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,10,10
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,26,26
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,24,24
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,15,15
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,26,26
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,7,7
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,34,34
SENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,25,25
SHINAOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,173,173
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,83,83
SICAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,16,16
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,370,370
SOPACHUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,10,10
SORACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,71,71
SORATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,63,63
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,227,227
TACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,3,3
TACACOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,1,1
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,69,69
TACOPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,40,40
TAHUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,4,4
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,144,144
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,58,58
TARACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,16,16
TARATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,48,48
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,758,758
TARVITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,49,49
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,44,44
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,92,92
TIPUANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,28,28
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-08-01,140,140
