municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
CAIROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CALAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CAMIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CAPINOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CARANAVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
CHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHUMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CKOCHAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CLIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
COBIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
COCAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,30,30
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
COLLANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
COLOMI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
COMARAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
COMBAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
COTAGAITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
COTOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
CULPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
CURVA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
EL ALTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,80,80
EL TORNO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
ESCOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
HUANUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
INQUISIVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,106,106
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
LLICA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
MINEROS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
MIZQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,11,11
MOROCHATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
OCURI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
OMEREQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,53,53
PADILLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
PELECHUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
POCONA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
POROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,6,6
PORONGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,6,6
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,40,40
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,8,8
RIBERALTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,32,32
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
SACABA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,10,10
SACABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SACACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN BORJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,11,11
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
SANTA ANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,10,10
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,91,91
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,13,13
TACACOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
TARACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
TARATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,6,6
TEOPONTE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,5,5
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
TOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
TOMAVE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,3,3
TRINIDAD,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,15,15
TUPIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
UNCIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
UYUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
VIACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
VILA VILA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,4,4
VILLAZON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
VINTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,10,10
VITICHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
WARNES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,9,9
YACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
YACUIBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,2,2
YANACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-07-01,1,1
ACHACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
AIQUILE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
ALALAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
ARBIETO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
ARQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
ATOCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,4,4
AYATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
AYO AYO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,5,5
AZURDUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
BAURES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
BERMEJO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
BETANZOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
BOYUIBE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CAIROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CALAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
CAPINOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,4,4
CARACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,4,4
CARANAVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
CARAPARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CHARAÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CHAYANTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CHIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
CKOCHAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
CLIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
COBIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
COCAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,8,8
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,28,28
COLLANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
COLOMI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,7,7
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,5,5
COLQUIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
COMARAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
COPACABANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
CORO CORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
COROICO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
COTOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,4,4
CUEVO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,5,5
CULPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
EL ALTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,88,88
EL TORNO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
ESCOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
EXALTACION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,5,5
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
HUANUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,86,86
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
LORETO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
LURIBAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,4,4
MALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,3,3
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
OCURI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
OKINAWA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,39,39
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,6,6
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
POOPO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
PORONGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,40,40
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,4,4
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,2,2
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-08-01,1,1
