municipality,group,variable,month,AQV femenino,TOTAL
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,8,8
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,19,19
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,266,266
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,17,17
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,18,18
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,6,6
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,12,12
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,6,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,39,39
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,6,6
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,6,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,7,7
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,11,11
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,5,5
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,16,16
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,5,5
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,12,12
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,5,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,9,9
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,24,24
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,19,19
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,57,57
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,39,39
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,18,18
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,8,8
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,1,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,4,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,6,6
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,11,11
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,2,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-10-01,3,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,4,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,15,15
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,3,3
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,9,9
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,8,8
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,18,18
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,59,59
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,3,3
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,4,4
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,28,28
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,12,12
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,40,40
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,10,10
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,13,13
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,13,13
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,5,5
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,4,4
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,2,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,3,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,9,9
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,4,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,7,7
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,5,5
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,10,10
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,21,21
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,8,8
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,9,9
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,7,7
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,51,51
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,49,49
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,26,26
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,29,29
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,4,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,3,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,6,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,1,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-11-01,23,23
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,2,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,3,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,14,14
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,4,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,17,17
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,65,65
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,3,3
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,5,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,12,12
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,12,12
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,18,18
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,52,52
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,8,8
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,6,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,7,7
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,14,14
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,5,5
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,11,11
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,6,6
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,3,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,5,5
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,9,9
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,8,8
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,5,5
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,10,10
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,105,105
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,5,5
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,20,20
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,5,5
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,3,3
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,6,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,26,26
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,4,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,4,4
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,3,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,2,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,7,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,8,8
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2011-12-01,2,2
