municipality,group,variable,month,DIU: Usuarias continuas,TOTAL
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,15,15
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,15,15
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,5,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,15,15
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,1,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,3,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,7,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,5,5
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,2,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,4,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,8,8
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,8,8
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,5,5
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-06-01,53,53
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,8,8
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,3,3
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,9,9
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,2,2
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,2,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,12,12
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,270,270
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,3,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,129,129
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,23,23
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,14,14
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,6,6
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,2,2
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,6,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,345,345
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,6,6
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,5,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,17,17
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,5,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,108,108
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,9,9
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,29,29
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,12,12
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,20,20
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,36,36
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,3,3
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,24,24
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,10,10
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,17,17
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,9,9
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,13,13
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,357,357
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,3,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,113,113
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,117,117
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,17,17
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,20,20
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,3,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,13,13
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,5,5
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,8,8
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,6,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,4,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,1,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,10,10
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,7,7
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,2,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-07-01,54,54
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,6,6
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,15,15
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,11,11
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,12,12
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,12,12
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,414,414
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,132,132
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,29,29
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,19,19
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,11,11
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,427,427
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,6,6
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,5,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,14,14
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,16,16
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,139,139
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,11,11
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,33,33
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,11,11
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,7,7
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,25,25
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,7,7
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,18,18
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,8,8
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,16,16
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,16,16
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,314,314
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,121,121
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,174,174
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,13,13
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,21,21
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,16,16
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,2,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,6,6
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,5,5
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,1,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,10,10
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,3,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,5,5
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-08-01,65,65
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,2,2
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,3,3
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,3,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,8,8
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,2,2
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,8,8
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,4,4
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,8,8
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,303,303
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,7,7
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,3,3
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,131,131
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,13,13
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,16,16
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,2,2
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,5,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,297,297
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,6,6
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,12,12
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,10,10
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,14,14
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,125,125
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,6,6
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,2,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,11,11
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,28,28
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,10,10
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,8,8
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,26,26
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,5,5
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,3,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,27,27
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,8,8
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,6,6
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,17,17
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,3,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,12,12
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,1,1
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2011-09-01,2,2
